#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_4	50750	51586	-	AIIKEN_00887	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
contig_4	54145	54321	+	AIIKEN_00890	6.9	9.6		RefSeq:WP_236843803.1, SO:0001217, UniParc:UPI00041B5975, UniRef:UniRef100_UPI00041B5975, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
contig_5	18318	19715	-	AIIKEN_00914	52.8	6.5		RefSeq:WP_217821150.1, SO:0001217, UniParc:UPI001C394347, UniRef:UniRef100_UPI001C394347, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_5	33890	34483	-	AIIKEN_00933	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_5	37310	37468	-	AIIKEN_00937	6.1	10.0		RefSeq:WP_012686473.1, SO:0001217, UniParc:UPI00017F429E, UniRef:UniRef100_UPI00017F429E, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_6	30496	30852	-	AIIKEN_01000	13.3	7.8		
contig_7	27370	27897	+	AIIKEN_01040	20.8	9.1		RefSeq:WP_012599439.1, SO:0001217, UniParc:UPI00016B3BBA, UniRef:UniRef100_A0A7I6GXU7, UniRef:UniRef90_A0A0H3C0R6
contig_7	28079	28645	+	AIIKEN_01041	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
contig_10	2086	2244	+	AIIKEN_01122	6.1	9.3		RefSeq:WP_199183298.1, SO:0001217, UniParc:UPI0018EBDAC6, UniRef:UniRef100_UPI0018EBDAC6, UniRef:UniRef50_G0AP55, UniRef:UniRef90_G0AP55
contig_10	4690	4788	+	AIIKEN_01125	4.0	9.7		
contig_10	4781	5068	+	AIIKEN_01126	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_10	4994	5284	-	AIIKEN_01127	11.0	8.5		
contig_10	5678	6199	-	AIIKEN_01129	20.4	8.9		
contig_10	6309	6731	-	AIIKEN_01130	16.8	10.0		
contig_10	21001	21207	+	AIIKEN_01137	8.2	8.7		SO:0001217, UniRef:UniRef50_A0A7X0DQW6, UniRef:UniRef90_UPI001E48DE6B
contig_10	26159	26503	-	AIIKEN_01141	13.3	9.5		SO:0001217, UniRef:UniRef50_Q9S029
contig_10	26596	26949	-	AIIKEN_01142	14.1	9.3		RefSeq:WP_106007396.1, SO:0001217, UniParc:UPI000D03C6FE, UniRef:UniRef100_UPI000D03C6FE, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_12	6531	6806	+	AIIKEN_01169	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
contig_12	13617	13916	+	AIIKEN_01177	11.5	10.5		SO:0001217, UniRef:UniRef50_A0A1L8ZA64, UniRef:UniRef90_UPI000412880B
contig_12	14230	14370	-	AIIKEN_01179	5.4	10.0		
contig_12	17872	18927	-	AIIKEN_01184	34.1	9.3	PF02912.22|Phe_tRNA-synt_N	PFAM:PF02912.22
contig_13	23506	23871	+	AIIKEN_01204	14.6	4.9		SO:0001217, UniRef:UniRef50_A0A806C6L0
contig_14	14281	14538	+	AIIKEN_01216	10.3	8.6		SO:0001217, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
contig_15	2462	2680	+	AIIKEN_01222	8.1	4.5		SO:0001217, UniRef:UniRef50_UPI0004081B25, UniRef:UniRef90_UPI0004081B25
contig_15	6292	6975	+	AIIKEN_01225	26.7	9.3		RefSeq:WP_024705880.1, SO:0001217, UniParc:UPI0003F68853, UniRef:UniRef100_UPI0003F68853, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
