#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP161135.1	28050	28181	-	MDGKNB_01200	5.2	10.0		SO:0001217, UniRef:UniRef50_UPI00017F3A61, UniRef:UniRef90_UPI00017F3A61
NZ_CP161136.1	2225	2401	-	MDGKNB_01204	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
NZ_CP161136.1	4960	5796	+	MDGKNB_01207	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
NZ_CP161136.1	19896	20534	+	MDGKNB_01218	27.3	11.3		
NZ_CP161136.1	20503	21024	-	MDGKNB_01219	21.5	9.0		
NZ_CP161136.1	24346	24585	-	MDGKNB_01223	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
NZ_CP161136.1	26802	26900	-	MDGKNB_01226	3.6	6.5		
NZ_CP161136.1	27107	27463	-	MDGKNB_01227	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
NZ_CP161134.1	12688	13131	-	MDGKNB_01239	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
NZ_CP161134.1	13536	13874	-	MDGKNB_01241	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
NZ_CP161134.1	13887	14720	-	MDGKNB_01242	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
NZ_CP161134.1	18410	19189	-	MDGKNB_01248	29.9	6.5		RefSeq:WP_012666082.1, SO:0001217, UniParc:UPI00017F2C3E, UniRef:UniRef100_UPI00017F2C3E, UniRef:UniRef50_A0A1L8ZA75, UniRef:UniRef90_UPI00017F2C3E
NZ_CP161134.1	19199	19981	-	MDGKNB_01249	29.9	6.3		RefSeq:WP_106023668.1, SO:0001217, UniParc:UPI000D02D3F1, UniRef:UniRef100_UPI000D02D3F1, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI000D02D3F1
NZ_CP161134.1	23064	23435	-	MDGKNB_01252	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
NZ_CP161134.1	24120	24533	-	MDGKNB_01254	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
NZ_CP161134.1	28397	29161	-	MDGKNB_01259	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
NZ_CP161137.1	6622	6897	+	MDGKNB_01261	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
NZ_CP161137.1	13712	14011	+	MDGKNB_01268	11.5	10.5		SO:0001217, UniRef:UniRef50_A0A1L8ZA64, UniRef:UniRef90_UPI000412880B
NZ_CP161137.1	14325	14465	-	MDGKNB_01270	5.4	10.0		
NZ_CP161139.1	3794	4069	+	MDGKNB_01282	10.7	6.1		SO:0001217, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
NZ_CP161139.1	15783	15887	+	MDGKNB_01294	4.3	8.0		
NZ_CP161139.1	19060	19281	+	MDGKNB_01296	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
NZ_CP161139.1	19442	19615	+	MDGKNB_01297	6.7	9.4		RefSeq:WP_106011579.1, SO:0001217, UniParc:UPI000D041D90, UniRef:UniRef100_UPI000D041D90, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
NZ_CP161127.1	15155	15313	+	MDGKNB_01322	6.1	10.0		RefSeq:WP_012672530.1, SO:0001217, UniParc:UPI00016C3C60, UniRef:UniRef100_UPI00016C3C60, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
NZ_CP161127.1	18139	18732	+	MDGKNB_01326	22.6	9.1		RefSeq:WP_106011546.1, SO:0001217, UniParc:UPI000D0388D0, UniRef:UniRef100_UPI000D0388D0, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
NZ_CP161127.1	32905	34302	+	MDGKNB_01345	52.8	6.6		RefSeq:WP_106007480.1, SO:0001217, UniParc:UPI000D044448, UniRef:UniRef100_UPI000D044448, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
NZ_CP161141.1	7510	7890	-	MDGKNB_01377	14.3	6.1		RefSeq:WP_233185736.1, SO:0001217, UniParc:UPI001E4CC2DB, UniRef:UniRef100_UPI001E4CC2DB, UniRef:UniRef50_UPI0000057758, UniRef:UniRef90_UPI0000057758
NZ_CP161141.1	8259	8771	-	MDGKNB_01378	19.4	9.2		RefSeq:WP_106013162.1, SO:0001217, UniParc:UPI000D0396BF, UniRef:UniRef100_UPI000D0396BF, UniRef:UniRef50_UPI00016C5603, UniRef:UniRef90_UPI0004280BBD
NZ_CP161141.1	9494	9625	-	MDGKNB_01379	5.0	4.2		
NZ_CP161141.1	9651	9878	-	MDGKNB_01380	8.6	8.7		RefSeq:WP_024705874.1, SO:0001217, UniParc:UPI000005775D, UniRef:UniRef100_UPI000005775D, UniRef:UniRef50_UPI001E5DCC1C, UniRef:UniRef90_UPI001E5DCC1C
NZ_CP161141.1	13607	13888	-	MDGKNB_01382	11.3	10.0		RefSeq:WP_038379685.1, SO:0001217, UniParc:UPI00016C583C, UniRef:UniRef100_UPI0000057760, UniRef:UniRef50_A0A1L8ZA91, UniRef:UniRef90_A0A1L8ZA91
NZ_CP161141.1	14406	14675	+	MDGKNB_01383	10.6	9.5		RefSeq:WP_012672645.1, SO:0001217, UniParc:UPI00016C583D, UniRef:UniRef100_UPI00016C583D, UniRef:UniRef50_UPI00016C583D, UniRef:UniRef90_UPI00016C583D
NZ_CP161141.1	20160	20342	-	MDGKNB_01386	7.0	10.5		RefSeq:WP_012672647.1, SO:0001217, UniParc:UPI00016C5843, UniRef:UniRef100_UPI00016C5843, UniRef:UniRef50_UPI00016C5843, UniRef:UniRef90_UPI00016C5843
