contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_19 [gcode=11] [topology=linear]	ESI26H	1044				1044										False	gb|CP001211.1|	cp32-9	ZS7	1044.0	30467	99.90421455938697	99.90421455938697	1043	1043	[(8062, 9105)]	[(1, 1044)]	[(9105, 8062)]	9980.852086728028	cp32-9
contig_2 [gcode=11] [topology=linear]	ESI26H	61321	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	61321	257	100.0	1.255687284943168	770	256	[(1, 257)]	[(18558, 19328)]	[(1, 257)]	cp32-1+5:::cp32-12	True	gb|CP001565.1|	cp32-12	Bol26	61321.0	31433	96.769891075734	95.15500399536863	58350	31432	[(1, 31433)]	[(1, 10018), (13829, 17746), (10019, 12397), (39901, 61321), (29828, 39900), (18633, 21939), (22464, 29704)]	[(31433, 10018), (10017, 1), (10071, 1), (17464, 10207), (26899, 22966), (31433, 29079), (22039, 18743)]	9208.139371942856	cp32-1+5:::cp32-12
contig_20 [gcode=11] [topology=linear]	ESI26H	850				850										False	gb|CP001211.1|	cp32-9	ZS7	850.0	30467	100.0	99.88235294117646	849	849	[(7094, 7943)]	[(1, 850)]	[(7943, 7094)]	9988.235294117647	cp32-9
contig_21 [gcode=11] [topology=linear]	ESI26H	800				800										False	gb|CP001206.1|	cp32-1	ZS7	800.0	30330	99.25	99.875	799	799	[(28427, 29226)]	[(1, 800)]	[(28427, 29226)]	9912.59375	cp32-1
contig_22 [gcode=11] [topology=linear]	ESI26H	644				644										False	gb|CP001572.1|	cp32-5	Bol26	644.0	30186	100.0	99.84472049689441	643	643	[(13806, 14449)]	[(1, 644)]	[(13806, 14449)]	9984.47204968944	cp32-5
contig_23 [gcode=11] [topology=linear]	ESI26H	627				627										False	gb|CP001206.1|	cp32-1	ZS7	627.0	30330	99.84051036682615	99.84051036682615	626	625	[(11959, 12584)]	[(1, 627)]	[(11959, 12584)]	9968.12751030832	cp32-1
contig_24 [gcode=11] [topology=linear]	ESI26H	613				613										False	gb|CP001200.1|	cp32-12	ZS7	613.0	29806	100.0	99.836867862969	612	612	[(4103, 4715)]	[(1, 613)]	[(4715, 4103)]	9983.6867862969	cp32-12
contig_25 [gcode=11] [topology=linear]	ESI26H	573				573										False	gb|CP001570.1|	cp32-9	Bol26	573.0	30597	100.0	99.82547993019197	572	572	[(9106, 9678)]	[(1, 573)]	[(9678, 9106)]	9982.547993019198	cp32-9
contig_26 [gcode=11] [topology=linear]	ESI26H	508				508										False	gb|CP001206.1|	cp32-1	ZS7	508.0	30330	99.80276134122288	99.60629921259843	506	506	[(7084, 7590)]	[(2, 508)]	[(7590, 7084)]	9940.983708397398	cp32-1
contig_27 [gcode=11] [topology=linear]	ESI26H	495				495										False	gb|CP094600.1|	cp32-3	B31-5A4	495.0	30224	100.0	99.79797979797979	494	494	[(711, 1205)]	[(1, 495)]	[(1205, 711)]	9979.797979797979	cp32-3
contig_28 [gcode=11] [topology=linear]	ESI26H	455				455										False	gb|CP001211.1|	cp32-9	ZS7	455.0	30467	100.0	99.78021978021978	454	454	[(10480, 10934)]	[(1, 455)]	[(10934, 10480)]	9978.021978021978	cp32-9
contig_29 [gcode=11] [topology=linear]	ESI26H	455				455										False	gb|CP001572.1|	cp32-5	Bol26	455.0	30186	100.0	99.78021978021978	454	454	[(10356, 10810)]	[(1, 455)]	[(10356, 10810)]	9978.021978021978	cp32-5
contig_3 [gcode=11] [topology=linear]	ESI26H	51152	RS05395_Bol26_Bol26_lp28-9_ParA_X	lp28-9	RS05395	51152	254	100.0	1.487722865186112	761	253	[(1, 254)]	[(35231, 35992)]	[(1, 254)]	lp28-9:::lp28-7	True	gb|CP001566.1|	lp28-9	Bol26	51152.0	28200	97.98556124825338	83.35744447919924	42639	28199	[(1, 28200)]	[(4896, 6181), (10850, 51152), (9650, 10702)]	[(7274, 26184), (3406, 19390), (1, 3466), (26069, 28200), (2609, 1325), (6037, 7093)]	8167.825981514457	lp28-9:::lp28-7
contig_30 [gcode=11] [topology=linear]	ESI26H	445				445										False	gb|AE001575.1|	cp32-1	B31	445.0	30750	100.0	99.7752808988764	444	444	[(10899, 11343)]	[(1, 445)]	[(10899, 11343)]	9977.52808988764	cp32-1
contig_31 [gcode=11] [topology=linear]	ESI26H	444				444										False	gb|CP001208.1|	cp32-4	ZS7	444.0	30964	99.09909909909909	99.77477477477478	443	443	[(12698, 13141)]	[(1, 444)]	[(13141, 12698)]	9887.5902929957	cp32-4
contig_32 [gcode=11] [topology=linear]	ESI26H	424				424										False	gb|CP001570.1|	cp32-9	Bol26	424.0	30597	100.0	99.76415094339622	423	423	[(13262, 13685)]	[(1, 424)]	[(13685, 13262)]	9976.415094339622	cp32-9
contig_33 [gcode=11] [topology=linear]	ESI26H	399				399										False	gb|CP001570.1|	cp32-9	Bol26	399.0	30597	100.0	99.74937343358395	398	398	[(16454, 16852)]	[(1, 399)]	[(16852, 16454)]	9974.937343358395	cp32-9
contig_34 [gcode=11] [topology=linear]	ESI26H	393				393										False														unclassified
contig_35 [gcode=11] [topology=linear]	ESI26H	376				376										False	gb|AE001577.1|	cp32-4	B31	376.0	30299	100.0	99.7340425531915	375	375	[(15577, 15952)]	[(1, 376)]	[(15952, 15577)]	9973.40425531915	cp32-4
contig_36 [gcode=11] [topology=linear]	ESI26H	376				376										False														unclassified
contig_37 [gcode=11] [topology=linear]	ESI26H	340				340										False	gb|AE001584.1|	lp56	B31	340.0	52971	100.0	99.70588235294117	339	339	[(11059, 11398)]	[(1, 340)]	[(11059, 11398)]	9970.588235294117	lp56
contig_38 [gcode=11] [topology=linear]	ESI26H	308				308										False	gb|CP001572.1|	cp32-5	Bol26	308.0	30186	100.0	99.67532467532467	307	307	[(4868, 5175)]	[(1, 308)]	[(4868, 5175)]	9967.532467532468	cp32-5
contig_39 [gcode=11] [topology=linear]	ESI26H	300				300										False	gb|CP001270.1|	cp32-11	156a	300.0	30439	99.33333333333333	99.66666666666667	299	299	[(16060, 16359)]	[(1, 300)]	[(16359, 16060)]	9900.222222222223	cp32-11
contig_4 [gcode=11] [topology=linear]	ESI26H	34728	K21_B31_lp36_ParA_X	lp36	K21	34728	249	100.0	2.0962911771481227	728	242	[(1, 243)]	[(22554, 23282)]	[(1, 243)]		False	gb|CP001567.1|	lp36	Bol26	34728.0	36936	97.55926463473634	99.99712047915227	34727	34724	[(2172, 36896)]	[(1, 34728)]	[(36896, 2172), (33617, 31115), (31263, 28754), (5335, 6070), (7341, 8081)]	9755.645539537229	lp36
contig_40 [gcode=11] [topology=linear]	ESI26H	297				297										False	gb|CP001570.1|	cp32-9	Bol26	297.0	30597	100.0	99.66329966329967	296	296	[(9823, 10119)]	[(1, 297)]	[(10119, 9823)]	9966.329966329968	cp32-9
contig_41 [gcode=11] [topology=linear]	ESI26H	297				297										False	gb|CP001211.1|	cp32-9	ZS7	297.0	30467	100.0	99.66329966329967	296	296	[(10183, 10479)]	[(1, 297)]	[(10479, 10183)]	9966.329966329968	cp32-9
contig_42 [gcode=11] [topology=linear]	ESI26H	296				296										False	gb|CP001200.1|	cp32-12	ZS7	296.0	29806	100.0	99.66216216216216	295	295	[(11259, 11554)]	[(1, 296)]	[(11259, 11554)]	9966.216216216217	cp32-12
contig_43 [gcode=11] [topology=linear]	ESI26H	262				262										False	gb|CP001572.1|	cp32-5	Bol26	262.0	30186	100.0	99.61832061068702	261	261	[(3608, 3869)]	[(1, 262)]	[(3608, 3869)]	9961.832061068702	cp32-5
contig_44 [gcode=11] [topology=linear]	ESI26H	260				260										False	gb|AE001581.1|	cp32-9	B31	260.0	30651	100.0	99.61538461538461	259	259	[(6723, 6982)]	[(1, 260)]	[(6723, 6982)]	9961.538461538461	cp32-9
contig_45 [gcode=11] [topology=linear]	ESI26H	258				258										False	gb|CP094605.1|	cp32-9	B31-5A4	258.0	30652	100.0	99.6124031007752	257	257	[(29693, 29950)]	[(1, 258)]	[(29950, 29693)]	9961.24031007752	cp32-9
contig_46 [gcode=11] [topology=linear]	ESI26H	253				253										False	gb|CP001202.1|	cp32-3+10	ZS7	253.0	48168	100.0	99.60474308300395	252	252	[(3844, 4096)]	[(1, 253)]	[(4096, 3844)]	9960.474308300396	cp32-3+10
contig_47 [gcode=11] [topology=linear]	ESI26H	242				242										False	gb|AE001580.1|	cp32-8	B31	242.0	30885	100.0	99.58677685950413	241	241	[(11666, 11907)]	[(1, 242)]	[(11907, 11666)]	9958.677685950413	cp32-8
contig_48 [gcode=11] [topology=linear]	ESI26H	235				235										False	gb|CP001211.1|	cp32-9	ZS7	235.0	30467	100.0	99.57446808510639	234	234	[(5189, 5423)]	[(1, 235)]	[(5423, 5189)]	9957.446808510638	cp32-9
contig_49 [gcode=11] [topology=linear]	ESI26H	230				230										False	gb|CP001496.1|	cp32-5	94a	230.0	29459	100.0	99.56521739130434	229	229	[(3870, 4099)]	[(1, 230)]	[(4099, 3870)]	9956.521739130434	cp32-5
contig_5 [gcode=11] [topology=linear]	ESI26H	30286	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30286	249	100.0	2.463184309581985	746	248	[(1, 249)]	[(5090, 5836)]	[(1, 249)]		False	gb|CP001492.1|	cp32-7	94a	30286.0	30433	93.78773847008705	88.70765370138017	26866	26796	[(1, 15621), (17901, 21650), (15622, 17379), (28384, 30433), (22931, 26552)]	[(7181, 7426), (12622, 14671), (2080, 5820), (14672, 30286), (7488, 10943), (1, 1764)]	[(1, 15621), (17901, 21650), (23086, 26552), (28384, 30433), (15622, 17379), (22931, 23179)]	8319.690225640092	cp32-6
contig_50 [gcode=11] [topology=linear]	ESI26H	227				227										False	gb|AE001577.1|	cp32-4	B31	227.0	30299	100.0	99.55947136563876	226	226	[(15332, 15558)]	[(1, 227)]	[(15558, 15332)]	9955.947136563876	cp32-4
contig_51 [gcode=11] [topology=linear]	ESI26H	210				210										False	gb|CP019759.1|	cp32-4	B31_NRZ	210.0	30300	100.0	99.52380952380952	209	209	[(10179, 10388)]	[(1, 210)]	[(10179, 10388)]	9952.380952380952	cp32-4
contig_52 [gcode=11] [topology=linear]	ESI26H	169				169										False														unclassified
contig_53 [gcode=11] [topology=linear]	ESI26H	165				165										False														unclassified
contig_54 [gcode=11] [topology=linear]	ESI26H	155				155										False														unclassified
contig_55 [gcode=11] [topology=linear]	ESI26H	152				152										False														unclassified
contig_56 [gcode=11] [topology=linear]	ESI26H	145				145										False														unclassified
contig_57 [gcode=11] [topology=linear]	ESI26H	144				144										False														unclassified
contig_58 [gcode=11] [topology=linear]	ESI26H	144				144										False														unclassified
contig_59 [gcode=11] [topology=linear]	ESI26H	136				136										False														unclassified
contig_6 [gcode=11] [topology=linear]	ESI26H	27753	RS01095_ZS7_ZS7_cp32-3+10_ParA_X	cp32-3+10	RS01095	27753	251	100.0	2.7096169783446835	752	250	[(1, 251)]	[(23067, 23819)]	[(1, 251)]		False	gb|CP001202.1|	cp32-3+10	ZS7	27753.0	48168	94.91495615908349	99.99639678593304	27752	39675	[(8901, 9426), (46175, 48168), (1, 2096), (2123, 4984), (35424, 44779), (12358, 13113), (5259, 5773), (13846, 35423)]	[(1, 27753)]	[(35423, 13846), (44779, 35424), (4984, 2123), (2096, 1), (48168, 46175), (13113, 12358), (9426, 8901), (5773, 5259)]	9491.153617003152	cp32-3+10
contig_60 [gcode=11] [topology=linear]	ESI26H	118				118										False														unclassified
contig_61 [gcode=11] [topology=linear]	ESI26H	115				115										False														unclassified
contig_62 [gcode=11] [topology=linear]	ESI26H	114				114										False														unclassified
contig_63 [gcode=11] [topology=linear]	ESI26H	111				111										False														unclassified
contig_64 [gcode=11] [topology=linear]	ESI26H	109				109										False														unclassified
contig_7 [gcode=11] [topology=linear]	ESI26H	26979	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	26979	251	98.79032258064517	2.7539938470662366	743	247	[(1, 248)]	[(15942, 16685)]	[(1, 248)]		False	gb|CP002314.1|	lp28-3	JD1	26979.0	28797	91.96559835342546	49.9054820415879	13464	13503	[(8327, 9047), (22299, 22778), (10289, 10761), (10800, 13511), (25360, 26042), (20744, 22255), (13745, 20673)]	[(22634, 23316), (6681, 9848), (20470, 20950), (11738, 20150), (9885, 10608)]	[(13745, 20673), (13511, 10800), (20744, 22255), (9047, 8327), (10761, 10289), (22299, 22778), (25360, 26042)]	4589.58751707076	lp28-3
contig_8 [gcode=11] [topology=linear]	ESI26H	26691	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	26691	250	100.0	2.8061893522161028	749	249	[(1, 250)]	[(12526, 13275)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	26691.0	29501	97.92672260196314	99.99625341875539	26690	26804	[(9446, 27346), (42, 8946)]	[(1, 26691)]	[(27346, 9446), (8946, 42), (25870, 24662), (24779, 23598), (9572, 10358), (18574, 19366)]	9792.305369774067	lp28-4
contig_9 [gcode=11] [topology=linear]	ESI26H	26508	NE_5261_cp26_ParA_1	cp26	NE_5261	26508	253	100.0	2.859514108948242	758	252	[(1, 253)]	[(434, 1192)]	[(1, 253)]		False	gb|CP124101.1|	cp26	NE_5248	26508.0	26504	97.65603613468382	99.99245510789196	26506	26502	[(10467, 26504), (1, 10466)]	[(1, 10466), (10467, 26508)]	[(26504, 10467), (10466, 1), (19306, 17960), (20771, 19428)]	9764.866809212046	cp26
