contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_3 [gcode=11] [topology=linear]	ESI403H	50015	H28_B31_lp28-3_ParA_X	lp28-3	H28	50015	251	100.0	1.5035489353194043	752	250	[(1, 251)]	[(39351, 40103)]	[(1, 251)]	lp17:::lp28-3	True	gb|AE000784.1|	lp28-3	B31	50015.0	28601	99.43845080488718	56.07517744676597	28046	27535	[(1066, 28601)]	[(22525, 50003), (18704, 19272)]	[(10068, 28601), (1066, 10263), (1637, 1066), (5385, 5922), (8326, 8863)]	5576.028773915557	lp17:::lp28-3
contig_30 [gcode=11] [topology=linear]	ESI403H	148				148										False														unclassified
contig_31 [gcode=11] [topology=linear]	ESI403H	131				131										False														unclassified
contig_32 [gcode=11] [topology=linear]	ESI403H	123				123										False														unclassified
contig_33 [gcode=11] [topology=linear]	ESI403H	109				109										False														unclassified
contig_34 [gcode=11] [topology=linear]	ESI403H	108				108										False														unclassified
contig_4 [gcode=11] [topology=linear]	ESI403H	33222	K21_B31_lp36_ParA_X	lp36	K21	33222	249	100.0	2.1913190054782974	728	242	[(1, 243)]	[(11444, 12172)]	[(1, 243)]		False	gb|CP001201.1|	lp36	ZS7	33222.0	36852	97.56722151088348	99.99698994642104	33221	33221	[(2153, 35374)]	[(1, 33222)]	[(2153, 35374), (31062, 33564), (28701, 31210), (8060, 7322), (6051, 5316)]	9756.428468524051	lp36
contig_5 [gcode=11] [topology=linear]	ESI403H	30699	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30699	257	100.0	2.5082250236164043	770	256	[(1, 257)]	[(19650, 20420)]	[(1, 257)]		False	gb|CP001572.1|	cp32-5	Bol26	30699.0	30186	97.87872056863615	87.83673735300825	26965	26986	[(1011, 10019), (1, 1010), (27808, 30186), (17860, 26376), (10311, 16386)]	[(29690, 30699), (9376, 15452), (27335, 29689), (1, 9010), (16632, 25149)]	[(1011, 10019), (17860, 26376), (10311, 16386), (27808, 30186), (1, 1010)]	8597.34747103578	cp32-1+5
contig_6 [gcode=11] [topology=linear]	ESI403H	30474	N32_B31_cp32-9_ParA_X	cp32-9	N32	30474	251	100.0	2.438143991599396	743	247	[(1, 248)]	[(8486, 9229)]	[(1, 248)]		False	gb|CP001211.1|	cp32-9	ZS7	30474.0	30467	99.79002624671915	99.99343702828641	30472	30465	[(12277, 30467), (1, 12276)]	[(18199, 30474), (1, 18198)]	[(12277, 30467), (1, 12276)]	9978.34770555236	cp32-9
contig_7 [gcode=11] [topology=linear]	ESI403H	30313	P32_B31_cp32-1_ParA_X	cp32-1	P32	30313	246	100.0	2.4313001022663547	737	245	[(1, 246)]	[(26611, 27348)]	[(1, 246)]		False	gb|CP001206.1|	cp32-1	ZS7	30313.0	30330	99.23193565400844	99.98350542671461	30308	30325	[(17935, 30330), (1, 17931)]	[(4, 17925), (17926, 30313)]	[(17931, 1), (30330, 17935)]	9921.556776965948	cp32-1
contig_8 [gcode=11] [topology=linear]	ESI403H	30286	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30286	249	100.0	2.463184309581985	746	248	[(1, 249)]	[(14167, 14913)]	[(1, 249)]		False	gb|CP001499.1|	cp32-6	94a	30286.0	30816	93.9994408331586	93.40289242554316	28288	28422	[(6540, 26436), (1, 6528), (28817, 30816)]	[(23749, 30272), (21748, 23748), (1, 19766)]	[(6540, 23168), (1, 6528), (23079, 26436), (28817, 30816)]	8779.819660200721	cp32-6
contig_9 [gcode=11] [topology=linear]	ESI403H	30271	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	30271	260	100.0	2.573420105051039	779	259	[(1, 260)]	[(24043, 24822)]	[(1, 260)]		False	gb|CP001200.1|	cp32-12	ZS7	30271.0	29806	99.70963220078767	98.96931056126326	29959	29804	[(1, 27113), (27114, 29806)]	[(20279, 30271), (2694, 19969), (1, 2693)]	[(1, 17276), (17139, 27113), (27114, 29806)]	9868.193555229089	cp32-12
