contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_19 [gcode=11] [topology=linear]	UCT92H	25528	K21_B31_lp36_ParA_X	lp36	K21	25528	249	100.0	2.8517706048260734	728	242	[(1, 243)]	[(10737, 11465)]	[(1, 243)]		False	gb|CP001260.1|	lp36	156a	25528.0	23638	99.08614811430179	99.61610780319648	25430	22474	[(1, 22475)]	[(1, 22215), (22537, 22791), (22820, 25528), (22244, 22498)]	[(22475, 252), (252, 2979), (20284, 21025), (19165, 19905), (2735, 3471), (4742, 5482), (255, 1), (1, 255)]	9870.576412357781	lp36
contig_2 [gcode=11] [topology=linear]	UCT92H	53789	A20_B31_lp54_ParA_X	lp54	A20	53789	250	100.0	1.392478015951217	749	249	[(1, 250)]	[(39430, 40179)]	[(1, 250)]		False	gb|CP124079.1|	lp54	Sh-2-82	53789.0	53843	99.14316125598722	99.99814088382382	53788	53788	[(2, 53790)]	[(1, 53789)]	[(53790, 2), (48441, 47202), (49483, 48203)]	9914.131806943875	lp54
contig_20 [gcode=11] [topology=linear]	UCT92H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(9257, 10000)]	[(1, 248)]		False	gb|CP094588.1|	cp32-9	B379	21172.0	21173	99.98583101119351	99.99055356130738	21170	21171	[(3341, 21173), (1, 3340)]	[(1, 17832), (17833, 21172)]	[(3341, 21173), (1, 3340)]	9997.638591096573	cp32-9
contig_21 [gcode=11] [topology=linear]	UCT92H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(13494, 14240)]	[(1, 249)]		False	gb|CP094587.1|	cp32-7	B379	21164.0	21166	99.92440706793914	99.99054999055	21162	21164	[(19883, 21166), (1, 19882)]	[(1, 1284), (1285, 21164)]	[(1, 19882), (19883, 21166)]	9991.496420202837	cp32-7
contig_22 [gcode=11] [topology=linear]	UCT92H	15297	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	15297	254	100.0	4.974831666339806	761	253	[(1, 254)]	[(4777, 5538)]	[(1, 254)]		False	gb|CP001273.1|	lp28-1	156a	15297.0	24159	99.81434822967776	98.52912335752109	15072	15080	[(1, 15081)]	[(210, 15282)]	[(15081, 1)]	9834.620229572487	lp28-1
contig_23 [gcode=11] [topology=linear]	UCT92H	1193				1193										False	gb|CP001272.1|	lp28-4	156a	1193.0	29501	100.0	99.91617770326907	1192	1192	[(481, 1673)]	[(1, 1193)]	[(1673, 481)]	9991.617770326908	lp28-4
contig_24 [gcode=11] [topology=linear]	UCT92H	969				969										False	gb|CP002306.1|	lp28-1	JD1	969.0	24354	89.4748963611239	84.31372549019608	817	3970	[(19841, 20163), (16661, 17141), (17886, 18329), (14991, 15318), (20285, 20719), (16073, 16516), (20898, 21705), (19209, 19535), (22304, 22692)]	[(1, 818)]	[(20898, 21705), (20285, 20719), (16073, 16516), (22304, 22692), (16661, 17104), (17886, 18329), (19209, 19535), (19841, 20163), (16818, 17141), (14991, 15318)]	7543.961850055544	lp28-1
contig_25 [gcode=11] [topology=linear]	UCT92H	956				956										False	gb|CP017214.1|	lp28-11	B331	956.0	23104	97.90794979079497	99.581589958159	952	470	[(22633, 23103)]	[(480, 956), (1, 477)]	[(22633, 23103), (23103, 22633)]	9749.829309710964	lp28-11
contig_26 [gcode=11] [topology=linear]	UCT92H	928				928										False	gb|CP094590.1|	lp28-3	B379	928.0	28768	100.0	99.89224137931035	927	927	[(14, 941)]	[(1, 928)]	[(941, 14)]	9989.224137931034	lp28-3
contig_27 [gcode=11] [topology=linear]	UCT92H	752				752										False	gb|CP002306.1|	lp28-1	JD1	752.0	24354	88.42854830878782	99.86702127659575	751	5692	[(20304, 21954), (14988, 15566), (17917, 20164), (23694, 24152), (16680, 17439)]	[(1, 752)]	[(18624, 17917), (17439, 16680), (19825, 19084), (21036, 20304), (21954, 21328), (19193, 18603), (15566, 14988), (20164, 19719), (21339, 20917), (23694, 24152)]	8831.095715412188	lp28-1
contig_28 [gcode=11] [topology=linear]	UCT92H	636				636										False	gb|CP002306.1|	lp28-1	JD1	636.0	24354	90.03421727972626	89.15094339622641	567	2310	[(23600, 24013), (19848, 20163), (16825, 17141), (21332, 21705), (22156, 22723), (18047, 18373)]	[(1, 568)]	[(22156, 22723), (24013, 23600), (21332, 21705), (18047, 18373), (16825, 17141), (19848, 20163)]	8026.635408428426	lp28-1
contig_29 [gcode=11] [topology=linear]	UCT92H	545				545										False	gb|CP001273.1|	lp28-1	156a	545.0	24159	87.5	99.81651376146789	544	2091	[(21923, 22449), (17384, 17887), (20011, 20541), (22558, 23090)]	[(1, 545)]	[(20541, 20011), (22449, 21923), (23090, 22558), (17887, 17384)]	8733.94495412844	lp28-1
contig_3 [gcode=11] [topology=linear]	UCT92H	42605	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	42605	246	100.0	1.7016782067832414	725	241	[(1, 242)]	[(27714, 28439)]	[(1, 242)]	lp25:::lp17	True	gb|CP001265.1|	lp25	156a	42605.0	24910	98.75633031315671	58.35700035207135	24863	24857	[(1, 24858)]	[(1, 24864)]	[(24858, 1), (22040, 20780), (19390, 18124), (11189, 11997), (16278, 17089)]	5763.123202854161	lp25:::lp17
contig_30 [gcode=11] [topology=linear]	UCT92H	498				498										False	gb|CP017214.1|	lp28-11	B331	498.0	23104	99.59839357429718	99.79919678714859	497	497	[(2, 499)]	[(1, 498)]	[(499, 2)]	9939.83968000516	lp28-11
contig_31 [gcode=11] [topology=linear]	UCT92H	413				413										False	gb|CP002306.1|	lp28-1	JD1	413.0	24354	87.92067307692307	99.51573849878935	411	1636	[(19053, 19468), (20904, 21308), (20288, 20697), (16085, 16493)]	[(2, 413)]	[(20904, 21308), (20288, 20697), (19053, 19468), (16085, 16493)]	8749.490710560625	lp28-1
contig_32 [gcode=11] [topology=linear]	UCT92H	386				386										False	gb|CP002306.1|	lp28-1	JD1	386.0	24354	88.20033955857386	99.48186528497409	384	1153	[(16104, 16490), (20922, 21308), (20309, 20690)]	[(2, 386)]	[(20309, 20690), (16104, 16490), (20922, 21308)]	8774.334298055015	lp28-1
contig_33 [gcode=11] [topology=linear]	UCT92H	365				365										False	gb|CP094593.1|	lp28-6	B379	365.0	26653	100.0	99.72602739726028	364	364	[(401, 765)]	[(1, 365)]	[(765, 401)]	9972.602739726028	lp28-6
contig_34 [gcode=11] [topology=linear]	UCT92H	336				336										False														unclassified
contig_35 [gcode=11] [topology=linear]	UCT92H	318				318										False	gb|CP001273.1|	lp28-1	156a	318.0	24159	89.90610328638498	99.68553459119497	317	2507	[(19606, 19932), (18881, 19169), (20879, 21205), (21519, 21841), (18259, 18542), (22152, 22476), (17608, 17924), (15702, 16024)]	[(1, 318)]	[(19606, 19932), (15702, 16024), (17608, 17924), (21519, 21841), (20879, 21205), (18259, 18542), (22152, 22476), (18881, 19169)]	8962.337969114476	lp28-1
contig_36 [gcode=11] [topology=linear]	UCT92H	312				312										False	gb|CP002306.1|	lp28-1	JD1	312.0	24354	98.70550161812298	98.71794871794873	308	616	[(22703, 23011), (23312, 23620)]	[(4, 312)]	[(22703, 23011), (23620, 23312)]	9744.00464691727	lp28-1
contig_37 [gcode=11] [topology=linear]	UCT92H	304				304										False	gb|CP001273.1|	lp28-1	156a	304.0	24159	90.93992248062015	98.68421052631578	300	2034	[(20301, 20602), (16402, 16688), (18913, 19197), (20937, 21239), (22214, 22504), (22851, 23142), (18287, 18567)]	[(2, 302)]	[(20301, 20602), (22214, 22504), (18287, 18567), (18913, 19197), (20937, 21239), (16402, 16688), (22851, 23142)]	8974.334455324357	lp28-1
contig_38 [gcode=11] [topology=linear]	UCT92H	277				277										False	gb|CP002306.1|	lp28-1	JD1	277.0	24354	92.046783625731	99.63898916967509	276	851	[(17155, 17439), (16517, 16802), (19543, 19825)]	[(1, 277)]	[(17439, 17155), (19825, 19543), (16802, 16517)]	9171.448476787637	lp28-1
contig_39 [gcode=11] [topology=linear]	UCT92H	268				268										False	gb|CP001273.1|	lp28-1	156a	268.0	24159	94.78178368121442	98.50746268656717	264	1045	[(19044, 19303), (21717, 21985), (18417, 18679), (17180, 17436)]	[(1, 265)]	[(17180, 17436), (19044, 19303), (18417, 18679), (21717, 21985)]	9336.71301934351	lp28-1
contig_4 [gcode=11] [topology=linear]	UCT92H	31291	B379_lp28-5_ParA_1	lp28-5	B379	31291	247	100.0	2.3648972548017	740	246	[(1, 247)]	[(23198, 23938)]	[(1, 247)]		False	gb|CP094592.1|	lp28-5	B379	31291.0	27673	99.79678817415075	99.07321594068583	31001	27672	[(1, 27673)]	[(3484, 31157), (1, 3329)]	[(1, 27673), (3328, 1), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (14327, 17335), (14726, 17734), (14327, 17202), (14859, 17734)]	9887.188744964518	lp28-5
contig_40 [gcode=11] [topology=linear]	UCT92H	265				265										False														unclassified
contig_41 [gcode=11] [topology=linear]	UCT92H	250				250										False	gb|AE001584.1|	lp56	B31	250.0	52971	100.0	99.6	249	249	[(514, 763)]	[(1, 250)]	[(763, 514)]	9960.0	lp56
contig_42 [gcode=11] [topology=linear]	UCT92H	234				234										False	gb|CP002306.1|	lp28-1	JD1	234.0	24354	98.71794871794873	99.57264957264957	233	232	[(23012, 23244)]	[(1, 234)]	[(23012, 23244)]	9829.607714223099	lp28-1
contig_43 [gcode=11] [topology=linear]	UCT92H	234				234										False														unclassified
contig_44 [gcode=11] [topology=linear]	UCT92H	189				189										False														unclassified
contig_45 [gcode=11] [topology=linear]	UCT92H	184				184										False														unclassified
contig_46 [gcode=11] [topology=linear]	UCT92H	184				184										False														unclassified
contig_47 [gcode=11] [topology=linear]	UCT92H	172				172										False														unclassified
contig_48 [gcode=11] [topology=linear]	UCT92H	169				169										False														unclassified
contig_49 [gcode=11] [topology=linear]	UCT92H	161				161										False														unclassified
contig_5 [gcode=11] [topology=linear]	UCT92H	30910	P32_B31_cp32-1_ParA_X	cp32-1	P32	30910	246	100.0	2.3843416370106763	737	245	[(1, 246)]	[(19659, 20396)]	[(1, 246)]		False	gb|CP094585.1|	cp32-5	B379	30910.0	30637	96.33811517605876	93.89517955354253	29023	29063	[(17727, 21448), (1299, 17434), (1, 1298), (22727, 30637)]	[(16654, 20351), (29613, 30910), (1, 16125), (21707, 29612)]	[(1299, 17434), (22727, 30637), (17727, 21448), (1, 1298)]	9045.684622305898	cp32-1
contig_50 [gcode=11] [topology=linear]	UCT92H	154				154										False														unclassified
contig_51 [gcode=11] [topology=linear]	UCT92H	144				144										False														unclassified
contig_52 [gcode=11] [topology=linear]	UCT92H	142				142										False														unclassified
contig_53 [gcode=11] [topology=linear]	UCT92H	138				138										False														unclassified
contig_54 [gcode=11] [topology=linear]	UCT92H	131				131										False														unclassified
contig_55 [gcode=11] [topology=linear]	UCT92H	122				122										False														unclassified
contig_56 [gcode=11] [topology=linear]	UCT92H	121				121										False														unclassified
contig_57 [gcode=11] [topology=linear]	UCT92H	120				120										False														unclassified
contig_58 [gcode=11] [topology=linear]	UCT92H	114				114										False														unclassified
contig_59 [gcode=11] [topology=linear]	UCT92H	110				110										False														unclassified
contig_6 [gcode=11] [topology=linear]	UCT92H	30858	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30858	246	100.0	2.388359582604187	737	245	[(1, 246)]	[(21512, 22249)]	[(1, 246)]		False	gb|CP001491.1|	cp32-11	94a	30858.0	30648	93.77713458755427	96.9440663685268	29915	29881	[(12108, 20820), (21583, 26226), (26228, 30648), (1, 12107)]	[(20044, 21347), (12111, 19866), (22110, 30858), (1, 12110)]	[(12107, 1), (16958, 12108), (20820, 16856), (30648, 26228), (26226, 22859), (22866, 22243), (22496, 21583)]	9091.136759306131	cp32-8
contig_60 [gcode=11] [topology=linear]	UCT92H	105				105										False														unclassified
contig_61 [gcode=11] [topology=linear]	UCT92H	105				105										False														unclassified
contig_62 [gcode=11] [topology=linear]	UCT92H	103				103										False														unclassified
contig_7 [gcode=11] [topology=linear]	UCT92H	30795	297_cp32-12_ParA_X	cp32-12	297	30795	260	100.0	2.5296314336742975	779	259	[(1, 260)]	[(20470, 21249)]	[(1, 260)]		False	gb|CP094582.1|	cp32-12	B379	30795.0	30796	99.84387943669152	99.99350543919468	30793	30794	[(1, 11194), (11195, 30796)]	[(1, 11194), (11195, 30795)]	[(30796, 11195), (11194, 1), (22618, 22328), (22671, 22382)]	9983.739501523112	cp32-12
contig_8 [gcode=11] [topology=linear]	UCT92H	30669	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30669	257	100.0	2.5106785353288337	770	256	[(1, 257)]	[(20796, 21566)]	[(1, 257)]		False	gb|CP094585.1|	cp32-5	B379	30669.0	30637	99.78316450370562	99.9934787570511	30667	30635	[(11683, 30637), (1, 11682)]	[(11682, 30669), (1, 11681)]	[(30637, 16826), (11682, 1), (17081, 11683)]	9977.665740112623	cp32-1+5
contig_9 [gcode=11] [topology=linear]	UCT92H	30627	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30627	249	100.0	2.4357592973520097	746	248	[(1, 249)]	[(21027, 21773)]	[(1, 249)]		False	gb|CP094586.1|	cp32-6	B379	30627.0	30642	99.93473010900071	99.99346981421621	30625	30640	[(12048, 30642), (1, 12047)]	[(12048, 30627), (1, 12047)]	[(30642, 12048), (12047, 1)]	9992.820418546207	cp32-6
