contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_19 [gcode=11] [topology=linear]	ESI425H	422				422										False	gb|CP031409.1|	lp28-8	MM1	422.0	28515	99.28909952606635	99.76303317535546	421	421	[(26884, 27305)]	[(1, 422)]	[(27305, 26884)]	9905.381729970128	lp28-8
contig_2 [gcode=11] [topology=linear]	ESI425H	342816	RS01390_WI91-23_WI91-23_lp56_ParA_X	lp56	RS01390	342816	323	100.0	0.2823672173994212	968	322	[(1, 323)]	[(214282, 215250)]	[(1, 323)]		False	gb|CP031412.1|	chromosome	MM1	342816.0	908512	99.59335394216718	99.99970829832914	342815	342826	[(549722, 892548)]	[(1, 342816)]	[(549722, 892548), (844266, 844609), (844299, 844642)]	9959.306342668966	chromosome
contig_20 [gcode=11] [topology=linear]	ESI425H	354				354										False	gb|CP031409.1|	lp28-8	MM1	354.0	28515	98.1638418079096	99.71751412429379	353	706	[(27306, 27659), (26530, 26883)]	[(1, 354)]	[(27659, 27306), (26530, 26883)]	9788.654281975167	lp28-8
contig_21 [gcode=11] [topology=linear]	ESI425H	128				128										False														unclassified
contig_3 [gcode=11] [topology=linear]	ESI425H	108461	RS03465_29805_29805_lp54_ParA_X	lp54	RS03465	108461	250	100.0	0.6905708042522196	749	249	[(1, 250)]	[(99834, 100583)]	[(1, 250)]		False	gb|CP031412.1|	chromosome	MM1	108461.0	908512	99.78333625291575	99.99907800960715	108460	108460	[(441261, 549721)]	[(1, 108461)]	[(549721, 441261)]	9978.241626014182	chromosome
contig_4 [gcode=11] [topology=linear]	ESI425H	56468	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	56468	249	100.0	1.2892257561804916	728	242	[(1, 243)]	[(16496, 17224)]	[(1, 243)]	lp36:::lp28-4	True	gb|CP001567.1|	lp36	Bol26	56468.0	36936	98.60461718293395	45.68959410639654	25800	23784	[(19238, 23209), (3779, 18965), (60, 2215), (34464, 36936)]	[(7899, 27069), (54313, 56468), (167, 2639), (3151, 5154)]	[(18965, 3779), (23209, 19238), (2215, 60), (34464, 35569), (35569, 34464), (35549, 36467), (36467, 35549), (5334, 6070), (7341, 8081), (36446, 36936)]	4505.204936104866	lp36:::lp28-4
contig_5 [gcode=11] [topology=linear]	ESI425H	52616	A20_B31_lp54_ParA_X	lp54	A20	52616	250	100.0	1.4235213623232477	749	249	[(1, 250)]	[(38312, 39061)]	[(1, 250)]		False	gb|CP124103.1|	lp54	NE_5248	52616.0	53675	99.2194439719529	99.99809943743348	52615	52864	[(2, 48591), (49335, 53610)]	[(1, 52616)]	[(48591, 2), (53610, 49335)]	9921.755824434205	lp54
contig_6 [gcode=11] [topology=linear]	ESI425H	30871	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30871	251	99.59677419354838	2.4067895435845936	743	247	[(1, 248)]	[(13407, 14150)]	[(1, 248)]		False	gb|CP001570.1|	cp32-9	Bol26	30871.0	30597	92.71995480864284	91.30575621133103	28187	28139	[(1, 4547), (10236, 26221), (4560, 10149), (28578, 30597)]	[(13, 4546), (25301, 30871), (8672, 18472), (18961, 25226), (4547, 6566)]	[(26221, 16463), (16520, 10236), (10149, 4560), (4547, 1), (30597, 28578)]	8465.865589683573	cp32-9
contig_7 [gcode=11] [topology=linear]	ESI425H	30428	O32_B31_cp32-7_ParA_X	cp32-7	O32	30428	249	100.0	2.4516892336006313	746	248	[(1, 249)]	[(19896, 20642)]	[(1, 249)]		False	gb|CP001208.1|	cp32-4	ZS7	30428.0	30964	99.20771253286591	93.66373077428685	28500	28493	[(22876, 30964), (1, 434), (11316, 20980), (435, 10743)]	[(1, 19976), (21902, 29994), (29995, 30428)]	[(435, 10743), (11316, 20980), (22876, 30964), (1, 434)]	9292.164477411196	cp32-7
contig_8 [gcode=11] [topology=linear]	ESI425H	29638	Q40_B31_lp56_ParA_X	lp56	Q40	29638	251	99.60159362549801	2.537283217491059	752	250	[(1, 251)]	[(13376, 14128)]	[(1, 251)]		False	gb|CP031408.1|	cp32-1	MM1	29638.0	30883	94.243271847596	85.84587354072475	25443	26353	[(12518, 15819), (26429, 29983), (22, 4424), (5100, 6115), (11113, 11771), (7179, 10895), (29995, 30877), (17603, 26428)]	[(1, 7926), (10369, 14080), (15596, 18899), (14304, 14963), (20808, 29638), (7943, 8958)]	[(17603, 26428), (22, 4424), (26429, 29983), (7179, 10895), (12518, 15819), (5100, 6115), (29995, 30877), (11113, 11771)]	8090.395997092872	lp56
contig_9 [gcode=11] [topology=linear]	ESI425H	28483	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	28483	257	100.0	2.7033669206193167	770	256	[(1, 257)]	[(19573, 20343)]	[(1, 257)]		False	gb|CP001264.1|	cp32-3	156a	28483.0	30280	93.34592698253596	89.48846680476073	25489	25823	[(1, 2381), (22255, 22873), (10359, 12608), (12609, 14808), (27597, 30280), (15111, 16523), (17918, 22091), (23693, 26907), (3439, 10334)]	[(1, 11194), (18831, 19451), (19648, 23827), (15021, 18226), (24568, 25980), (11195, 13878), (26286, 28483)]	[(10334, 3439), (26907, 23693), (30280, 27597), (22091, 17918), (12608, 10359), (2381, 1), (14808, 12609), (16523, 15111), (22873, 22255)]	8353.383888136288	cp32-1+5
