contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_19 [gcode=11] [topology=linear]	B331P	27679	RS07175_B331_B331_lp56_ParA_X	lp56	RS07175	27679	253	100.0	2.695184074569168	746	248	[(5, 253)]	[(23919, 24665)]	[(5, 253)]		False	gb|CP017219.1|	lp56	B331	27679.0	27681	100.0	99.99638715271504	27678	27678	[(2, 27680)]	[(1, 27679)]	[(27680, 2)]	9999.638715271505	lp56
contig_2 [gcode=11] [topology=linear]	B331P	26506	WI91-23_cp26_ParA_1	cp26	WI91-23	26506	253	100.0	2.859729872481702	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]		False	gb|CP017202.2|	cp26	B331	26506.0	26506	98.30763960260363	99.99622726929752	26505	26505	[(1, 26506)]	[(1, 26506)]	[(1, 26506), (17974, 19308), (19439, 20773)]	9830.393072010145	cp26
contig_3 [gcode=11] [topology=linear]	B331P	30192	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30192	246	100.0	2.4410439851616323	737	245	[(1, 246)]	[(20971, 21708)]	[(1, 246)]		False	gb|CP017204.1|	cp32-3	B331	30192.0	30192	100.0	99.99668786433492	30191	30191	[(1, 30192)]	[(1, 30192)]	[(1, 30192)]	9999.66878643349	cp32-10
contig_4 [gcode=11] [topology=linear]	B331P	30176	B500_cp32-11_ParA_1	cp32-11	B500	30176	252	100.0	2.5019883351007426	755	251	[(1, 252)]	[(20775, 21530)]	[(1, 252)]		False	gb|CP074071.1|	cp32-11	B500	30176.0	30176	100.0	99.99668610816543	30175	30175	[(1, 30176)]	[(1, 30176)]	[(1, 30176)]	9999.668610816543	cp32-11
contig_5 [gcode=11] [topology=linear]	B331P	29892	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29892	246	100.0	2.445470359962532	731	243	[(1, 244)]	[(20972, 21703)]	[(1, 244)]		False	gb|CP017203.1|	cp32-8	B331	29892.0	29892	100.0	99.99665462331059	29891	29891	[(1, 29892)]	[(1, 29892)]	[(1, 29892)]	9999.665462331059	cp32-8
contig_6 [gcode=11] [topology=linear]	B331P	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	2.456151811085345	752	250	[(1, 251)]	[(21267, 22019)]	[(1, 251)]		False	gb|CP017206.1|	cp32-4	B331	30617.0	30617	100.0	99.99673384067674	30616	30616	[(1, 30617)]	[(1, 30617)]	[(1, 30617)]	9999.673384067673	cp32-4
contig_7 [gcode=11] [topology=linear]	B331P	18340	B500_cp32-5_ParA_1	cp32-5	B500	18340	257	100.0	4.198473282442748	770	256	[(1, 257)]	[(9692, 10462)]	[(1, 257)]		False	gb|CP074067.1|	cp32-5	B500	18340.0	18341	100.0	99.99454743729554	18339	18339	[(1, 18340)]	[(1, 18340)]	[(1, 18340)]	9999.454743729553	cp32-5
contig_8 [gcode=11] [topology=linear]	B331P	30017	M32_B31_cp32-6_ParA_X	cp32-6	M32	30017	249	100.0	2.485258353599627	746	248	[(1, 249)]	[(20675, 21421)]	[(1, 249)]		False	gb|CP017208.1|	cp32-6	B331	30017.0	30017	100.0	99.9966685544858	30016	30016	[(1, 30017)]	[(1, 30017)]	[(1, 30017)]	9999.666855448579	cp32-6
contig_9 [gcode=11] [topology=linear]	B331P	30054	O32_B31_cp32-7_ParA_X	cp32-7	O32	30054	249	100.0	2.4821987089904836	746	248	[(1, 249)]	[(20778, 21524)]	[(1, 249)]		False	gb|CP017209.1|	cp32-7	B331	30054.0	30054	100.0	99.99667265588607	30053	30053	[(1, 30054)]	[(1, 30054)]	[(1, 30054)]	9999.667265588607	cp32-7
contig_1 [gcode=11] [topology=linear]	B418P	902773	B379_chromosome_ParA_2	chromosome	B379	902773	380	99.4535519125683	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]		False	gb|CP002228.1|	chromosome	N40	902773.0	902191	99.99241112770643	99.97119984758072	902513	902190	[(1, 902191)]	[(245, 902758)]	[(212838, 902191), (1, 213156), (437231, 440422), (433984, 437177), (212832, 213156)]	9996.361316089395	chromosome
contig_10 [gcode=11] [topology=linear]	B418P	20530	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	20530	246	100.0	3.5314174378957626	725	241	[(1, 242)]	[(16972, 17697)]	[(1, 242)]		False	gb|CP002241.1|	lp17	N40	20530.0	20672	99.98076275669696	99.95616171456405	20521	20671	[(1, 20672)]	[(1, 20522)]	[(1, 16962), (16842, 20672)]	9993.693290453864	lp17
contig_11 [gcode=11] [topology=linear]	B418P	24215	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24215	252	100.0	3.117902126780921	755	251	[(1, 252)]	[(11910, 12665)]	[(1, 252)]		False	gb|CP074059.1|	lp25	B500	24215.0	24206	98.36552748885586	99.9917406566178	24213	24204	[(1, 24205)]	[(1, 24214)]	[(1, 24205), (17344, 16342), (12077, 11070)]	9835.740314217084	lp25
contig_12 [gcode=11] [topology=linear]	B418P	29777	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	29777	255	100.0	2.5657386573529903	764	254	[(1, 255)]	[(6052, 6816)]	[(1, 255)]		False	gb|CP002232.1|	lp28-2	N40	29777.0	29521	100.0	99.1369177553145	29520	29520	[(1, 29521)]	[(4, 29524)]	[(1, 29521)]	9913.69177553145	lp28-2
contig_13 [gcode=11] [topology=linear]	B418P	30920	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30920	251	100.0	2.4320827943078913	752	250	[(1, 251)]	[(8648, 9400)]	[(1, 251)]		False	gb|CP094590.1|	lp28-3	B379	30920.0	28768	96.18502453246107	85.74385510996119	26512	22744	[(3946, 26194), (26210, 26706)]	[(4393, 23479), (26724, 30498), (1163, 4327), (608, 1096)]	[(23037, 3946), (26194, 23033), (7723, 3946), (26706, 26210), (8895, 8358), (5954, 5417), (10295, 10046), (10349, 10100)]	8247.274807259404	lp28-3
contig_14 [gcode=11] [topology=linear]	B418P	29677	I21_B31_lp28-4_ParA_X	lp28-4	I21	29677	250	100.0	2.5238400107827608	749	249	[(1, 250)]	[(14246, 14995)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	29677.0	29501	98.26086956521739	99.81804090709977	29623	29500	[(1, 29501)]	[(22, 29645)]	[(8826, 29501), (1, 9567), (24662, 25870), (23598, 24779), (10358, 9572), (19366, 18574)]	9808.207497828065	lp28-4
contig_15 [gcode=11] [topology=linear]	B418P	29290	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29290	251	100.0	2.567429156708774	752	250	[(1, 251)]	[(22966, 23718)]	[(1, 251)]		False	gb|CP017215.2|	lp28-6	B331	29290.0	29288	100.0	99.98975759644931	29287	29287	[(1, 29288)]	[(3, 29290)]	[(29288, 1)]	9998.97575964493	lp28-6
contig_16 [gcode=11] [topology=linear]	B418P	31165	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	31165	249	100.0	2.335953794320552	728	242	[(1, 243)]	[(10968, 11696)]	[(1, 243)]		False	gb|CP002230.1|	lp36	N40	31165.0	29194	97.83733201632398	95.91528958767849	29892	29193	[(1, 29194)]	[(8, 29202), (30135, 30833)]	[(1, 29194), (25233, 26532), (24828, 26133), (23408, 24462), (24263, 25314), (24813, 25725), (25629, 26532), (29194, 28505), (27021, 27973), (27858, 28822)]	9384.096032831563	lp36
contig_17 [gcode=11] [topology=linear]	B418P	37889	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	37889	245	100.0	1.9372377207104965	734	244	[(1, 245)]	[(11295, 12029)]	[(1, 245)]		False	gb|CP002237.1|	lp38	N40	37889.0	37903	99.76241003875253	99.41143867613292	37666	37902	[(1, 37903)]	[(73, 37739)]	[(10076, 37903), (1, 10447), (22367, 24903), (30405, 32938)]	9917.524707750674	lp38
contig_18 [gcode=11] [topology=linear]	B418P	53805	A20_B31_lp54_ParA_X	lp54	A20	53805	250	100.0	1.3920639345785708	749	249	[(1, 250)]	[(13597, 14346)]	[(1, 250)]		False	gb|CP001651.1|	lp54	N40	53805.0	53786	99.16085652952968	99.94981879007527	53778	53785	[(1, 53786)]	[(9, 53787)]	[(1, 53786), (47164, 48404), (48166, 49444)]	9911.109641195144	lp54
contig_2 [gcode=11] [topology=linear]	B418P	26498	N40_cp26_ParA_1	cp26	N40	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(1562, 2320)]	[(1, 253)]		False	gb|CP002239.1|	cp26	N40	26498.0	26498	98.2049876678542	99.99245226054796	26496	26496	[(1, 11592), (11593, 26498)]	[(1, 11592), (11593, 26498)]	[(26498, 11593), (11592, 1), (19294, 17955), (20759, 19422)]	9819.757541125613	cp26
contig_3 [gcode=11] [topology=linear]	B418P	30154	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	30154	251	100.0	2.493864827220269	752	250	[(1, 251)]	[(23230, 23982)]	[(1, 251)]		False	gb|CP002240.1|	cp32-10	N40	30154.0	30154	100.0	99.99336738077868	30152	30152	[(14768, 30154), (1, 14767)]	[(14768, 30154), (1, 14767)]	[(30154, 14768), (14767, 1)]	9999.336738077867	cp32-10
contig_4 [gcode=11] [topology=linear]	B418P	27767	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	27767	260	100.0	2.805488529549465	779	259	[(1, 260)]	[(16586, 17365)]	[(1, 260)]		False	gb|CP002238.1|	cp32-12	N40	27767.0	27767	100.0	99.99279720531567	27765	27765	[(1, 2978), (2979, 27767)]	[(24790, 27767), (1, 24789)]	[(2979, 27767), (1, 2978)]	9999.279720531567	cp32-12
contig_5 [gcode=11] [topology=linear]	B418P	15915	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	15915	251	100.0	4.7251021049324535	752	250	[(1, 251)]	[(1349, 2101)]	[(1, 251)]		False	gb|CP002235.1|	cp32-4	N40	15915.0	15915	99.98743323908262	99.98743323908262	15913	15913	[(8682, 15915), (1, 8681)]	[(8682, 15915), (1, 8681)]	[(8681, 1), (15915, 8682)]	9997.486805740004	cp32-4
contig_6 [gcode=11] [topology=linear]	B418P	29615	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	29615	257	100.0	2.600033766672295	770	256	[(1, 257)]	[(10569, 11339)]	[(1, 257)]		False	gb|CP002227.1|	cp32-5	N40	29615.0	29615	100.0	99.99324666554111	29613	29613	[(1, 2450), (2451, 29615)]	[(1, 2450), (2451, 29615)]	[(29615, 2451), (2450, 1)]	9999.32466655411	cp32-1+5
contig_7 [gcode=11] [topology=linear]	B418P	17483	O32_B31_cp32-7_ParA_X	cp32-7	O32	17483	249	100.0	4.267002230738432	746	248	[(1, 249)]	[(11520, 12266)]	[(1, 249)]		False	gb|CP002229.1|	cp32-7	N40	17483.0	17483	100.0	99.98856031573528	17481	17481	[(1, 3315), (3316, 17483)]	[(1, 3315), (3316, 17483)]	[(17483, 3316), (3315, 1)]	9998.856031573529	cp32-7
contig_8 [gcode=11] [topology=linear]	B418P	30658	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30658	251	100.0	2.4235109922369364	743	247	[(1, 248)]	[(7587, 8330)]	[(1, 248)]		False	gb|CP002242.1|	cp32-9	N40	30658.0	30658	100.0	99.99347641724835	30656	30656	[(13212, 30658), (1, 13211)]	[(17448, 30658), (1, 17447)]	[(13212, 30658), (1, 13211)]	9999.347641724835	cp32-9
contig_9 [gcode=11] [topology=linear]	B418P	8722				8722										False	gb|CP002231.1|	cp9	N40	8722.0	8722	100.0	99.9770694794772	8720	8720	[(1, 7820), (7821, 8722)]	[(1, 902), (903, 8722)]	[(1, 7820), (7821, 8722)]	9997.70694794772	cp9
contig_1 [gcode=11] [topology=linear]	B500P	903660	B500_chromosome_ParA_2	chromosome	B500	903660	380	100.0	0.12073124847841	1091	363	[(1, 364)]	[(368949, 370040)]	[(1, 364)]		False	gb|CP074054.1|	chromosome	B500	903660.0	903660	99.96726724007188	99.99988933891065	903659	903659	[(1, 903660)]	[(1, 903660)]	[(1, 903660), (435222, 438415), (438471, 441662), (213090, 214219), (213251, 214380), (213084, 214058), (213408, 214381), (213090, 213895), (213575, 214380), (213096, 213734)]	9996.715661520495	chromosome
contig_10 [gcode=11] [topology=linear]	B500P	15547	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	15547	246	100.0	4.663279089213352	725	241	[(1, 242)]	[(11989, 12714)]	[(1, 242)]		False	gb|CP074063.1|	lp17	B500	15547.0	15547	100.0	99.99356789091142	15546	15546	[(1, 15547)]	[(1, 15547)]	[(1, 15547)]	9999.356789091142	lp17
contig_11 [gcode=11] [topology=linear]	B500P	24387	B379_chromosome_ParA_5	chromosome	B379	24387	262	100.0	3.2189281174396194	785	261	[(1, 262)]	[(2898, 3683)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	24387.0	24387	96.72218111764131	99.99589945462746	24386	24386	[(1, 24387)]	[(1, 24387)]	[(1, 24387), (3648, 8986), (3711, 9049), (3648, 8923), (3772, 9049), (3648, 8860), (3833, 9049), (3645, 8797), (3893, 9049), (3648, 8734)]	9671.821498071928	chromosome
contig_12 [gcode=11] [topology=linear]	B500P	24206	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24206	252	100.0	3.1190613897380812	755	251	[(1, 252)]	[(11901, 12656)]	[(1, 252)]		False	gb|CP074059.1|	lp25	B500	24206.0	24206	99.01254336802775	99.99586879286127	24205	24205	[(1, 24206)]	[(1, 24206)]	[(1, 24206), (12077, 11072), (17344, 16342)]	9900.845295476789	lp25
contig_13 [gcode=11] [topology=linear]	B500P	27653	H28_B31_lp28-3_ParA_X	lp28-3	H28	27653	251	100.0	2.719415614942321	752	250	[(1, 251)]	[(16713, 17465)]	[(1, 251)]		False	gb|CP074060.1|	lp28-3	B500	27653.0	27653	99.55445716871453	99.9963837558312	27652	27652	[(1, 27653)]	[(1, 27653)]	[(1, 27653), (4034, 4571), (6974, 7511)]	9955.08570364624	lp28-3
contig_14 [gcode=11] [topology=linear]	B500P	28165	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	28165	250	100.0	2.6593289543759986	749	249	[(1, 250)]	[(14654, 15403)]	[(1, 250)]		False	gb|CP074061.1|	lp28-4	B500	28165.0	28165	97.41502258141193	99.99644949405291	28164	28164	[(1, 28165)]	[(1, 28165)]	[(28165, 1), (23410, 22224), (24500, 23288), (8229, 9015), (17234, 18027), (6206, 6924), (18843, 19563)]	9741.156385524182	lp28-4
contig_15 [gcode=11] [topology=linear]	B500P	29288	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29288	251	100.0	2.567604479650369	752	250	[(1, 251)]	[(22964, 23716)]	[(1, 251)]		False	gb|CP074062.1|	lp28-6	B500	29288.0	29288	100.0	99.9965856323409	29287	29287	[(1, 29288)]	[(1, 29288)]	[(29288, 1)]	9999.65856323409	lp28-6
contig_16 [gcode=11] [topology=linear]	B500P	30208	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	30208	249	100.0	2.409957627118644	728	242	[(1, 243)]	[(11179, 11907)]	[(1, 243)]		False	gb|CP074057.1|	lp36	B500	30208.0	30208	99.82679698131882	99.99668961864407	30207	30207	[(1, 30208)]	[(1, 30208)]	[(1, 30208), (2629, 3370), (21529, 22271), (5059, 5376), (22368, 22676)]	9982.349233364333	lp36
contig_17 [gcode=11] [topology=linear]	B500P	38930	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	38930	245	100.0	1.8854353968661701	734	244	[(1, 245)]	[(11254, 11988)]	[(1, 245)]		False	gb|CP074058.1|	lp38	B500	38930.0	38930	99.77272727272727	99.99743128692525	38929	38929	[(1, 38930)]	[(1, 38930)]	[(1, 38930), (22174, 23770), (31294, 32886), (29215, 28281), (33826, 32890)]	9977.016439763678	lp38
contig_18 [gcode=11] [topology=linear]	B500P	53758	A20_B31_lp54_ParA_X	lp54	A20	53758	250	100.0	1.3932810000372038	749	249	[(1, 250)]	[(39435, 40184)]	[(1, 250)]		False	gb|CP074056.1|	lp54	B500	53758.0	53758	99.19058522818041	99.99813981174896	53757	53757	[(1, 53758)]	[(1, 53758)]	[(53758, 1), (48359, 47120), (49399, 48121)]	9918.874009656785	lp54
contig_19 [gcode=11] [topology=linear]	B500P	27715	B500_lp56_ParA_1	lp56	B500	27715	253	100.0	2.6916832040411327	746	248	[(5, 253)]	[(23955, 24701)]	[(5, 253)]		False	gb|CP074064.1|	lp56	B500	27715.0	27715	100.0	99.99639184557098	27714	27714	[(1, 27715)]	[(1, 27715)]	[(1, 27715)]	9999.639184557098	lp56
contig_2 [gcode=11] [topology=linear]	B500P	26512	WI91-23_cp26_ParA_1	cp26	WI91-23	26512	253	100.0	2.85908267954134	758	252	[(1, 253)]	[(19688, 20446)]	[(1, 253)]		False	gb|CP074055.1|	cp26	B500	26512.0	26512	98.30798739553363	99.99245624622813	26510	26510	[(1, 16102), (16103, 26512)]	[(10411, 26512), (1, 10410)]	[(1, 16102), (16103, 26512), (17980, 19314), (19445, 20779)]	9830.057128302644	cp26
contig_3 [gcode=11] [topology=linear]	B500P	30189	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30189	246	100.0	2.441286561330286	737	245	[(1, 246)]	[(29082, 29819)]	[(1, 246)]		False	gb|CP074065.1|	cp32-3	B500	30189.0	30189	100.0	99.99337507038987	30187	30187	[(22076, 30189), (1, 22075)]	[(1, 8114), (8115, 30189)]	[(1, 22075), (22076, 30189)]	9999.337507038987	cp32-10
contig_4 [gcode=11] [topology=linear]	B500P	30176	B500_cp32-11_ParA_1	cp32-11	B500	30176	252	100.0	2.5019883351007426	755	251	[(1, 252)]	[(23339, 24094)]	[(1, 252)]		False	gb|CP017205.1|	cp32-11	B331	30176.0	30176	100.0	99.99337221633085	30174	30174	[(27613, 30176), (1, 27612)]	[(2565, 30176), (1, 2564)]	[(1, 27612), (27613, 30176)]	9999.337221633086	cp32-11
contig_5 [gcode=11] [topology=linear]	B500P	29890	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29890	246	100.0	2.4456339913014387	731	243	[(1, 244)]	[(13605, 14336)]	[(1, 244)]		False	gb|CP074070.1|	cp32-8	B500	29890.0	29890	100.0	99.9933087989294	29888	29888	[(5416, 29890), (1, 5415)]	[(5416, 29890), (1, 5415)]	[(29890, 5416), (5415, 1)]	9999.330879892941	cp32-8
contig_6 [gcode=11] [topology=linear]	B500P	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	2.456151811085345	752	250	[(1, 251)]	[(13429, 14181)]	[(1, 251)]		False	gb|CP074066.1|	cp32-4	B500	30617.0	30617	100.0	99.9934676813535	30615	30615	[(4831, 30617), (1, 4830)]	[(4831, 30617), (1, 4830)]	[(30617, 4831), (4830, 1)]	9999.346768135349	cp32-4
contig_7 [gcode=11] [topology=linear]	B500P	18340	B500_cp32-5_ParA_1	cp32-5	B500	18340	257	100.0	4.198473282442748	770	256	[(1, 257)]	[(4597, 5367)]	[(1, 257)]		False	gb|CP074067.1|	cp32-5	B500	18340.0	18341	100.0	99.99454743729554	18339	18339	[(5096, 18341), (1, 5095)]	[(13246, 18340), (1, 13246)]	[(5096, 18341), (1, 5095)]	9999.454743729553	cp32-5
contig_8 [gcode=11] [topology=linear]	B500P	30008	M32_B31_cp32-6_ParA_X	cp32-6	M32	30008	249	100.0	2.4860037323380433	746	248	[(1, 249)]	[(17287, 18033)]	[(1, 249)]		False	gb|CP074068.1|	cp32-6	B500	30008.0	30008	100.0	99.99333511063716	30006	30006	[(8691, 30008), (1, 8690)]	[(8691, 30008), (1, 8690)]	[(30008, 8691), (8690, 1)]	9999.333511063716	cp32-6
contig_9 [gcode=11] [topology=linear]	B500P	30054	O32_B31_cp32-7_ParA_X	cp32-7	O32	30054	249	100.0	2.4821987089904836	746	248	[(1, 249)]	[(18607, 19353)]	[(1, 249)]		False	gb|CP074069.1|	cp32-7	B500	30054.0	30054	100.0	99.99334531177215	30052	30052	[(1, 2171), (2172, 30054)]	[(27884, 30054), (1, 27883)]	[(2172, 30054), (1, 2171)]	9999.334531177214	cp32-7
contig_1 [gcode=11] [topology=linear]	ESI26H	910396	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910396	380	100.0	0.1204970144860039	1097	365	[(1, 366)]	[(368852, 369949)]	[(1, 366)]		False	gb|CP124100.1|	chromosome	NE_5261	910396.0	910422	99.95206999082606	99.99989015768962	910395	910419	[(1, 910420)]	[(1, 910396)]	[(1, 910420), (438379, 441570), (435132, 438325), (213346, 214318), (213184, 214157), (213184, 213995), (213508, 214318), (213670, 214318), (213184, 213833), (213184, 213671)]	9995.196020116311	chromosome
contig_10 [gcode=11] [topology=linear]	ESI26H	24163	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	24163	246	100.0	3.000455241484915	725	241	[(1, 242)]	[(18524, 19249)]	[(1, 242)]		False	gb|CP001564.1|	lp17	Bol26	24163.0	17287	98.66715894406498	99.98758432313868	24160	17286	[(1, 17287)]	[(4756, 22086), (22087, 24163), (1, 4755)]	[(1, 13714), (4755, 1), (13532, 17287), (17287, 15211), (486, 1166), (1166, 486), (2604, 3293), (3293, 2604)]	9865.490874844223	lp17
contig_11 [gcode=11] [topology=linear]	ESI26H	18933	N32_B31_cp32-9_ParA_X	cp32-9	N32	18933	251	100.0	3.9243648655786196	743	247	[(1, 248)]	[(14279, 15022)]	[(1, 248)]		False	gb|CP001570.1|	cp32-9	Bol26	18933.0	30597	99.92605894158656	99.98943643374002	18931	18931	[(1, 5188), (16853, 30597)]	[(1, 5187), (5188, 18933)]	[(30597, 16853), (5188, 1)]	9991.550318613929	cp32-9
contig_12 [gcode=11] [topology=linear]	ESI26H	11699	P32_B31_cp32-1_ParA_X	cp32-1	P32	11699	246	100.0	6.299683733652449	737	245	[(1, 246)]	[(6785, 7522)]	[(1, 246)]		False	gb|CP001206.1|	cp32-1	ZS7	11699.0	30330	99.88033165227797	99.991452260877	11698	11697	[(16729, 28426)]	[(1, 11699)]	[(28426, 16729)]	9987.179414209315	cp32-1
