contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_19 [gcode=11] [topology=linear]	URI91H	26818	I21_B31_lp28-4_ParA_X	lp28-4	I21	26818	250	100.0	2.7929002908494294	749	249	[(1, 250)]	[(14721, 15470)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	26818.0	27323	97.01235041213681	99.39219926914758	26655	26271	[(1052, 27323)]	[(48, 489), (604, 26818)]	[(27323, 7388), (7860, 1052), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (26882, 27323), (7919, 8705), (16923, 17714), (6094, 6812)]	9642.270863731474	lp28-4
contig_2 [gcode=11] [topology=linear]	URI91H	53598	A20_B31_lp54_ParA_X	lp54	A20	53598	250	100.0	1.3974402029926491	749	249	[(1, 250)]	[(39297, 40046)]	[(1, 250)]		False	gb|AE000790.2|	lp54	B31	53598.0	53657	99.97015370840174	99.998134258741	53597	53607	[(3, 53610)]	[(1, 53598)]	[(53610, 3)]	9996.828852399733	lp54
contig_20 [gcode=11] [topology=linear]	URI91H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(3007, 3765)]	[(1, 253)]		False	gb|AE000792.1|	cp26	B31	26498.0	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 6268), (6269, 26498)]	[(1, 20230), (20231, 26498)]	[(6269, 26498), (1, 6268), (17966, 19294), (19431, 20759)]	9825.792429195566	cp26
contig_21 [gcode=11] [topology=linear]	URI91H	22110	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	22110	246	100.0	6.558118498417007	1450	241	[(1, 242)]	[(21309, 22034), (14911, 15636)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124090.1|	lp17	Am293	22110.0	16928	99.97738579828132	99.9864314789688	22107	16927	[(1, 16928)]	[(1, 1542), (18473, 22110), (1543, 18472)]	[(1, 16928), (16928, 13293), (1542, 1)]	9996.382034566283	lp17*
contig_22 [gcode=11] [topology=linear]	URI91H	21810	U05_B31_lp21_ParA_X	lp21	U05	21810	262	100.0	3.5992663915635026	785	261	[(1, 262)]	[(19219, 20004)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	21810.0	24387	95.8029515403133	79.81201283814764	17407	13886	[(18476, 24387), (1092, 9067)]	[(4403, 21810)]	[(9049, 1092), (24387, 18476), (9049, 3648), (9049, 3648), (9067, 3648), (9049, 3648), (9049, 3648), (9049, 3645), (9049, 3645), (9067, 3648)]	7646.2263982679215	lp21
contig_23 [gcode=11] [topology=linear]	URI91H	1244				1244										False	gb|CP019926.1|	lp56	PAbe	1244.0	52971	99.67845659163987	99.91961414790997	1243	1243	[(665, 1908)]	[(1, 1244)]	[(665, 1908)]	9959.832921495848	lp56
contig_24 [gcode=11] [topology=linear]	URI91H	304				304										False	gb|CP094616.1|	lp56	B31-5A4	304.0	52696	99.67105263157895	99.67105263157895	303	303	[(1856, 2159)]	[(1, 304)]	[(1856, 2159)]	9934.31873268698	lp56
contig_25 [gcode=11] [topology=linear]	URI91H	151				151										False														unclassified
contig_26 [gcode=11] [topology=linear]	URI91H	148				148										False														unclassified
contig_3 [gcode=11] [topology=linear]	URI91H	49001	Q40_B31_lp56_ParA_X	lp56	Q40	49001	251	100.0	1.5346625579069815	752	250	[(1, 251)]	[(26092, 26844)]	[(1, 251)]		False	gb|CP019766.1|	lp56	B31_NRZ	49001.0	52951	99.91020774662258	99.99795922532194	49000	49001	[(2341, 51342)]	[(1, 49001)]	[(51342, 2341)]	9990.816880440208	lp56
contig_4 [gcode=11] [topology=linear]	URI91H	44168	J17_B31_lp38_ParA_X	lp38	J17	44168	245	100.0	1.6618366238000362	734	244	[(1, 245)]	[(32213, 32947)]	[(1, 245)]		False	gb|CP019764.1|	lp38	B31_NRZ	44168.0	38834	99.89623390099493	99.77585582322043	44069	38833	[(1, 38834)]	[(5275, 44115), (1, 5230)]	[(38834, 1), (33605, 38834), (24619, 22083), (33752, 31214)]	9967.232230988375	lp38
contig_5 [gcode=11] [topology=linear]	URI91H	34473	K21_B31_lp36_ParA_X	lp36	K21	34473	249	100.0	2.1117976387317614	728	242	[(1, 243)]	[(20177, 20905)]	[(1, 243)]		False	gb|CP019924.1|	lp36	PAbe	34473.0	36846	97.62838150429765	99.99709917906767	34472	34472	[(30, 34502)]	[(1, 34473)]	[(34502, 30), (31180, 28676), (33533, 31037), (5316, 6052), (7323, 8062)]	9762.554947977109	lp36
contig_6 [gcode=11] [topology=linear]	URI91H	32383	F24_B31_lp28-1_ParA_X	lp28-1	F24	32383	254	100.0	2.3499984559799896	761	253	[(1, 254)]	[(13678, 14439)]	[(1, 254)]	lp28-1*	True	gb|CP094609.1|	lp28-1	B31-5A4	32383.0	28447	96.06873906991684	98.07923910693883	31761	27931	[(1, 27932)]	[(28545, 32383), (1, 27924)]	[(27932, 1), (1, 3839), (22211, 18910), (22784, 19473), (22143, 19182), (27057, 24127), (27057, 24134), (22722, 19764), (21617, 18940), (22784, 20082)]	9422.34882994049	lp28-1*
contig_7 [gcode=11] [topology=linear]	URI91H	31898	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	31898	252	100.0	2.366919556085021	755	251	[(1, 252)]	[(11525, 12280)]	[(1, 252)]		False	gb|CP094617.1|	lp25	B31-5A4	31898.0	24404	98.89708050722501	99.89341024515643	31864	24401	[(1, 24402)]	[(33, 24430), (24431, 31898)]	[(24402, 1), (1, 7462), (11329, 12336), (16602, 17606)]	9879.16663515649	lp25
contig_8 [gcode=11] [topology=linear]	URI91H	31246	O32_B31_cp32-7_ParA_X	cp32-7	O32	31246	249	100.0	2.3875056007168918	746	248	[(1, 249)]	[(19846, 20592)]	[(1, 249)]		False	gb|CP019757.1|	cp32-2	B31_NRZ	31246.0	31245	99.97439672278051	99.99359918069513	31244	31243	[(1598, 31245), (1, 1597)]	[(29650, 31246), (1, 29649)]	[(1598, 31245), (1, 1597)]	9996.799754229514	cp32-7
contig_9 [gcode=11] [topology=linear]	URI91H	30885	L32_B31_cp32-8_ParA_X	cp32-8	L32	30885	246	100.0	2.3862716529059416	737	245	[(1, 246)]	[(19710, 20447)]	[(1, 246)]		False	gb|CP094604.1|	cp32-8	B31-5A4	30885.0	30886	99.99028686136113	99.99352436457828	30883	30884	[(1, 1030), (1031, 30886)]	[(1, 29855), (29856, 30885)]	[(1031, 30886), (1, 1030)]	9998.381185492684	cp32-8
