#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
CFHKPG_01024	1	378	+	BBJEMP_00933	13.9	5.6		RefSeq:WP_015899368.1, SO:0001217, UniParc:UPI00000568C3, UniRef:UniRef100_UPI00000568C3, UniRef:UniRef50_UPI00016B379E, UniRef:UniRef90_UPI00016B379E
CFHKPG_01026	1	585	+	BBJEMP_00934	22.1	5.3		RefSeq:WP_052403610.1, SO:0001217, UniParc:UPI0003233FA8, UniRef:UniRef100_UPI0003233FA8, UniRef:UniRef50_A0A0H3BZV3, UniRef:UniRef90_A0A0H3BZV3
CFHKPG_01043	1	285	+	BBJEMP_00945	11.1	7.9		RefSeq:WP_010890344.1, SO:0001217, UniParc:UPI00000568A7, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CFHKPG_01063	1	228	+	BBJEMP_00959	8.7	8.5		RefSeq:WP_012665401.1, SO:0001217, UniParc:UPI0000056993, UniRef:UniRef100_UPI0000056993, UniRef:UniRef50_UPI00016B33E0, UniRef:UniRef90_UPI00016B33E0
CFHKPG_01135	1	411	+	BBJEMP_01016	15.6	8.9		SO:0001217, UniRef:UniRef50_A0A826H0I8, UniRef:UniRef90_A0A826H0I8
CFHKPG_01232	1	528	+	BBJEMP_01092	20.7	9.1		RefSeq:WP_010258620.1, SO:0001217, UniParc:UPI00016B2845, UniRef:UniRef100_A0A0H3C0R6, UniRef:UniRef90_A0A0H3C0R6
CFHKPG_01255	1	1587	+	BBJEMP_01114	60.8	5.3		
CFHKPG_01265	1	390	+	BBJEMP_01122	14.5	5.1		SO:0001217, UniRef:UniRef50_G0ANT6, UniRef:UniRef90_G0ANT6
CFHKPG_01266	1	444	+	BBJEMP_01123	16.9	6.1		
CFHKPG_01343	1	519	+	BBJEMP_01186	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
CFHKPG_01382	1	279	+	BBJEMP_01219	10.7	4.5		
CFHKPG_01471	1	567	+	BBJEMP_01288	21.8	8.8		RefSeq:WP_010883820.1, SO:0001217, UniParc:UPI00000576C6, UniRef:UniRef100_Q9S0A4, UniRef:UniRef90_Q9S073
CFHKPG_01496	1	444	+	BBJEMP_01310	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CFHKPG_01498	1	339	+	BBJEMP_01312	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CFHKPG_01499	1	834	+	BBJEMP_01313	31.4	6.4		RefSeq:WP_010890292.1, SO:0001217, UniParc:UPI000005685D, UniRef:UniRef100_O50740, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CFHKPG_01505	1	798	+	BBJEMP_01319	30.5	8.2		RefSeq:WP_010890297.1, SO:0001217, UniParc:UPI0000056862, UniRef:UniRef100_O50745, UniRef:UniRef90_Q66YQ9
CFHKPG_01506	1	783	+	BBJEMP_01320	29.8	5.6		RefSeq:WP_010890298.1, SO:0001217, UniParc:UPI0000056863, UniRef:UniRef100_O50746, UniRef:UniRef90_A0A0H3C5I5
CFHKPG_01509	1	375	+	BBJEMP_01323	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
CFHKPG_01511	1	387	+	BBJEMP_01325	14.9	9.2		RefSeq:WP_010256620.1, SO:0001217, UniParc:UPI0000056868, UniRef:UniRef100_O50751, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
CFHKPG_01517	1	765	+	BBJEMP_01331	29.2	9.8		RefSeq:WP_010890304.1, SO:0001217, UniParc:UPI000005686E, UniRef:UniRef100_O50757, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
CFHKPG_01582	1	378	+	BBJEMP_01387	14.8	5.2		
CFHKPG_01601	1	294	+	BBJEMP_01404	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
CFHKPG_01608	1	294	+	BBJEMP_01411	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
CFHKPG_01614	1	411	+	BBJEMP_01417	15.9	7.6		SO:0001217, UniRef:UniRef50_UPI001E473841
EDIMDB_00981	1	219	+	BBJEMP_01421	7.7	9.5		
EDIMDB_01216	1	222	+	BBJEMP_01487	8.6	10.0		RefSeq:WP_044283637.1, SO:0001217, UniParc:UPI000307489A, UniRef:UniRef100_UPI000307489A, UniRef:UniRef50_UPI000307489A, UniRef:UniRef90_UPI000307489A
EDIMDB_01431	1	411	+	BBJEMP_01519	15.9	7.6		SO:0001217, UniRef:UniRef50_UPI001E473841
JKDFDB_01025	1	381	+	BBJEMP_01534	14.5	6.7		SO:0001217, UniRef:UniRef50_C0R9C5
JKDFDB_01120	1	411	+	BBJEMP_01538	15.6	8.9		SO:0001217, UniRef:UniRef50_A0A826H0I8, UniRef:UniRef90_A0A826H0I8
JKDFDB_01203	1	528	+	BBJEMP_01575	20.7	9.1		RefSeq:WP_010258620.1, SO:0001217, UniParc:UPI00016B2845, UniRef:UniRef100_A0A0H3C0R6, UniRef:UniRef90_A0A0H3C0R6
JKDFDB_01412	1	567	+	BBJEMP_01596	21.8	8.8		RefSeq:WP_010883820.1, SO:0001217, UniParc:UPI00000576C6, UniRef:UniRef100_Q9S0A4, UniRef:UniRef90_Q9S073
JKDFDB_01506	1	294	+	BBJEMP_01618	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
JKDFDB_01560	1	276	+	BBJEMP_01626	10.9	4.8		
OHDNIM_01113	1	303	+	BBJEMP_01683	11.7	9.6		
OHDNIM_01153	1	540	+	BBJEMP_01701	21.0	9.2		RefSeq:WP_002658749.1, SO:0001217, UniParc:UPI00016B3A50, UniRef:UniRef100_UPI00016B3A50, UniRef:UniRef50_UPI00016B3A50, UniRef:UniRef90_UPI00016B3A50
OHDNIM_01166	1	528	+	BBJEMP_01710	20.7	9.1		RefSeq:WP_010258620.1, SO:0001217, UniParc:UPI00016B2845, UniRef:UniRef100_A0A0H3C0R6, UniRef:UniRef90_A0A0H3C0R6
OHDNIM_01286	1	240	+	BBJEMP_01738	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
OHDNIM_01290	1	357	+	BBJEMP_01739	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
OHDNIM_01291	1	402	+	BBJEMP_01740	15.9	9.1		SO:0001217, UniRef:UniRef50_A0A7U3YBR6
OHDNIM_01292	1	339	+	BBJEMP_01741	13.2	9.2		RefSeq:WP_014540456.1, SO:0001217, UniParc:UPI0001F23BD5, UniRef:UniRef100_UPI0001F23BD5, UniRef:UniRef50_A0A806CJQ9, UniRef:UniRef90_UPI0001F23BD5
OHDNIM_01336	1	528	+	BBJEMP_01754	20.8	9.1		RefSeq:WP_012599439.1, SO:0001217, UniParc:UPI00016B3BBA, UniRef:UniRef100_A0A7I6GXU7, UniRef:UniRef90_A0A0H3C0R6
OHDNIM_01352	1	480	+	BBJEMP_01759	18.7	7.8		
OHDNIM_01364	1	351	+	BBJEMP_01769	13.6	9.6		RefSeq:WP_006434156.1, SO:0001217, UniParc:UPI0001956AEE, UniRef:UniRef100_B9X958, UniRef:UniRef50_B9X958, UniRef:UniRef90_B9X958
OHDNIM_01370	1	759	+	BBJEMP_01770	25.6	5.2		
APMGPK_00212	1	321	+	BBJEMP_01779	12.5	9.5	PF08676.15|MutL_C	PFAM:PF08676.15
APMGPK_00372	1	486	+	BBJEMP_01780	17.8	5.9	PF13487.10|HD_5	PFAM:PF13487.10
APMGPK_01141	1	513	+	BBJEMP_01828	19.6	9.0		
HAALMC_01083	1	837	+	BBJEMP_01921	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
HAALMC_01131	1	354	+	BBJEMP_01929	14.1	9.3		RefSeq:WP_106007396.1, SO:0001217, UniParc:UPI000D03C6FE, UniRef:UniRef100_UPI000D03C6FE, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
HAALMC_01144	1	288	+	BBJEMP_01941	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
HAALMC_01243	1	444	+	BBJEMP_01971	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
HAALMC_01246	1	834	+	BBJEMP_01973	31.4	6.3		RefSeq:WP_012622685.1, SO:0001217, UniParc:UPI00016B3625, UniRef:UniRef100_A0A9N7G4B9, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
HAALMC_01252	1	798	+	BBJEMP_01979	30.5	8.8		RefSeq:WP_015056337.1, SO:0001217, UniParc:UPI00006EA8AF, UniRef:UniRef100_A0A9N7B969, UniRef:UniRef90_Q66YQ9
HAALMC_01253	1	783	+	BBJEMP_01980	29.7	7.6		RefSeq:WP_015056343.1, SO:0001217, UniParc:UPI00006EA8B7, UniRef:UniRef100_A0A9N7G3J7, UniRef:UniRef90_A0A0H3C5I5
HAALMC_01256	1	372	+	BBJEMP_01983	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
HAALMC_01258	1	414	+	BBJEMP_01985	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
HAALMC_01281	1	348	+	BBJEMP_01994	13.4	5.5		SO:0001217, UniRef:UniRef50_A0A7U3YAV4
HAALMC_01342	1	474	+	BBJEMP_02027	19.0	9.2		RefSeq:WP_012621301.1, SO:0001217, UniParc:UPI00016B3CEA, UniRef:UniRef100_A0A9N7AWA4, UniRef:UniRef50_A0A7W9SK25, UniRef:UniRef90_Q9X3P1
HAALMC_01377	1	432	+	BBJEMP_02042	16.4	5.9		
JKOCPB_00854	1	258	+	BBJEMP_02046	10.3	8.6		SO:0001217, UniParc:UPI00018E251A, UniRef:UniRef100_A0A7U8EX85, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
JKOCPB_00906	1	471	+	BBJEMP_02057	18.1	6.1	PF02524.18|KID	PFAM:PF02524.18, RefSeq:WP_012644103.1, SO:0001217, UniParc:UPI00016C3C36, UniRef:UniRef100_A0A7U4DIU5, UniRef:UniRef50_G0ISZ1, UniRef:UniRef90_A0A7U4DIU5
JKOCPB_00925	1	330	+	BBJEMP_02064	11.7	4.8		
JKOCPB_01067	1	528	+	BBJEMP_02140	20.7	9.1		RefSeq:WP_012672976.1, SO:0001217, UniParc:UPI00016C4F1F, UniRef:UniRef100_A0A7U3YB12, UniRef:UniRef90_A0A0H3C0R6
JKOCPB_01101	1	528	+	BBJEMP_02157	20.8	9.1		RefSeq:WP_012644763.1, SO:0001217, UniParc:UPI00016C45EF, UniRef:UniRef100_A0A7U3YAS2, UniRef:UniRef90_A0A0H3C0R6
JKOCPB_01160	1	765	+	BBJEMP_02173	29.2	9.9		RefSeq:WP_106037628.1, SO:0001217, UniParc:UPI000D02D4CB, UniRef:UniRef100_UPI000D02D4CB, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
JKOCPB_01179	1	765	+	BBJEMP_02181	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
JKOCPB_01190	1	780	+	BBJEMP_02182	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
JKOCPB_01236	1	852	+	BBJEMP_02193	32.9	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_UPI00016C55D9
JKOCPB_01238	1	276	+	BBJEMP_02195	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
JKOCPB_01262	1	267	+	BBJEMP_02201	10.8	9.5		
GKLIPC_00884	1	711	+	BBJEMP_02213	28.0	5.8		
GKLIPC_00941	7	372	+	BBJEMP_02217	14.6	9.8		
GKLIPC_01036	1	294	+	BBJEMP_02245	10.5	5.0		RefSeq:WP_264080686.1, SO:0001217, UniParc:UPI000E29518B, UniRef:UniRef100_UPI000E29518B, UniRef:UniRef50_UPI000E29518B, UniRef:UniRef90_UPI000E29518B
GKLIPC_01059	1	273	+	BBJEMP_02250	10.0	4.4		
GKLIPC_01138	1	249	+	BBJEMP_02275	9.8	6.3		RefSeq:WP_225972628.1, SO:0001217, UniParc:UPI000E29A8B5, UniRef:UniRef100_UPI000E29A8B5, UniRef:UniRef50_UPI000E29A8B5, UniRef:UniRef90_UPI000E29A8B5
CLLBDG_00854	1	288	+	BBJEMP_02297	11.2	10.0		RefSeq:WP_002656327.1, SO:0001217, UniParc:UPI00018823F3, UniRef:UniRef100_UPI00018823F3, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
CLLBDG_00945	1	405	+	BBJEMP_02324	15.5	9.8		SO:0001217, UniRef:UniRef50_I0FFC6, UniRef:UniRef90_G0ANQ8
CLLBDG_00987	1	567	+	BBJEMP_02334	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
CLLBDG_01199	1	765	+	BBJEMP_02370	29.8	9.9		RefSeq:WP_012622391.1, SO:0001217, UniParc:UPI00016B2F44, UniRef:UniRef100_A0A7U4DJ44, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CLLBDG_01225	1	636	+	BBJEMP_02371	25.0	6.6		
CLLBDG_01277	1	624	+	BBJEMP_02374	23.7	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_UPI00016C55D9
CLLBDG_01290	1	780	+	BBJEMP_02376	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
CLLBDG_01308	1	420	+	BBJEMP_02384	16.8	9.5		SO:0001217, UniRef:UniRef50_C0R8S8
KGIAJM_00925	1	288	+	BBJEMP_02390	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
OLCIOJ_00345	10	810	+	BBJEMP_02447	30.8	5.8		
OLCIOJ_00759	1	822	+	BBJEMP_02448	32.0	8.7		
OLCIOJ_00797	1	513	+	BBJEMP_02449	20.5	9.4		SO:0001217, UniRef:UniRef50_W5SYR3
OLCIOJ_01315	1	648	+	BBJEMP_02534	24.8	6.2		SO:0001217, UniRef:UniRef50_A0A1L8Z9G4
OLCIOJ_01368	1	567	+	BBJEMP_02546	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
OLCIOJ_01399	1	189	+	BBJEMP_02550	7.3	8.9		RefSeq:WP_044273305.1, SO:0001217, UniParc:UPI0002D2C017, UniRef:UniRef100_UPI0002D2C017, UniRef:UniRef50_UPI0002D2C017, UniRef:UniRef90_UPI0002D2C017
OLCIOJ_01401	1	408	+	BBJEMP_02552	16.2	9.7		SO:0001217, UniRef:UniRef50_UPI0001F23DFE, UniRef:UniRef90_UPI0001F23DFE
OLCIOJ_01423	1	264	+	BBJEMP_02558	9.2	9.3		
OLCIOJ_01437	1	381	+	BBJEMP_02564	14.9	4.2		
ELJNOB_01010	1	540	+	BBJEMP_02600	17.7	5.4		
ELJNOB_01011	1	540	+	BBJEMP_02601	17.7	5.4		
ELJNOB_01036	1	765	+	BBJEMP_02606	29.8	9.9		RefSeq:WP_012622455.1, SO:0001217, UniParc:UPI00016B3378, UniRef:UniRef100_A0A7U3YB08, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CBONDI_01004	1	852	+	BBJEMP_02627	32.9	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_UPI00016C55D9
CBONDI_01216	1	348	+	BBJEMP_02643	11.1	8.0		
CBONDI_01285	1	354	+	BBJEMP_02667	14.2	9.4		RefSeq:WP_010883945.1, SO:0001217, UniParc:UPI0000057727, UniRef:UniRef100_Q9S019, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CBONDI_01317	1	474	+	BBJEMP_02674	17.2	5.6		
CBONDI_01318	1	474	+	BBJEMP_02675	17.2	5.3		
PGDEGP_00133	1	297	+	BBJEMP_02676	11.9	8.7	PF03129.24|HGTP_anticodon	PFAM:PF03129.24
PGDEGP_00456	1	384	+	BBJEMP_02677	15.4	4.5		
PGDEGP_01075	1	546	+	BBJEMP_02684	17.9	5.4		
EBOALB_00976	1	378	+	BBJEMP_02741	14.3	8.9		
EBOALB_01060	1	921	+	BBJEMP_02763	33.9	9.2		SO:0001217, UniRef:UniRef50_A0A7W9ZN01
EBOALB_01105	1	432	+	BBJEMP_02771	17.6	9.4		SO:0001217, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
EBOALB_01106	1	270	+	BBJEMP_02772	10.4	9.0		RefSeq:WP_012686403.1, SO:0001217, UniParc:UPI00017F3C3A, UniRef:UniRef100_UPI00017F3C3A, UniRef:UniRef50_UPI0001F238F1, UniRef:UniRef90_UPI00017F3C3A
EBOALB_01157	1	780	+	BBJEMP_02774	29.9	8.8		RefSeq:WP_012686434.1, SO:0001217, UniParc:UPI00017F3FC8, UniRef:UniRef100_UPI00017F3FC8, UniRef:UniRef90_Q66YQ9
EBOALB_01163	1	375	+	BBJEMP_02775	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
EBOALB_01172	1	1767	+	BBJEMP_02779	69.4	8.3		
EBOALB_01226	1	360	+	BBJEMP_02788	13.4	4.8		RefSeq:WP_012686381.1, SO:0001217, UniParc:UPI00017F4766, UniRef:UniRef100_UPI00017F4766, UniRef:UniRef50_UPI001E49CC46, UniRef:UniRef90_UPI001E49CC46
EBOALB_01233	1	384	+	BBJEMP_02793	14.6	9.4		RefSeq:WP_012686383.1, SO:0001217, UniParc:UPI00017F476F, UniRef:UniRef100_UPI00017F476F, UniRef:UniRef50_UPI00017F476F, UniRef:UniRef90_UPI00017F476F
EBOALB_01239	1	9666	+	BBJEMP_02796	304.1	5.0	PF05192.22|MutS_III	PFAM:PF05192.22
EBACPA_00886	1	342	+	BBJEMP_02807	12.8	5.1	PF02524.18|KID, PF06825.16|HSBP1, PF10779.13|XhlA	PFAM:PF02524.18, PFAM:PF06825.16, PFAM:PF10779.13
EBACPA_01156	1	444	+	BBJEMP_02826	16.9	6.1		
EBACPA_01189	1	828	+	BBJEMP_02827	29.0	5.1		
EBACPA_01320	1	567	+	BBJEMP_02834	21.8	8.8		RefSeq:WP_010883820.1, SO:0001217, UniParc:UPI00000576C6, UniRef:UniRef100_Q9S0A4, UniRef:UniRef90_Q9S073
EBACPA_01472	1	276	+	BBJEMP_02839	10.9	4.8		
AIIKEN_00870	1	561	+	BBJEMP_02880	22.5	9.1		
AIIKEN_01129	1	522	+	BBJEMP_02916	20.4	8.9		
AIIKEN_01184	1	1056	+	BBJEMP_02918	34.1	9.3	PF02912.22|Phe_tRNA-synt_N	PFAM:PF02912.22
AIIKEN_01222	1	219	+	BBJEMP_02923	8.1	4.5		SO:0001217, UniRef:UniRef50_UPI0004081B25, UniRef:UniRef90_UPI0004081B25
AEPIPJ_01537	1	330	+	BBJEMP_02954	13.3	9.7		
LNEFEP_01204	1	270	+	BBJEMP_02967	8.5	7.8		
LNEFEP_01342	1	528	+	BBJEMP_02975	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
ECNPCP_01191	1	543	+	BBJEMP_03008	17.8	5.2		
PHIDNK_01485	1	354	+	BBJEMP_03022	14.1	9.3		RefSeq:WP_106007396.1, SO:0001217, UniParc:UPI000D03C6FE, UniRef:UniRef100_UPI000D03C6FE, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
FMHLPC_01227	1	222	+	BBJEMP_03036	8.6	10.0		RefSeq:WP_044283637.1, SO:0001217, UniParc:UPI000307489A, UniRef:UniRef100_UPI000307489A, UniRef:UniRef50_UPI000307489A, UniRef:UniRef90_UPI000307489A
ECDEAP_00980	1	522	+	BBJEMP_03056	19.4	9.3		SO:0001217, UniRef:UniRef50_A0A7D7WIM1, UniRef:UniRef90_UPI001E31BD71
ECDEAP_01013	1	387	+	BBJEMP_03057	15.2	7.8		
ECDEAP_01019	1	426	+	BBJEMP_03058	16.1	5.1		
ECDEAP_01028	1	534	+	BBJEMP_03062	20.6	5.4		
ECDEAP_01029	1	537	+	BBJEMP_03063	21.2	8.5		
ECDEAP_01220	1	687	+	BBJEMP_03096	26.8	6.2		SO:0001217, UniRef:UniRef50_A0A1L8ZAA5, UniRef:UniRef90_A0A1L8ZAA5
ECDEAP_01305	1	531	+	BBJEMP_03111	20.6	8.6		
ECDEAP_01310	1	249	+	BBJEMP_03114	9.4	6.1		
