# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CFHKPG_00041	cds	1	852	+	BBJEMP_00041	cheR	Chemotaxis protein methyltransferase	COG:COG1352, COG:T, EC:2.1.1.80, GO:0006935, GO:0008983, GO:0032259, RefSeq:WP_002665509.1, SO:0001217, UniParc:UPI0000057315, UniRef:UniRef100_O51069, UniRef:UniRef50_O51069, UniRef:UniRef90_O51069
CFHKPG_00042	cds	1	672	+	BBJEMP_00042	phoU	phosphate signaling complex protein PhoU	COG:COG0704, COG:P, GO:0003700, GO:0005737, GO:0006817, GO:0030643, GO:0042803, GO:0045936, GO:0051049, GO:2000186, RefSeq:WP_002556647.1, SO:0001217, UniParc:UPI0000057317, UniRef:UniRef100_O51071, UniRef:UniRef50_O51071, UniRef:UniRef90_O51071
CFHKPG_00043	cds	1	1041	+	BBJEMP_00043		Uncharacterized protein BB_0043	RefSeq:WP_010889664.1, SO:0001217, UniParc:UPI0000057318, UniRef:UniRef100_O51072, UniRef:UniRef50_O51072, UniRef:UniRef90_O51072
CFHKPG_00044	cds	1	402	+	BBJEMP_00044		Uncharacterized protein BB_0044	GO:0016020, RefSeq:WP_002556649.1, SO:0001217, UniParc:UPI0000057319, UniRef:UniRef100_O51073, UniRef:UniRef50_O51073, UniRef:UniRef90_O51073
CFHKPG_00045	cds	1	2448	+	BBJEMP_00045	smc	Chromosome segregation ATPase Smc	COG:COG1196, COG:D, RefSeq:WP_010889665.1, SO:0001217, UniParc:UPI000233F612, UniRef:UniRef100_O51074, UniRef:UniRef50_A0A0A7UWW1, UniRef:UniRef90_A0A1L6VP21
CFHKPG_00046	cds	1	546	+	BBJEMP_00046	rnhB	ribonuclease HII	EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, RefSeq:WP_002656722.1, SO:0001217, UniParc:UPI000005731B, UniRef:UniRef100_O51075, UniRef:UniRef50_O51075, UniRef:UniRef90_O51075
CFHKPG_00047	cds	1	369	+	BBJEMP_00047	bpuR	transcriptional regulator BpuR	BlastRules:WP_002556652, RefSeq:WP_002556652.1, SO:0001217, UniParc:UPI00016B2CC6, UniRef:UniRef100_O51076, UniRef:UniRef50_O51076, UniRef:UniRef90_O51076
CFHKPG_00050	cds	1	675	+	BBJEMP_00048	yhhQ	queuosine precursor transporter	COG:COG1738, COG:J, GO:1990397, RefSeq:WP_010889667.1, SO:0001217, UniParc:UPI000005731F, UniRef:UniRef100_O51079, UniRef:UniRef50_O51079, UniRef:UniRef90_O51079
CFHKPG_00051	cds	1	702	+	BBJEMP_00049	yhhQ	queuosine precursor transporter	COG:COG1738, COG:J, GO:1990397, SO:0001217, UniRef:UniRef50_A0A1L6VSN1, UniRef:UniRef90_O51080
CFHKPG_00052	cds	1	657	+	BBJEMP_00050	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	COG:COG0566, COG:J, EC:2.1.1.34, GO:0000049, GO:0002938, GO:0009020, GO:0052665, RefSeq:WP_002658321.1, SO:0001217, UniParc:UPI0000057321, UniRef:UniRef100_O51081, UniRef:UniRef50_O51081, UniRef:UniRef90_O51081
CFHKPG_00053	cds	1	672	+	BBJEMP_00051	ung	uracil-DNA glycosylase	COG:COG0692, COG:L, EC:3.2.2.27, GO:0004844, GO:0005737, GO:0006284, GO:0016799, RefSeq:WP_002656594.1, SO:0001217, UniParc:UPI0000057322, UniRef:UniRef100_O51082, UniRef:UniRef50_O51082, UniRef:UniRef90_O51082
CFHKPG_00054	cds	1	363	+	BBJEMP_00052	secG	preprotein translocase subunit SecG	GO:0005886, GO:0009306, GO:0015450, GO:0043952, RefSeq:WP_002658319.1, SO:0001217, UniParc:UPI00016B2CC3, UniRef:UniRef100_O51083, UniRef:UniRef50_O51083, UniRef:UniRef90_O51083
CFHKPG_00055	cds	1	762	+	BBJEMP_00053	tpiA	triose-phosphate isomerase	COG:COG0149, COG:G, EC:5.3.1.1, GO:0004807, GO:0005737, GO:0006094, GO:0006096, RefSeq:WP_002658317.1, SO:0001217, UniParc:UPI0000057324, UniRef:UniRef100_Q59182, UniRef:UniRef50_Q59182, UniRef:UniRef90_Q59182
CFHKPG_00056	cds	1	1182	+	BBJEMP_00054	pgk	Phosphoglycerate kinase	COG:COG0126, COG:G, EC:2.7.2.3, GO:0004618, GO:0005524, GO:0005737, GO:0006096, GO:0016310, RefSeq:WP_010255334.1, SO:0001217, UniParc:UPI0000057325, UniRef:UniRef100_Q59181, UniRef:UniRef50_P18912, UniRef:UniRef90_Q59181
CFHKPG_00057	cds	1	1008	+	BBJEMP_00055	gap	type I glyceraldehyde-3-phosphate dehydrogenase	COG:COG0057, COG:G, EC:1.2.1.12, GO:0004365, GO:0005829, GO:0006006, GO:0006094, GO:0006096, GO:0019682, GO:0050661, GO:0051287, RefSeq:WP_002658311.1, SO:0001217, UniParc:UPI0000057326, UniRef:UniRef100_P46795, UniRef:UniRef50_P17721, UniRef:UniRef90_P46795
CFHKPG_00058	cds	22	1971	+	BBJEMP_00056	bepA	Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains	COG:COG4783, COG:MO, SO:0001217, UniRef:UniRef50_O51085, UniRef:UniRef90_O51085
CFHKPG_00059	cds	1	780	+	BBJEMP_00057	tlyC	Hemolysin-related protein, contains CBS domains, UPF0053 family	COG:COG1253, COG:R, RefSeq:WP_002556662.1, SO:0001217, UniParc:UPI00016B2CC0, UniRef:UniRef100_A0A7U8EZS0, UniRef:UniRef50_A0A0S7ZFD1, UniRef:UniRef90_A0A7I6GVF7
CFHKPG_00060	cds	1	468	+	BBJEMP_00058	ybeY	rRNA maturation RNase YbeY	COG:COG0319, COG:J, EC:3.1.-.-, GO:0004222, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0008270, GO:0042254, GO:0046872, RefSeq:WP_002658307.1, SO:0001217, UniParc:UPI0000057329, UniRef:UniRef100_O51087, UniRef:UniRef50_O51087, UniRef:UniRef90_O51087
CFHKPG_00061	cds	1	354	+	BBJEMP_00059	trxA	thioredoxin	COG:COG3118, COG:O, GO:0005737, GO:0005829, GO:0015035, GO:0015036, RefSeq:WP_010889671.1, SO:0001217, UniParc:UPI000005732A, UniRef:UniRef100_O51088, UniRef:UniRef50_O51088, UniRef:UniRef90_O51088
CFHKPG_00062	cds	1	717	+	BBJEMP_00060	rsmE1	16S rRNA (uracil(1498)-N(3))-methyltransferase	COG:COG1385, COG:J, EC:2.1.1.193, GO:0005737, GO:0006364, GO:0008168, GO:0032259, KEGG:K09761, RefSeq:WP_010889672.1, SO:0001217, UniParc:UPI000005732B, UniRef:UniRef100_O51089, UniRef:UniRef50_O51089, UniRef:UniRef90_O51089
CFHKPG_00063	cds	1	1008	+	BBJEMP_00061	pASTA	Uncharacterized protein BB_0063	COG:COG2815, COG:M, GO:0016020, RefSeq:WP_020948684.1, SO:0001217, UniParc:UPI000005732C, UniRef:UniRef100_O51090, UniRef:UniRef50_O51090, UniRef:UniRef90_O51090
CFHKPG_00064	cds	1	939	+	BBJEMP_00062	fmt	methionyl-tRNA formyltransferase	EC:2.1.2.9, GO:0004479, GO:0005737, GO:0006431, RefSeq:WP_002658299.1, SO:0001217, UniParc:UPI000005732D, UniRef:UniRef100_O51091, UniRef:UniRef50_O51091, UniRef:UniRef90_O51091
CFHKPG_00065	cds	7	498	+	BBJEMP_00063	def	peptide deformylase	COG:COG0242, COG:J, EC:3.5.1.88, GO:0006412, GO:0036211, GO:0042586, GO:0046872, SO:0001217, UniRef:UniRef50_O51092, UniRef:UniRef90_O51092
CFHKPG_00066	cds	1	690	+	BBJEMP_00064		Uncharacterized protein BB_0066	RefSeq:WP_010889674.1, SO:0001217, UniParc:UPI000005732F, UniRef:UniRef100_O51093, UniRef:UniRef50_O51093, UniRef:UniRef90_O51093
CFHKPG_00067	cds	1	1779	+	BBJEMP_00065	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, EC:3.4.11.9, KEGG:K01262, RefSeq:WP_002665526.1, SO:0001217, UniParc:UPI00017F4416, UniRef:UniRef100_UPI00017F4416, UniRef:UniRef50_B5RKW6, UniRef:UniRef90_A0A7W9ZKR1
CFHKPG_00068	cds	1	882	+	BBJEMP_00066	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, RefSeq:WP_002658292.1, SO:0001217, UniParc:UPI0000057331, UniRef:UniRef100_O51095, UniRef:UniRef50_I0FBJ4, UniRef:UniRef90_A0A7I6GVH5
CFHKPG_00069	cds	1	1239	+	BBJEMP_00067	ampS	Leucyl aminopeptidase (aminopeptidase T)	COG:COG2309, COG:E, RefSeq:WP_002656022.1, SO:0001217, UniParc:UPI0000057332, UniRef:UniRef100_O51096, UniRef:UniRef50_I0FBJ5, UniRef:UniRef90_A0A7W9ZNA9
CFHKPG_00070	cds	1	462	+	BBJEMP_00068	yuiD	Acid phosphatase family membrane protein YuiD	COG:COG1963, COG:R, RefSeq:WP_002556673.1, SO:0001217, UniParc:UPI0000057333, UniRef:UniRef100_O51097, UniRef:UniRef50_A0A142JCD0, UniRef:UniRef90_D6RWR8
CFHKPG_00071	cds	1	1473	+	BBJEMP_00069		Lipoprotein	RefSeq:WP_002658288.1, SO:0001217, UniParc:UPI0000057334, UniRef:UniRef100_A0A0H3C2Q0, UniRef:UniRef50_A0A7I6GVI7, UniRef:UniRef90_A0A7I6GVI7
CFHKPG_00072	cds	1	2322	+	BBJEMP_00070	rnfC	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfC subunit	COG:C, COG:COG4656, RefSeq:WP_010889675.1, SO:0001217, UniParc:UPI0000057335, UniRef:UniRef100_O51099, UniRef:UniRef50_A0A142JCC8, UniRef:UniRef90_A0A7I6GVG5
CFHKPG_00073	cds	1	561	+	BBJEMP_00071		Uncharacterized protein BB_0073	GO:0005886, RefSeq:WP_002658284.1, SO:0001217, UniParc:UPI0000057336, UniRef:UniRef100_O51100, UniRef:UniRef50_O51100, UniRef:UniRef90_O51100
CFHKPG_00074	cds	1	1047	+	BBJEMP_00072	prfB	peptide chain release factor 2	COG:COG1186, COG:J, GO:0005737, GO:0016149, SO:0001217, UniRef:UniRef50_O51101, UniRef:UniRef90_O51101
CFHKPG_00075	cds	1	1410	+	BBJEMP_00073		PEGA domain-containing protein	RefSeq:WP_010889677.1, SO:0001217, UniParc:UPI0000057338, UniRef:UniRef100_O51102, UniRef:UniRef50_I0FBK2, UniRef:UniRef90_O51102
CFHKPG_00076	cds	1	846	+	BBJEMP_00074	ftsY	signal recognition particle-docking protein FtsY	COG:COG0552, COG:U, GO:0003924, GO:0005047, GO:0009306, KEGG:K03110, RefSeq:WP_010889678.1, SO:0001217, UniParc:UPI0000057339, UniRef:UniRef100_O51103, UniRef:UniRef50_A0A0A7UUK2, UniRef:UniRef90_A0A0A7UUK2
CFHKPG_00077	cds	1	1029	+	BBJEMP_00075		Sugar-binding protein	RefSeq:WP_020948687.1, SO:0001217, UniParc:UPI000005733A, UniRef:UniRef100_UPI000005733A, UniRef:UniRef50_A0A1L6VSC6, UniRef:UniRef90_UPI00264A004F
CFHKPG_00078	cds	1	1254	+	BBJEMP_00076		Permease family protein	RefSeq:WP_002658276.1, SO:0001217, UniParc:UPI000017D180, UniRef:UniRef100_Q84BW8, UniRef:UniRef50_A0A7I6GVI1, UniRef:UniRef90_Q0SP86
CFHKPG_00079	cds	1	681	+	BBJEMP_00077	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002656931.1, SO:0001217, UniParc:UPI00017F3FED, UniRef:UniRef100_O51107, UniRef:UniRef50_W5SSN3, UniRef:UniRef90_A0A7W9ZN33
CFHKPG_00080	cds	1	1251	+	BBJEMP_00078	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_002665479.1, SO:0001217, UniParc:UPI000005733E, UniRef:UniRef100_O51108, UniRef:UniRef50_A0A7I6GVJ4, UniRef:UniRef90_A0A7I6GVJ4
CFHKPG_00081	cds	1	1299	+	BBJEMP_00079		DUF4179 domain-containing protein	RefSeq:WP_002656621.1, SO:0001217, UniParc:UPI000005733F, UniRef:UniRef100_O51109, UniRef:UniRef50_O51109, UniRef:UniRef90_O51109
CFHKPG_00082	cds	1	351	+	BBJEMP_00080		DUF1828 domain-containing protein	SO:0001217, UniRef:UniRef50_O51110, UniRef:UniRef90_O51110
CFHKPG_00083	cds	1	1269	+	BBJEMP_00081	csd	putative cysteine desulfurase	COG:COG0520, COG:E, EC:2.8.1.7, GO:0005829, GO:0006534, GO:0030170, GO:0031071, RefSeq:WP_002656576.1, SO:0001217, UniParc:UPI0000057341, UniRef:UniRef100_O51111, UniRef:UniRef50_O51111, UniRef:UniRef90_O51111
CFHKPG_00084	cds	1	426	+	BBJEMP_00082	iscU	Uncharacterized protein BB_0085	COG:COG0822, COG:O, GO:0005506, GO:0016226, GO:0051536, RefSeq:WP_010889679.1, SO:0001217, UniParc:UPI0000057342, UniRef:UniRef100_O51112, UniRef:UniRef50_O51112, UniRef:UniRef90_O51112
CFHKPG_00085	cds	1	1536	+	BBJEMP_00083	yifB	putative Mg-chelatase, contains ChlI-like and ATPase domains, YifB family	COG:COG0606, COG:O, RefSeq:WP_002656860.1, SO:0001217, UniParc:UPI0000057343, UniRef:UniRef100_O51113, UniRef:UniRef50_A0A142JCB6, UniRef:UniRef90_O51113
CFHKPG_00086	cds	1	951	+	BBJEMP_00084	ldh	L-lactate dehydrogenase	COG:C, COG:COG0039, EC:1.1.1.27, GO:0004459, GO:0005737, GO:0006096, RefSeq:WP_002655961.1, SO:0001217, UniParc:UPI000012E32F, UniRef:UniRef100_O51114, UniRef:UniRef50_O51114, UniRef:UniRef90_O51114
CFHKPG_00087	cds	1	1680	+	BBJEMP_00085	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003746, GO:0003924, GO:0005525, GO:0005886, GO:0043022, GO:0045727, SO:0001217, UniParc:UPI0000057345, UniRef:UniRef100_A0A0H3C1Y4, UniRef:UniRef50_B7G816, UniRef:UniRef90_O51115
CFHKPG_00088	cds	1	975	+	BBJEMP_00086		Uncharacterized protein BB_0089	RefSeq:WP_002656179.1, SO:0001217, UniParc:UPI0000057346, UniRef:UniRef100_O51116, UniRef:UniRef50_O51116, UniRef:UniRef90_O51116
CFHKPG_00089	cds	1	435	+	BBJEMP_00087		V-type ATP synthase subunit K	RefSeq:WP_002556692.1, SO:0001217, UniParc:UPI0000057347, UniRef:UniRef100_O51117, UniRef:UniRef50_R6HI15, UniRef:UniRef90_W5SMB4
CFHKPG_00090	cds	1	1827	+	BBJEMP_00088	atpI	V-type ATP synthase subunit I	COG:C, COG:COG1269, EC:7.1.2.2, GO:0005886, GO:0033179, GO:0046961, RefSeq:WP_002659134.1, SO:0001217, UniParc:UPI00016C4153, UniRef:UniRef100_A0A7U8I7K9, UniRef:UniRef50_O51118, UniRef:UniRef90_O51118
