# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	25622	26260	+	KCCJIL_00028		Uncharacterized protein BB_0027	GO:0016020, RefSeq:WP_096890687.1, SO:0001217, UniParc:UPI000BC34038, UniRef:UniRef100_UPI000BC34038, UniRef:UniRef50_O51058, UniRef:UniRef90_O51058
contig_1	cds	26268	27317	+	KCCJIL_00029	bamB	outer membrane protein assembly factor BamB	BlastRules:WP_002655996, RefSeq:WP_002655996.1, SO:0001217, UniParc:UPI0000057309, UniRef:UniRef100_O51059, UniRef:UniRef50_O51059, UniRef:UniRef90_O51059
contig_1	cds	27303	27734	-	KCCJIL_00030	yaiI	UPF0178 protein BbuZS7_0029	COG:COG1671, COG:S, KEGG:K09768, RefSeq:WP_002655998.1, SO:0001217, UniParc:UPI000005730A, UniRef:UniRef100_O51060, UniRef:UniRef50_O51060, UniRef:UniRef90_O51060
contig_1	cds	27724	28359	-	KCCJIL_00031	lepB	signal peptidase I	EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_096890688.1, SO:0001217, UniParc:UPI000BC2C8FA, UniRef:UniRef100_UPI000BC2C8FA, UniRef:UniRef50_A0A0A7UUG5, UniRef:UniRef90_A0A0A7UUG5
contig_1	cds	28361	29341	-	KCCJIL_00032	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002661914.1, SO:0001217, UniParc:UPI000005730C, UniRef:UniRef100_O51062, UniRef:UniRef50_O51062, UniRef:UniRef90_O51062
contig_1	cds	29412	30893	+	KCCJIL_00033	yfmG	Uncharacterized protein BB_0032	COG:COG1262, COG:O, GO:0016020, RefSeq:WP_002664240.1, SO:0001217, UniParc:UPI00017F495A, UniRef:UniRef100_UPI00017F495A, UniRef:UniRef50_O51063, UniRef:UniRef90_O51063
contig_1	cds	30899	31357	+	KCCJIL_00034	smpB	SsrA-binding protein	COG:COG0691, COG:O, GO:0003723, GO:0005737, GO:0006450, GO:0070929, SO:0001217, UniRef:UniRef50_O51064, UniRef:UniRef90_O51064
contig_1	cds	31428	31967	-	KCCJIL_00035		P13 family porin	RefSeq:WP_002556640.1, SO:0001217, UniParc:UPI00016C39B3, UniRef:UniRef100_A0A7U8EZ50, UniRef:UniRef50_A0A7I6GVC8, UniRef:UniRef90_A0A1L6VSE9
contig_1	cds	32035	33915	-	KCCJIL_00036	parC	DNA topoisomerase IV subunit A	COG:COG0188, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005886, GO:0006265, RefSeq:WP_096890689.1, SO:0001217, UniParc:UPI000BC2D27B, UniRef:UniRef100_UPI000BC2D27B, UniRef:UniRef50_O51066, UniRef:UniRef90_O51066
contig_1	cds	33915	35714	-	KCCJIL_00037	parE	DNA topoisomerase 4 subunit B	COG:COG0187, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0006265, GO:0046872, RefSeq:WP_002656091.1, SO:0001217, UniParc:UPI00016B360F, UniRef:UniRef100_UPI00016B360F, UniRef:UniRef50_Q59189, UniRef:UniRef90_Q59189
contig_1	cds	35735	36487	-	KCCJIL_00038	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	COG:COG0204, COG:I, EC:2.3.1.51, GO:0003841, GO:0016020, GO:0016024, RefSeq:WP_080591941.1, SO:0001217, UniParc:UPI00017F3445, UniRef:UniRef100_UPI00017F3445, UniRef:UniRef50_Q59188, UniRef:UniRef90_Q59188
contig_1	cds	36484	38001	-	KCCJIL_00039		Uncharacterized protein BB_0038	GO:0016020, RefSeq:WP_002663008.1, SO:0001217, UniParc:UPI00017F3446, UniRef:UniRef100_UPI00017F3446, UniRef:UniRef50_O51067, UniRef:UniRef90_O51067
contig_1	cds	38014	39516	-	KCCJIL_00040		Uncharacterized protein BB_0039	GO:0003755, GO:0016020, RefSeq:WP_002663030.1, SO:0001217, UniParc:UPI00017F3447, UniRef:UniRef100_UPI00017F3447, UniRef:UniRef50_O51068, UniRef:UniRef90_O51068
contig_1	cds	39703	40554	+	KCCJIL_00041	cheR	Chemotaxis protein methyltransferase	COG:COG1352, COG:T, EC:2.1.1.80, GO:0006935, GO:0008983, GO:0032259, RefSeq:WP_002556646.1, SO:0001217, UniParc:UPI00017F3448, UniRef:UniRef100_UPI00017F3448, UniRef:UniRef50_O51069, UniRef:UniRef90_O51069
contig_1	cds	40638	41309	-	KCCJIL_00042	phoU	phosphate signaling complex protein PhoU	COG:COG0704, COG:P, GO:0003700, GO:0005737, GO:0006817, GO:0030643, GO:0042803, GO:0045936, GO:0051049, GO:2000186, RefSeq:WP_002556647.1, SO:0001217, UniParc:UPI0000057317, UniRef:UniRef100_O51071, UniRef:UniRef50_O51071, UniRef:UniRef90_O51071
contig_1	cds	41320	42360	-	KCCJIL_00043		Uncharacterized protein BB_0043	RefSeq:WP_002662007.1, SO:0001217, UniParc:UPI00016C4878, UniRef:UniRef100_UPI00016C4878, UniRef:UniRef50_O51072, UniRef:UniRef90_O51072
contig_1	cds	42357	42758	-	KCCJIL_00044		Uncharacterized protein BB_0044	GO:0016020, RefSeq:WP_002556649.1, SO:0001217, UniParc:UPI0000057319, UniRef:UniRef100_O51073, UniRef:UniRef50_O51073, UniRef:UniRef90_O51073
contig_1	cds	42784	45231	-	KCCJIL_00045	smc	Chromosome segregation ATPase Smc	COG:COG1196, COG:D, RefSeq:WP_002663040.1, SO:0001217, UniParc:UPI00017F3449, UniRef:UniRef100_UPI00017F3449, UniRef:UniRef50_A0A0A7UWW1, UniRef:UniRef90_A0A1L6VP21
contig_1	cds	45323	45868	+	KCCJIL_00046	rnhB	ribonuclease HII	EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, RefSeq:WP_002658328.1, SO:0001217, UniParc:UPI00016B2E0A, UniRef:UniRef100_B7J0Y4, UniRef:UniRef50_O51075, UniRef:UniRef90_O51075
contig_1	cds	45888	46256	-	KCCJIL_00047	bpuR	transcriptional regulator BpuR	BlastRules:WP_002556652, RefSeq:WP_002663014.1, SO:0001217, UniParc:UPI00017F344A, UniRef:UniRef100_UPI00017F344A, UniRef:UniRef50_O51076, UniRef:UniRef90_O51076
contig_1	tRNA	46407	46478	+	KCCJIL_00048	trnG	tRNA-Gly(tcc)	SO:0000260
contig_1	tmRNA	46567	46925	-	KCCJIL_00049	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_1	cds	47043	47717	+	KCCJIL_00050	yhhQ	queuosine precursor transporter	COG:COG1738, COG:J, GO:1990397, RefSeq:WP_002663035.1, SO:0001217, UniParc:UPI00017F344B, UniRef:UniRef100_UPI00017F344B, UniRef:UniRef50_O51079, UniRef:UniRef90_O51079
contig_1	cds	47781	48482	+	KCCJIL_00051	yhhQ	queuosine precursor transporter	COG:COG1738, COG:J, GO:1990397, SO:0001217, UniRef:UniRef50_A0A1L6VSN1, UniRef:UniRef90_O51080
contig_1	cds	48479	49135	-	KCCJIL_00052	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	COG:COG0566, COG:J, EC:2.1.1.34, GO:0000049, GO:0002938, GO:0009020, GO:0052665, RefSeq:WP_002661898.1, SO:0001217, UniParc:UPI00016C4873, UniRef:UniRef100_UPI00016C4873, UniRef:UniRef50_O51081, UniRef:UniRef90_O51081
contig_1	cds	49217	49888	+	KCCJIL_00053	ung	uracil-DNA glycosylase	COG:COG0692, COG:L, EC:3.2.2.27, GO:0004844, GO:0005737, GO:0006284, GO:0016799, RefSeq:WP_002656594.1, SO:0001217, UniParc:UPI0000057322, UniRef:UniRef100_O51082, UniRef:UniRef50_O51082, UniRef:UniRef90_O51082
contig_1	cds	49987	50349	-	KCCJIL_00054	secG	preprotein translocase subunit SecG	GO:0005886, GO:0009306, GO:0015450, GO:0043952, RefSeq:WP_002658319.1, SO:0001217, UniParc:UPI00016B2CC3, UniRef:UniRef100_O51083, UniRef:UniRef50_O51083, UniRef:UniRef90_O51083
contig_1	cds	50365	51126	-	KCCJIL_00055	tpiA	triose-phosphate isomerase	COG:COG0149, COG:G, EC:5.3.1.1, GO:0004807, GO:0005737, GO:0006094, GO:0006096, RefSeq:WP_002658317.1, SO:0001217, UniParc:UPI0000057324, UniRef:UniRef100_Q59182, UniRef:UniRef50_Q59182, UniRef:UniRef90_Q59182
contig_1	cds	51128	52309	-	KCCJIL_00056	pgk	Phosphoglycerate kinase	COG:COG0126, COG:G, EC:2.7.2.3, GO:0004618, GO:0005524, GO:0005737, GO:0006096, GO:0016310, RefSeq:WP_002663044.1, SO:0001217, UniParc:UPI00017F3505, UniRef:UniRef100_UPI00017F3505, UniRef:UniRef50_P18912, UniRef:UniRef90_Q59181
contig_1	cds	52329	53336	-	KCCJIL_00057	gap	type I glyceraldehyde-3-phosphate dehydrogenase	COG:COG0057, COG:G, EC:1.2.1.12, GO:0004365, GO:0005829, GO:0006006, GO:0006094, GO:0006096, GO:0019682, GO:0050661, GO:0051287, RefSeq:WP_002658311.1, SO:0001217, UniParc:UPI0000057326, UniRef:UniRef100_P46795, UniRef:UniRef50_P17721, UniRef:UniRef90_P46795
contig_1	cds	53409	55379	-	KCCJIL_00058	bepA	Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains	COG:COG4783, COG:MO, RefSeq:WP_002663055.1, SO:0001217, UniParc:UPI00017F3506, UniRef:UniRef100_UPI00017F3506, UniRef:UniRef50_O51085, UniRef:UniRef90_O51085
contig_1	cds	55376	56155	-	KCCJIL_00059	tlyC	Hemolysin-related protein, contains CBS domains, UPF0053 family	COG:COG1253, COG:R, RefSeq:WP_002556662.1, SO:0001217, UniParc:UPI00016B2CC0, UniRef:UniRef100_A0A7U8EZS0, UniRef:UniRef50_A0A0S7ZFD1, UniRef:UniRef90_A0A7I6GVF7
contig_1	cds	56156	56623	-	KCCJIL_00060	ybeY	rRNA maturation RNase YbeY	COG:COG0319, COG:J, EC:3.1.-.-, GO:0004222, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0008270, GO:0042254, GO:0046872, RefSeq:WP_096890690.1, SO:0001217, UniParc:UPI000BC2ED15, UniRef:UniRef100_UPI000BC2ED15, UniRef:UniRef50_O51087, UniRef:UniRef90_O51087
contig_1	cds	56707	57060	-	KCCJIL_00061	trxA	thioredoxin	COG:COG3118, COG:O, GO:0005737, GO:0005829, GO:0015035, GO:0015036, RefSeq:WP_002556664.1, SO:0001217, UniParc:UPI0000E4C8B5, UniRef:UniRef100_Q000U1, UniRef:UniRef50_O51088, UniRef:UniRef90_O51088
contig_1	cds	57134	57850	+	KCCJIL_00062	rsmE1	16S rRNA (uracil(1498)-N(3))-methyltransferase	COG:COG1385, COG:J, EC:2.1.1.193, GO:0005737, GO:0006364, GO:0008168, GO:0032259, KEGG:K09761, RefSeq:WP_002656089.1, SO:0001217, UniParc:UPI00016B34B7, UniRef:UniRef100_A0A7U8F011, UniRef:UniRef50_O51089, UniRef:UniRef90_O51089
contig_1	cds	57904	58911	-	KCCJIL_00063	pASTA	Uncharacterized protein BB_0063	COG:COG2815, COG:M, GO:0016020, RefSeq:WP_198401260.1, SO:0001217, UniParc:UPI000BC35620, UniRef:UniRef100_UPI000BC35620, UniRef:UniRef50_O51090, UniRef:UniRef90_O51090
contig_1	cds	58975	59913	-	KCCJIL_00064	fmt	methionyl-tRNA formyltransferase	EC:2.1.2.9, GO:0004479, GO:0005737, GO:0006431, RefSeq:WP_002656045.1, SO:0001217, UniParc:UPI00016B34B5, UniRef:UniRef100_UPI00016B34B5, UniRef:UniRef50_O51091, UniRef:UniRef90_O51091
contig_1	cds	59910	60407	-	KCCJIL_00065	def	peptide deformylase	COG:COG0242, COG:J, EC:3.5.1.88, GO:0006412, GO:0036211, GO:0042586, GO:0046872, RefSeq:WP_014540167.1, SO:0001217, UniParc:UPI0001F23A36, UniRef:UniRef100_UPI0001F23A36, UniRef:UniRef50_O51092, UniRef:UniRef90_O51092
contig_1	cds	60442	61131	-	KCCJIL_00066		Uncharacterized protein BB_0066	RefSeq:WP_014540567.1, SO:0001217, UniParc:UPI0001F23A37, UniRef:UniRef100_UPI0001F23A37, UniRef:UniRef50_O51093, UniRef:UniRef90_O51093
contig_1	cds	61128	62906	-	KCCJIL_00067	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, EC:3.4.11.9, KEGG:K01262, RefSeq:WP_002660888.1, SO:0001217, UniParc:UPI00016C3ED2, UniRef:UniRef100_UPI00016C3ED2, UniRef:UniRef50_B5RKW6, UniRef:UniRef90_A0A7W9ZKR1
contig_1	cds	63021	63902	+	KCCJIL_00068	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, RefSeq:WP_002556671.1, SO:0001217, UniParc:UPI00016B34B2, UniRef:UniRef100_A0A7U8I7J7, UniRef:UniRef50_I0FBJ4, UniRef:UniRef90_A0A7I6GVH5
contig_1	cds	63912	65150	+	KCCJIL_00069	ampS	Leucyl aminopeptidase (aminopeptidase T)	COG:COG2309, COG:E, RefSeq:WP_002663047.1, SO:0001217, UniParc:UPI00017F350A, UniRef:UniRef100_UPI00017F350A, UniRef:UniRef50_I0FBJ5, UniRef:UniRef90_A0A7W9ZNA9
contig_1	cds	65165	65626	+	KCCJIL_00070	yuiD	Acid phosphatase family membrane protein YuiD	COG:COG1963, COG:R, RefSeq:WP_002663010.1, SO:0001217, UniParc:UPI00017F350B, UniRef:UniRef100_UPI00017F350B, UniRef:UniRef50_A0A142JCD0, UniRef:UniRef90_D6RWR8
contig_1	cds	65642	67114	+	KCCJIL_00071		Lipoprotein	RefSeq:WP_096890691.1, SO:0001217, UniParc:UPI000BC33370, UniRef:UniRef100_UPI000BC33370, UniRef:UniRef50_A0A7I6GVI7, UniRef:UniRef90_A0A7W9ZDZ2
contig_1	cds	67122	69446	+	KCCJIL_00072	rnfC	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfC subunit	COG:C, COG:COG4656, RefSeq:WP_014540170.1, SO:0001217, UniParc:UPI0001F24023, UniRef:UniRef100_UPI0001F24023, UniRef:UniRef50_A0A142JCC8, UniRef:UniRef90_A0A7I6GVG5
contig_1	cds	69443	70003	+	KCCJIL_00073		Uncharacterized protein BB_0073	GO:0005886, RefSeq:WP_002658284.1, SO:0001217, UniParc:UPI0000057336, UniRef:UniRef100_O51100, UniRef:UniRef50_O51100, UniRef:UniRef90_O51100
contig_1	cds	70287	71096	+	KCCJIL_00074	prfB	peptide chain release factor 2	KEGG:K02836, SO:0001217, UniRef:UniRef50_A0A841R4Y9, UniRef:UniRef90_A0A7W9ZCL1
contig_1	cds	71078	72487	+	KCCJIL_00075		PEGA domain-containing protein	RefSeq:WP_096890693.1, SO:0001217, UniParc:UPI000BC310EB, UniRef:UniRef100_UPI000BC310EB, UniRef:UniRef50_I0FBK2, UniRef:UniRef90_O51102
contig_1	cds	72524	73369	+	KCCJIL_00076	ftsY	signal recognition particle-docking protein FtsY	COG:COG0552, COG:U, GO:0003924, GO:0005047, GO:0009306, KEGG:K03110, RefSeq:WP_002663021.1, SO:0001217, UniParc:UPI00017F350E, UniRef:UniRef100_UPI00017F350E, UniRef:UniRef50_A0A0A7UUK2, UniRef:UniRef90_A0A0A7UUK2
contig_1	cds	73366	74394	+	KCCJIL_00077		Sugar-binding protein	RefSeq:WP_002663025.1, SO:0001217, UniParc:UPI00017F350F, UniRef:UniRef100_UPI00017F350F, UniRef:UniRef50_A0A1L6VSC6, UniRef:UniRef90_A0A7I6GVJ7
contig_1	cds	74395	75648	+	KCCJIL_00078		Permease family protein	RefSeq:WP_002658276.1, SO:0001217, UniParc:UPI000017D180, UniRef:UniRef100_Q84BW8, UniRef:UniRef50_A0A7I6GVI1, UniRef:UniRef90_Q0SP86
contig_1	cds	75650	76330	+	KCCJIL_00079	lolD	ABC-type lipoprotein export system, ATPase component	COG:COG1136, COG:M, RefSeq:WP_002656931.1, SO:0001217, UniParc:UPI00017F3FED, UniRef:UniRef100_O51107, UniRef:UniRef50_W5SSN3, UniRef:UniRef90_A0A7W9ZN33
contig_1	cds	76327	77577	+	KCCJIL_00080	lolC	ABC-type transport system involved in lipoprotein release, permease component LolC	COG:COG4591, COG:M, RefSeq:WP_002656455.1, SO:0001217, UniParc:UPI00016B3356, UniRef:UniRef100_UPI00016B3356, UniRef:UniRef50_A0A7I6GVJ4, UniRef:UniRef90_A0A7I6GVJ4
contig_1	cds	77587	78885	-	KCCJIL_00081		DUF4179 domain-containing protein	SO:0001217, UniRef:UniRef50_O51109, UniRef:UniRef90_O51109
contig_1	cds	78878	79228	-	KCCJIL_00082		DUF1828 domain-containing protein	SO:0001217, UniRef:UniRef50_O51110, UniRef:UniRef90_O51110
contig_1	cds	79380	80648	+	KCCJIL_00083	csd	putative cysteine desulfurase	COG:COG0520, COG:E, EC:2.8.1.7, GO:0005829, GO:0006534, GO:0030170, GO:0031071, RefSeq:WP_010255383.1, SO:0001217, UniParc:UPI00017F36AF, UniRef:UniRef100_UPI00017F36AF, UniRef:UniRef50_O51111, UniRef:UniRef90_O51111
contig_1	cds	80858	81283	+	KCCJIL_00084	iscU	Uncharacterized protein BB_0085	COG:COG0822, COG:O, GO:0005506, GO:0016226, GO:0051536, RefSeq:WP_002657048.1, SO:0001217, UniParc:UPI00016B30C1, UniRef:UniRef100_A0A7U8EZR0, UniRef:UniRef50_O51112, UniRef:UniRef90_O51112
contig_1	cds	81280	82815	+	KCCJIL_00085	yifB	putative Mg-chelatase, contains ChlI-like and ATPase domains, YifB family	COG:COG0606, COG:O, RefSeq:WP_002656860.1, SO:0001217, UniParc:UPI0000057343, UniRef:UniRef100_O51113, UniRef:UniRef50_A0A142JCB6, UniRef:UniRef90_O51113
contig_1	cds	82845	83795	-	KCCJIL_00086	ldh	L-lactate dehydrogenase	COG:C, COG:COG0039, EC:1.1.1.27, GO:0004459, GO:0005737, GO:0006096, RefSeq:WP_002655961.1, SO:0001217, UniParc:UPI000012E32F, UniRef:UniRef100_O51114, UniRef:UniRef50_O51114, UniRef:UniRef90_O51114
contig_1	cds	83916	85595	-	KCCJIL_00087	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003746, GO:0003924, GO:0005525, GO:0005886, GO:0043022, GO:0045727, SO:0001217, UniParc:UPI0000057345, UniRef:UniRef100_A0A0H3C1Y4, UniRef:UniRef50_B7G816, UniRef:UniRef90_O51115
contig_1	cds	85755	86729	-	KCCJIL_00088		Uncharacterized protein BB_0089	RefSeq:WP_002656179.1, SO:0001217, UniParc:UPI0000057346, UniRef:UniRef100_O51116, UniRef:UniRef50_O51116, UniRef:UniRef90_O51116
