#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	739152	739691	+	KKBOCN_00706	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	792380	793654	+	KKBOCN_00757	48.6	4.5		RefSeq:WP_002660480.1, SO:0001217, UniParc:UPI00016C439D, UniRef:UniRef100_A0A7U8F020, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814925	815359	-	KKBOCN_00781	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_5	27268	27795	+	KKBOCN_00999	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
contig_5	27977	28543	+	KKBOCN_01000	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
contig_7	66	1247	+	KKBOCN_01044	45.2	5.9		
contig_7	2406	2726	-	KKBOCN_01047	12.0	6.1		SO:0001217, UniRef:UniRef50_A0A7U3YBB2
contig_7	15725	15916	-	KKBOCN_01068	7.3	7.9		RefSeq:WP_012664971.1, SO:0001217, UniParc:UPI00017F3852, UniRef:UniRef100_UPI00017F3852, UniRef:UniRef50_UPI00017F3852, UniRef:UniRef90_UPI00017F3852
contig_8	66	239	+	KKBOCN_01073	6.6	7.8		SO:0001217, UniRef:UniRef50_B8F178
contig_8	11718	11825	+	KKBOCN_01091	4.0	9.4		
contig_8	28592	28720	+	KKBOCN_01115	4.9	10.2		
contig_10	5890	6054	-	KKBOCN_01166	6.3	8.6		
contig_11	3594	4277	+	KKBOCN_01171	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
contig_12	7967	8092	-	KKBOCN_01183	4.8	10.6		RefSeq:WP_012614988.1, SO:0001217, UniParc:UPI00016B3107, UniRef:UniRef100_A0A0H3C131, UniRef:UniRef50_A0A0H3C131, UniRef:UniRef90_A0A0H3C131
contig_12	8096	8218	-	KKBOCN_01184	4.8	9.9		SO:0001217, UniRef:UniRef50_A0A0H3C0J1, UniRef:UniRef90_A0A0H3C0J1
contig_12	18587	18733	+	KKBOCN_01193	5.9	9.6		
contig_12	19314	19424	+	KKBOCN_01194	4.4	9.7		
contig_12	20318	20461	+	KKBOCN_01195	5.4	4.4		SO:0001217, UniRef:UniRef50_A0A7W9ZC39, UniRef:UniRef90_UPI00017F3D76
contig_12	23853	24035	-	KKBOCN_01197	7.3	9.4		SO:0001217, UniRef:UniRef50_A0A0H3C040, UniRef:UniRef90_UPI00017F2CB8
contig_13	12609	12728	-	KKBOCN_01203	4.4	4.9		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_14	1430	1621	+	KKBOCN_01215	7.8	6.6		RefSeq:WP_012622447.1, SO:0001217, UniParc:UPI00016B34DB, UniRef:UniRef100_A0A7U4DIT2, UniRef:UniRef50_A0A7U4DIT2, UniRef:UniRef90_A0A7U4DIT2
contig_14	4502	4600	+	KKBOCN_01218	4.0	9.7		
contig_14	4593	4880	+	KKBOCN_01219	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_14	22141	22905	-	KKBOCN_01229	29.2	9.9		RefSeq:WP_096890872.1, SO:0001217, UniParc:UPI000BC334A2, UniRef:UniRef100_UPI000BC334A2, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
contig_15	186	950	+	KKBOCN_01230	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
contig_15	4762	5175	+	KKBOCN_01235	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
contig_15	5860	6231	+	KKBOCN_01237	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
contig_15	10106	10885	+	KKBOCN_01241	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
contig_15	14575	15408	+	KKBOCN_01247	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_15	15421	15759	+	KKBOCN_01248	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_15	16164	16607	+	KKBOCN_01250	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_16	4044	4319	+	KKBOCN_01265	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
contig_16	15941	16045	+	KKBOCN_01278	4.3	8.0		
contig_16	16553	16753	+	KKBOCN_01279	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
contig_16	19495	19716	+	KKBOCN_01281	8.9	9.5		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
contig_16	25639	25848	-	KKBOCN_01286	8.2	9.9		RefSeq:WP_012665943.1, SO:0001217, UniParc:UPI00017F3722, UniRef:UniRef100_UPI00017F3722, UniRef:UniRef50_UPI00017F3722, UniRef:UniRef90_UPI00017F3722
contig_17	950	1234	+	KKBOCN_01292	10.9	9.0	PF05714.15|PFam54_60	PFAM:PF05714.15
contig_17	4703	4972	+	KKBOCN_01293	9.8	8.0		RefSeq:WP_042334626.1, SO:0001217, UniParc:UPI00017F352F, UniRef:UniRef100_UPI00017F352F, UniRef:UniRef50_UPI00017F352F, UniRef:UniRef90_UPI00017F352F
contig_17	8945	9160	-	KKBOCN_01298	8.1	9.5		RefSeq:WP_012665382.1, SO:0001217, UniParc:UPI00017F352A, UniRef:UniRef100_UPI00017F352A, UniRef:UniRef50_UPI00017F352A, UniRef:UniRef90_UPI00017F352A
contig_17	10051	10179	-	KKBOCN_01299	4.9	10.2		
contig_17	11951	12541	-	KKBOCN_01302	24.2	10.0		
contig_17	15308	15508	+	KKBOCN_01304	8.3	9.9		
contig_17	23453	23779	+	KKBOCN_01312	11.6	7.8		RefSeq:WP_223292504.1, SO:0001217, UniParc:UPI00017F3520, UniRef:UniRef100_UPI00017F3520, UniRef:UniRef50_UPI001E304FD4, UniRef:UniRef90_UPI001E304FD4
contig_17	28863	29183	-	KKBOCN_01315	12.2	6.7		SO:0001217, UniRef:UniRef50_UPI001E38D908, UniRef:UniRef90_UPI001FB14519
contig_17	34476	34739	-	KKBOCN_01319	9.9	9.7		RefSeq:WP_010258789.1, SO:0001217, UniParc:UPI00017F3022, UniRef:UniRef100_UPI00017F3022, UniRef:UniRef50_B8F1S7, UniRef:UniRef90_UPI00017F3022
contig_17	38424	38597	-	KKBOCN_01324	6.5	10.1		RefSeq:WP_012665380.1, SO:0001217, UniParc:UPI00017F3511, UniRef:UniRef100_UPI00017F3511, UniRef:UniRef50_UPI001304CA02, UniRef:UniRef90_UPI001304CA02
contig_18	19428	20825	-	KKBOCN_01347	52.8	6.5		RefSeq:WP_096890892.1, SO:0001217, UniParc:UPI000BC31E02, UniRef:UniRef100_UPI000BC31E02, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_18	35009	35602	-	KKBOCN_01366	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_18	38433	38591	-	KKBOCN_01370	6.1	10.2		RefSeq:WP_012665572.1, SO:0001217, UniParc:UPI00016C39BB, UniRef:UniRef100_UPI00016C39BB, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_19	198	962	+	KKBOCN_01389	29.1	9.8		RefSeq:WP_012666163.1, SO:0001217, UniParc:UPI000195DFDA, UniRef:UniRef100_UPI000195DFDA, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
contig_19	5618	5992	+	KKBOCN_01395	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
contig_19	6681	7055	+	KKBOCN_01397	14.0	5.6		RefSeq:WP_012666144.1, SO:0001217, UniParc:UPI00017F3739, UniRef:UniRef100_UPI00017F3739, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
contig_19	10887	11666	+	KKBOCN_01401	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
contig_19	15357	16190	+	KKBOCN_01407	31.4	6.2		RefSeq:WP_012666143.1, SO:0001217, UniParc:UPI00017F3732, UniRef:UniRef100_UPI00017F3732, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_19	16203	16541	+	KKBOCN_01408	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_19	16946	17389	+	KKBOCN_01410	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_19	26011	26364	-	KKBOCN_01418	14.2	9.4	PF18135.5|Type_ISP_C	PFAM:PF18135.5
