contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_20 [gcode=11] [topology=linear]	URI111H	1244	gb|CP019855.1|	lp56	PAli	1244	52971	100.0	99.91961414790997	1243	1243	[(665, 1908)]	[(1, 1244)]	[(1908, 665)]	9991.961414790996
contig_21 [gcode=11] [topology=linear]	URI111H	1091	gb|CP074072.1|	lp21-cp9	B500	1091	24387	100.0	99.9083409715857	1090	1090	[(1, 1091)]	[(1, 1091)]	[(1091, 1)]	9990.83409715857
contig_22 [gcode=11] [topology=linear]	URI111H	304	gb|AE001584.1|	lp56	B31	304	52971	100.0	99.67105263157895	303	303	[(1909, 2212)]	[(1, 304)]	[(2212, 1909)]	9967.105263157895
contig_3 [gcode=11] [topology=linear]	URI111H	53602	gb|CP019765.1|	lp54	B31_NRZ	53602	53650	99.96828476549382	99.99813439797023	53601	53600	[(3, 53603)]	[(1, 53602)]	[(53603, 3)]	9996.64197551441
contig_4 [gcode=11] [topology=linear]	URI111H	44213	gb|CP019853.1|	lp38	PAli	44213	38841	99.87412700990743	99.77608395720715	44114	38840	[(1, 38841)]	[(54, 38939), (38984, 44213)]	[(10280, 38841), (1, 10386), (38841, 33612), (22090, 24626), (31221, 33759)]	9965.049281693293
contig_5 [gcode=11] [topology=linear]	URI111H	37547	gb|CP019924.1|	lp36	PAbe	37547	36846	97.75913556887865	99.2595946413828	37269	36810	[(36, 36846)]	[(1, 36811), (36890, 37349)]	[(36, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323), (36846, 36387)]	9703.532169058883
contig_6 [gcode=11] [topology=linear]	URI111H	33475	gb|CP094609.1|	lp28-1	B31-5A4	33475	28447	96.08023555391976	97.9865571321882	32801	27863	[(1, 27864)]	[(5156, 29016), (1, 5104), (29637, 33475)]	[(23849, 1), (27864, 22773), (1, 3839), (22784, 19473), (22211, 18910), (27057, 24127), (22143, 19182), (27057, 24134), (22722, 19764), (27057, 24407)]	9414.57149037826
contig_7 [gcode=11] [topology=linear]	URI111H	31806	gb|CP094617.1|	lp25	B31-5A4	31806	24404	99.18740027185154	99.99371187826196	31804	24337	[(1, 24338)]	[(24339, 31806), (1, 24338)]	[(24338, 1), (1, 7462), (11329, 12336), (16602, 17606)]	9918.116324737366
contig_8 [gcode=11] [topology=linear]	URI111H	31246	gb|CP019757.1|	cp32-2	B31_NRZ	31246	31245	99.84317992703066	99.99359918069513	31244	31243	[(1, 18119), (18120, 31245)]	[(1, 18120), (18121, 31246)]	[(18119, 1), (31245, 18120)]	9983.67891454953
contig_9 [gcode=11] [topology=linear]	URI111H	30763	gb|CP074072.1|	lp21-cp9	B500	30763	24387	96.65006790402897	85.8921431589897	26423	23295	[(1092, 24387)]	[(1, 26424)]	[(3645, 20224), (1092, 9049), (18476, 24387), (3648, 9067), (3645, 9049), (3645, 9049), (3648, 9049), (3648, 9049), (3648, 9049), (3645, 9049)]	8301.481468738932
