contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_22 [gcode=11] [topology=linear]	UCT110H	2042	gb|CP094604.1|	cp32-8	B31-5A4	2042	30886	95.30332681017613	99.95102840352595	2041	2041	[(24969, 27010)]	[(1, 2042)]	[(24969, 27010)]	9525.665524954431
contig_23 [gcode=11] [topology=linear]	UCT110H	1616	gb|CP094585.1|	cp32-5	B379	1616	30637	100.0	99.9381188118812	1615	1615	[(27244, 28859)]	[(1, 1616)]	[(28859, 27244)]	9993.81188118812
contig_24 [gcode=11] [topology=linear]	UCT110H	1304	gb|CP094585.1|	cp32-5	B379	1304	30637	99.92331288343557	99.92331288343557	1303	1303	[(29073, 30376)]	[(1, 1304)]	[(30376, 29073)]	9984.668457600961
contig_25 [gcode=11] [topology=linear]	UCT110H	1111	gb|CP094584.1|	cp32-3	B379	1111	30263	99.9099909990999	99.9099909990999	1110	1110	[(4123, 5233)]	[(1, 1111)]	[(4123, 5233)]	9982.006301440224
contig_26 [gcode=11] [topology=linear]	UCT110H	1036	gb|CP094582.1|	cp32-12	B379	1036	30796	100.0	99.9034749034749	1035	1035	[(25912, 26947)]	[(1, 1036)]	[(26947, 25912)]	9990.34749034749
contig_27 [gcode=11] [topology=linear]	UCT110H	1000	gb|CP002314.1|	lp28-3	JD1	1000	28797	99.0	99.8	998	498	[(28299, 28797)]	[(501, 1000), (1, 500)]	[(28299, 28797), (28797, 28299)]	9880.199999999999
contig_28 [gcode=11] [topology=linear]	UCT110H	956	gb|CP017214.1|	lp28-11	B331	956	23104	97.90794979079497	99.581589958159	952	470	[(22633, 23103)]	[(480, 956), (1, 477)]	[(22633, 23103), (23103, 22633)]	9749.829309710964
contig_29 [gcode=11] [topology=linear]	UCT110H	926	gb|CP094581.1|	cp32-11	B379	926	30287	100.0	99.89200863930886	925	925	[(2101, 3026)]	[(1, 926)]	[(2101, 3026)]	9989.200863930886
contig_3 [gcode=11] [topology=linear]	UCT110H	53600	gb|CP094590.1|	lp28-3	B379	53600	28768	98.09979159004536	57.832089552238806	30998	28295	[(69, 28364)]	[(23644, 24160), (14050, 15730), (17595, 18105), (25308, 53600)]	[(28364, 69), (18770, 17066), (27120, 27635), (5954, 5417), (8895, 8358), (5115, 5623), (10295, 10046), (10349, 10100)]	5673.315932291466
contig_30 [gcode=11] [topology=linear]	UCT110H	833	gb|AE001579.1|	cp32-7	B31	833	30800	93.23040380047506	99.87995198079231	832	838	[(18677, 19515)]	[(1, 833)]	[(19515, 18677)]	9311.848254741326
contig_31 [gcode=11] [topology=linear]	UCT110H	805	gb|CP094587.1|	cp32-7	B379	805	21166	100.0	99.87577639751552	804	804	[(5223, 6027)]	[(1, 805)]	[(5223, 6027)]	9987.577639751553
contig_32 [gcode=11] [topology=linear]	UCT110H	796	gb|CP094585.1|	cp32-5	B379	796	30637	100.0	99.87437185929649	795	795	[(18695, 19490)]	[(1, 796)]	[(18695, 19490)]	9987.437185929648
contig_33 [gcode=11] [topology=linear]	UCT110H	753	gb|CP002324.1|	lp28-6	JD1	753	26981	99.46879150066401	99.867197875166	752	752	[(26180, 26932)]	[(1, 753)]	[(26932, 26180)]	9933.669483200443
contig_34 [gcode=11] [topology=linear]	UCT110H	749	gb|CP094584.1|	cp32-3	B379	749	30263	100.0	99.86648865153538	748	748	[(16427, 17175)]	[(1, 749)]	[(17175, 16427)]	9986.648865153538
contig_35 [gcode=11] [topology=linear]	UCT110H	740	gb|AE001580.1|	cp32-8	B31	740	30885	100.0	99.86486486486487	739	739	[(16425, 17164)]	[(1, 740)]	[(17164, 16425)]	9986.486486486487
contig_36 [gcode=11] [topology=linear]	UCT110H	710	gb|CP094585.1|	cp32-5	B379	710	30637	100.0	99.85915492957747	709	709	[(25043, 25752)]	[(1, 710)]	[(25043, 25752)]	9985.915492957747
contig_37 [gcode=11] [topology=linear]	UCT110H	705	gb|CP094585.1|	cp32-5	B379	705	30637	99.71631205673759	99.8581560283688	704	704	[(14950, 15654)]	[(1, 705)]	[(14950, 15654)]	9957.487047935216
contig_38 [gcode=11] [topology=linear]	UCT110H	675	gb|CP094584.1|	cp32-3	B379	675	30263	100.0	99.85185185185185	674	674	[(19331, 20005)]	[(1, 675)]	[(19331, 20005)]	9985.185185185184
contig_39 [gcode=11] [topology=linear]	UCT110H	604	gb|CP001264.1|	cp32-3	156a	604	30280	98.01980198019803	99.66887417218543	602	605	[(1497, 2102)]	[(1, 603)]	[(1497, 2102)]	9769.52330994689
contig_4 [gcode=11] [topology=linear]	UCT110H	30604	gb|CP094586.1|	cp32-6	B379	30604	30642	99.55293042683722	99.99346490654817	30602	30640	[(18248, 30642), (1, 18247)]	[(12373, 30604), (1, 12372)]	[(1, 18247), (18248, 30642)]	9954.64245497998
contig_40 [gcode=11] [topology=linear]	UCT110H	596	gb|CP094585.1|	cp32-5	B379	596	30637	100.0	99.83221476510067	595	595	[(17374, 17969)]	[(1, 596)]	[(17969, 17374)]	9983.221476510067
contig_41 [gcode=11] [topology=linear]	UCT110H	593	gb|CP001264.1|	cp32-3	156a	593	30280	100.0	99.83136593591905	592	592	[(3033, 3625)]	[(1, 593)]	[(3033, 3625)]	9983.136593591906
contig_42 [gcode=11] [topology=linear]	UCT110H	587	gb|CP002322.1|	cp32-9	JD1	587	30697	100.0	99.82964224872232	586	586	[(17989, 18575)]	[(1, 587)]	[(18575, 17989)]	9982.964224872232
contig_43 [gcode=11] [topology=linear]	UCT110H	500	gb|CP017203.1|	cp32-8	B331	500	29892	100.0	99.8	499	499	[(3620, 4119)]	[(1, 500)]	[(3620, 4119)]	9980.0
contig_44 [gcode=11] [topology=linear]	UCT110H	489	gb|CP094582.1|	cp32-12	B379	489	30796	100.0	99.79550102249489	488	488	[(22578, 23066)]	[(1, 489)]	[(22578, 23066)]	9979.550102249488
contig_45 [gcode=11] [topology=linear]	UCT110H	463	gb|CP094581.1|	cp32-11	B379	463	30287	100.0	99.78401727861771	462	462	[(14494, 14956)]	[(1, 463)]	[(14494, 14956)]	9978.40172786177
contig_46 [gcode=11] [topology=linear]	UCT110H	450	gb|CP019757.1|	cp32-2	B31_NRZ	450	31245	100.0	99.77777777777777	449	449	[(18740, 19189)]	[(1, 450)]	[(18740, 19189)]	9977.777777777777
contig_47 [gcode=11] [topology=linear]	UCT110H	448	gb|CP094582.1|	cp32-12	B379	448	30796	100.0	99.77678571428571	447	447	[(15661, 16108)]	[(1, 448)]	[(15661, 16108)]	9977.67857142857
contig_48 [gcode=11] [topology=linear]	UCT110H	427	gb|AE001580.1|	cp32-8	B31	427	30885	100.0	99.76580796252928	426	426	[(23903, 24329)]	[(1, 427)]	[(24329, 23903)]	9976.580796252929
contig_49 [gcode=11] [topology=linear]	UCT110H	424	gb|AE001580.1|	cp32-8	B31	424	30885	100.0	99.76415094339622	423	423	[(17309, 17732)]	[(1, 424)]	[(17732, 17309)]	9976.415094339622
contig_5 [gcode=11] [topology=linear]	UCT110H	30301	gb|CP094583.1|	cp32-2	B379	30301	30302	99.9570985413504	99.99339955777037	30299	30300	[(1, 833), (834, 30302)]	[(1, 833), (834, 30301)]	[(30302, 834), (833, 1)]	9995.050093080677
contig_50 [gcode=11] [topology=linear]	UCT110H	424	gb|CP094584.1|	cp32-3	B379	424	30263	100.0	99.76415094339622	423	423	[(17987, 18410)]	[(1, 424)]	[(17987, 18410)]	9976.415094339622
contig_51 [gcode=11] [topology=linear]	UCT110H	420	gb|CP094584.1|	cp32-3	B379	420	30263	100.0	99.76190476190476	419	419	[(29253, 29672)]	[(1, 420)]	[(29672, 29253)]	9976.190476190475
contig_52 [gcode=11] [topology=linear]	UCT110H	416	gb|CP002306.1|	lp28-1	JD1	416	24354	97.23557692307693	99.75961538461539	415	830	[(23312, 23727), (22596, 23011)]	[(1, 416)]	[(23727, 23312), (22596, 23011)]	9700.18375554734
contig_53 [gcode=11] [topology=linear]	UCT110H	413	gb|CP094581.1|	cp32-11	B379	413	30287	100.0	99.75786924939467	412	412	[(29697, 30109)]	[(1, 413)]	[(29697, 30109)]	9975.786924939468
contig_54 [gcode=11] [topology=linear]	UCT110H	410	gb|CP094585.1|	cp32-5	B379	410	30637	100.0	99.7560975609756	409	409	[(26789, 27198)]	[(1, 410)]	[(26789, 27198)]	9975.609756097561
contig_55 [gcode=11] [topology=linear]	UCT110H	408	gb|CP031411.1|	cp32-5	MM1	408	21898	99.50980392156863	99.75490196078431	407	407	[(17134, 17541)]	[(1, 408)]	[(17541, 17134)]	9926.590734332949
contig_56 [gcode=11] [topology=linear]	UCT110H	398	gb|CP094581.1|	cp32-11	B379	398	30287	100.0	99.74874371859298	397	397	[(28723, 29120)]	[(1, 398)]	[(29120, 28723)]	9974.874371859298
contig_57 [gcode=11] [topology=linear]	UCT110H	389	gb|CP094579.1|	chromosome	B379	389	920773	96.99769053117782	99.74293059125964	388	3462	[(906694, 907082), (909814, 910201), (909194, 909581), (907253, 907642), (914052, 915006), (915989, 916374), (911556, 912128)]	[(1, 389)]	[(906694, 907082), (909194, 909581), (914615, 915006), (915989, 916374), (907253, 907642), (911556, 911941), (914052, 914443), (909814, 910201), (914302, 914691), (911741, 912128)]	9674.833914163752
contig_58 [gcode=11] [topology=linear]	UCT110H	387	gb|CP002306.1|	lp28-1	JD1	387	24354	98.83268482490273	66.1498708010336	256	255	[(23012, 23267)]	[(131, 387)]	[(23267, 23012)]	6537.769332086589
contig_59 [gcode=11] [topology=linear]	UCT110H	385	gb|CP094585.1|	cp32-5	B379	385	30637	100.0	99.74025974025975	384	384	[(23239, 23623)]	[(1, 385)]	[(23239, 23623)]	9974.025974025975
contig_6 [gcode=11] [topology=linear]	UCT110H	30283	gb|CP094581.1|	cp32-11	B379	30283	30287	99.90424934790504	99.99339563451441	30281	30285	[(1, 12258), (12259, 30287)]	[(1, 12257), (12258, 30283)]	[(30287, 12259), (12258, 1)]	9989.765130614247
contig_60 [gcode=11] [topology=linear]	UCT110H	347	gb|CP094585.1|	cp32-5	B379	347	30637	100.0	99.71181556195965	346	346	[(22892, 23238)]	[(1, 347)]	[(22892, 23238)]	9971.181556195965
contig_61 [gcode=11] [topology=linear]	UCT110H	347	gb|CP001266.1|	cp32-12	156a	347	30652	100.0	99.71181556195965	346	346	[(24432, 24778)]	[(1, 347)]	[(24778, 24432)]	9971.181556195965
contig_62 [gcode=11] [topology=linear]	UCT110H	333	gb|CP001491.1|	cp32-11	94a	333	30648	100.0	99.69969969969969	332	332	[(17684, 18016)]	[(1, 333)]	[(17684, 18016)]	9969.969969969969
contig_63 [gcode=11] [topology=linear]	UCT110H	331	gb|CP094593.1|	lp28-6	B379	331	26653	100.0	99.69788519637463	330	330	[(1070, 1400)]	[(1, 331)]	[(1070, 1400)]	9969.788519637463
contig_64 [gcode=11] [topology=linear]	UCT110H	317	gb|CP002322.1|	cp32-9	JD1	317	30697	99.36708860759494	99.36908517350159	315	315	[(23205, 23520)]	[(1, 316)]	[(23520, 23205)]	9874.01669129098
contig_65 [gcode=11] [topology=linear]	UCT110H	315	gb|CP001269.1|	cp32-8	156a	315	30946	100.0	99.68253968253968	314	314	[(1179, 1493)]	[(1, 315)]	[(1179, 1493)]	9968.253968253968
contig_66 [gcode=11] [topology=linear]	UCT110H	303	gb|CP001264.1|	cp32-3	156a	303	30280	100.0	99.66996699669967	302	302	[(19984, 20286)]	[(1, 303)]	[(20286, 19984)]	9966.996699669968
contig_67 [gcode=11] [topology=linear]	UCT110H	302	gb|CP094586.1|	cp32-6	B379	302	30642	100.0	99.66887417218543	301	301	[(30052, 30353)]	[(1, 302)]	[(30052, 30353)]	9966.887417218542
contig_68 [gcode=11] [topology=linear]	UCT110H	262	gb|CP094582.1|	cp32-12	B379	262	30796	100.0	99.61832061068702	261	261	[(19701, 19962)]	[(1, 262)]	[(19701, 19962)]	9961.832061068702
contig_69 [gcode=11] [topology=linear]	UCT110H	260	gb|CP001259.1|	cp32-6	156a	260	30293	99.61538461538461	99.61538461538461	259	259	[(759, 1018)]	[(1, 260)]	[(759, 1018)]	9923.224852071005
contig_7 [gcode=11] [topology=linear]	UCT110H	30250	gb|CP001267.1|	lp38	156a	30250	30302	99.66459186635277	99.98016528925619	30244	30251	[(1, 30252)]	[(1, 30245)]	[(30252, 1), (17052, 16680), (3319, 2943)]	9964.482368284207
contig_70 [gcode=11] [topology=linear]	UCT110H	249	gb|CP094579.1|	chromosome	B379	249	920773	97.83653846153845	99.59839357429718	248	2425	[(914660, 914912), (909239, 909487), (910356, 910605), (916343, 916595), (914350, 914598), (916034, 916282), (911601, 912034), (909488, 909737), (910046, 910292)]	[(1, 249)]	[(916282, 916034), (909487, 909239), (909737, 909488), (910605, 910356), (912034, 911786), (911847, 911601), (914598, 914350), (914912, 914660), (916595, 916343), (910292, 910046)]	9744.36206363917
contig_71 [gcode=11] [topology=linear]	UCT110H	247	gb|CP002240.1|	cp32-10	N40	247	30154	100.0	99.59514170040485	246	246	[(19740, 19986)]	[(1, 247)]	[(19986, 19740)]	9959.514170040486
contig_72 [gcode=11] [topology=linear]	UCT110H	240	gb|CP094593.1|	lp28-6	B379	240	26653	100.0	99.58333333333333	239	239	[(551, 790)]	[(1, 240)]	[(790, 551)]	9958.333333333332
contig_73 [gcode=11] [topology=linear]	UCT110H	235	gb|CP002325.1|	lp38	JD1	235	27590	97.1806920119607	99.57446808510639	234	1991	[(16749, 17045), (21763, 21996), (14993, 15226), (21070, 21303), (18503, 18736), (20005, 20301), (20818, 21052), (15245, 15478)]	[(1, 235)]	[(21052, 20818), (16982, 16749), (18736, 18503), (20238, 20005), (15226, 14993), (15478, 15245), (17045, 16812), (20301, 20068), (21303, 21070), (21996, 21763)]	9676.715715233535
contig_74 [gcode=11] [topology=linear]	UCT110H	221	gb|CP094587.1|	cp32-7	B379	221	21166	98.19004524886877	99.5475113122172	220	220	[(10949, 11169)]	[(1, 221)]	[(10949, 11169)]	9774.574640158882
contig_75 [gcode=11] [topology=linear]	UCT110H	216	gb|CP094586.1|	cp32-6	B379	216	30642	100.0	99.53703703703704	215	215	[(16454, 16669)]	[(1, 216)]	[(16454, 16669)]	9953.703703703704
contig_76 [gcode=11] [topology=linear]	UCT110H	215	gb|CP001491.1|	cp32-11	94a	215	30648	100.0	99.53488372093024	214	214	[(541, 755)]	[(1, 215)]	[(541, 755)]	9953.488372093025
contig_77 [gcode=11] [topology=linear]	UCT110H	211	gb|CP001256.1|	lp28-3	156a	211	28770	100.0	99.52606635071089	210	210	[(27192, 27402)]	[(1, 211)]	[(27192, 27402)]	9952.60663507109
contig_78 [gcode=11] [topology=linear]	UCT110H	210	gb|CP001269.1|	cp32-8	156a	210	30946	100.0	99.52380952380952	209	209	[(16922, 17131)]	[(1, 210)]	[(17131, 16922)]	9952.380952380952
contig_79 [gcode=11] [topology=linear]	UCT110H	206	gb|CP001269.1|	cp32-8	156a	206	30946	100.0	99.51456310679612	205	205	[(16641, 16846)]	[(1, 206)]	[(16641, 16846)]	9951.456310679612
contig_8 [gcode=11] [topology=linear]	UCT110H	28983	gb|CP001272.1|	lp28-4	156a	28983	29501	98.38059099465177	99.67567194562331	28889	28700	[(801, 29501)]	[(94, 28983)]	[(29501, 8826), (9567, 801), (24779, 23598), (25870, 24662), (9572, 10358), (18574, 19366)]	9806.151513799452
contig_9 [gcode=11] [topology=linear]	UCT110H	27804	gb|CP094592.1|	lp28-5	B379	27804	27673	99.79462387088566	99.52884477053662	27673	27672	[(1, 27673)]	[(58, 27731)]	[(27673, 1), (17601, 14327), (17734, 14460), (17468, 14327), (17734, 14593), (17335, 14327), (17734, 14726), (17202, 14327), (17734, 14859), (17069, 14327)]	9932.443628179468
