contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_19 [gcode=11] [topology=linear]	URI118H	2384	gb|CP094581.1|	cp32-11	B379	2384	30287	99.91610738255034	99.95805369127517	2383	2383	[(6040, 8423)]	[(1, 2384)]	[(8423, 6040)]	9987.419626368182
contig_2 [gcode=11] [topology=linear]	URI118H	53848	gb|CP124079.1|	lp54	Sh-2-82	53848	53843	99.1453143009132	99.93500222849502	53813	53813	[(1, 53814)]	[(1, 53814)]	[(53814, 1), (48441, 47202), (49483, 48203)]	9908.0872056066
contig_20 [gcode=11] [topology=linear]	URI118H	1669	gb|CP094582.1|	cp32-12	B379	1669	30796	99.88016776512882	99.94008388256441	1668	1668	[(14432, 16100)]	[(1, 1669)]	[(14432, 16100)]	9982.03234465158
contig_21 [gcode=11] [topology=linear]	URI118H	1410	gb|CP094586.1|	cp32-6	B379	1410	30642	100.0	99.9290780141844	1409	1409	[(10744, 12153)]	[(1, 1410)]	[(10744, 12153)]	9992.90780141844
contig_22 [gcode=11] [topology=linear]	URI118H	1291	gb|CP094581.1|	cp32-11	B379	1291	30287	100.0	99.92254066615027	1290	1290	[(9411, 10701)]	[(1, 1291)]	[(10701, 9411)]	9992.254066615027
contig_23 [gcode=11] [topology=linear]	URI118H	1096	gb|CP001269.1|	cp32-8	156a	1096	30946	100.0	99.90875912408758	1095	1095	[(4113, 5208)]	[(1, 1096)]	[(4113, 5208)]	9990.875912408757
contig_24 [gcode=11] [topology=linear]	URI118H	1074	gb|CP094590.1|	lp28-3	B379	1074	28768	100.0	96.36871508379889	1035	1035	[(1, 1036)]	[(39, 1074)]	[(1, 1036)]	9636.871508379889
contig_25 [gcode=11] [topology=linear]	URI118H	995	gb|CP094591.1|	lp28-4	B379	995	29187	100.0	99.89949748743719	994	994	[(282, 1276)]	[(1, 995)]	[(1276, 282)]	9989.949748743718
contig_26 [gcode=11] [topology=linear]	URI118H	942	gb|CP002306.1|	lp28-1	JD1	942	24354	89.67236467236467	84.50106157112526	796	3840	[(17915, 18329), (19841, 20163), (16685, 17141), (14991, 15318), (20922, 21705), (20309, 20719), (16102, 16516), (19209, 19535), (22304, 22692)]	[(1, 797)]	[(20922, 21705), (20309, 20719), (16102, 16516), (22304, 22692), (16685, 17104), (17915, 18329), (19209, 19535), (19841, 20163), (16818, 17141), (14991, 15318)]	7577.410008407885
contig_27 [gcode=11] [topology=linear]	URI118H	922	gb|CP001273.1|	lp28-1	156a	922	24159	87.60864956540175	99.89154013015184	921	7125	[(19583, 23642), (15652, 17201), (17558, 19075)]	[(1, 922)]	[(23024, 22103), (21105, 20188), (17201, 16289), (23642, 22738), (22383, 21470), (16569, 15652), (18440, 17558), (19075, 18183), (20466, 19583), (21740, 20830)]	8751.362933810738
contig_28 [gcode=11] [topology=linear]	URI118H	908	gb|CP017203.1|	cp32-8	B331	908	29892	100.0	99.8898678414097	907	907	[(2119, 3026)]	[(1, 908)]	[(3026, 2119)]	9988.98678414097
contig_29 [gcode=11] [topology=linear]	URI118H	906	gb|CP002314.1|	lp28-3	JD1	906	28797	99.33774834437085	99.77924944812362	904	451	[(28346, 28797)]	[(454, 906), (1, 453)]	[(28346, 28797), (28797, 28346)]	9911.845971667908
contig_3 [gcode=11] [topology=linear]	URI118H	30608	gb|CP094585.1|	cp32-5	B379	30608	30637	99.79110226197082	99.99346576058547	30606	30635	[(1, 6553), (6554, 30637)]	[(24056, 30608), (1, 24055)]	[(6554, 30637), (1, 6553)]	9978.458167243462
contig_30 [gcode=11] [topology=linear]	URI118H	762	gb|CP001264.1|	cp32-3	156a	762	30280	100.0	99.86876640419948	761	761	[(3364, 4125)]	[(1, 762)]	[(3364, 4125)]	9986.876640419947
contig_31 [gcode=11] [topology=linear]	URI118H	746	gb|CP094588.1|	cp32-9	B379	746	21173	99.86595174262735	99.86595174262735	745	745	[(9044, 9789)]	[(1, 746)]	[(9044, 9789)]	9973.208317460774
contig_32 [gcode=11] [topology=linear]	URI118H	696	gb|CP002306.1|	lp28-1	JD1	696	24354	88.66368945379594	99.85632183908046	695	5542	[(17917, 18590), (18603, 20164), (20304, 21895), (23694, 24152), (14988, 15552), (16680, 17375)]	[(1, 696)]	[(17917, 18590), (16680, 17375), (19084, 19767), (20304, 20978), (21328, 21895), (14988, 15552), (18603, 19125), (19719, 20164), (20917, 21339), (24152, 23694)]	8853.629909538531
contig_33 [gcode=11] [topology=linear]	URI118H	686	gb|CP094585.1|	cp32-5	B379	686	30637	100.0	99.85422740524781	685	685	[(5346, 6031)]	[(1, 686)]	[(6031, 5346)]	9985.422740524782
contig_34 [gcode=11] [topology=linear]	URI118H	683	gb|CP094581.1|	cp32-11	B379	683	30287	100.0	99.85358711566617	682	682	[(17467, 18149)]	[(1, 683)]	[(17467, 18149)]	9985.358711566618
contig_35 [gcode=11] [topology=linear]	URI118H	646	gb|CP002307.1|	cp32-6	JD1	646	30804	98.29721362229103	99.84520123839009	645	644	[(29569, 30213)]	[(1, 646)]	[(29569, 30213)]	9814.505075290666
contig_36 [gcode=11] [topology=linear]	URI118H	594	gb|CP094581.1|	cp32-11	B379	594	30287	100.0	99.83164983164983	593	593	[(13586, 14179)]	[(1, 594)]	[(13586, 14179)]	9983.164983164983
contig_37 [gcode=11] [topology=linear]	URI118H	564	gb|CP019921.1|	cp32-9-4	PAbe	564	62238	99.09154437456324	99.822695035461	563	1428	[(30391, 30954), (60697, 61260), (1, 303)]	[(1, 564)]	[(60697, 61260), (30391, 30954), (1, 303)]	9891.585014694878
contig_38 [gcode=11] [topology=linear]	URI118H	516	gb|CP002306.1|	lp28-1	JD1	516	24354	89.13883208361736	99.03100775193798	511	4325	[(19719, 20164), (16104, 16518), (18623, 18965), (20309, 20817), (20922, 21339), (16685, 17208), (15044, 15385), (19084, 19597), (22304, 22629), (17917, 18414)]	[(2, 513)]	[(20309, 20817), (19084, 19597), (17917, 18414), (16685, 17208), (19719, 20164), (20922, 21339), (16104, 16518), (18623, 18965), (15044, 15385), (22304, 22629)]	8827.508371071408
contig_39 [gcode=11] [topology=linear]	URI118H	511	gb|CP094584.1|	cp32-3	B379	511	30263	100.0	99.80430528375733	510	510	[(18804, 19314)]	[(1, 511)]	[(19314, 18804)]	9980.430528375733
contig_4 [gcode=11] [topology=linear]	URI118H	30596	gb|CP094586.1|	cp32-6	B379	30596	30642	99.81385323797394	99.99346319780364	30594	30617	[(1, 10322), (12047, 30642), (10345, 12046)]	[(12002, 30596), (1, 12001)]	[(30642, 12047), (10322, 1), (12046, 10345)]	9980.73286038232
contig_40 [gcode=11] [topology=linear]	URI118H	501	gb|CP094583.1|	cp32-2	B379	501	30302	100.0	99.8003992015968	500	500	[(1500, 2000)]	[(1, 501)]	[(2000, 1500)]	9980.039920159681
contig_41 [gcode=11] [topology=linear]	URI118H	490	gb|CP094581.1|	cp32-11	B379	490	30287	100.0	99.79591836734694	489	489	[(18896, 19385)]	[(1, 490)]	[(18896, 19385)]	9979.591836734695
contig_42 [gcode=11] [topology=linear]	URI118H	486	gb|CP019758.1|	cp32-3	B31_NRZ	486	30222	100.0	99.79423868312757	485	485	[(13106, 13591)]	[(1, 486)]	[(13591, 13106)]	9979.423868312757
contig_43 [gcode=11] [topology=linear]	URI118H	483	gb|CP094581.1|	cp32-11	B379	483	30287	100.0	99.79296066252587	482	482	[(18339, 18821)]	[(1, 483)]	[(18821, 18339)]	9979.296066252587
contig_44 [gcode=11] [topology=linear]	URI118H	457	gb|CP094586.1|	cp32-6	B379	457	30642	100.0	99.78118161925602	456	456	[(12154, 12610)]	[(1, 457)]	[(12154, 12610)]	9978.118161925602
contig_45 [gcode=11] [topology=linear]	URI118H	454	gb|CP001273.1|	lp28-1	156a	454	24159	90.00755096904103	99.77973568281938	453	3889	[(19583, 19901), (18686, 19133), (16180, 16627), (15540, 15984), (22629, 23083), (21358, 21805), (21994, 22436), (17449, 17884), (16811, 17266)]	[(1, 454)]	[(15984, 15540), (22436, 21994), (17884, 17449), (16627, 16180), (21805, 21358), (17266, 16811), (23083, 22629), (19133, 18686), (19901, 19583)]	8980.929645148808
contig_46 [gcode=11] [topology=linear]	URI118H	435	gb|CP001273.1|	lp28-1	156a	435	24159	91.52376286134249	66.20689655172414	288	2018	[(15807, 16094), (18323, 18609), (17704, 17991), (20349, 20638), (18950, 19239), (22255, 22546), (16444, 16733)]	[(147, 435)]	[(20349, 20638), (16444, 16733), (18323, 18609), (17704, 17991), (15807, 16094), (22255, 22546), (18950, 19239)]	6059.504299785434
contig_47 [gcode=11] [topology=linear]	URI118H	424	gb|CP094585.1|	cp32-5	B379	424	30637	100.0	99.76415094339622	423	423	[(8862, 9285)]	[(1, 424)]	[(8862, 9285)]	9976.415094339622
contig_48 [gcode=11] [topology=linear]	URI118H	411	gb|CP001272.1|	lp28-4	156a	411	29501	100.0	99.27007299270073	408	408	[(72, 480)]	[(3, 411)]	[(72, 480)]	9927.007299270073
contig_49 [gcode=11] [topology=linear]	URI118H	411	gb|CP094593.1|	lp28-6	B379	411	26653	99.75728155339806	99.7566909975669	410	411	[(26237, 26648)]	[(1, 411)]	[(26237, 26648)]	9951.456310679612
contig_5 [gcode=11] [topology=linear]	URI118H	30301	gb|CP094583.1|	cp32-2	B379	30301	30302	99.83499438980925	99.99339955777037	30299	30300	[(1, 1643), (1644, 30302)]	[(28659, 30301), (1, 28658)]	[(1644, 30302), (1, 1643)]	9982.84048386796
contig_50 [gcode=11] [topology=linear]	URI118H	401	gb|CP094575.1|	lp36	B408	401	30028	96.15384615384616	94.0149625935162	377	673	[(21424, 21720), (2442, 2819)]	[(1, 378)]	[(2819, 2442), (21720, 21424)]	9039.900249376558
contig_51 [gcode=11] [topology=linear]	URI118H	391	gb|CP094581.1|	cp32-11	B379	391	30287	100.0	99.74424552429667	390	390	[(16466, 16856)]	[(1, 391)]	[(16466, 16856)]	9974.424552429668
contig_52 [gcode=11] [topology=linear]	URI118H	380	gb|CP019756.1|	cp32-5+1	B31_NRZ	380	61418	100.0	99.73684210526315	379	758	[(31431, 31810), (754, 1133)]	[(1, 380)]	[(754, 1133), (31431, 31810)]	9973.684210526315
contig_53 [gcode=11] [topology=linear]	URI118H	380	gb|CP094582.1|	cp32-12	B379	380	30796	99.73684210526315	99.73684210526315	379	379	[(22616, 22995)]	[(1, 380)]	[(22616, 22995)]	9947.437673130193
contig_54 [gcode=11] [topology=linear]	URI118H	364	gb|CP001260.1|	lp36	156a	364	23638	100.0	99.72527472527473	363	363	[(22594, 22957)]	[(1, 364)]	[(22594, 22957)]	9972.527472527472
contig_55 [gcode=11] [topology=linear]	URI118H	352	gb|CP074060.1|	lp28-3	B500	352	27653	100.0	99.7159090909091	351	351	[(26800, 27151)]	[(1, 352)]	[(26800, 27151)]	9971.59090909091
contig_56 [gcode=11] [topology=linear]	URI118H	343	gb|CP094581.1|	cp32-11	B379	343	30287	100.0	99.70845481049562	342	342	[(16965, 17307)]	[(1, 343)]	[(17307, 16965)]	9970.845481049562
contig_57 [gcode=11] [topology=linear]	URI118H	326	gb|CP001492.1|	cp32-7	94a	326	30433	100.0	99.69325153374233	325	325	[(3030, 3355)]	[(1, 326)]	[(3355, 3030)]	9969.325153374233
contig_58 [gcode=11] [topology=linear]	URI118H	321	gb|AE001584.1|	lp56	B31	321	52971	100.0	99.68847352024922	320	320	[(23318, 23638)]	[(1, 321)]	[(23638, 23318)]	9968.847352024923
contig_59 [gcode=11] [topology=linear]	URI118H	320	gb|CP002324.1|	lp28-6	JD1	320	26981	100.0	99.6875	319	319	[(26180, 26499)]	[(1, 320)]	[(26499, 26180)]	9968.75
contig_6 [gcode=11] [topology=linear]	URI118H	30259	gb|CP094584.1|	cp32-3	B379	30259	30263	99.83808611175363	99.99339039624574	30257	30261	[(1, 6504), (6505, 30263)]	[(1, 23758), (23759, 30259)]	[(6505, 30263), (1, 6504)]	9983.14872098658
contig_60 [gcode=11] [topology=linear]	URI118H	312	gb|CP094582.1|	cp32-12	B379	312	30796	100.0	99.67948717948718	311	311	[(12787, 13098)]	[(1, 312)]	[(13098, 12787)]	9967.948717948719
contig_61 [gcode=11] [topology=linear]	URI118H	307	gb|CP001269.1|	cp32-8	156a	307	30946	100.0	99.6742671009772	306	306	[(1187, 1493)]	[(1, 307)]	[(1493, 1187)]	9967.42671009772
contig_62 [gcode=11] [topology=linear]	URI118H	306	gb|CP094586.1|	cp32-6	B379	306	30642	99.67320261437908	99.67320261437908	305	305	[(30076, 30381)]	[(1, 306)]	[(30076, 30381)]	9934.747319407064
contig_63 [gcode=11] [topology=linear]	URI118H	302	gb|CP001273.1|	lp28-1	156a	302	24159	90.92233009708738	99.00662251655629	299	2030	[(18913, 19197), (16403, 16688), (22852, 23142), (20938, 21239), (20302, 20602), (22214, 22504), (18287, 18567)]	[(3, 302)]	[(20602, 20302), (22504, 22214), (18567, 18287), (19197, 18913), (21239, 20938), (16688, 16403), (23142, 22852)]	9001.912814248055
contig_64 [gcode=11] [topology=linear]	URI118H	294	gb|CP002306.1|	lp28-1	JD1	294	24354	98.9795918367347	99.65986394557824	293	586	[(23312, 23605), (22718, 23011)]	[(1, 294)]	[(22718, 23011), (23605, 23312)]	9864.292655837846
contig_65 [gcode=11] [topology=linear]	URI118H	289	gb|CP002306.1|	lp28-1	JD1	289	24354	91.63636363636364	94.80968858131487	274	268	[(18539, 18807)]	[(7, 281)]	[(18807, 18539)]	8688.015099087763
contig_66 [gcode=11] [topology=linear]	URI118H	287	gb|CP002306.1|	lp28-1	JD1	287	24354	92.18077474892395	99.65156794425087	286	1362	[(21328, 21591), (22304, 22563), (19193, 19476), (17439, 17720), (23760, 24036)]	[(1, 287)]	[(23760, 24036), (19476, 19193), (21591, 21328), (17720, 17439), (22563, 22304)]	9185.95873804608
contig_68 [gcode=11] [topology=linear]	URI118H	270	gb|CP094581.1|	cp32-11	B379	270	30287	100.0	99.62962962962963	269	269	[(29427, 29696)]	[(1, 270)]	[(29696, 29427)]	9962.962962962964
contig_69 [gcode=11] [topology=linear]	URI118H	268	gb|CP001273.1|	lp28-1	156a	268	24159	94.78178368121442	98.50746268656717	264	1045	[(19044, 19303), (21717, 21985), (18417, 18679), (17180, 17436)]	[(1, 265)]	[(17180, 17436), (19044, 19303), (18417, 18679), (21717, 21985)]	9336.71301934351
contig_7 [gcode=11] [topology=linear]	URI118H	27866	gb|CP094592.1|	lp28-5	B379	27866	27673	99.77644899220299	99.30739969855739	27673	27672	[(1, 27673)]	[(78, 27751)]	[(1, 27673), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (14327, 17335), (14726, 17734), (14327, 17202), (14859, 17734), (14327, 17069)]	9908.539700571426
contig_70 [gcode=11] [topology=linear]	URI118H	253	gb|CP001259.1|	cp32-6	156a	253	30293	100.0	99.60474308300395	252	252	[(14201, 14453)]	[(1, 253)]	[(14201, 14453)]	9960.474308300396
contig_71 [gcode=11] [topology=linear]	URI118H	236	gb|CP019766.1|	lp56	B31_NRZ	236	52951	100.0	99.57627118644068	235	235	[(24232, 24467)]	[(1, 236)]	[(24232, 24467)]	9957.627118644068
contig_72 [gcode=11] [topology=linear]	URI118H	234	gb|CP002306.1|	lp28-1	JD1	234	24354	98.71794871794873	99.57264957264957	233	232	[(23012, 23244)]	[(1, 234)]	[(23012, 23244)]	9829.607714223099
contig_74 [gcode=11] [topology=linear]	URI118H	215	gb|CP001269.1|	cp32-8	156a	215	30946	100.0	99.53488372093024	214	214	[(541, 755)]	[(1, 215)]	[(541, 755)]	9953.488372093025
contig_75 [gcode=11] [topology=linear]	URI118H	212	gb|CP002229.1|	cp32-7	N40	212	17483	100.0	99.52830188679245	211	211	[(16688, 16899)]	[(1, 212)]	[(16899, 16688)]	9952.830188679245
contig_76 [gcode=11] [topology=linear]	URI118H	202	gb|CP001270.1|	cp32-11	156a	202	30439	100.0	99.5049504950495	201	201	[(20147, 20348)]	[(1, 202)]	[(20348, 20147)]	9950.49504950495
contig_77 [gcode=11] [topology=linear]	URI118H	199	gb|CP094585.1|	cp32-5	B379	199	30637	100.0	99.49748743718592	198	198	[(8518, 8716)]	[(1, 199)]	[(8716, 8518)]	9949.748743718592
contig_78 [gcode=11] [topology=linear]	URI118H	198	gb|CP001260.1|	lp36	156a	198	23638	100.0	99.4949494949495	197	197	[(22958, 23155)]	[(1, 198)]	[(23155, 22958)]	9949.494949494949
contig_8 [gcode=11] [topology=linear]	URI118H	27332	gb|CP094593.1|	lp28-6	B379	27332	26653	99.91536649985281	99.41826430557587	27173	25915	[(1, 25916)]	[(1, 25927), (26084, 27331)]	[(25916, 1), (1, 1248)]	9933.412314870848
contig_9 [gcode=11] [topology=linear]	URI118H	27124	gb|CP001272.1|	lp28-4	156a	27124	29501	98.24881546933027	99.86727621294794	27088	27205	[(1796, 8946), (9446, 29501)]	[(1, 27089)]	[(9446, 29501), (1796, 8946), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]	9811.84159207056
