contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_19 [gcode=11] [topology=linear]	UCT50H	1516	gb|CP074066.1|	cp32-4	B500	1516	30617	99.80211081794195	99.93403693931398	1515	1515	[(1713, 3228)]	[(1, 1516)]	[(3228, 1713)]	9973.627829101719
contig_2 [gcode=11] [topology=linear]	UCT50H	66334	gb|CP001272.1|	lp28-4	156a	66334	29501	97.65462847654629	51.11104411010945	33904	29500	[(1, 29501)]	[(12587, 36590), (1, 8890), (65176, 66188)]	[(8826, 29501), (8892, 1), (5716, 9561), (28350, 29363), (24662, 25870), (23598, 24779), (10358, 9572), (19366, 18574)]	4991.230023621108
contig_20 [gcode=11] [topology=linear]	UCT50H	1330	gb|CP002242.1|	cp32-9	N40	1330	30658	100.0	99.92481203007519	1329	1329	[(3809, 5138)]	[(1, 1330)]	[(3809, 5138)]	9992.481203007519
contig_21 [gcode=11] [topology=linear]	UCT50H	1113	gb|CP002229.1|	cp32-7	N40	1113	17483	100.0	99.91015274034142	1112	1112	[(396, 1508)]	[(1, 1113)]	[(1508, 396)]	9991.015274034142
contig_22 [gcode=11] [topology=linear]	UCT50H	1040	gb|CP002240.1|	cp32-10	N40	1040	30154	100.0	99.8076923076923	1038	1038	[(14409, 15447)]	[(1, 1039)]	[(14409, 15447)]	9980.76923076923
contig_23 [gcode=11] [topology=linear]	UCT50H	885	gb|CP002310.1|	cp32-1+5	JD1	885	60739	99.27884615384616	99.88700564971752	884	1662	[(1, 779), (30533, 31417)]	[(1, 885)]	[(31417, 30533), (779, 1)]	9916.666666666668
contig_24 [gcode=11] [topology=linear]	UCT50H	885	gb|CP002229.1|	cp32-7	N40	885	17483	100.0	99.88700564971752	884	884	[(6044, 6928)]	[(1, 885)]	[(6044, 6928)]	9988.700564971752
contig_25 [gcode=11] [topology=linear]	UCT50H	864	gb|CP017205.1|	cp32-11	B331	864	30176	99.88425925925925	99.88425925925925	863	863	[(5433, 6296)]	[(1, 864)]	[(6296, 5433)]	9976.865247770918
contig_26 [gcode=11] [topology=linear]	UCT50H	802	gb|CP002242.1|	cp32-9	N40	802	30658	100.0	99.87531172069825	801	801	[(28950, 29751)]	[(1, 802)]	[(29751, 28950)]	9987.531172069825
contig_27 [gcode=11] [topology=linear]	UCT50H	771	gb|CP002242.1|	cp32-9	N40	771	30658	99.87029831387808	99.87029831387808	770	770	[(23811, 24581)]	[(1, 771)]	[(23811, 24581)]	9974.076485303
contig_28 [gcode=11] [topology=linear]	UCT50H	750	gb|CP002229.1|	cp32-7	N40	750	17483	100.0	99.86666666666667	749	749	[(7580, 8329)]	[(1, 750)]	[(7580, 8329)]	9986.666666666668
contig_29 [gcode=11] [topology=linear]	UCT50H	744	gb|CP002235.1|	cp32-4	N40	744	15915	100.0	99.86559139784946	743	713	[(2885, 3598)]	[(1, 744)]	[(3348, 2885), (3598, 3305)]	9986.559139784946
contig_3 [gcode=11] [topology=linear]	UCT50H	53749	gb|CP001651.1|	lp54	N40	53749	53786	99.170839103725	99.98325550242795	53740	53740	[(1, 53741)]	[(1, 53741)]	[(53741, 1), (48404, 47164), (49444, 48166)]	9915.423344497909
contig_30 [gcode=11] [topology=linear]	UCT50H	737	gb|CP002240.1|	cp32-10	N40	737	30154	98.63945578231292	99.59294436906377	734	734	[(24948, 25682)]	[(1, 735)]	[(24948, 25682)]	9823.793832322617
contig_31 [gcode=11] [topology=linear]	UCT50H	703	gb|CP002242.1|	cp32-9	N40	703	30658	99.71550497866288	99.85775248933145	702	702	[(7444, 8146)]	[(1, 703)]	[(8146, 7444)]	9957.366215508015
contig_32 [gcode=11] [topology=linear]	UCT50H	689	gb|CP002242.1|	cp32-9	N40	689	30658	100.0	99.85486211901306	688	688	[(8668, 9356)]	[(1, 689)]	[(8668, 9356)]	9985.486211901307
contig_33 [gcode=11] [topology=linear]	UCT50H	686	gb|CP001264.1|	cp32-3	156a	686	30280	97.66423357664233	99.70845481049562	684	684	[(20511, 21195)]	[(2, 686)]	[(20511, 21195)]	9737.949820178332
contig_34 [gcode=11] [topology=linear]	UCT50H	649	gb|CP002229.1|	cp32-7	N40	649	17483	100.0	99.84591679506933	648	648	[(4907, 5555)]	[(1, 649)]	[(5555, 4907)]	9984.591679506933
contig_35 [gcode=11] [topology=linear]	UCT50H	587	gb|CP002229.1|	cp32-7	N40	587	17483	100.0	99.82964224872232	586	586	[(15628, 16214)]	[(1, 587)]	[(15628, 16214)]	9982.964224872232
contig_36 [gcode=11] [topology=linear]	UCT50H	555	gb|CP002240.1|	cp32-10	N40	555	30154	100.0	99.81981981981983	554	554	[(15578, 16132)]	[(1, 555)]	[(16132, 15578)]	9981.981981981982
contig_37 [gcode=11] [topology=linear]	UCT50H	544	gb|CP019920.1|	cp32-3	PAbe	544	25789	99.08256880733946	99.81617647058823	543	543	[(21632, 22175)]	[(1, 544)]	[(22175, 21632)]	9890.043173232596
contig_38 [gcode=11] [topology=linear]	UCT50H	543	gb|CP002307.1|	cp32-6	JD1	543	30804	96.50092081031308	99.4475138121547	540	540	[(18683, 19223)]	[(2, 542)]	[(18683, 19223)]	9596.776655169257
contig_39 [gcode=11] [topology=linear]	UCT50H	521	gb|CP002242.1|	cp32-9	N40	521	30658	100.0	99.80806142034548	520	520	[(8147, 8667)]	[(1, 521)]	[(8147, 8667)]	9980.806142034548
contig_4 [gcode=11] [topology=linear]	UCT50H	42962	gb|CP002237.1|	lp38	N40	42962	37903	99.76019184652279	99.28075974116662	42653	37825	[(10300, 37903), (1, 10223)]	[(37751, 42962), (8, 37450)]	[(10300, 37903), (1, 10223), (37903, 32687), (30405, 32938), (22367, 24903), (24903, 24653)]	9904.267638447318
contig_40 [gcode=11] [topology=linear]	UCT50H	521	gb|CP002240.1|	cp32-10	N40	521	30154	100.0	99.80806142034548	520	520	[(8149, 8669)]	[(1, 521)]	[(8669, 8149)]	9980.806142034548
contig_41 [gcode=11] [topology=linear]	UCT50H	501	gb|CP002242.1|	cp32-9	N40	501	30658	99.00199600798403	99.8003992015968	500	499	[(6944, 7443)]	[(1, 501)]	[(7443, 6944)]	9880.438723351699
contig_42 [gcode=11] [topology=linear]	UCT50H	470	gb|CP002235.1|	cp32-4	N40	470	15915	100.0	99.7872340425532	469	469	[(3961, 4430)]	[(1, 470)]	[(3961, 4430)]	9978.72340425532
contig_43 [gcode=11] [topology=linear]	UCT50H	454	gb|CP002240.1|	cp32-10	N40	454	30154	100.0	99.77973568281938	453	453	[(27859, 28312)]	[(1, 454)]	[(27859, 28312)]	9977.973568281937
contig_44 [gcode=11] [topology=linear]	UCT50H	447	gb|CP002227.1|	cp32-5	N40	447	29615	99.77628635346755	99.77628635346755	446	446	[(16345, 16791)]	[(1, 447)]	[(16791, 16345)]	9955.307318489156
contig_45 [gcode=11] [topology=linear]	UCT50H	445	gb|CP002242.1|	cp32-9	N40	445	30658	100.0	99.7752808988764	444	444	[(3230, 3674)]	[(1, 445)]	[(3674, 3230)]	9977.52808988764
contig_46 [gcode=11] [topology=linear]	UCT50H	444	gb|CP017203.1|	cp32-8	B331	444	29892	99.77477477477478	99.77477477477478	443	443	[(3229, 3672)]	[(1, 444)]	[(3672, 3229)]	9955.005681357034
contig_48 [gcode=11] [topology=linear]	UCT50H	360	gb|CP002229.1|	cp32-7	N40	360	17483	100.0	99.72222222222223	359	359	[(7081, 7440)]	[(1, 360)]	[(7081, 7440)]	9972.222222222223
contig_49 [gcode=11] [topology=linear]	UCT50H	352	gb|CP002242.1|	cp32-9	N40	352	30658	100.0	99.43181818181817	350	350	[(30143, 30493)]	[(1, 351)]	[(30493, 30143)]	9943.181818181818
contig_5 [gcode=11] [topology=linear]	UCT50H	31929	gb|CP002230.1|	lp36	N40	31929	29194	97.93997776954427	99.94988881581008	31913	28942	[(1, 28943)]	[(2987, 31929), (1, 2972)]	[(1, 28943), (2972, 1), (24828, 26133), (25233, 26532), (24263, 25314), (23408, 24462), (24828, 25725), (25629, 26532), (27858, 28822), (27021, 27973)]	9789.08988868886
contig_50 [gcode=11] [topology=linear]	UCT50H	350	gb|CP002240.1|	cp32-10	N40	350	30154	100.0	99.71428571428571	349	349	[(1238, 1587)]	[(1, 350)]	[(1587, 1238)]	9971.42857142857
contig_51 [gcode=11] [topology=linear]	UCT50H	347	gb|CP002229.1|	cp32-7	N40	347	17483	100.0	87.31988472622479	303	303	[(1, 304)]	[(44, 347)]	[(1, 304)]	8731.98847262248
contig_52 [gcode=11] [topology=linear]	UCT50H	343	gb|CP002227.1|	cp32-5	N40	343	29615	100.0	99.70845481049562	342	342	[(11763, 12105)]	[(1, 343)]	[(11763, 12105)]	9970.845481049562
contig_53 [gcode=11] [topology=linear]	UCT50H	342	gb|CP002229.1|	cp32-7	N40	342	17483	100.0	99.70760233918129	341	341	[(1738, 2079)]	[(1, 342)]	[(2079, 1738)]	9970.760233918129
contig_54 [gcode=11] [topology=linear]	UCT50H	339	gb|CP094566.1|	cp32-6	B408	339	30019	99.41002949852508	99.70501474926253	338	338	[(1246, 1584)]	[(1, 339)]	[(1246, 1584)]	9911.678457375067
contig_55 [gcode=11] [topology=linear]	UCT50H	329	gb|CP002240.1|	cp32-10	N40	329	30154	99.69604863221885	99.69604863221885	328	328	[(29309, 29637)]	[(1, 329)]	[(29637, 29309)]	9939.302112877745
contig_56 [gcode=11] [topology=linear]	UCT50H	319	gb|CP002242.1|	cp32-9	N40	319	30658	100.0	99.68652037617555	318	318	[(925, 1243)]	[(1, 319)]	[(1243, 925)]	9968.652037617556
contig_57 [gcode=11] [topology=linear]	UCT50H	318	gb|CP017206.1|	cp32-4	B331	318	30617	100.0	99.68553459119497	317	317	[(30135, 30452)]	[(1, 318)]	[(30452, 30135)]	9968.553459119497
contig_58 [gcode=11] [topology=linear]	UCT50H	311	gb|CP094583.1|	cp32-2	B379	311	30302	99.67845659163987	99.67845659163987	310	310	[(927, 1237)]	[(1, 311)]	[(927, 1237)]	9935.794708491434
contig_59 [gcode=11] [topology=linear]	UCT50H	308	gb|CP002242.1|	cp32-9	N40	308	30658	100.0	99.67532467532467	307	307	[(6293, 6600)]	[(1, 308)]	[(6600, 6293)]	9967.532467532468
contig_6 [gcode=11] [topology=linear]	UCT50H	30930	gb|CP002238.1|	cp32-12	N40	30930	27767	98.60110490097891	99.99353378596831	30928	27766	[(1, 27767)]	[(25802, 30930), (1, 25801)]	[(1967, 27767), (1, 5139)]	9859.47291424984
contig_60 [gcode=11] [topology=linear]	UCT50H	264	gb|CP019757.1|	cp32-2	B31_NRZ	264	31245	98.86363636363636	99.62121212121212	263	263	[(19991, 20254)]	[(1, 264)]	[(19991, 20254)]	9848.915289256198
contig_61 [gcode=11] [topology=linear]	UCT50H	249	gb|CP094585.1|	cp32-5	B379	249	30637	100.0	99.59839357429718	248	248	[(22205, 22453)]	[(1, 249)]	[(22453, 22205)]	9959.839357429717
contig_62 [gcode=11] [topology=linear]	UCT50H	245	gb|CP031410.1|	cp32-4	MM1	245	13328	98.76543209876543	98.77551020408163	242	241	[(8899, 9140)]	[(2, 244)]	[(9140, 8899)]	9755.605946082136
contig_64 [gcode=11] [topology=linear]	UCT50H	202	gb|CP002229.1|	cp32-7	N40	202	17483	100.0	99.5049504950495	201	201	[(15426, 15627)]	[(1, 202)]	[(15627, 15426)]	9950.49504950495
contig_7 [gcode=11] [topology=linear]	UCT50H	29617	gb|CP002227.1|	cp32-5	N40	29617	29615	99.42949735003207	99.99324712158557	29615	29613	[(1, 24009), (24010, 29615)]	[(1, 24010), (24011, 29617)]	[(24009, 1), (29615, 24010)]	9942.278299696794
contig_8 [gcode=11] [topology=linear]	UCT50H	26498	gb|CP002239.1|	cp26	N40	26498	26498	98.2049876678542	99.99245226054796	26496	26496	[(1, 25314), (25315, 26498)]	[(1, 25314), (25315, 26498)]	[(25314, 1), (26498, 25315), (19294, 17955), (20759, 19422)]	9819.757541125613
contig_9 [gcode=11] [topology=linear]	UCT50H	24152	gb|CP074059.1|	lp25	B500	24152	24206	98.36547641779644	99.99585955614442	24151	24142	[(1, 24143)]	[(1, 24152)]	[(24143, 1), (16342, 17344), (11070, 12077)]	9836.14036504721
