contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_19 [gcode=11] [topology=linear]	URI33H	644	gb|CP001499.1|	cp32-6	94a	644	30816	91.31782945736434	99.84472049689441	643	633	[(17257, 17890)]	[(1, 644)]	[(17890, 17257)]	9117.603158553613
contig_2 [gcode=11] [topology=linear]	URI33H	54711	gb|CP124107.1|	lp54	80a	54711	54709	99.1675392670157	99.99817221399718	54710	54654	[(55, 54709)]	[(1, 54711)]	[(55, 34494), (34436, 54709), (5316, 6594), (6356, 7595)]	9916.572669661364
contig_20 [gcode=11] [topology=linear]	URI33H	614	gb|CP031409.1|	lp28-8	MM1	614	28515	84.43563530148133	99.8371335504886	613	4669	[(21336, 21930), (24261, 24854), (24876, 25479), (18867, 19474), (20746, 21305), (26040, 26594), (27595, 28164), (17659, 18249)]	[(1, 614)]	[(28164, 27595), (26040, 26594), (21336, 21930), (24261, 24854), (18867, 19474), (20746, 21305), (24876, 25479), (17659, 18249)]	8429.811798014342
contig_21 [gcode=11] [topology=linear]	URI33H	601	gb|CP031409.1|	lp28-8	MM1	601	28515	83.33333333333334	78.20299500831946	470	890	[(18985, 19427), (24987, 25435)]	[(126, 596)]	[(18985, 19427), (24987, 25435)]	6516.916250693289
contig_22 [gcode=11] [topology=linear]	URI33H	601	gb|CP031409.1|	lp28-8	MM1	601	28515	84.20237480640165	99.16805324459234	596	5709	[(24985, 26605), (24378, 24954), (21451, 22627), (18364, 18946), (20848, 21435), (17769, 18343), (20230, 20824)]	[(5, 601)]	[(24985, 25581), (18364, 18946), (20230, 20824), (20848, 21435), (22053, 22627), (21451, 22055), (24378, 24954), (25580, 26140), (26138, 26605), (17769, 18343)]	8350.18558812236
contig_23 [gcode=11] [topology=linear]	URI33H	565	gb|CP031401.1|	lp25	MM1	565	24154	98.30124575311439	99.82300884955752	564	881	[(18705, 19269), (21355, 21672)]	[(1, 565)]	[(19269, 18705), (21672, 21355)]	9812.726124735667
contig_25 [gcode=11] [topology=linear]	URI33H	512	gb|CP031409.1|	lp28-8	MM1	512	28515	87.05882352941177	71.484375	366	1078	[(18436, 18795), (20305, 20667), (19038, 19395)]	[(146, 512)]	[(20305, 20667), (18436, 18795), (19038, 19395)]	6223.345588235295
contig_26 [gcode=11] [topology=linear]	URI33H	485	gb|CP074057.1|	lp36	B500	485	30208	99.69072164948454	99.79381443298969	484	968	[(2660, 3144), (21561, 22045)]	[(1, 485)]	[(3144, 2660), (22045, 21561)]	9948.51737697949
contig_27 [gcode=11] [topology=linear]	URI33H	433	gb|CP031409.1|	lp28-8	MM1	433	28515	84.58802608180201	98.38337182448036	426	1645	[(22053, 22457), (18955, 19376), (20218, 20648), (27660, 28050)]	[(7, 433)]	[(18955, 19376), (20218, 20648), (28050, 27660), (22053, 22457)]	8322.05522190477
contig_28 [gcode=11] [topology=linear]	URI33H	393	gb|CP031409.1|	lp28-8	MM1	393	28515	85.73667711598746	99.23664122137404	390	1867	[(18479, 18869), (20348, 20738), (22160, 22537), (26245, 26597), (27592, 27950)]	[(3, 393)]	[(27592, 27950), (20738, 20348), (22537, 22160), (18869, 18479), (26597, 26245)]	8508.219866472038
contig_29 [gcode=11] [topology=linear]	URI33H	362	gb|CP031409.1|	lp28-8	MM1	362	28515	86.62068965517241	98.61878453038673	357	705	[(18730, 19081), (19333, 19687)]	[(5, 362)]	[(18730, 19081), (19333, 19687)]	8542.427128976948
contig_3 [gcode=11] [topology=linear]	URI33H	45298	gb|CP019853.1|	lp38	PAli	45298	38841	99.02446793684922	99.47017528367698	45058	38817	[(34176, 38841), (1, 34153)]	[(33787, 44174), (44207, 45298), (5098, 33627), (2, 5053)]	[(34153, 10280), (10386, 1), (34176, 38841), (38841, 34176), (24626, 22090), (33759, 31221), (1, 1094), (33749, 34153)]	9849.981183051243
contig_31 [gcode=11] [topology=linear]	URI33H	300	gb|CP031409.1|	lp28-8	MM1	300	28515	96.97986577181209	99.0	297	594	[(27306, 27603), (26586, 26883)]	[(3, 300)]	[(26586, 26883), (27603, 27306)]	9601.006711409396
contig_32 [gcode=11] [topology=linear]	URI33H	296	gb|CP031409.1|	lp28-8	MM1	296	28515	96.95945945945947	99.32432432432432	294	292	[(26936, 27228)]	[(1, 295)]	[(26936, 27228)]	9630.432797662528
contig_33 [gcode=11] [topology=linear]	URI33H	281	gb|CP031409.1|	lp28-8	MM1	281	28515	97.4910394265233	98.57651245551602	277	278	[(27134, 27412)]	[(1, 278)]	[(27412, 27134)]	9610.326662329879
contig_35 [gcode=11] [topology=linear]	URI33H	208	gb|CP094594.1|	lp36	B379	208	31386	99.51923076923077	99.51923076923077	207	414	[(20191, 20398), (19569, 19776)]	[(1, 208)]	[(19569, 19776), (20398, 20191)]	9904.077292899408
contig_4 [gcode=11] [topology=linear]	URI33H	33021	gb|CP031401.1|	lp25	MM1	33021	24154	95.96252694412203	64.18037006753278	21193	20815	[(20412, 21672), (794, 20349)]	[(25458, 27098), (3323, 22876)]	[(20349, 794), (21672, 20412), (2442, 794), (10971, 11779), (16062, 16873)]	6158.910491889337
contig_5 [gcode=11] [topology=linear]	URI33H	31968	gb|CP017213.1|	lp28-3	B331	31968	27643	96.09145574045587	84.2092092092092	26920	23156	[(18438, 25890), (2567, 15610), (15740, 18401)]	[(8012, 31158), (1006, 4780)]	[(2567, 15610), (18438, 25890), (15740, 18401), (2567, 6341), (6975, 7512), (4035, 4572), (6970, 7512)]	8091.785499665515
contig_6 [gcode=11] [topology=linear]	URI33H	30965	gb|CP074072.1|	lp21-cp9	B500	30965	24387	96.70028877605486	86.50088809946715	26785	24277	[(110, 24387)]	[(4180, 30965)]	[(24387, 3645), (9067, 110), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3711), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3645)]	8364.66085860368
contig_7 [gcode=11] [topology=linear]	URI33H	30840	gb|CP019756.1|	cp32-5+1	B31_NRZ	30840	61418	93.02120951036645	91.45590142671854	28205	54197	[(22407, 26920), (10194, 17362), (28279, 40587), (48827, 52138), (40872, 47147), (27200, 28073), (53482, 57663), (59022, 61418), (18156, 21420), (1, 9909)]	[(17452, 18336), (18556, 30840), (8377, 11685), (273, 7437), (12727, 17292)]	[(28279, 40587), (1, 9909), (10194, 17362), (40872, 47147), (53482, 57663), (22407, 26920), (18156, 21420), (48827, 52138), (59022, 61418), (27200, 28073)]	8507.338567574207
contig_8 [gcode=11] [topology=linear]	URI33H	30762	gb|CP002319.1|	lp28-7	JD1	30762	29993	99.93486614993812	99.78544958065146	30696	29223	[(1, 29224)]	[(29285, 30762), (1, 29220)]	[(29224, 1), (1, 1481)]	9972.045547553802
contig_9 [gcode=11] [topology=linear]	URI33H	30686	gb|CP019756.1|	cp32-5+1	B31_NRZ	30686	61418	94.53514013373169	93.30965261031089	28633	55979	[(7562, 10070), (10194, 16475), (38240, 40748), (48827, 52080), (18156, 21476), (22915, 38239), (53660, 61418), (1, 7561), (40872, 48339)]	[(1, 15306), (21300, 28065), (16792, 20119), (28177, 30686), (20541, 21268)]	[(38239, 22915), (7561, 1), (61418, 53660), (47642, 40872), (16475, 10194), (10070, 7562), (40748, 38240), (52080, 48827), (21476, 18156), (48339, 47607)]	8821.041085345563
