contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_2 [gcode=11] [topology=linear]	URI101H	53597	gb|CP124083.1|	lp54	Am388	53597	53667	99.9962684478609	99.99813422393045	53596	53596	[(5, 53601)]	[(1, 53597)]	[(53601, 5)]	9999.440274141376
contig_20 [gcode=11] [topology=linear]	URI101H	24202	gb|CP002317.1|	lp28-5	JD1	24202	24614	99.62611726676144	96.91347822494009	23455	23322	[(1, 23323)]	[(747, 24202)]	[(1, 15465), (12056, 23323), (12056, 15332), (12189, 15465), (12322, 15465), (12056, 15199), (12056, 15066), (12455, 15465), (12588, 15465), (12056, 14933)]	9655.113546367613
contig_21 [gcode=11] [topology=linear]	URI101H	18429	gb|CP124090.1|	lp17	Am293	18429	16928	99.97307630176081	99.98914753920451	18427	16927	[(1, 16928)]	[(1, 1541), (1542, 18429)]	[(1, 13314), (13215, 16928), (1541, 1)]	9996.222676284911
contig_22 [gcode=11] [topology=linear]	URI101H	1025	gb|CP017216.1|	lp36	B331	1025	30210	98.6328125	99.70731707317073	1022	545	[(1, 546)]	[(1, 478), (480, 1025)]	[(1, 546), (479, 2)]	9834.413109756097
contig_23 [gcode=11] [topology=linear]	URI101H	1007	gb|CP001204.1|	lp17	ZS7	1007	17266	94.80840543881335	99.90069513406156	1006	1611	[(2192, 3208), (486, 1081)]	[(1, 1007)]	[(2192, 3208), (486, 1081)]	9471.425607889398
contig_24 [gcode=11] [topology=linear]	URI101H	807	gb|CP019766.1|	lp56	B31_NRZ	807	52951	100.0	99.87608426270135	806	806	[(1082, 1888)]	[(1, 807)]	[(1082, 1888)]	9987.608426270135
contig_25 [gcode=11] [topology=linear]	URI101H	713	gb|AE000788.1|	lp36	B31	713	36849	100.0	99.85974754558204	712	712	[(34651, 35363)]	[(1, 713)]	[(34651, 35363)]	9985.974754558203
contig_26 [gcode=11] [topology=linear]	URI101H	434	gb|CP019852.1|	lp36	PAli	434	36714	100.0	99.76958525345621	433	433	[(35545, 35978)]	[(1, 434)]	[(35545, 35978)]	9976.95852534562
contig_27 [gcode=11] [topology=linear]	URI101H	304	gb|AE001584.1|	lp56	B31	304	52971	100.0	99.67105263157895	303	303	[(1909, 2212)]	[(1, 304)]	[(1909, 2212)]	9967.105263157895
contig_3 [gcode=11] [topology=linear]	URI101H	47767	gb|CP019926.1|	lp56	PAbe	47767	52971	99.87444546748138	99.99790650449056	47766	47785	[(39365, 50345), (13857, 39239), (2361, 13784)]	[(1, 47767)]	[(39239, 13857), (13784, 2361), (50345, 39365)]	9987.235460045044
contig_4 [gcode=11] [topology=linear]	URI101H	44226	gb|CP019853.1|	lp38	PAli	44226	38841	99.908640571707	99.80102202324424	44138	38840	[(1, 38841)]	[(5275, 44184), (1, 5230)]	[(38841, 10280), (10386, 1), (33612, 38841), (24626, 22090), (33759, 31221)]	9970.984438009324
contig_5 [gcode=11] [topology=linear]	URI101H	34467	gb|CP019924.1|	lp36	PAbe	34467	36846	97.62559968828386	99.99709867409406	34466	34466	[(36, 34502)]	[(1, 34467)]	[(34502, 36), (31180, 28676), (33533, 31037), (5316, 6052), (7323, 8062)]	9762.276725146927
contig_6 [gcode=11] [topology=linear]	URI101H	32342	gb|CP094609.1|	lp28-1	B31-5A4	32342	28447	95.96348541482747	97.95621792096964	31681	27827	[(1, 27828)]	[(1, 3989), (4028, 27883), (28504, 32342)]	[(23849, 1), (1, 3839), (27828, 23825), (22211, 18910), (22784, 19473), (22722, 19764), (27057, 24127), (27057, 24134), (22143, 19182), (22784, 20082)]	9400.220089750632
contig_7 [gcode=11] [topology=linear]	URI101H	31881	gb|CP094617.1|	lp25	B31-5A4	31881	24404	99.06219587720074	99.990590006587	31878	24403	[(1, 24404)]	[(24414, 31881), (2, 24413)]	[(24404, 1), (1, 7462), (11329, 12336), (16602, 17606)]	9905.287413109392
contig_8 [gcode=11] [topology=linear]	URI101H	31246	gb|CP019757.1|	cp32-2	B31_NRZ	31246	31245	99.88798566216475	99.99359918069513	31244	31243	[(12501, 31245), (1, 12500)]	[(1, 12500), (12501, 31246)]	[(31245, 12501), (12500, 1)]	9988.159201269524
contig_9 [gcode=11] [topology=linear]	URI101H	30866	gb|CP019756.1|	cp32-5+1	B31_NRZ	30866	61418	93.6522966737828	97.12628782479104	29979	57444	[(43236, 52126), (40982, 43235), (10304, 12557), (17210, 40109), (12558, 16475), (1, 9431), (53616, 61418)]	[(1, 2252), (17010, 30866), (3136, 17008)]	[(40109, 26238), (9431, 1), (52126, 43236), (23123, 17210), (16475, 12558), (61418, 56981), (57018, 53616), (26275, 22871), (12557, 10304), (43235, 40982)]	9096.099922190548
