contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_124 [gcode=11] [topology=linear]	UNY1083P	337	gb|CP002306.1|	lp28-1	JD1	337	24354	100.0	99.70326409495549	336	336	[(350, 686)]	[(1, 337)]	[(350, 686)]	9970.326409495548
contig_126 [gcode=11] [topology=linear]	UNY1083P	316	gb|CP002325.1|	lp38	JD1	316	27590	98.76347495244134	99.68354430379746	315	1949	[(21179, 21870), (19110, 19425), (16417, 16730), (15791, 16106), (15163, 15478)]	[(1, 316)]	[(21303, 21618), (15791, 16106), (19110, 19425), (21555, 21870), (16417, 16730), (21179, 21492), (21242, 21555), (15163, 15478), (21366, 21681), (21429, 21744)]	9845.093231018678
contig_127 [gcode=11] [topology=linear]	UNY1083P	316	gb|CP002325.1|	lp38	JD1	316	27590	98.15989847715736	99.68354430379746	315	2511	[(16522, 16900), (20282, 20594), (15646, 15961), (19841, 20156), (17026, 17589), (15144, 15459), (22105, 22418)]	[(1, 316)]	[(16900, 16585), (20156, 19841), (17401, 17089), (17589, 17278), (17339, 17026), (20594, 20282), (22418, 22105), (15459, 15144), (15961, 15646), (16837, 16522)]	9784.926588703976
contig_128 [gcode=11] [topology=linear]	UNY1083P	316	gb|CP002325.1|	lp38	JD1	316	27590	98.19277108433735	99.68354430379746	315	2386	[(16522, 16900), (15018, 15396), (17026, 17401), (20282, 20594), (19841, 20156), (17778, 18093), (17465, 17778)]	[(1, 316)]	[(16900, 16585), (20156, 19841), (16837, 16522), (17401, 17089), (18093, 17778), (17339, 17026), (17778, 17465), (20594, 20282), (15333, 15018), (15396, 15081)]	9788.203446698184
contig_129 [gcode=11] [topology=linear]	UNY1083P	308	gb|CP002325.1|	lp38	JD1	308	27590	98.7012987012987	99.67532467532467	307	1614	[(20870, 21870), (18555, 18862), (15045, 15352)]	[(1, 308)]	[(21437, 21744), (21059, 21366), (20870, 21177), (20933, 21240), (21311, 21618), (21563, 21870), (15045, 15352), (18555, 18862), (20996, 21303), (21185, 21492)]	9838.083993928149
contig_13 [gcode=11] [topology=linear]	UNY1083P	16900	gb|CP002306.1|	lp28-1	JD1	16900	24354	92.64618057440687	95.72781065088758	16178	15518	[(5825, 21343)]	[(722, 16900)]	[(21339, 5825), (17746, 15051), (21339, 18624), (21343, 18645), (18609, 16518), (17394, 15332), (21009, 18910), (20761, 18603), (18630, 16516), (21339, 19269)]	8868.81603155476
contig_130 [gcode=11] [topology=linear]	UNY1083P	301	gb|CP001260.1|	lp36	156a	301	23638	100.0	99.66777408637874	300	300	[(22982, 23282)]	[(1, 301)]	[(23282, 22982)]	9966.777408637874
contig_131 [gcode=11] [topology=linear]	UNY1083P	274	gb|CP002321.1|	cp32-12	JD1	274	30019	100.0	99.63503649635037	273	273	[(15312, 15585)]	[(1, 274)]	[(15312, 15585)]	9963.503649635037
contig_132 [gcode=11] [topology=linear]	UNY1083P	274	gb|CP002309.1|	cp32-11	JD1	274	29902	99.63503649635037	99.63503649635037	273	273	[(29487, 29760)]	[(1, 274)]	[(29760, 29487)]	9927.140497629069
contig_133 [gcode=11] [topology=linear]	UNY1083P	270	gb|CP002325.1|	lp38	JD1	270	27590	98.2566765578635	99.62962962962963	269	2070	[(19914, 20183), (21357, 21626), (16658, 16927), (20664, 21059), (17473, 17742), (15154, 15484), (17097, 17366)]	[(1, 270)]	[(20933, 20664), (15421, 15154), (17366, 17097), (20996, 20727), (21626, 21357), (15484, 15217), (16927, 16658), (17742, 17473), (20183, 19914), (21059, 20790)]	9789.276294098252
contig_134 [gcode=11] [topology=linear]	UNY1083P	268	gb|CP002325.1|	lp38	JD1	268	27590	98.84068810770381	99.6268656716418	267	2052	[(19112, 19377), (15037, 15367), (15793, 16058), (18547, 18877), (21114, 21444), (21557, 21822), (16415, 16682)]	[(1, 268)]	[(15037, 15304), (16415, 16682), (18547, 18814), (21114, 21381), (21177, 21444), (21557, 21822), (15100, 15367), (18610, 18877), (15793, 16058), (19112, 19377)]	9847.18795699885
contig_135 [gcode=11] [topology=linear]	UNY1083P	255	gb|CP019763.1|	lp36	B31_NRZ	255	36780	99.01960784313727	99.6078431372549	254	508	[(7363, 7617), (5626, 5880)]	[(1, 255)]	[(7363, 7617), (5880, 5626)]	9863.129565551711
contig_136 [gcode=11] [topology=linear]	UNY1083P	249	gb|CP001268.1|	cp32-7	156a	249	21329	100.0	99.59839357429718	248	248	[(6784, 7032)]	[(1, 249)]	[(6784, 7032)]	9959.839357429717
contig_137 [gcode=11] [topology=linear]	UNY1083P	249	gb|CP002323.1|	cp32-10	JD1	249	30314	100.0	99.59839357429718	248	248	[(989, 1237)]	[(1, 249)]	[(1237, 989)]	9959.839357429717
contig_138 [gcode=11] [topology=linear]	UNY1083P	249	gb|CP002317.1|	lp28-5	JD1	249	24614	99.67871485943776	99.59839357429718	248	1560	[(14397, 14645), (12269, 13581)]	[(1, 249)]	[(13315, 13067), (14645, 14397), (13581, 13333), (12517, 12269), (12650, 12402), (12783, 12535), (12916, 12668), (13049, 12801), (13182, 12934), (13448, 13200)]	9927.839873550427
contig_139 [gcode=11] [topology=linear]	UNY1083P	244	gb|CP002317.1|	lp28-5	JD1	244	24614	99.672131147541	99.59016393442623	243	1770	[(13466, 13709), (13998, 14241), (12136, 13177), (13200, 13443)]	[(1, 244)]	[(12136, 12379), (13998, 14241), (12269, 12512), (12402, 12645), (12535, 12778), (12668, 12911), (12801, 13044), (12934, 13177), (13200, 13443), (13466, 13709)]	9926.363880677238
contig_14 [gcode=11] [topology=linear]	UNY1083P	16711	gb|CP002310.1|	cp32-1+5	JD1	16711	60739	96.6961471993494	99.99401591765903	16710	29349	[(53430, 56964), (15778, 32641), (1, 2003), (58728, 60739), (47468, 49504), (47086, 47402), (49564, 52151)]	[(1, 16711)]	[(32641, 23387), (23484, 15778), (56964, 53430), (2003, 1), (52151, 49564), (60739, 58728), (49504, 47468), (47402, 47086)]	9669.036082228044
contig_140 [gcode=11] [topology=linear]	UNY1083P	240	gb|CP002322.1|	cp32-9	JD1	240	30697	100.0	99.58333333333333	239	239	[(15286, 15525)]	[(1, 240)]	[(15525, 15286)]	9958.333333333332
contig_141 [gcode=11] [topology=linear]	UNY1083P	231	gb|CP094608.1|	lp21	B31-5A4	231	18211	97.47606614447345	99.56709956709958	230	1997	[(3446, 3789), (7066, 7483), (10812, 11170), (11375, 11607), (8436, 8666), (12375, 12792)]	[(1, 231)]	[(10938, 11170), (3446, 3678), (11375, 11607), (12375, 12605), (7251, 7483), (10812, 11044), (7066, 7287), (8436, 8666), (12562, 12792), (3572, 3789)]	9705.409183215972
contig_142 [gcode=11] [topology=linear]	UNY1083P	226	gb|CP002325.1|	lp38	JD1	226	27590	99.29203539823008	99.5575221238938	225	2088	[(18555, 18780), (15547, 15772), (21185, 21410), (15045, 15270), (19118, 19343), (19742, 19967), (17679, 17904), (16423, 16711), (15799, 16024)]	[(1, 226)]	[(16648, 16423), (17904, 17679), (19967, 19742), (21410, 21185), (15270, 15045), (15772, 15547), (16024, 15799), (16711, 16486), (18780, 18555), (19343, 19118)]	9885.269010885739
contig_143 [gcode=11] [topology=linear]	UNY1083P	224	gb|CP001259.1|	cp32-6	156a	224	30293	100.0	99.55357142857143	223	223	[(10916, 11139)]	[(1, 224)]	[(11139, 10916)]	9955.357142857143
contig_144 [gcode=11] [topology=linear]	UNY1083P	222	gb|CP002322.1|	cp32-9	JD1	222	30697	99.54954954954955	99.54954954954955	221	221	[(20061, 20282)]	[(1, 222)]	[(20282, 20061)]	9910.112815518221
contig_145 [gcode=11] [topology=linear]	UNY1083P	222	gb|CP002325.1|	lp38	JD1	222	27590	98.06306306306305	99.54954954954955	221	1860	[(17089, 17560), (22105, 22389), (18656, 18877), (20345, 20566), (16650, 16871), (19906, 20127), (15146, 15367)]	[(1, 222)]	[(16871, 16650), (20127, 19906), (17310, 17089), (20566, 20345), (17373, 17152), (15367, 15146), (18877, 18656), (22326, 22105), (22389, 22168), (17560, 17341)]	9762.133755376999
contig_146 [gcode=11] [topology=linear]	UNY1083P	217	gb|CP094579.1|	chromosome	B379	217	920773	98.14385150812065	99.53917050691244	216	858	[(907734, 907948), (907421, 907635), (910852, 911068), (908362, 908576)]	[(1, 217)]	[(907948, 907734), (908576, 908362), (911068, 910852), (907635, 907421)]	9769.157569471918
contig_147 [gcode=11] [topology=linear]	UNY1083P	215	gb|CP002325.1|	lp38	JD1	215	27590	99.02143522833178	99.53488372093024	214	1872	[(15146, 15358), (18656, 18868), (21286, 21878), (20719, 20933), (15900, 16114), (19219, 19433), (17152, 17366)]	[(1, 215)]	[(16114, 15900), (19433, 19219), (21500, 21286), (17366, 17152), (15358, 15146), (18868, 18656), (20933, 20719), (21626, 21412), (21752, 21538), (21878, 21664)]	9856.08704133163
contig_148 [gcode=11] [topology=linear]	UNY1083P	206	gb|CP002325.1|	lp38	JD1	206	27590	98.87157442235358	99.51456310679612	205	1198	[(21286, 21681), (19219, 19486), (15900, 16167), (15209, 15478)]	[(1, 206)]	[(21555, 21349), (16167, 15963), (19486, 19282), (15415, 15209), (15478, 15272), (16106, 15900), (19425, 19219), (21492, 21286), (21681, 21475)]	9839.161532321594
contig_15 [gcode=11] [topology=linear]	UNY1083P	15173	gb|CP002325.1|	lp38	JD1	15173	27590	98.99048320100951	98.97185790549001	15017	17855	[(15641, 16087), (17208, 17652), (17773, 19406), (1, 15333)]	[(156, 15173)]	[(1, 15018), (18088, 18528), (18962, 19406), (17773, 18217), (18399, 18843), (18838, 19280), (14889, 15333), (17208, 17652), (18712, 19154), (15641, 16087)]	9797.272037366109
contig_16 [gcode=11] [topology=linear]	UNY1083P	15152	gb|CP002323.1|	cp32-10	JD1	15152	30314	100.0	99.99340021119323	15151	15151	[(13926, 29077)]	[(1, 15152)]	[(13926, 29077)]	9999.340021119324
contig_17 [gcode=11] [topology=linear]	UNY1083P	14326	gb|CP094585.1|	cp32-5	B379	14326	30637	92.15643113948198	92.22392852156918	13212	13014	[(22397, 30637), (16637, 21411)]	[(5893, 14304), (1, 4802)]	[(22861, 30637), (16826, 21411), (16637, 17081), (22397, 23112)]	8499.028118210499
contig_18 [gcode=11] [topology=linear]	UNY1083P	13481	gb|CP002317.1|	lp28-5	JD1	13481	24614	99.91837401028488	90.86862992359616	12250	12250	[(1, 12251)]	[(1, 12251)]	[(12251, 1)]	9079.445750508045
contig_19 [gcode=11] [topology=linear]	UNY1083P	8403	gb|CP002320.1|	cp32-3	JD1	8403	29707	100.0	99.988099488278	8402	8402	[(18586, 26988)]	[(1, 8403)]	[(18586, 26988)]	9998.8099488278
contig_2 [gcode=11] [topology=linear]	UNY1083P	56357	gb|CP002318.1|	lp28-4	JD1	56357	30096	97.43097433678575	55.83157371755062	31465	30095	[(1, 30096)]	[(55172, 56076), (283, 30406), (30413, 30851)]	[(30096, 1), (25621, 24440), (26712, 25504), (29192, 30096), (1883, 1445), (10424, 11210), (19407, 20200), (8490, 9225), (21016, 21736)]	5439.724626057036
contig_20 [gcode=11] [topology=linear]	UNY1083P	8380	gb|CP002322.1|	cp32-9	JD1	8380	30697	99.86873508353223	99.98806682577566	8379	8376	[(20511, 28887)]	[(1, 8380)]	[(20511, 28887)]	9985.681757337907
contig_21 [gcode=11] [topology=linear]	UNY1083P	6522	gb|CP002320.1|	cp32-3	JD1	6522	29707	97.79902853673346	99.98466727997547	6521	6576	[(11761, 18337)]	[(1, 6522)]	[(18337, 11761)]	9778.403328550121
contig_22 [gcode=11] [topology=linear]	UNY1083P	5417	gb|CP002325.1|	lp38	JD1	5417	27590	99.65642298148502	96.69558796381762	5238	5220	[(22370, 27590)]	[(1, 5239)]	[(22370, 27590)]	9636.3364145656
contig_23 [gcode=11] [topology=linear]	UNY1083P	5069	gb|CP002323.1|	cp32-10	JD1	5069	30314	99.98027224304596	99.98027224304596	5068	5068	[(7686, 12754)]	[(1, 5069)]	[(12754, 7686)]	9996.054837793587
contig_24 [gcode=11] [topology=linear]	UNY1083P	4700	gb|CP002310.1|	cp32-1+5	JD1	4700	60739	96.90413166072045	99.97872340425532	4699	8676	[(38325, 43035), (7659, 9615), (10301, 12311)]	[(1, 4700)]	[(43035, 38325), (12311, 10301), (9615, 7659)]	9688.351376036711
contig_25 [gcode=11] [topology=linear]	UNY1083P	4043	gb|CP002307.1|	cp32-6	JD1	4043	30804	99.9752658916646	99.9752658916646	4042	4042	[(7128, 11170)]	[(1, 4043)]	[(11170, 7128)]	9995.053790109036
contig_26 [gcode=11] [topology=linear]	UNY1083P	3261	gb|CP001259.1|	cp32-6	156a	3261	30293	100.0	99.96933455995094	3260	3260	[(7416, 10676)]	[(1, 3261)]	[(10676, 7416)]	9996.933455995093
contig_27 [gcode=11] [topology=linear]	UNY1083P	2477	gb|CP002323.1|	cp32-10	JD1	2477	30314	99.83851433185305	99.95962858296326	2476	2476	[(2580, 5056)]	[(1, 2477)]	[(5056, 2580)]	9979.820810886886
contig_28 [gcode=11] [topology=linear]	UNY1083P	2366	gb|CP002321.1|	cp32-12	JD1	2366	30019	100.0	99.95773457311918	2365	2365	[(16644, 19009)]	[(1, 2366)]	[(16644, 19009)]	9995.773457311918
contig_29 [gcode=11] [topology=linear]	UNY1083P	1564	gb|CP002316.1|	cp26	JD1	1564	26525	91.71656686626747	99.93606138107417	1563	2800	[(17986, 20786)]	[(1, 1564)]	[(18751, 20314), (17986, 18849), (20216, 20786)]	9165.7924560087
contig_3 [gcode=11] [topology=linear]	UNY1083P	53015	gb|CP001652.1|	lp54	JD1	53015	52916	99.9924408496485	99.81137413939452	52915	52915	[(1, 52916)]	[(19, 52934)]	[(52916, 1)]	9980.382924755542
contig_30 [gcode=11] [topology=linear]	UNY1083P	1440	gb|CP001266.1|	cp32-12	156a	1440	30652	99.86111111111111	99.93055555555556	1439	1439	[(6365, 7804)]	[(1, 1440)]	[(6365, 7804)]	9979.176311728395
contig_31 [gcode=11] [topology=linear]	UNY1083P	1430	gb|CP031402.1|	lp28-3	MM1	1430	26768	90.19396551724138	58.88111888111888	842	927	[(11968, 12895)]	[(1, 843)]	[(11968, 12895)]	5310.721605980227
contig_33 [gcode=11] [topology=linear]	UNY1083P	1068	gb|CP002322.1|	cp32-9	JD1	1068	30697	100.0	99.90636704119851	1067	1067	[(29013, 30080)]	[(1, 1068)]	[(29013, 30080)]	9990.63670411985
contig_34 [gcode=11] [topology=linear]	UNY1083P	981	gb|CP002306.1|	lp28-1	JD1	981	24354	90.51896207584831	77.98165137614679	765	5824	[(15936, 17144), (23601, 24354), (18906, 19534), (21328, 21705), (19539, 20761), (17155, 18373), (22304, 22722)]	[(1, 766)]	[(23601, 24354), (17759, 17155), (19534, 18906), (17144, 16516), (18373, 17744), (16531, 15936), (20761, 20163), (20164, 19539), (22722, 22304), (21705, 21328)]	7058.818143529455
contig_35 [gcode=11] [topology=linear]	UNY1083P	981	gb|CP001269.1|	cp32-8	156a	981	30946	100.0	99.89806320081549	980	980	[(6274, 7254)]	[(1, 981)]	[(6274, 7254)]	9989.806320081549
contig_36 [gcode=11] [topology=linear]	UNY1083P	850	gb|CP002325.1|	lp38	JD1	850	27590	97.28901461574729	99.88235294117646	849	5262	[(15146, 16619), (17028, 18127), (18530, 19938), (20664, 21946)]	[(1, 850)]	[(15995, 15146), (18127, 17278), (17875, 17028), (21570, 20719), (16619, 15782), (21946, 21097), (21633, 20782), (19377, 18530), (19938, 19101), (21507, 20664)]	9717.455695149347
contig_39 [gcode=11] [topology=linear]	UNY1083P	644	gb|CP002325.1|	lp38	JD1	644	27590	97.40037359900373	99.84472049689441	643	3240	[(19469, 20171), (21286, 22496), (16150, 17478)]	[(1, 644)]	[(22433, 21790), (22496, 21853), (22370, 21727), (17401, 16776), (20108, 19469), (20171, 19530), (21929, 21286), (16789, 16150), (17478, 16839), (22307, 21664)]	9724.913078285621
contig_4 [gcode=11] [topology=linear]	UNY1083P	38215	gb|CP002314.1|	lp28-3	JD1	38215	28797	99.56692651076021	74.42103885908674	28440	28440	[(1, 28441)]	[(1, 28441)]	[(28441, 1), (5926, 5389), (8868, 8331), (10268, 10019), (10322, 10073)]	7409.874106937119
contig_40 [gcode=11] [topology=linear]	UNY1083P	629	gb|CP002325.1|	lp38	JD1	629	27590	97.42775484280723	99.84101748807632	628	3955	[(16417, 17045), (14850, 15854), (17106, 17797), (20301, 21933)]	[(1, 629)]	[(20362, 20988), (17106, 17734), (16417, 17045), (20301, 20925), (15226, 15854), (21242, 21870), (21303, 21933), (20673, 21303), (14850, 15478), (17169, 17797)]	9727.28617508473
contig_41 [gcode=11] [topology=linear]	UNY1083P	629	gb|CP002325.1|	lp38	JD1	629	27590	97.59936406995232	99.84101748807632	628	3827	[(20719, 22040), (19530, 20156), (15083, 15709), (17465, 18093), (16274, 16900)]	[(1, 629)]	[(19530, 20156), (21223, 21851), (17465, 18093), (15083, 15709), (16274, 16900), (21286, 21914), (21349, 21977), (21412, 22040), (20719, 21347), (20971, 21599)]	9744.419814933237
contig_44 [gcode=11] [topology=linear]	UNY1083P	575	gb|CP001456.1|	lp28-1	WI91-23	575	26634	94.8670088660756	77.39130434782608	445	4267	[(20336, 20758), (21557, 21985), (17898, 18344), (24014, 24439), (19727, 20149), (20942, 21373), (22781, 23212), (19134, 19552), (24620, 25045), (22181, 22600)]	[(130, 575)]	[(19727, 20149), (17898, 18344), (22181, 22600), (24014, 24439), (20336, 20758), (24620, 25045), (19134, 19552), (22781, 23212), (20942, 21373), (21557, 21985)]	7341.881555722372
contig_46 [gcode=11] [topology=linear]	UNY1083P	569	gb|CP002311.1|	cp32-8	JD1	569	31085	100.0	99.82425307557118	568	568	[(11319, 11887)]	[(1, 569)]	[(11887, 11319)]	9982.425307557118
contig_5 [gcode=11] [topology=linear]	UNY1083P	35577	gb|CP002309.1|	cp32-11	JD1	35577	29902	99.78637884026197	99.99437839053321	35575	29901	[(1, 29902)]	[(1, 28081), (28082, 35577)]	[(28081, 1), (29902, 22407)]	9978.076923974253
contig_50 [gcode=11] [topology=linear]	UNY1083P	539	gb|CP002325.1|	lp38	JD1	539	27590	97.94406371550288	99.81447124304268	538	2119	[(18492, 19029), (14982, 15521), (20744, 21787)]	[(1, 539)]	[(21598, 21059), (15521, 14982), (19029, 18492), (21535, 20996), (21661, 21122), (21346, 20807), (21472, 20933), (21283, 20744), (21409, 20870), (21787, 21248)]	9776.234931157802
contig_55 [gcode=11] [topology=linear]	UNY1083P	522	gb|CP002325.1|	lp38	JD1	522	27590	97.14777947932619	99.80842911877394	521	3351	[(15083, 15856), (17028, 17988), (21223, 21807), (18656, 19175), (20221, 20736)]	[(1, 522)]	[(19175, 18656), (15667, 15146), (17988, 17465), (17545, 17028), (21807, 21286), (15604, 15083), (15856, 15335), (20736, 20221), (21744, 21223), (17673, 17152)]	9696.16726220861
contig_57 [gcode=11] [topology=linear]	UNY1083P	514	gb|CP002325.1|	lp38	JD1	514	27590	97.99610894941634	99.80544747081711	513	2739	[(20664, 21870), (19977, 20488), (16721, 17232), (18351, 18862)]	[(1, 514)]	[(21177, 20664), (21240, 20727), (21366, 20853), (21744, 21231), (21303, 20790), (21870, 21357), (17232, 16721), (20488, 19977), (21807, 21294), (18862, 18351)]	9780.545504095444
contig_58 [gcode=11] [topology=linear]	UNY1083P	508	gb|CP002322.1|	cp32-9	JD1	508	30697	100.0	99.80314960629921	507	507	[(4883, 5390)]	[(1, 508)]	[(5390, 4883)]	9980.314960629921
contig_6 [gcode=11] [topology=linear]	UNY1083P	32346	gb|CP002310.1|	cp32-1+5	JD1	32346	60739	97.25007495253007	99.99690842762628	32345	55241	[(23387, 26764), (41027, 60739), (16855, 18884), (28628, 40270), (19104, 21682), (1, 15904)]	[(1, 32346)]	[(42909, 60739), (1, 14524), (28628, 40270), (23387, 26764), (12971, 15904), (41027, 43693), (19104, 21682), (44200, 45750), (16855, 18884), (12185, 12970)]	9724.706839607941
contig_66 [gcode=11] [topology=linear]	UNY1083P	455	gb|CP002323.1|	cp32-10	JD1	455	30314	100.0	99.78021978021978	454	454	[(29571, 30025)]	[(1, 455)]	[(29571, 30025)]	9978.021978021978
contig_68 [gcode=11] [topology=linear]	UNY1083P	453	gb|CP019764.1|	lp38	B31_NRZ	453	38834	96.69811320754717	69.97792494481236	317	634	[(22491, 22808), (31623, 31940)]	[(136, 453)]	[(22491, 22808), (31623, 31940)]	6766.733308342704
contig_7 [gcode=11] [topology=linear]	UNY1083P	31133	gb|CP094585.1|	cp32-5	B379	31133	30637	96.68990726325053	94.66482510519386	29472	29127	[(22861, 30637), (16859, 21467), (1, 16744)]	[(30111, 31133), (20710, 28482), (3965, 20709), (25, 3959)]	[(16744, 1), (30637, 22861), (20784, 16859), (21467, 20442)]	9153.133160513025
contig_8 [gcode=11] [topology=linear]	UNY1083P	27055	gb|CP002324.1|	lp28-6	JD1	27055	26981	99.77021718182492	99.69691369432637	26973	26979	[(2, 26981)]	[(1, 26974)]	[(2, 26981)]	9946.782731640596
contig_9 [gcode=11] [topology=linear]	UNY1083P	25159	gb|CP002316.1|	cp26	JD1	25159	26525	99.06394496447501	99.99205055844827	25157	26392	[(19453, 26525), (1, 19321)]	[(1, 6310), (6311, 25159)]	[(1, 18849), (20216, 26525), (19453, 20314), (18751, 19321)]	9905.606993407122
contig_91 [gcode=11] [topology=linear]	UNY1083P	411	gb|CP002325.1|	lp38	JD1	411	27590	97.83349561830575	99.7566909975669	410	2552	[(15648, 16058), (21034, 21946), (17465, 17875), (16461, 16871), (15083, 15493)]	[(1, 411)]	[(15648, 16058), (17465, 17875), (21286, 21696), (21412, 21822), (15083, 15493), (21160, 21570), (21349, 21759), (21538, 21946), (16461, 16871), (21034, 21444)]	9759.545791607143
contig_95 [gcode=11] [topology=linear]	UNY1083P	402	gb|CP002307.1|	cp32-6	JD1	402	30804	100.0	99.75124378109453	401	401	[(11044, 11445)]	[(1, 402)]	[(11044, 11445)]	9975.124378109453
