contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_2 [gcode=11] [topology=linear]	URI86H	86452	gb|CP094592.1|	lp28-5	B379	86452	27673	98.8072535046338	43.97353444686068	38016	27672	[(1, 27673)]	[(31533, 59206), (63059, 67271), (25247, 31378)]	[(1, 27673), (6131, 1), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (9198, 13408), (14327, 17335), (14726, 17734), (14327, 17202)]	4344.904165585711
contig_20 [gcode=11] [topology=linear]	URI86H	1206	gb|CP002306.1|	lp28-1	JD1	1206	24354	98.74285714285715	93.69817578772802	1130	872	[(23312, 23620), (22703, 23267)]	[(4, 569), (638, 1203)]	[(22703, 23267), (23267, 22703), (23312, 23620), (23620, 23312)]	9252.025586353944
contig_21 [gcode=11] [topology=linear]	URI86H	1200	gb|CP002306.1|	lp28-1	JD1	1200	24354	89.82683982683982	72.0	864	2430	[(15936, 16331), (18906, 19310), (20163, 20537), (16516, 16922), (23913, 24354), (17155, 17565)]	[(1, 433), (768, 1200)]	[(15936, 16331), (16331, 15936), (17155, 17565), (17565, 17155), (23913, 24354), (24354, 23913), (16516, 16922), (16922, 16516), (19310, 18906), (20163, 20537)]	6467.532467532466
contig_22 [gcode=11] [topology=linear]	URI86H	1179	gb|CP094585.1|	cp32-5	B379	1179	30637	100.0	99.91518235793045	1178	1178	[(18695, 19873)]	[(1, 1179)]	[(19873, 18695)]	9991.518235793044
contig_23 [gcode=11] [topology=linear]	URI86H	1145	gb|CP094585.1|	cp32-5	B379	1145	30637	99.82532751091703	99.91266375545852	1144	1144	[(14950, 16094)]	[(1, 1145)]	[(14950, 16094)]	9973.814381876777
contig_24 [gcode=11] [topology=linear]	URI86H	1071	gb|CP001272.1|	lp28-4	156a	1071	29501	100.0	99.90662931839402	1070	1070	[(702, 1772)]	[(1, 1071)]	[(1772, 702)]	9990.662931839403
contig_25 [gcode=11] [topology=linear]	URI86H	1022	gb|CP001269.1|	cp32-8	156a	1022	30946	100.0	99.90215264187867	1021	1021	[(4139, 5160)]	[(1, 1022)]	[(5160, 4139)]	9990.215264187867
contig_26 [gcode=11] [topology=linear]	URI86H	995	gb|CP002306.1|	lp28-1	JD1	995	24354	89.24449108079749	85.02512562814071	846	2665	[(19841, 20163), (21052, 21705), (18040, 18366), (14991, 15318), (19209, 19535), (22304, 22692), (16818, 17141)]	[(149, 995)]	[(21705, 21052), (21614, 21157), (22692, 22304), (19498, 19209), (22586, 22304), (20163, 19841), (19535, 19209), (17141, 16818), (18366, 18040), (15318, 14991)]	7588.02406576429
contig_27 [gcode=11] [topology=linear]	URI86H	982	gb|CP094583.1|	cp32-2	B379	982	30302	97.78002018163471	99.89816700610999	981	988	[(1188, 2176)]	[(1, 982)]	[(1188, 2176)]	9768.044785965749
contig_28 [gcode=11] [topology=linear]	URI86H	956	gb|CP017214.1|	lp28-11	B331	956	23104	97.90794979079497	99.581589958159	952	470	[(22633, 23103)]	[(480, 956), (1, 477)]	[(22633, 23103), (23103, 22633)]	9749.829309710964
contig_29 [gcode=11] [topology=linear]	URI86H	951	gb|CP001273.1|	lp28-1	156a	951	24159	87.83769688119328	99.89484752891693	950	6884	[(19615, 23091), (15106, 18514)]	[(1, 951)]	[(19615, 20542), (21528, 22450), (15702, 16635), (20238, 21168), (22152, 23091), (17005, 17894), (16339, 17274), (17608, 18514), (20888, 21813), (15106, 15994)]	8774.533337238025
contig_3 [gcode=11] [topology=linear]	URI86H	53789	gb|CP124079.1|	lp54	Sh-2-82	53789	53843	99.1413872627284	99.99814088382382	53788	53788	[(2, 53790)]	[(1, 53789)]	[(53790, 2), (48441, 47202), (49483, 48203)]	9913.95441091605
contig_30 [gcode=11] [topology=linear]	URI86H	787	gb|CP094587.1|	cp32-7	B379	787	21166	99.87293519695044	99.87293519695044	786	786	[(5180, 5966)]	[(1, 787)]	[(5180, 5966)]	9974.60318485426
contig_31 [gcode=11] [topology=linear]	URI86H	738	gb|CP002306.1|	lp28-1	JD1	738	24354	88.29595678507121	99.86449864498645	737	5664	[(16680, 17425), (14988, 15566), (17917, 20164), (23694, 24152), (20304, 21940)]	[(1, 738)]	[(17917, 18624), (16680, 17425), (19084, 19811), (20304, 21022), (21328, 21940), (14988, 15566), (18603, 19179), (19719, 20164), (20917, 21339), (24152, 23694)]	8817.631456720526
contig_32 [gcode=11] [topology=linear]	URI86H	725	gb|CP094585.1|	cp32-5	B379	725	30637	100.0	99.86206896551724	724	724	[(17245, 17969)]	[(1, 725)]	[(17245, 17969)]	9986.206896551725
contig_33 [gcode=11] [topology=linear]	URI86H	714	gb|CP001273.1|	lp28-1	156a	714	24159	89.63159055812928	63.305322128851536	452	4475	[(21619, 22078), (15807, 16264), (22893, 23357), (20985, 21445), (16444, 16876), (20349, 20790), (19712, 20148), (17704, 18158), (22255, 22698), (18323, 18752)]	[(116, 568)]	[(22078, 21619), (20790, 20349), (16264, 15807), (18158, 17704), (22698, 22255), (16876, 16444), (23357, 22893), (18752, 18323), (20148, 19712), (21445, 20985)]	5674.156713203702
contig_34 [gcode=11] [topology=linear]	URI86H	613	gb|CP094585.1|	cp32-5	B379	613	30637	100.0	99.836867862969	612	612	[(29764, 30376)]	[(1, 613)]	[(29764, 30376)]	9983.6867862969
contig_35 [gcode=11] [topology=linear]	URI86H	595	gb|CP017204.1|	cp32-3	B331	595	30192	100.0	99.83193277310924	594	594	[(541, 1135)]	[(1, 595)]	[(541, 1135)]	9983.193277310924
contig_36 [gcode=11] [topology=linear]	URI86H	581	gb|CP094585.1|	cp32-5	B379	581	30637	100.0	99.82788296041308	580	580	[(16488, 17068)]	[(1, 581)]	[(16488, 17068)]	9982.788296041308
contig_37 [gcode=11] [topology=linear]	URI86H	564	gb|CP019921.1|	cp32-9-4	PAbe	564	62238	99.09154437456324	99.822695035461	563	1428	[(30391, 30954), (60697, 61260), (1, 303)]	[(1, 564)]	[(60697, 61260), (30391, 30954), (1, 303)]	9891.585014694878
contig_38 [gcode=11] [topology=linear]	URI86H	542	gb|CP094586.1|	cp32-6	B379	542	30642	100.0	99.81549815498155	541	541	[(2175, 2716)]	[(1, 542)]	[(2716, 2175)]	9981.549815498156
contig_39 [gcode=11] [topology=linear]	URI86H	513	gb|CP074061.1|	lp28-4	B500	513	28165	97.87234042553192	99.80506822612085	512	515	[(27650, 28165)]	[(1, 513)]	[(28165, 27650)]	9768.155613620338
contig_4 [gcode=11] [topology=linear]	URI86H	30616	gb|CP094586.1|	cp32-6	B379	30616	30642	99.7911363488023	99.9934674679906	30614	30640	[(1, 19997), (19998, 30642)]	[(10625, 30616), (1, 10624)]	[(1, 19997), (19998, 30642)]	9978.461746087776
contig_40 [gcode=11] [topology=linear]	URI86H	498	gb|CP017216.1|	lp36	B331	498	30210	99.3975903614458	99.79919678714859	497	497	[(2, 499)]	[(1, 498)]	[(499, 2)]	9919.799680650312
contig_41 [gcode=11] [topology=linear]	URI86H	482	gb|CP001256.1|	lp28-3	156a	482	28770	100.0	99.79253112033194	481	481	[(27905, 28386)]	[(1, 482)]	[(28386, 27905)]	9979.253112033195
contig_42 [gcode=11] [topology=linear]	URI86H	450	gb|CP094586.1|	cp32-6	B379	450	30642	100.0	99.77777777777777	449	449	[(18381, 18830)]	[(1, 450)]	[(18381, 18830)]	9977.777777777777
contig_43 [gcode=11] [topology=linear]	URI86H	413	gb|CP002306.1|	lp28-1	JD1	413	24354	87.92067307692307	99.51573849878935	411	1636	[(19053, 19468), (20904, 21308), (20288, 20697), (16085, 16493)]	[(2, 413)]	[(20904, 21308), (20288, 20697), (19053, 19468), (16085, 16493)]	8749.490710560625
contig_44 [gcode=11] [topology=linear]	URI86H	396	gb|CP001260.1|	lp36	156a	396	23638	100.0	99.74747474747475	395	395	[(22859, 23254)]	[(1, 396)]	[(23254, 22859)]	9974.747474747475
contig_45 [gcode=11] [topology=linear]	URI86H	386	gb|CP002306.1|	lp28-1	JD1	386	24354	88.20033955857386	99.48186528497409	384	1153	[(16104, 16490), (20922, 21308), (20309, 20690)]	[(2, 386)]	[(20309, 20690), (16104, 16490), (20922, 21308)]	8774.334298055015
contig_46 [gcode=11] [topology=linear]	URI86H	386	gb|CP002307.1|	cp32-6	JD1	386	30804	98.70466321243524	99.74093264248705	385	385	[(29396, 29781)]	[(1, 386)]	[(29396, 29781)]	9844.895164970872
contig_47 [gcode=11] [topology=linear]	URI86H	377	gb|CP094582.1|	cp32-12	B379	377	30796	100.0	99.73474801061008	376	376	[(29396, 29772)]	[(1, 377)]	[(29772, 29396)]	9973.474801061007
contig_48 [gcode=11] [topology=linear]	URI86H	366	gb|CP094586.1|	cp32-6	B379	366	30642	99.72677595628416	99.72677595628416	365	365	[(30016, 30381)]	[(1, 366)]	[(30016, 30381)]	9945.429842634896
contig_49 [gcode=11] [topology=linear]	URI86H	335	gb|CP094582.1|	cp32-12	B379	335	30796	100.0	99.70149253731343	334	334	[(22617, 22951)]	[(1, 335)]	[(22951, 22617)]	9970.149253731342
contig_5 [gcode=11] [topology=linear]	URI86H	30301	gb|CP094583.1|	cp32-2	B379	30301	30302	99.99009966338855	99.99339955777037	30299	30300	[(1642, 30302), (1, 1641)]	[(1, 28660), (28661, 30301)]	[(1642, 30302), (1, 1641)]	9998.349987462492
contig_50 [gcode=11] [topology=linear]	URI86H	321	gb|CP094582.1|	cp32-12	B379	321	30796	100.0	99.68847352024922	320	320	[(16144, 16464)]	[(1, 321)]	[(16464, 16144)]	9968.847352024923
contig_51 [gcode=11] [topology=linear]	URI86H	320	gb|CP002324.1|	lp28-6	JD1	320	26981	100.0	99.6875	319	319	[(26180, 26499)]	[(1, 320)]	[(26499, 26180)]	9968.75
contig_52 [gcode=11] [topology=linear]	URI86H	298	gb|CP001273.1|	lp28-1	156a	298	24159	91.28233970753655	99.66442953020133	297	1752	[(18287, 18574), (22852, 23149), (20302, 20596), (22214, 22508), (18913, 19201), (16403, 16695)]	[(1, 298)]	[(22214, 22508), (20302, 20596), (18287, 18574), (16403, 16695), (18913, 19201), (22852, 23149)]	9097.602313133675
contig_53 [gcode=11] [topology=linear]	URI86H	290	gb|CP001259.1|	cp32-6	156a	290	30293	100.0	99.6551724137931	289	289	[(14454, 14743)]	[(1, 290)]	[(14743, 14454)]	9965.51724137931
contig_55 [gcode=11] [topology=linear]	URI86H	257	gb|CP001260.1|	lp36	156a	257	23638	100.0	99.61089494163424	256	256	[(22532, 22788)]	[(1, 257)]	[(22788, 22532)]	9961.089494163425
contig_57 [gcode=11] [topology=linear]	URI86H	247	gb|CP094581.1|	cp32-11	B379	247	30287	99.59514170040485	99.59514170040485	246	246	[(29414, 29660)]	[(1, 247)]	[(29414, 29660)]	9919.192250323722
contig_58 [gcode=11] [topology=linear]	URI86H	237	gb|AE001580.1|	cp32-8	B31	237	30885	100.0	99.57805907172997	236	236	[(304, 540)]	[(1, 237)]	[(304, 540)]	9957.805907172997
contig_59 [gcode=11] [topology=linear]	URI86H	236	gb|CP001256.1|	lp28-3	156a	236	28770	100.0	99.57627118644068	235	235	[(27762, 27997)]	[(1, 236)]	[(27997, 27762)]	9957.627118644068
contig_6 [gcode=11] [topology=linear]	URI86H	30286	gb|CP094581.1|	cp32-11	B379	30286	30287	99.90424934790504	99.99339628871425	30284	30285	[(20430, 30287), (1, 20429)]	[(9858, 30286), (1, 9857)]	[(1, 20429), (20430, 30287)]	9989.765195971591
contig_60 [gcode=11] [topology=linear]	URI86H	234	gb|CP001264.1|	cp32-3	156a	234	30280	100.0	99.57264957264957	233	233	[(14783, 15016)]	[(1, 234)]	[(15016, 14783)]	9957.264957264957
contig_61 [gcode=11] [topology=linear]	URI86H	215	gb|CP094593.1|	lp28-6	B379	215	26653	100.0	99.53488372093024	214	214	[(551, 765)]	[(1, 215)]	[(765, 551)]	9953.488372093025
contig_7 [gcode=11] [topology=linear]	URI86H	30263	gb|CP001267.1|	lp38	156a	30263	30302	99.66473243068987	99.98017380960248	30257	30264	[(1, 30265)]	[(1, 30258)]	[(30265, 1), (17052, 16680), (3319, 2943)]	9964.497271107897
contig_8 [gcode=11] [topology=linear]	URI86H	26514	gb|CP124077.1|	cp26	Sh-2-82	26514	26514	98.24705560120515	99.9924568152674	26512	26512	[(1, 16903), (16904, 26514)]	[(1, 16903), (16904, 26514)]	[(16903, 1), (26514, 16904), (19310, 17971), (20775, 19438)]	9823.96446443068
contig_9 [gcode=11] [topology=linear]	URI86H	25584	gb|CP001260.1|	lp36	156a	25584	23638	99.08794331216893	99.61694809255785	25486	22530	[(1, 22531)]	[(1, 22271), (22876, 25584), (22300, 22554), (22593, 22847)]	[(22531, 252), (252, 2979), (20284, 21025), (19165, 19905), (2735, 3471), (4742, 5482), (255, 1), (1, 255)]	9870.838505526646
