contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_24 [gcode=11] [topology=linear]	UCT30H	1034	gb|CP094590.1|	lp28-3	B379	1034	28768	100.0	90.61895551257253	937	937	[(4, 941)]	[(1, 938)]	[(941, 4)]	9061.895551257252
contig_25 [gcode=11] [topology=linear]	UCT30H	946	gb|CP094585.1|	cp32-5	B379	946	30637	100.0	99.89429175475686	945	945	[(18695, 19640)]	[(1, 946)]	[(19640, 18695)]	9989.429175475687
contig_26 [gcode=11] [topology=linear]	UCT30H	944	gb|CP002325.1|	lp38	JD1	944	27590	100.0	99.89406779661016	943	943	[(23884, 24827)]	[(1, 944)]	[(23884, 24827)]	9989.406779661016
contig_27 [gcode=11] [topology=linear]	UCT30H	926	gb|CP017203.1|	cp32-8	B331	926	29892	100.0	99.89200863930886	925	925	[(2101, 3026)]	[(1, 926)]	[(3026, 2101)]	9989.200863930886
contig_28 [gcode=11] [topology=linear]	UCT30H	852	gb|CP002314.1|	lp28-3	JD1	852	28797	99.29577464788733	99.76525821596243	850	424	[(28373, 28797)]	[(427, 852), (1, 426)]	[(28373, 28797), (28797, 28373)]	9906.268597500495
contig_29 [gcode=11] [topology=linear]	UCT30H	674	gb|CP094581.1|	cp32-11	B379	674	30287	100.0	99.85163204747775	673	673	[(17311, 17984)]	[(1, 674)]	[(17984, 17311)]	9985.163204747774
contig_3 [gcode=11] [topology=linear]	UCT30H	53796	gb|CP124079.1|	lp54	Sh-2-82	53796	53843	99.13262500665165	99.99814112573425	53795	53787	[(2, 53789)]	[(1, 53796)]	[(53789, 2), (48441, 47202), (49483, 48203)]	9913.078225579644
contig_30 [gcode=11] [topology=linear]	UCT30H	668	gb|CP001264.1|	cp32-3	156a	668	30280	100.0	99.8502994011976	667	667	[(3458, 4125)]	[(1, 668)]	[(3458, 4125)]	9985.02994011976
contig_31 [gcode=11] [topology=linear]	UCT30H	664	gb|CP094587.1|	cp32-7	B379	664	21166	100.0	99.84939759036145	663	663	[(5303, 5966)]	[(1, 664)]	[(5966, 5303)]	9984.939759036144
contig_32 [gcode=11] [topology=linear]	UCT30H	651	gb|CP094585.1|	cp32-5	B379	651	30637	100.0	99.84639016897081	650	650	[(29764, 30414)]	[(1, 651)]	[(30414, 29764)]	9984.639016897081
contig_33 [gcode=11] [topology=linear]	UCT30H	591	gb|CP094588.1|	cp32-9	B379	591	21173	100.0	99.83079526226734	590	590	[(11126, 11716)]	[(1, 591)]	[(11716, 11126)]	9983.079526226735
contig_34 [gcode=11] [topology=linear]	UCT30H	560	gb|CP094585.1|	cp32-5	B379	560	30637	100.0	99.82142857142857	559	559	[(17245, 17804)]	[(1, 560)]	[(17804, 17245)]	9982.142857142857
contig_35 [gcode=11] [topology=linear]	UCT30H	551	gb|CP094581.1|	cp32-11	B379	551	30287	100.0	99.8185117967332	550	550	[(18896, 19446)]	[(1, 551)]	[(19446, 18896)]	9981.85117967332
contig_36 [gcode=11] [topology=linear]	UCT30H	533	gb|CP094581.1|	cp32-11	B379	533	30287	100.0	99.812382739212	532	532	[(18339, 18871)]	[(1, 533)]	[(18871, 18339)]	9981.238273921199
contig_37 [gcode=11] [topology=linear]	UCT30H	533	gb|CP094585.1|	cp32-5	B379	533	30637	99.812382739212	99.812382739212	532	532	[(29082, 29614)]	[(1, 533)]	[(29614, 29082)]	9962.511748078945
contig_38 [gcode=11] [topology=linear]	UCT30H	501	gb|AE001580.1|	cp32-8	B31	501	30885	100.0	99.8003992015968	500	500	[(1494, 1994)]	[(1, 501)]	[(1994, 1494)]	9980.039920159681
contig_39 [gcode=11] [topology=linear]	UCT30H	450	gb|CP094586.1|	cp32-6	B379	450	30642	100.0	99.77777777777777	449	449	[(18381, 18830)]	[(1, 450)]	[(18830, 18381)]	9977.777777777777
contig_4 [gcode=11] [topology=linear]	UCT30H	53480	gb|CP094592.1|	lp28-5	B379	53480	27673	99.75899624696446	51.494016454749435	27539	27672	[(1, 27673)]	[(25913, 53452)]	[(1, 17601), (14460, 27673), (14593, 17734), (14327, 17468), (14327, 17335), (14726, 17734), (14327, 17202), (14859, 17734), (14992, 17734), (14327, 17069)]	5136.9913942504745
contig_40 [gcode=11] [topology=linear]	UCT30H	425	gb|CP094584.1|	cp32-3	B379	425	30263	100.0	99.76470588235294	424	424	[(3030, 3454)]	[(1, 425)]	[(3454, 3030)]	9976.470588235294
contig_41 [gcode=11] [topology=linear]	UCT30H	409	gb|CP002325.1|	lp38	JD1	409	27590	100.0	99.75550122249389	408	408	[(24736, 25144)]	[(1, 409)]	[(24736, 25144)]	9975.55012224939
contig_42 [gcode=11] [topology=linear]	UCT30H	408	gb|CP031411.1|	cp32-5	MM1	408	21898	99.50980392156863	99.75490196078431	407	407	[(17134, 17541)]	[(1, 408)]	[(17134, 17541)]	9926.590734332949
contig_43 [gcode=11] [topology=linear]	UCT30H	397	gb|CP094581.1|	cp32-11	B379	397	30287	100.0	99.74811083123426	396	396	[(16466, 16862)]	[(1, 397)]	[(16466, 16862)]	9974.811083123426
contig_44 [gcode=11] [topology=linear]	UCT30H	380	gb|CP017204.1|	cp32-3	B331	380	30192	100.0	99.73684210526315	379	379	[(756, 1135)]	[(1, 380)]	[(756, 1135)]	9973.684210526315
contig_45 [gcode=11] [topology=linear]	UCT30H	340	gb|CP094581.1|	cp32-11	B379	340	30287	100.0	99.70588235294117	339	339	[(16971, 17310)]	[(1, 340)]	[(17310, 16971)]	9970.588235294117
contig_46 [gcode=11] [topology=linear]	UCT30H	336	gb|CP002325.1|	lp38	JD1	336	27590	97.61904761904762	99.70238095238095	335	333	[(14364, 14697)]	[(1, 336)]	[(14364, 14697)]	9732.851473922903
contig_47 [gcode=11] [topology=linear]	UCT30H	312	gb|CP001264.1|	cp32-3	156a	312	30280	100.0	99.67948717948718	311	311	[(1185, 1496)]	[(1, 312)]	[(1496, 1185)]	9967.948717948719
contig_48 [gcode=11] [topology=linear]	UCT30H	290	gb|CP094586.1|	cp32-6	B379	290	30642	100.0	99.6551724137931	289	289	[(14484, 14773)]	[(1, 290)]	[(14484, 14773)]	9965.51724137931
contig_49 [gcode=11] [topology=linear]	UCT30H	283	gb|CP094581.1|	cp32-11	B379	283	30287	99.64664310954063	99.64664310954063	282	282	[(29414, 29696)]	[(1, 283)]	[(29696, 29414)]	9929.453483000161
contig_5 [gcode=11] [topology=linear]	UCT30H	52259	gb|CP001274.1|	lp28-5	156a	52259	27342	98.00979017764806	50.687919784152015	26489	25999	[(1, 26000)]	[(25770, 52259)]	[(7713, 26000), (1, 9769), (7713, 9769), (7713, 9769), (7713, 9769), (7713, 9637), (7845, 9769), (7713, 9504), (7977, 9769), (7713, 9370)]	4967.912382586195
contig_50 [gcode=11] [topology=linear]	UCT30H	242	gb|CP001256.1|	lp28-3	156a	242	28770	100.0	99.58677685950413	241	241	[(27762, 28003)]	[(1, 242)]	[(27762, 28003)]	9958.677685950413
contig_51 [gcode=11] [topology=linear]	UCT30H	236	gb|CP001274.1|	lp28-5	156a	236	27342	100.0	99.57627118644068	235	235	[(26649, 26884)]	[(1, 236)]	[(26649, 26884)]	9957.627118644068
contig_52 [gcode=11] [topology=linear]	UCT30H	234	gb|CP001264.1|	cp32-3	156a	234	30280	100.0	99.57264957264957	233	233	[(14783, 15016)]	[(1, 234)]	[(14783, 15016)]	9957.264957264957
contig_53 [gcode=11] [topology=linear]	UCT30H	233	gb|CP001200.1|	cp32-12	ZS7	233	29806	100.0	99.57081545064378	232	232	[(19773, 20005)]	[(1, 233)]	[(20005, 19773)]	9957.081545064379
contig_54 [gcode=11] [topology=linear]	UCT30H	228	gb|CP094582.1|	cp32-12	B379	228	30796	100.0	99.56140350877193	227	227	[(29343, 29570)]	[(1, 228)]	[(29343, 29570)]	9956.140350877193
contig_55 [gcode=11] [topology=linear]	UCT30H	216	gb|CP017213.1|	lp28-3	B331	216	27643	100.0	99.53703703703704	215	215	[(26925, 27140)]	[(1, 216)]	[(27140, 26925)]	9953.703703703704
contig_56 [gcode=11] [topology=linear]	UCT30H	215	gb|AE001578.1|	cp32-6	B31	215	29838	100.0	99.53488372093024	214	214	[(541, 755)]	[(1, 215)]	[(755, 541)]	9953.488372093025
contig_58 [gcode=11] [topology=linear]	UCT30H	206	gb|CP094584.1|	cp32-3	B379	206	30263	100.0	99.51456310679612	205	205	[(17176, 17381)]	[(1, 206)]	[(17381, 17176)]	9951.456310679612
contig_6 [gcode=11] [topology=linear]	UCT30H	34559	gb|CP074072.1|	lp21-cp9	B500	34559	24387	97.16457776864598	57.4582597876096	19857	23823	[(8884, 24387), (95, 8415)]	[(1, 15498), (30199, 34559)]	[(8884, 24387), (4496, 95), (5275, 7033), (5214, 6970), (6531, 8289), (6657, 8415), (5901, 7659), (4840, 6592), (6216, 7974), (3903, 5647)]	5582.907551584257
contig_7 [gcode=11] [topology=linear]	UCT30H	33119	gb|CP001267.1|	lp38	156a	33119	30302	99.59550031001801	99.95168936260153	33103	30259	[(1, 30260)]	[(1, 2846), (2861, 33119)]	[(1, 30260), (2847, 1), (16680, 17052), (2943, 3319)]	9954.738508899803
contig_8 [gcode=11] [topology=linear]	UCT30H	30617	gb|CP094586.1|	cp32-6	B379	30617	30642	99.71607597415311	99.9934676813535	30615	30640	[(1, 12030), (12031, 30642)]	[(1, 12027), (12028, 30617)]	[(30642, 12031), (12030, 1)]	9970.956220232869
contig_9 [gcode=11] [topology=linear]	UCT30H	30301	gb|CP094583.1|	cp32-2	B379	30301	30302	99.97029899016566	99.99339955777037	30299	30300	[(18145, 30302), (1, 18144)]	[(12159, 30301), (1, 12158)]	[(1, 18144), (18145, 30302)]	9996.370050833402
