contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_19 [gcode=11] [topology=linear]	ESI403H	2179	gb|CP002311.1|	cp32-8	JD1	2179	31085	99.58696649839376	99.95410738871043	2178	2178	[(1921, 4099)]	[(1, 2179)]	[(4099, 1921)]	9954.126343896358
contig_2 [gcode=11] [topology=linear]	ESI403H	53787	gb|CP124103.1|	lp54	NE_5248	53787	53675	99.89019374290447	99.89216725231003	53729	53673	[(2, 53675)]	[(1, 11391), (11443, 53782)]	[(11348, 53675), (2, 11391)]	9978.247940231866
contig_20 [gcode=11] [topology=linear]	ESI403H	1194	gb|AE001576.1|	cp32-3	B31	1194	30223	98.3249581239531	99.91624790619765	1193	1193	[(5299, 6492)]	[(1, 1194)]	[(5299, 6492)]	9824.2608912794
contig_21 [gcode=11] [topology=linear]	ESI403H	690	gb|CP094586.1|	cp32-6	B379	690	30642	100.0	99.85507246376811	689	689	[(8583, 9272)]	[(1, 690)]	[(9272, 8583)]	9985.50724637681
contig_22 [gcode=11] [topology=linear]	ESI403H	613	gb|CP001269.1|	cp32-8	156a	613	30946	100.0	99.836867862969	612	612	[(4100, 4712)]	[(1, 613)]	[(4100, 4712)]	9983.6867862969
contig_23 [gcode=11] [topology=linear]	ESI403H	538	gb|CP001200.1|	cp32-12	ZS7	538	29806	100.0	99.81412639405205	537	537	[(6496, 7033)]	[(1, 538)]	[(7033, 6496)]	9981.412639405205
contig_24 [gcode=11] [topology=linear]	ESI403H	465	gb|CP001565.1|	cp32-12	Bol26	465	31433	99.56896551724138	99.56989247311829	463	463	[(7527, 7990)]	[(1, 464)]	[(7527, 7990)]	9914.071190211347
contig_25 [gcode=11] [topology=linear]	ESI403H	455	gb|CP001208.1|	cp32-4	ZS7	455	30964	100.0	99.78021978021978	454	454	[(8020, 8474)]	[(1, 455)]	[(8474, 8020)]	9978.021978021978
contig_26 [gcode=11] [topology=linear]	ESI403H	293	gb|CP094585.1|	cp32-5	B379	293	30637	100.0	99.65870307167235	292	292	[(4868, 5160)]	[(1, 293)]	[(5160, 4868)]	9965.870307167235
contig_27 [gcode=11] [topology=linear]	ESI403H	203	gb|AE001575.1|	cp32-1	B31	203	30750	100.0	99.50738916256158	202	202	[(7325, 7527)]	[(1, 203)]	[(7325, 7527)]	9950.738916256158
contig_3 [gcode=11] [topology=linear]	ESI403H	50015	gb|AE000784.1|	lp28-3	B31	50015	28601	99.43845080488718	56.07517744676597	28046	27535	[(1066, 28601)]	[(22525, 50003), (18704, 19272)]	[(10068, 28601), (1066, 10263), (1637, 1066), (5385, 5922), (8326, 8863)]	5576.028773915557
contig_4 [gcode=11] [topology=linear]	ESI403H	33222	gb|CP001201.1|	lp36	ZS7	33222	36852	97.56722151088348	99.99698994642104	33221	33221	[(2153, 35374)]	[(1, 33222)]	[(2153, 35374), (31062, 33564), (28701, 31210), (8060, 7322), (6051, 5316)]	9756.428468524051
contig_5 [gcode=11] [topology=linear]	ESI403H	30699	gb|CP001572.1|	cp32-5	Bol26	30699	30186	97.87872056863615	87.83673735300825	26965	26986	[(1011, 10019), (1, 1010), (27808, 30186), (17860, 26376), (10311, 16386)]	[(29690, 30699), (9376, 15452), (27335, 29689), (1, 9010), (16632, 25149)]	[(1011, 10019), (17860, 26376), (10311, 16386), (27808, 30186), (1, 1010)]	8597.34747103578
contig_6 [gcode=11] [topology=linear]	ESI403H	30474	gb|CP001211.1|	cp32-9	ZS7	30474	30467	99.79002624671915	99.99343702828641	30472	30465	[(12277, 30467), (1, 12276)]	[(18199, 30474), (1, 18198)]	[(12277, 30467), (1, 12276)]	9978.34770555236
contig_7 [gcode=11] [topology=linear]	ESI403H	30313	gb|CP001206.1|	cp32-1	ZS7	30313	30330	99.23193565400844	99.98350542671461	30308	30325	[(17935, 30330), (1, 17931)]	[(4, 17925), (17926, 30313)]	[(17931, 1), (30330, 17935)]	9921.556776965948
contig_8 [gcode=11] [topology=linear]	ESI403H	30286	gb|CP001499.1|	cp32-6	94a	30286	30816	93.9994408331586	93.40289242554316	28288	28422	[(6540, 26436), (1, 6528), (28817, 30816)]	[(23749, 30272), (21748, 23748), (1, 19766)]	[(6540, 23168), (1, 6528), (23079, 26436), (28817, 30816)]	8779.819660200721
contig_9 [gcode=11] [topology=linear]	ESI403H	30271	gb|CP001200.1|	cp32-12	ZS7	30271	29806	99.70963220078767	98.96931056126326	29959	29804	[(1, 27113), (27114, 29806)]	[(20279, 30271), (2694, 19969), (1, 2693)]	[(1, 17276), (17139, 27113), (27114, 29806)]	9868.193555229089
