contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_19 [gcode=11] [topology=linear]	URI39H	24270	gb|CP094617.1|	lp25	B31-5A4	24270	24404	99.00749134882307	99.9958796868562	24269	24260	[(4, 24264)]	[(1, 24270)]	[(24264, 4), (11329, 12336), (16602, 17606)]	9900.341193014367
contig_2 [gcode=11] [topology=linear]	URI39H	53669	gb|CP124091.1|	lp54	Am293	53669	53672	99.96459319443926	99.98509381579683	53661	53659	[(12, 53671)]	[(1, 53662)]	[(12, 53671)]	9994.969228803975
contig_20 [gcode=11] [topology=linear]	URI39H	17931	gb|CP124090.1|	lp17	Am293	17931	16928	99.97769226479282	99.98884613239642	17929	14306	[(2622, 16928)]	[(14310, 17931), (1, 14309)]	[(2622, 16928), (16928, 13309)]	9996.654088536448
contig_21 [gcode=11] [topology=linear]	URI39H	17053	gb|CP094611.1|	lp28-3	B31-5A4	17053	28332	100.0	99.99413592916201	17052	17052	[(10075, 27127)]	[(1, 17053)]	[(27127, 10075)]	9999.413592916202
contig_22 [gcode=11] [topology=linear]	URI39H	2354	gb|AE000784.1|	lp28-3	B31	2354	28601	100.0	98.55564995751912	2320	1160	[(27441, 28601)]	[(1194, 2354), (1, 1161)]	[(27441, 28601), (28601, 27441)]	9855.564995751913
contig_23 [gcode=11] [topology=linear]	URI39H	1244	gb|CP019855.1|	lp56	PAli	1244	52971	100.0	99.91961414790997	1243	1243	[(665, 1908)]	[(1, 1244)]	[(665, 1908)]	9991.961414790996
contig_24 [gcode=11] [topology=linear]	URI39H	1162	gb|CP074072.1|	lp21-cp9	B500	1162	24387	100.0	93.80378657487091	1090	1090	[(1, 1091)]	[(1, 1091)]	[(1091, 1)]	9380.378657487092
contig_25 [gcode=11] [topology=linear]	URI39H	1143	gb|CP124090.1|	lp17	Am293	1143	16928	100.0	99.91251093613297	1142	1142	[(1479, 2621)]	[(1, 1143)]	[(1479, 2621)]	9991.251093613297
contig_26 [gcode=11] [topology=linear]	URI39H	304	gb|CP094616.1|	lp56	B31-5A4	304	52696	100.0	99.67105263157895	303	303	[(1856, 2159)]	[(1, 304)]	[(1856, 2159)]	9967.105263157895
contig_3 [gcode=11] [topology=linear]	URI39H	48018	gb|CP019766.1|	lp56	B31_NRZ	48018	52951	99.88171819879643	99.9979174476238	48017	47984	[(2341, 50325)]	[(1, 48018)]	[(26047, 50325), (2341, 26247)]	9987.96381097007
contig_4 [gcode=11] [topology=linear]	URI39H	44189	gb|CP019853.1|	lp38	PAli	44189	38841	99.908640571707	99.88458666183891	44138	38840	[(1, 38841)]	[(6, 38915), (38960, 44189)]	[(10280, 38841), (1, 10386), (38841, 33612), (22090, 24626), (31221, 33759)]	9979.333267451182
contig_5 [gcode=11] [topology=linear]	URI39H	37582	gb|CP019924.1|	lp36	PAbe	37582	36846	97.76319985422076	99.26028417859614	37304	36845	[(1, 36846)]	[(36925, 37384), (1, 36846)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323), (36846, 36387)]	9704.002999738841
contig_6 [gcode=11] [topology=linear]	URI39H	31809	gb|CP094609.1|	lp28-1	B31-5A4	31809	28447	95.90977326340825	95.19004055456003	30279	27056	[(1, 27057)]	[(857, 3446), (3498, 27350), (27971, 31809)]	[(23849, 1), (1, 3839), (22211, 18910), (22784, 19473), (27057, 24127), (27057, 24134), (25338, 22773), (21617, 18940), (22784, 20082), (27057, 24407)]	9129.65520652249
contig_7 [gcode=11] [topology=linear]	URI39H	31245	gb|CP019757.1|	cp32-2	B31_NRZ	31245	31245	99.97439590334454	99.99359897583614	31243	31243	[(12538, 31245), (1, 12537)]	[(12538, 31245), (1, 12537)]	[(31245, 12538), (12537, 1)]	9996.79965181051
contig_8 [gcode=11] [topology=linear]	URI39H	30891	gb|AE001580.1|	cp32-8	B31	30891	30885	98.00639020169073	97.1739341555793	30018	30020	[(10307, 30885), (1, 5464), (5465, 9444)]	[(25428, 30891), (1, 3980), (4851, 25427)]	[(10307, 30885), (1, 5464), (5465, 9444)]	9523.666508285109
contig_9 [gcode=11] [topology=linear]	URI39H	30703	gb|CP094585.1|	cp32-5	B379	30703	30637	95.39322617680827	90.45044458196267	27771	27810	[(28241, 30637), (1, 11522), (17266, 26219), (11523, 16463)]	[(16096, 25033), (1, 11523), (25763, 30703), (11524, 13896)]	[(11522, 1), (26219, 17266), (16463, 11523), (30637, 28241)]	8628.359717800027
