#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_15	4632	4919	+	CEMKAM_01247	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_15	20196	20423	+	CEMKAM_01255	9.0	9.7		SO:0001217, UniRef:UniRef50_A0A7X0DQW6, UniRef:UniRef90_UPI001E48DE6B
contig_15	25787	26140	-	CEMKAM_01260	14.1	9.3		RefSeq:WP_106007396.1, SO:0001217, UniParc:UPI000D03C6FE, UniRef:UniRef100_UPI000D03C6FE, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_16	6296	6517	-	CEMKAM_01268	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
contig_16	19587	19862	-	CEMKAM_01281	10.7	8.9		RefSeq:WP_012622654.1, SO:0001217, UniParc:UPI00016B3A30, UniRef:UniRef100_A0A9N7BD28, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
contig_17	214	450	+	CEMKAM_01285	9.1	8.0		SO:0001217, UniRef:UniRef50_UPI0021504E40, UniRef:UniRef90_UPI0021ABFA59
contig_17	16640	16792	+	CEMKAM_01300	5.8	9.7		SO:0001217, UniRef:UniRef50_UPI000518A4E0, UniRef:UniRef50_UPI000854F44B, UniRef:UniRef90_UPI001E5D53A5
contig_17	17393	17527	+	CEMKAM_01301	5.5	8.0		
contig_17	18852	19016	-	CEMKAM_01305	6.4	9.5		RefSeq:WP_012622541.1, SO:0001217, UniParc:UPI00016B2DBB, UniRef:UniRef100_UPI00016B2DBB, UniRef:UniRef50_G0AP55, UniRef:UniRef90_UPI00016B2DBB
contig_17	19046	19252	+	CEMKAM_01306	8.4	9.6		
contig_17	23432	23707	-	CEMKAM_01311	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
contig_17	25639	25956	+	CEMKAM_01312	12.6	5.4		RefSeq:WP_012622536.1, SO:0001217, UniParc:UPI00018ACF3E, UniRef:UniRef100_UPI00018ACF3E, UniRef:UniRef50_A0A9N7BD82, UniRef:UniRef90_A0A9N7BD82
contig_18	15159	15317	+	CEMKAM_01332	6.1	10.2		RefSeq:WP_012666186.1, SO:0001217, UniParc:UPI00016B38CC, UniRef:UniRef100_UPI00016B38CC, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_18	18161	18754	+	CEMKAM_01336	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_18	32954	34351	+	CEMKAM_01355	52.7	6.5		RefSeq:WP_012665568.1, SO:0001217, UniParc:UPI00017F3537, UniRef:UniRef100_UPI00017F3537, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
