#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_5	16706	16933	-	LGOLAD_01063	8.7	8.5		RefSeq:WP_012665401.1, SO:0001217, UniParc:UPI0000056993, UniRef:UniRef100_UPI0000056993, UniRef:UniRef50_UPI00016B33E0, UniRef:UniRef90_UPI00016B33E0
contig_5	20849	20965	-	LGOLAD_01068	4.5	5.0		
contig_5	21434	21529	-	LGOLAD_01069	3.9	9.8		
contig_5	21529	21741	-	LGOLAD_01070	8.4	6.2		RefSeq:WP_049755699.1, SO:0001217, UniParc:UPI00016B33E7, UniRef:UniRef100_UPI00016B33E7, UniRef:UniRef50_UPI00016B33E7, UniRef:UniRef90_UPI00016B33E7
contig_5	22083	22331	-	LGOLAD_01071	9.6	9.9		RefSeq:WP_080745463.1, SO:0001217, UniParc:UPI000005699A, UniRef:UniRef100_UPI000005699A, UniRef:UniRef50_UPI000005699A, UniRef:UniRef90_UPI000005699A
contig_8	30458	30559	-	LGOLAD_01202	3.6	4.7		
contig_9	19866	20393	-	LGOLAD_01233	20.7	9.1		RefSeq:WP_010258620.1, SO:0001217, UniParc:UPI00016B2845, UniRef:UniRef100_A0A0H3C0R6, UniRef:UniRef90_A0A0H3C0R6
contig_10	13631	13759	-	LGOLAD_01267	4.4	9.7		SO:0001217, UniRef:UniRef50_B9X9J8
contig_10	19691	20209	-	LGOLAD_01275	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
contig_10	22456	22677	+	LGOLAD_01278	8.6	9.8		SO:0001217, UniRef:UniRef50_A0A1G4Q5U4
contig_12	53	241	+	LGOLAD_01331	6.9	9.4		SO:0001217, UniRef:UniRef50_C0R9D3
contig_12	16048	16326	+	LGOLAD_01356	10.7	4.5		
contig_12	25679	25831	+	LGOLAD_01367	6.0	4.9		
contig_13	191	955	+	LGOLAD_01375	29.2	9.8		RefSeq:WP_010890304.1, SO:0001217, UniParc:UPI000005686E, UniRef:UniRef100_O50757, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
contig_13	5701	6087	+	LGOLAD_01381	14.9	9.2		RefSeq:WP_010256620.1, SO:0001217, UniParc:UPI0000056868, UniRef:UniRef100_O50751, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
contig_13	6776	7150	+	LGOLAD_01383	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
contig_13	10190	10972	+	LGOLAD_01386	29.8	5.6		RefSeq:WP_010890298.1, SO:0001217, UniParc:UPI0000056863, UniRef:UniRef100_O50746, UniRef:UniRef90_A0A0H3C5I5
contig_13	10982	11779	+	LGOLAD_01387	30.5	8.2		RefSeq:WP_010890297.1, SO:0001217, UniParc:UPI0000056862, UniRef:UniRef100_O50745, UniRef:UniRef90_Q66YQ9
contig_13	15468	16301	+	LGOLAD_01393	31.4	6.4		RefSeq:WP_010890292.1, SO:0001217, UniParc:UPI000005685D, UniRef:UniRef100_O50740, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_13	16314	16652	+	LGOLAD_01394	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_13	17057	17500	+	LGOLAD_01396	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_13	27601	27705	-	LGOLAD_01407	3.9	9.5		SO:0001217, UniRef:UniRef50_UPI001C000447, UniRef:UniRef90_UPI001C000447
contig_14	26283	26849	+	LGOLAD_01448	21.8	8.8		RefSeq:WP_010883820.1, SO:0001217, UniParc:UPI00000576C6, UniRef:UniRef100_Q9S0A4, UniRef:UniRef90_Q9S073
contig_15	1352	1645	+	LGOLAD_01453	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_15	7034	7327	-	LGOLAD_01460	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_15	10879	11043	-	LGOLAD_01464	6.3	8.6		
contig_15	15094	15201	-	LGOLAD_01469	4.2	10.0		
contig_15	15646	15735	-	LGOLAD_01471	3.6	10.1		
contig_16	12381	12500	-	LGOLAD_01483	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_17	10138	10317	+	LGOLAD_01506	6.9	6.2		SO:0001217, UniRef:UniRef50_UPI00017F2C9A, UniRef:UniRef90_UPI00017F2C9A
contig_18	130	363	+	LGOLAD_01518	9.0	9.7		
contig_19	8172	8297	-	LGOLAD_01548	4.8	10.6		RefSeq:WP_012614988.1, SO:0001217, UniParc:UPI00016B3107, UniRef:UniRef100_A0A0H3C131, UniRef:UniRef50_A0A0H3C131, UniRef:UniRef90_A0A0H3C131
contig_19	8301	8423	-	LGOLAD_01549	4.7	9.7		RefSeq:WP_012614991.1, SO:0001217, UniParc:UPI000188BFED, UniRef:UniRef100_A0A0H3C0J1, UniRef:UniRef50_A0A0H3C0J1, UniRef:UniRef90_A0A0H3C0J1
contig_19	19929	20144	+	LGOLAD_01558	8.3	4.9		RefSeq:WP_029357333.1, SO:0001217, UniParc:UPI00016B3111, UniRef:UniRef100_UPI00016B3111, UniRef:UniRef50_A0A7W9ZC39, UniRef:UniRef90_UPI00017F3D76
contig_19	20632	20880	+	LGOLAD_01559	10.1	10.2		
contig_19	23502	23717	-	LGOLAD_01561	8.5	8.7		RefSeq:WP_080511133.1, SO:0001217, UniParc:UPI00016B3114, UniRef:UniRef100_UPI00016B3114, UniRef:UniRef50_A0A0H3C040, UniRef:UniRef90_UPI00016B3114
contig_20	13032	13253	-	LGOLAD_01572	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
contig_20	15085	15441	-	LGOLAD_01574	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_21	942	1322	-	LGOLAD_01578	14.9	9.9		
contig_21	5552	5641	-	LGOLAD_01584	3.6	10.1		
