#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_6	21761	22447	-	DMPBEC_01101	26.2	5.5	PF02524.18|KID, PF06825.16|HSBP1	PFAM:PF02524.18, PFAM:PF06825.16, SO:0001217, UniRef:UniRef50_C0R8I7
contig_7	62	2179	+	DMPBEC_01109	64.2	4.7		
contig_7	8150	8386	-	DMPBEC_01113	9.3	9.9		RefSeq:WP_234931423.1, SO:0001217, UniParc:UPI0004220FC3, UniRef:UniRef100_UPI0004220FC3, UniRef:UniRef50_O50675, UniRef:UniRef90_UPI0004220FC3
contig_7	11164	11301	+	DMPBEC_01115	5.5	4.9		SO:0001217, UniRef:UniRef50_UPI0004D69D5E, UniRef:UniRef90_UPI0004D69D5E
contig_7	12004	12126	-	DMPBEC_01116	4.4	5.2		SO:0001217, UniRef:UniRef50_A0A0H3C151
contig_7	20162	20389	+	DMPBEC_01122	8.4	7.9		RefSeq:WP_029358264.1, SO:0001217, UniParc:UPI000493D96F, UniRef:UniRef100_UPI000493D96F, UniRef:UniRef50_UPI000493D96F, UniRef:UniRef90_UPI000493D96F
contig_8	36	212	-	DMPBEC_01126	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
contig_8	2771	3607	+	DMPBEC_01129	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
contig_8	21381	21620	-	DMPBEC_01143	8.9	9.7		SO:0001217, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
contig_8	23837	23935	-	DMPBEC_01146	3.6	8.5		
contig_8	24142	24498	-	DMPBEC_01147	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
contig_8	25802	26566	-	DMPBEC_01150	29.8	9.9		RefSeq:WP_012622391.1, SO:0001217, UniParc:UPI00016B2F44, UniRef:UniRef100_A0A7U4DJ44, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
contig_10	205	348	-	DMPBEC_01176	5.7	9.6		
contig_10	317	538	-	DMPBEC_01177	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
contig_10	2374	2730	-	DMPBEC_01179	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_10	3226	3330	+	DMPBEC_01180	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
contig_10	6181	6285	-	DMPBEC_01185	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
contig_10	6781	7137	+	DMPBEC_01186	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_10	8973	9194	+	DMPBEC_01188	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
contig_10	9163	9306	+	DMPBEC_01189	5.7	9.6		
contig_10	10431	11114	+	DMPBEC_01190	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
contig_11	7295	7813	-	DMPBEC_01208	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
contig_12	11334	11621	-	DMPBEC_01234	10.8	5.4	PF02524.18|KID	PFAM:PF02524.18
contig_19	836	1021	-	DMPBEC_01249	7.1	6.2		SO:0001217, UniRef:UniRef50_Q0SLG5
contig_29	181	435	-	DMPBEC_01253	9.1	9.5		
