#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	738778	739317	+	JKOCPB_00706	21.0	9.9		RefSeq:WP_002660388.1, SO:0001217, UniParc:UPI00016C3BF2, UniRef:UniRef100_A0A7U8EYJ6, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	791983	793257	+	JKOCPB_00757	48.5	4.5		RefSeq:WP_002661139.1, SO:0001217, UniParc:UPI00016C5820, UniRef:UniRef100_UPI00016C5820, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814511	814945	-	JKOCPB_00781	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_1	905128	905328	+	JKOCPB_00853	7.8	6.5		RefSeq:WP_231028326.1, SO:0001217, UniParc:UPI001E33E8FC, UniRef:UniRef100_UPI001E33E8FC, UniRef:UniRef50_A0A7U8I4G9, UniRef:UniRef90_A0A7U8I4G9
contig_1	906823	907080	+	JKOCPB_00854	10.3	8.6		SO:0001217, UniParc:UPI00018E251A, UniRef:UniRef100_A0A7U8EX85, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
contig_1	909333	909638	-	JKOCPB_00858	11.9	9.9		SO:0001217, UniRef:UniRef50_UPI000D038282, UniRef:UniRef90_UPI000D038282
contig_1	909660	909875	-	JKOCPB_00859	8.8	9.6		
contig_2	23	205	+	JKOCPB_00860	6.5	9.5	PF00478.29|IMPDH	PFAM:PF00478.29
contig_2	25443	25697	-	JKOCPB_00886	9.4	5.0		
contig_2	25788	26201	-	JKOCPB_00887	14.7	8.9		
contig_3	8042	8260	-	JKOCPB_00899	8.6	7.8		RefSeq:WP_012644098.1, SO:0001217, UniParc:UPI000191DFCD, UniRef:UniRef100_A0A7U3YBB4, UniRef:UniRef50_A0A1L8Z9R0, UniRef:UniRef90_A0A7U3YBB4
contig_3	13568	14038	-	JKOCPB_00906	18.1	6.1	PF02524.18|KID	PFAM:PF02524.18, RefSeq:WP_012644103.1, SO:0001217, UniParc:UPI00016C3C36, UniRef:UniRef100_A0A7U4DIU5, UniRef:UniRef50_G0ISZ1, UniRef:UniRef90_A0A7U4DIU5
contig_3	25982	26311	-	JKOCPB_00925	11.7	4.8		
contig_3	30102	30290	-	JKOCPB_00932	6.9	9.4		SO:0001217, UniRef:UniRef50_C0R9D3
contig_7	22357	22884	+	JKOCPB_01067	20.7	9.1		RefSeq:WP_012672976.1, SO:0001217, UniParc:UPI00016C4F1F, UniRef:UniRef100_A0A7U3YB12, UniRef:UniRef90_A0A0H3C0R6
contig_8	17426	17953	-	JKOCPB_01101	20.8	9.1		RefSeq:WP_012644763.1, SO:0001217, UniParc:UPI00016C45EF, UniRef:UniRef100_A0A7U3YAS2, UniRef:UniRef90_A0A0H3C0R6
contig_9	6995	7159	-	JKOCPB_01125	6.3	8.6		
contig_10	11162	11845	-	JKOCPB_01136	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
contig_11	14662	14781	+	JKOCPB_01152	4.4	4.9		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_12	199	963	+	JKOCPB_01160	29.2	9.9		RefSeq:WP_106037628.1, SO:0001217, UniParc:UPI000D02D4CB, UniRef:UniRef100_UPI000D02D4CB, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
contig_12	4149	4439	+	JKOCPB_01164	11.5	9.5		RefSeq:WP_231021711.1, SO:0001217, UniParc:UPI001E3F9E3E, UniRef:UniRef100_UPI001E3F9E3E, UniRef:UniRef50_UPI001E5893B3, UniRef:UniRef90_UPI001E5893B3
contig_12	19029	19316	-	JKOCPB_01173	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_12	19309	19407	-	JKOCPB_01174	4.0	9.7		
contig_12	22288	22479	-	JKOCPB_01177	7.8	6.6		RefSeq:WP_012622447.1, SO:0001217, UniParc:UPI00016B34DB, UniRef:UniRef100_A0A7U4DIT2, UniRef:UniRef50_A0A7U4DIT2, UniRef:UniRef90_A0A7U4DIT2
contig_13	186	950	+	JKOCPB_01179	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
contig_13	4762	5175	+	JKOCPB_01184	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
contig_13	5860	6231	+	JKOCPB_01186	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
contig_13	10106	10885	+	JKOCPB_01190	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
contig_13	14575	15408	+	JKOCPB_01196	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_13	15421	15759	+	JKOCPB_01197	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_13	16164	16607	+	JKOCPB_01199	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_14	13760	13864	+	JKOCPB_01225	4.3	8.0		
contig_14	14371	14571	+	JKOCPB_01226	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
contig_14	17314	17535	+	JKOCPB_01228	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
contig_14	17697	17870	+	JKOCPB_01229	6.7	9.3		RefSeq:WP_012665886.1, SO:0001217, UniParc:UPI00016C4843, UniRef:UniRef100_A0A7U4DIW0, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
contig_14	27191	28042	-	JKOCPB_01236	32.9	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_UPI00016C55D9
contig_15	6624	6899	+	JKOCPB_01238	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
contig_15	10977	11129	-	JKOCPB_01243	5.8	9.7		SO:0001217, UniRef:UniRef50_UPI000518A4E0, UniRef:UniRef50_UPI000854F44B, UniRef:UniRef90_UPI001E5D53A5
contig_16	765	1118	+	JKOCPB_01259	14.2	9.4		RefSeq:WP_010883945.1, SO:0001217, UniParc:UPI0000057727, UniRef:UniRef100_Q9S019, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_16	3010	3276	+	JKOCPB_01262	10.8	9.5		
contig_17	19426	20823	-	JKOCPB_01288	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_17	35030	35623	-	JKOCPB_01307	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_17	38449	38607	-	JKOCPB_01311	6.1	10.2		RefSeq:WP_012665572.1, SO:0001217, UniParc:UPI00016C39BB, UniRef:UniRef100_UPI00016C39BB, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
