#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_11	23349	23531	-	JFMAPC_01138	7.3	9.5		RefSeq:WP_010261783.1, SO:0001217, UniParc:UPI00017F2CB8, UniRef:UniRef100_UPI00017F2CB8, UniRef:UniRef50_A0A0H3C040, UniRef:UniRef90_UPI00017F2CB8
contig_12	12449	12892	-	JFMAPC_01150	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_12	13297	13635	-	JFMAPC_01152	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_12	13648	14481	-	JFMAPC_01153	31.4	6.2		RefSeq:WP_014540838.1, SO:0001217, UniParc:UPI0001F2392C, UniRef:UniRef100_UPI0001F2392C, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_12	15469	15573	-	JFMAPC_01156	4.0	4.6		
contig_12	16031	16624	-	JFMAPC_01158	22.6	9.3		RefSeq:WP_233188499.1, SO:0001217, UniParc:UPI000302938E, UniRef:UniRef100_UPI000302938E, UniRef:UniRef50_UPI000302938E, UniRef:UniRef90_UPI000302938E
contig_12	18172	18951	-	JFMAPC_01161	29.8	8.7		
contig_12	18961	19743	-	JFMAPC_01162	29.9	6.4		SO:0001217, UniRef:UniRef50_A0A0H3C5I5
contig_12	20798	22435	-	JFMAPC_01164	62.6	4.8		RefSeq:WP_044007771.1, SO:0001217, UniParc:UPI0005C65933, UniRef:UniRef100_UPI0005C65933, UniRef:UniRef50_UPI001E30C40C, UniRef:UniRef90_UPI001E30C40C
contig_12	22784	23158	-	JFMAPC_01166	14.0	5.6		RefSeq:WP_014540843.1, SO:0001217, UniParc:UPI0001F2392F, UniRef:UniRef100_UPI0001F2392F, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
contig_12	23847	24221	-	JFMAPC_01168	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
contig_12	28853	29476	-	JFMAPC_01174	23.7	9.8		RefSeq:WP_044007776.1, SO:0001217, UniParc:UPI000302DCEF, UniRef:UniRef100_UPI000D0473E5, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
contig_13	4449	4661	-	JFMAPC_01177	8.0	5.8		RefSeq:WP_233188498.1, SO:0001217, UniParc:UPI001E3416B8, UniRef:UniRef100_UPI001E3416B8, UniRef:UniRef50_UPI001E3416B8, UniRef:UniRef90_UPI001E3416B8
contig_13	13265	13384	+	JFMAPC_01184	4.4	4.9		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_13	23945	24079	-	JFMAPC_01188	5.1	8.1		
contig_13	25933	26166	+	JFMAPC_01189	8.7	5.6		
contig_14	328	951	+	JFMAPC_01191	24.1	9.8		RefSeq:WP_199177726.1, SO:0001217, UniParc:UPI0018ECB75E, UniRef:UniRef100_UPI001E41360C, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
contig_14	1060	1527	+	JFMAPC_01192	17.5	8.5		RefSeq:WP_014540534.1, SO:0001217, UniParc:UPI0001F23951, UniRef:UniRef100_UPI0001F23951, UniRef:UniRef50_UPI0001F23951, UniRef:UniRef90_UPI0001F23951
contig_14	2254	2610	+	JFMAPC_01194	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
contig_14	2817	2915	+	JFMAPC_01195	3.6	8.5		
contig_14	5132	5371	+	JFMAPC_01198	8.9	9.7		RefSeq:WP_044007806.1, SO:0001217, UniParc:UPI0002D65BAB, UniRef:UniRef100_UPI0002D65BAB, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
contig_14	8693	9337	+	JFMAPC_01202	26.7	9.3		
contig_14	23884	24720	-	JFMAPC_01213	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
contig_14	27279	27455	+	JFMAPC_01216	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
contig_15	188	952	+	JFMAPC_01219	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
contig_15	4764	5177	+	JFMAPC_01224	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
contig_15	5862	6233	+	JFMAPC_01226	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
contig_15	10108	10887	+	JFMAPC_01230	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
contig_15	14577	15410	+	JFMAPC_01236	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_15	15423	15761	+	JFMAPC_01237	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_15	16166	16609	+	JFMAPC_01239	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_16	787	1074	+	JFMAPC_01251	11.1	9.8		RefSeq:WP_014540526.1, SO:0001217, UniParc:UPI0001F238F1, UniRef:UniRef100_UPI0001F238F1, UniRef:UniRef50_UPI0001F238F1, UniRef:UniRef90_UPI0001F238F1
contig_16	2380	2574	-	JFMAPC_01252	7.6	11.3		RefSeq:WP_010260195.1, SO:0001217, UniParc:UPI00017F3800, UniRef:UniRef100_UPI00017F3800, UniRef:UniRef50_UPI00017F3800, UniRef:UniRef90_UPI00017F3800
contig_16	2876	3205	-	JFMAPC_01253	12.1	9.6		RefSeq:WP_233186001.1, SO:0001217, UniParc:UPI001E451D72, UniRef:UniRef100_UPI001E451D72, UniRef:UniRef50_UPI00016B364B, UniRef:UniRef90_UPI001E62C18B
contig_16	3852	4127	+	JFMAPC_01254	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
contig_16	15732	15836	+	JFMAPC_01267	4.3	8.0		
contig_16	16344	16544	+	JFMAPC_01268	7.8	4.6		SO:0001217, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
contig_16	19291	19512	+	JFMAPC_01270	8.9	9.5		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
contig_16	20748	20876	+	JFMAPC_01272	5.0	4.6		SO:0001217, UniRef:UniRef50_C0R8K6, UniRef:UniRef90_C0R8K6
contig_17	674	985	+	JFMAPC_01284	12.2	9.9	PF05714.15|PFam54_60	PFAM:PF05714.15
contig_17	1066	1230	+	JFMAPC_01285	6.3	6.5	PF05714.15|PFam54_60	PFAM:PF05714.15
contig_17	8857	9132	-	JFMAPC_01290	10.4	9.9		RefSeq:WP_231010827.1, SO:0001217, UniParc:UPI0002E4A0A4, UniRef:UniRef100_UPI0002E4A0A4, UniRef:UniRef50_O50768, UniRef:UniRef90_O50768
contig_17	9669	9797	-	JFMAPC_01291	4.9	10.2		
contig_17	12002	12592	-	JFMAPC_01294	24.1	10.0		
contig_17	33418	33714	-	JFMAPC_01308	11.1	9.9		RefSeq:WP_010257615.1, SO:0001217, UniParc:UPI000005689B, UniRef:UniRef100_O50801, UniRef:UniRef50_O50801, UniRef:UniRef90_O50801
contig_17	37388	37561	-	JFMAPC_01313	6.5	10.1		RefSeq:WP_157658503.1, SO:0001217, UniParc:UPI000301E9DF, UniRef:UniRef100_UPI000301E9DF, UniRef:UniRef50_UPI001304CA02, UniRef:UniRef90_UPI001304CA02
contig_18	15190	15348	+	JFMAPC_01332	6.1	10.2		RefSeq:WP_010259080.1, SO:0001217, UniParc:UPI0000056910, UniRef:UniRef100_UPI0000056910, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_18	18179	18772	+	JFMAPC_01336	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_18	32987	34384	+	JFMAPC_01355	52.8	6.5		RefSeq:WP_012784246.1, SO:0001217, UniParc:UPI0001AAEFD2, UniRef:UniRef100_UPI0001AAEFD2, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
