contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_19 [gcode=11] [topology=linear]	URI103H	1160				1160										False
contig_2 [gcode=11] [topology=linear]	URI103H	86873	H28_B31_lp28-3_ParA_X	lp28-3	H28	86873	251	100.0	0.8656314389971567	752	250	[(1, 251)]	[(51233, 51985)]	[(1, 251)]	lp28-3:::lp36	True
contig_20 [gcode=11] [topology=linear]	URI103H	956				956										False
contig_21 [gcode=11] [topology=linear]	URI103H	916				916										False
contig_22 [gcode=11] [topology=linear]	URI103H	753				753										False
contig_23 [gcode=11] [topology=linear]	URI103H	745				745										False
contig_24 [gcode=11] [topology=linear]	URI103H	627				627										False
contig_25 [gcode=11] [topology=linear]	URI103H	600				600										False
contig_26 [gcode=11] [topology=linear]	URI103H	550				550										False
contig_27 [gcode=11] [topology=linear]	URI103H	538				538										False
contig_28 [gcode=11] [topology=linear]	URI103H	512				512										False
contig_29 [gcode=11] [topology=linear]	URI103H	498				498										False
contig_3 [gcode=11] [topology=linear]	URI103H	53788	A20_B31_lp54_ParA_X	lp54	A20	53788	250	100.0	1.392503904216554	749	249	[(1, 250)]	[(39429, 40178)]	[(1, 250)]		False
contig_30 [gcode=11] [topology=linear]	URI103H	483				483										False
contig_31 [gcode=11] [topology=linear]	URI103H	482				482										False
contig_32 [gcode=11] [topology=linear]	URI103H	475				475										False
contig_33 [gcode=11] [topology=linear]	URI103H	461				461										False
contig_34 [gcode=11] [topology=linear]	URI103H	448				448										False
contig_35 [gcode=11] [topology=linear]	URI103H	444				444										False
contig_36 [gcode=11] [topology=linear]	URI103H	427				427										False
contig_37 [gcode=11] [topology=linear]	URI103H	417				417										False
contig_38 [gcode=11] [topology=linear]	URI103H	412				412										False
contig_39 [gcode=11] [topology=linear]	URI103H	403				403										False
contig_4 [gcode=11] [topology=linear]	URI103H	30795	297_cp32-12_ParA_X	cp32-12	297	30795	260	100.0	2.5296314336742975	779	259	[(1, 260)]	[(11452, 12231)]	[(1, 260)]		False
contig_40 [gcode=11] [topology=linear]	URI103H	390				390										False
contig_41 [gcode=11] [topology=linear]	URI103H	384				384										False
contig_42 [gcode=11] [topology=linear]	URI103H	326				326										False
contig_43 [gcode=11] [topology=linear]	URI103H	278				278										False
contig_44 [gcode=11] [topology=linear]	URI103H	265				265										False
contig_45 [gcode=11] [topology=linear]	URI103H	258				258										False
contig_46 [gcode=11] [topology=linear]	URI103H	253				253										False
contig_47 [gcode=11] [topology=linear]	URI103H	232				232										False
contig_48 [gcode=11] [topology=linear]	URI103H	225				225										False
contig_49 [gcode=11] [topology=linear]	URI103H	224				224										False
contig_5 [gcode=11] [topology=linear]	URI103H	30638	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30638	249	100.0	2.4348847836020626	746	248	[(1, 249)]	[(12043, 12789)]	[(1, 249)]		False
contig_50 [gcode=11] [topology=linear]	URI103H	220				220										False
contig_51 [gcode=11] [topology=linear]	URI103H	215				215										False
contig_52 [gcode=11] [topology=linear]	URI103H	158				158										False
contig_53 [gcode=11] [topology=linear]	URI103H	150				150										False
contig_54 [gcode=11] [topology=linear]	URI103H	147				147										False
contig_55 [gcode=11] [topology=linear]	URI103H	105				105										False
contig_56 [gcode=11] [topology=linear]	URI103H	105				105										False
contig_6 [gcode=11] [topology=linear]	URI103H	30636	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30636	257	100.0	2.5133829481655567	770	256	[(1, 257)]	[(11114, 11884)]	[(1, 257)]		False
contig_7 [gcode=11] [topology=linear]	URI103H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(24466, 25218)]	[(1, 251)]		False
contig_8 [gcode=11] [topology=linear]	URI103H	30285	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30285	252	100.0	2.4929833250784217	755	251	[(1, 252)]	[(17067, 17822)]	[(1, 252)]		False
contig_9 [gcode=11] [topology=linear]	URI103H	30258	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30258	245	100.0	2.4258047458523366	734	244	[(1, 245)]	[(24786, 25520)]	[(1, 245)]		False
