contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_25 [gcode=11] [topology=linear]	URI107H	615				615										False
contig_26 [gcode=11] [topology=linear]	URI107H	576				576										False
contig_27 [gcode=11] [topology=linear]	URI107H	434				434										False
contig_28 [gcode=11] [topology=linear]	URI107H	340				340										False
contig_29 [gcode=11] [topology=linear]	URI107H	330				330										False
contig_3 [gcode=11] [topology=linear]	URI107H	48783	Q40_B31_lp56_ParA_X	lp56	Q40	48783	251	100.0	1.541520611688498	752	250	[(1, 251)]	[(22070, 22822)]	[(1, 251)]		False
contig_30 [gcode=11] [topology=linear]	URI107H	304				304										False
contig_31 [gcode=11] [topology=linear]	URI107H	222				222										False
contig_32 [gcode=11] [topology=linear]	URI107H	211				211										False
contig_33 [gcode=11] [topology=linear]	URI107H	198				198										False
contig_34 [gcode=11] [topology=linear]	URI107H	188				188										False
contig_35 [gcode=11] [topology=linear]	URI107H	178				178										False
contig_36 [gcode=11] [topology=linear]	URI107H	159				159										False
contig_37 [gcode=11] [topology=linear]	URI107H	151				151										False
contig_38 [gcode=11] [topology=linear]	URI107H	148				148										False
contig_39 [gcode=11] [topology=linear]	URI107H	132				132										False
contig_4 [gcode=11] [topology=linear]	URI107H	44152	J17_B31_lp38_ParA_X	lp38	J17	44152	245	100.0	1.662438847617322	734	244	[(1, 245)]	[(11207, 11941)]	[(1, 245)]		False
contig_40 [gcode=11] [topology=linear]	URI107H	131				131										False
contig_41 [gcode=11] [topology=linear]	URI107H	123				123										False
contig_42 [gcode=11] [topology=linear]	URI107H	123				123										False
contig_43 [gcode=11] [topology=linear]	URI107H	122				122										False
contig_44 [gcode=11] [topology=linear]	URI107H	121				121										False
contig_45 [gcode=11] [topology=linear]	URI107H	119				119										False
contig_46 [gcode=11] [topology=linear]	URI107H	116				116										False
contig_47 [gcode=11] [topology=linear]	URI107H	112				112										False
contig_48 [gcode=11] [topology=linear]	URI107H	107				107										False
contig_49 [gcode=11] [topology=linear]	URI107H	101				101										False
contig_5 [gcode=11] [topology=linear]	URI107H	34480	K21_B31_lp36_ParA_X	lp36	K21	34480	249	100.0	2.111368909512761	728	242	[(1, 243)]	[(13576, 14304)]	[(1, 243)]		False
contig_6 [gcode=11] [topology=linear]	URI107H	31823	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	31823	252	100.0	2.372497878892625	755	251	[(1, 252)]	[(19634, 20389)]	[(1, 252)]		False
contig_7 [gcode=11] [topology=linear]	URI107H	31245	O32_B31_cp32-7_ParA_X	cp32-7	O32	31245	249	100.0	2.3875820131220995	746	248	[(1, 249)]	[(21598, 22344)]	[(1, 249)]		False
contig_8 [gcode=11] [topology=linear]	URI107H	30866	B500_cp32-5_ParA_1	cp32-5	B500	30866	257	98.83268482490273	2.4946543121881684	770	256	[(1, 257)]	[(891, 1661)]	[(1, 257)]		False
contig_9 [gcode=11] [topology=linear]	URI107H	30652	N32_B31_cp32-9_ParA_X	cp32-9	N32	30652	251	100.0	2.4239853843142374	743	247	[(1, 248)]	[(20418, 21161)]	[(1, 248)]		False
