contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_23 [gcode=11] [topology=linear]	URI86H	1145				1145										False
contig_24 [gcode=11] [topology=linear]	URI86H	1071				1071										False
contig_25 [gcode=11] [topology=linear]	URI86H	1022				1022										False
contig_26 [gcode=11] [topology=linear]	URI86H	995				995										False
contig_27 [gcode=11] [topology=linear]	URI86H	982				982										False
contig_28 [gcode=11] [topology=linear]	URI86H	956				956										False
contig_29 [gcode=11] [topology=linear]	URI86H	951				951										False
contig_3 [gcode=11] [topology=linear]	URI86H	53789	A20_B31_lp54_ParA_X	lp54	A20	53789	250	100.0	1.392478015951217	749	249	[(1, 250)]	[(39430, 40179)]	[(1, 250)]		False
contig_30 [gcode=11] [topology=linear]	URI86H	787				787										False
contig_31 [gcode=11] [topology=linear]	URI86H	738				738										False
contig_32 [gcode=11] [topology=linear]	URI86H	725				725										False
contig_33 [gcode=11] [topology=linear]	URI86H	714				714										False
contig_34 [gcode=11] [topology=linear]	URI86H	613				613										False
contig_35 [gcode=11] [topology=linear]	URI86H	595				595										False
contig_36 [gcode=11] [topology=linear]	URI86H	581				581										False
contig_37 [gcode=11] [topology=linear]	URI86H	564				564										False
contig_38 [gcode=11] [topology=linear]	URI86H	542				542										False
contig_39 [gcode=11] [topology=linear]	URI86H	513				513										False
contig_4 [gcode=11] [topology=linear]	URI86H	30616	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30616	249	100.0	2.4366344395087536	746	248	[(1, 249)]	[(920, 1666)]	[(1, 249)]		False
contig_40 [gcode=11] [topology=linear]	URI86H	498				498										False
contig_41 [gcode=11] [topology=linear]	URI86H	482				482										False
contig_42 [gcode=11] [topology=linear]	URI86H	450				450										False
contig_43 [gcode=11] [topology=linear]	URI86H	413				413										False
contig_44 [gcode=11] [topology=linear]	URI86H	396				396										False
contig_45 [gcode=11] [topology=linear]	URI86H	386				386										False
contig_46 [gcode=11] [topology=linear]	URI86H	386				386										False
contig_47 [gcode=11] [topology=linear]	URI86H	377				377										False
contig_48 [gcode=11] [topology=linear]	URI86H	366				366										False
contig_49 [gcode=11] [topology=linear]	URI86H	335				335										False
contig_5 [gcode=11] [topology=linear]	URI86H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(19542, 20294)]	[(1, 251)]		False
contig_50 [gcode=11] [topology=linear]	URI86H	321				321										False
contig_51 [gcode=11] [topology=linear]	URI86H	320				320										False
contig_52 [gcode=11] [topology=linear]	URI86H	298				298										False
contig_53 [gcode=11] [topology=linear]	URI86H	290				290										False
contig_54 [gcode=11] [topology=linear]	URI86H	279				279										False
contig_55 [gcode=11] [topology=linear]	URI86H	257				257										False
contig_56 [gcode=11] [topology=linear]	URI86H	256				256										False
contig_57 [gcode=11] [topology=linear]	URI86H	247				247										False
contig_58 [gcode=11] [topology=linear]	URI86H	237				237										False
contig_59 [gcode=11] [topology=linear]	URI86H	236				236										False
contig_6 [gcode=11] [topology=linear]	URI86H	30286	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30286	252	100.0	2.492901010367827	755	251	[(1, 252)]	[(485, 1240)]	[(1, 252)]		False
contig_60 [gcode=11] [topology=linear]	URI86H	234				234										False
contig_61 [gcode=11] [topology=linear]	URI86H	215				215										False
contig_62 [gcode=11] [topology=linear]	URI86H	196				196										False
contig_63 [gcode=11] [topology=linear]	URI86H	186				186										False
contig_64 [gcode=11] [topology=linear]	URI86H	185				185										False
contig_65 [gcode=11] [topology=linear]	URI86H	184				184										False
contig_66 [gcode=11] [topology=linear]	URI86H	171				171										False
contig_67 [gcode=11] [topology=linear]	URI86H	170				170										False
contig_68 [gcode=11] [topology=linear]	URI86H	169				169										False
contig_69 [gcode=11] [topology=linear]	URI86H	169				169										False
contig_7 [gcode=11] [topology=linear]	URI86H	30263	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30263	245	100.0	2.4254039586293494	734	244	[(1, 245)]	[(24791, 25525)]	[(1, 245)]		False
contig_70 [gcode=11] [topology=linear]	URI86H	157				157										False
contig_71 [gcode=11] [topology=linear]	URI86H	156				156										False
contig_72 [gcode=11] [topology=linear]	URI86H	156				156										False
contig_73 [gcode=11] [topology=linear]	URI86H	150				150										False
contig_74 [gcode=11] [topology=linear]	URI86H	137				137										False
contig_75 [gcode=11] [topology=linear]	URI86H	137				137										False
contig_76 [gcode=11] [topology=linear]	URI86H	130				130										False
contig_77 [gcode=11] [topology=linear]	URI86H	121				121										False
contig_78 [gcode=11] [topology=linear]	URI86H	121				121										False
contig_79 [gcode=11] [topology=linear]	URI86H	119				119										False
contig_8 [gcode=11] [topology=linear]	URI86H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(6873, 7631)]	[(1, 253)]		False
contig_80 [gcode=11] [topology=linear]	URI86H	118				118										False
contig_81 [gcode=11] [topology=linear]	URI86H	114				114										False
contig_82 [gcode=11] [topology=linear]	URI86H	114				114										False
contig_83 [gcode=11] [topology=linear]	URI86H	112				112										False
contig_84 [gcode=11] [topology=linear]	URI86H	109				109										False
contig_85 [gcode=11] [topology=linear]	URI86H	107				107										False
contig_86 [gcode=11] [topology=linear]	URI86H	105				105										False
contig_87 [gcode=11] [topology=linear]	URI86H	105				105										False
contig_88 [gcode=11] [topology=linear]	URI86H	104				104										False
contig_9 [gcode=11] [topology=linear]	URI86H	25584	K21_B31_lp36_ParA_X	lp36	K21	25584	249	100.0	2.8455284552845526	728	242	[(1, 243)]	[(10793, 11521)]	[(1, 243)]		False
