contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_19 [gcode=11] [topology=linear]	URI41H	1629				1629										False
contig_2 [gcode=11] [topology=linear]	URI41H	60093	Q40_B31_lp56_ParA_X	lp56	Q40	60093	251	100.0	1.2513936731399664	752	250	[(1, 251)]	[(21952, 22704)]	[(1, 251)]		False
contig_20 [gcode=11] [topology=linear]	URI41H	1241				1241										False
contig_21 [gcode=11] [topology=linear]	URI41H	1026				1026										False
contig_22 [gcode=11] [topology=linear]	URI41H	994				994										False
contig_23 [gcode=11] [topology=linear]	URI41H	978				978										False
contig_24 [gcode=11] [topology=linear]	URI41H	951				951										False
contig_25 [gcode=11] [topology=linear]	URI41H	866				866										False
contig_26 [gcode=11] [topology=linear]	URI41H	801				801										False
contig_27 [gcode=11] [topology=linear]	URI41H	627				627										False
contig_28 [gcode=11] [topology=linear]	URI41H	605				605										False
contig_29 [gcode=11] [topology=linear]	URI41H	594				594										False
contig_3 [gcode=11] [topology=linear]	URI41H	53683	A20_B31_lp54_ParA_X	lp54	A20	53683	250	100.0	1.3952275394445168	749	249	[(1, 250)]	[(13545, 14294)]	[(1, 250)]		False
contig_30 [gcode=11] [topology=linear]	URI41H	571				571										False
contig_31 [gcode=11] [topology=linear]	URI41H	566				566										False
contig_32 [gcode=11] [topology=linear]	URI41H	561				561										False
contig_33 [gcode=11] [topology=linear]	URI41H	552				552										False
contig_34 [gcode=11] [topology=linear]	URI41H	521				521										False
contig_35 [gcode=11] [topology=linear]	URI41H	479				479										False
contig_36 [gcode=11] [topology=linear]	URI41H	477				477										False
contig_37 [gcode=11] [topology=linear]	URI41H	442				442										False
contig_38 [gcode=11] [topology=linear]	URI41H	414				414										False
contig_39 [gcode=11] [topology=linear]	URI41H	401				401										False
contig_4 [gcode=11] [topology=linear]	URI41H	43055	H28_B31_lp28-3_ParA_X	lp28-3	H28	43055	251	100.0	1.7466031819765415	752	250	[(1, 251)]	[(31208, 31960)]	[(1, 251)]		False
contig_40 [gcode=11] [topology=linear]	URI41H	381				381										False
contig_41 [gcode=11] [topology=linear]	URI41H	378				378										False
contig_42 [gcode=11] [topology=linear]	URI41H	371				371										False
contig_43 [gcode=11] [topology=linear]	URI41H	353				353										False
contig_44 [gcode=11] [topology=linear]	URI41H	344				344										False
contig_45 [gcode=11] [topology=linear]	URI41H	330				330										False
contig_46 [gcode=11] [topology=linear]	URI41H	304				304										False
contig_47 [gcode=11] [topology=linear]	URI41H	296				296										False
contig_48 [gcode=11] [topology=linear]	URI41H	277				277										False
contig_49 [gcode=11] [topology=linear]	URI41H	276				276										False
contig_5 [gcode=11] [topology=linear]	URI41H	34502	K21_B31_lp36_ParA_X	lp36	K21	34502	249	100.0	2.110022607385079	728	242	[(1, 243)]	[(13598, 14326)]	[(1, 243)]		False
contig_50 [gcode=11] [topology=linear]	URI41H	269				269										False
contig_51 [gcode=11] [topology=linear]	URI41H	261				261										False
contig_52 [gcode=11] [topology=linear]	URI41H	249				249										False
contig_53 [gcode=11] [topology=linear]	URI41H	244				244										False
contig_54 [gcode=11] [topology=linear]	URI41H	235				235										False
contig_55 [gcode=11] [topology=linear]	URI41H	233				233										False
contig_56 [gcode=11] [topology=linear]	URI41H	232				232										False
contig_57 [gcode=11] [topology=linear]	URI41H	228				228										False
contig_58 [gcode=11] [topology=linear]	URI41H	228				228										False
contig_59 [gcode=11] [topology=linear]	URI41H	221				221										False
contig_6 [gcode=11] [topology=linear]	URI41H	34091	F24_B31_lp28-1_ParA_X	lp28-1	F24	34091	254	100.0	2.2322607139714292	761	253	[(1, 254)]	[(15384, 16145)]	[(1, 254)]	lp28-1*	True
contig_60 [gcode=11] [topology=linear]	URI41H	207				207										False
contig_61 [gcode=11] [topology=linear]	URI41H	203				203										False
contig_62 [gcode=11] [topology=linear]	URI41H	197				197										False
contig_63 [gcode=11] [topology=linear]	URI41H	190				190										False
contig_64 [gcode=11] [topology=linear]	URI41H	187				187										False
contig_65 [gcode=11] [topology=linear]	URI41H	179				179										False
contig_66 [gcode=11] [topology=linear]	URI41H	166				166										False
contig_67 [gcode=11] [topology=linear]	URI41H	166				166										False
contig_68 [gcode=11] [topology=linear]	URI41H	164				164										False
contig_69 [gcode=11] [topology=linear]	URI41H	158				158										False
contig_7 [gcode=11] [topology=linear]	URI41H	31177	O32_B31_cp32-7_ParA_X	cp32-7	O32	31177	249	100.0	2.392789556403759	746	248	[(1, 249)]	[(5530, 6276)]	[(1, 249)]		False
contig_70 [gcode=11] [topology=linear]	URI41H	158				158										False
contig_71 [gcode=11] [topology=linear]	URI41H	149				149										False
contig_72 [gcode=11] [topology=linear]	URI41H	148				148										False
contig_73 [gcode=11] [topology=linear]	URI41H	147				147										False
contig_74 [gcode=11] [topology=linear]	URI41H	143				143										False
contig_75 [gcode=11] [topology=linear]	URI41H	142				142										False
contig_76 [gcode=11] [topology=linear]	URI41H	141				141										False
contig_77 [gcode=11] [topology=linear]	URI41H	139				139										False
contig_78 [gcode=11] [topology=linear]	URI41H	137				137										False
contig_79 [gcode=11] [topology=linear]	URI41H	132				132										False
contig_8 [gcode=11] [topology=linear]	URI41H	30700	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30700	257	100.0	2.5081433224755703	770	256	[(1, 257)]	[(23647, 24417)]	[(1, 257)]		False
contig_80 [gcode=11] [topology=linear]	URI41H	130				130										False
contig_81 [gcode=11] [topology=linear]	URI41H	130				130										False
contig_82 [gcode=11] [topology=linear]	URI41H	111				111										False
contig_83 [gcode=11] [topology=linear]	URI41H	105				105										False
contig_84 [gcode=11] [topology=linear]	URI41H	103				103										False
contig_9 [gcode=11] [topology=linear]	URI41H	30647	N32_B31_cp32-9_ParA_X	cp32-9	N32	30647	251	100.0	2.4243808529382975	743	247	[(1, 248)]	[(6390, 7133)]	[(1, 248)]		False
