contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_6 [gcode=11] [topology=linear]	UCT30H	34559	B379_chromosome_ParA_5	chromosome	B379	34559	262	100.0	2.271477762666744	785	261	[(1, 262)]	[(30971, 31756)]	[(1, 262)]		False
contig_60 [gcode=11] [topology=linear]	UCT30H	181				181										False
contig_61 [gcode=11] [topology=linear]	UCT30H	175				175										False
contig_62 [gcode=11] [topology=linear]	UCT30H	171				171										False
contig_63 [gcode=11] [topology=linear]	UCT30H	170				170										False
contig_64 [gcode=11] [topology=linear]	UCT30H	169				169										False
contig_65 [gcode=11] [topology=linear]	UCT30H	169				169										False
contig_66 [gcode=11] [topology=linear]	UCT30H	166				166										False
contig_67 [gcode=11] [topology=linear]	UCT30H	165				165										False
contig_68 [gcode=11] [topology=linear]	UCT30H	157				157										False
contig_69 [gcode=11] [topology=linear]	UCT30H	153				153										False
contig_7 [gcode=11] [topology=linear]	UCT30H	33119	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	33119	245	100.0	2.216250490654911	734	244	[(1, 245)]	[(7601, 8335)]	[(1, 245)]		False
contig_70 [gcode=11] [topology=linear]	UCT30H	151				151										False
contig_71 [gcode=11] [topology=linear]	UCT30H	143				143										False
contig_72 [gcode=11] [topology=linear]	UCT30H	139				139										False
contig_73 [gcode=11] [topology=linear]	UCT30H	134				134										False
contig_74 [gcode=11] [topology=linear]	UCT30H	130				130										False
contig_75 [gcode=11] [topology=linear]	UCT30H	127				127										False
contig_76 [gcode=11] [topology=linear]	UCT30H	125				125										False
contig_77 [gcode=11] [topology=linear]	UCT30H	123				123										False
contig_78 [gcode=11] [topology=linear]	UCT30H	122				122										False
contig_79 [gcode=11] [topology=linear]	UCT30H	122				122										False
contig_8 [gcode=11] [topology=linear]	UCT30H	30617	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30617	249	100.0	2.4365548551458343	746	248	[(1, 249)]	[(20986, 21732)]	[(1, 249)]		False
contig_80 [gcode=11] [topology=linear]	UCT30H	121				121										False
contig_81 [gcode=11] [topology=linear]	UCT30H	118				118										False
contig_82 [gcode=11] [topology=linear]	UCT30H	114				114										False
contig_83 [gcode=11] [topology=linear]	UCT30H	113				113										False
contig_84 [gcode=11] [topology=linear]	UCT30H	112				112										False
contig_85 [gcode=11] [topology=linear]	UCT30H	110				110										False
contig_86 [gcode=11] [topology=linear]	UCT30H	110				110										False
contig_87 [gcode=11] [topology=linear]	UCT30H	106				106										False
contig_88 [gcode=11] [topology=linear]	UCT30H	102				102										False
contig_89 [gcode=11] [topology=linear]	UCT30H	101				101										False
contig_9 [gcode=11] [topology=linear]	UCT30H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(3040, 3792)]	[(1, 251)]		False
