contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_39 [gcode=11] [topology=linear]	URI40H	566				566										False
contig_4 [gcode=11] [topology=linear]	URI40H	37671	K21_B31_lp36_ParA_X	lp36	K21	37671	249	100.0	1.9325210374027766	728	242	[(1, 243)]	[(13609, 14337)]	[(1, 243)]		False
contig_40 [gcode=11] [topology=linear]	URI40H	564				564										False
contig_41 [gcode=11] [topology=linear]	URI40H	512				512										False
contig_42 [gcode=11] [topology=linear]	URI40H	501				501										False
contig_43 [gcode=11] [topology=linear]	URI40H	434				434										False
contig_44 [gcode=11] [topology=linear]	URI40H	403				403										False
contig_45 [gcode=11] [topology=linear]	URI40H	400				400										False
contig_46 [gcode=11] [topology=linear]	URI40H	400				400										False
contig_47 [gcode=11] [topology=linear]	URI40H	399				399										False
contig_48 [gcode=11] [topology=linear]	URI40H	384				384										False
contig_49 [gcode=11] [topology=linear]	URI40H	363				363										False
contig_5 [gcode=11] [topology=linear]	URI40H	33437	F24_B31_lp28-1_ParA_X	lp28-1	F24	33437	254	100.0	2.275921882944044	761	253	[(1, 254)]	[(14732, 15493)]	[(1, 254)]	lp28-1*	True
contig_50 [gcode=11] [topology=linear]	URI40H	304				304										False
contig_51 [gcode=11] [topology=linear]	URI40H	285				285										False
contig_52 [gcode=11] [topology=linear]	URI40H	285				285										False
contig_53 [gcode=11] [topology=linear]	URI40H	284				284										False
contig_54 [gcode=11] [topology=linear]	URI40H	271				271										False
contig_55 [gcode=11] [topology=linear]	URI40H	248				248										False
contig_56 [gcode=11] [topology=linear]	URI40H	236				236										False
contig_57 [gcode=11] [topology=linear]	URI40H	227				227										False
contig_58 [gcode=11] [topology=linear]	URI40H	207				207										False
contig_59 [gcode=11] [topology=linear]	URI40H	206				206										False
contig_6 [gcode=11] [topology=linear]	URI40H	31891	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	31891	252	100.0	2.3674390893982626	755	251	[(1, 252)]	[(19634, 20389)]	[(1, 252)]		False
contig_60 [gcode=11] [topology=linear]	URI40H	193				193										False
contig_61 [gcode=11] [topology=linear]	URI40H	173				173										False
contig_62 [gcode=11] [topology=linear]	URI40H	172				172										False
contig_63 [gcode=11] [topology=linear]	URI40H	163				163										False
contig_64 [gcode=11] [topology=linear]	URI40H	161				161										False
contig_65 [gcode=11] [topology=linear]	URI40H	158				158										False
contig_66 [gcode=11] [topology=linear]	URI40H	156				156										False
contig_67 [gcode=11] [topology=linear]	URI40H	151				151										False
contig_68 [gcode=11] [topology=linear]	URI40H	148				148										False
contig_69 [gcode=11] [topology=linear]	URI40H	147				147										False
contig_7 [gcode=11] [topology=linear]	URI40H	31247	O32_B31_cp32-7_ParA_X	cp32-7	O32	31247	249	100.0	2.3874291932025473	746	248	[(1, 249)]	[(27181, 27927)]	[(1, 249)]		False
contig_70 [gcode=11] [topology=linear]	URI40H	142				142										False
contig_71 [gcode=11] [topology=linear]	URI40H	141				141										False
contig_72 [gcode=11] [topology=linear]	URI40H	130				130										False
contig_73 [gcode=11] [topology=linear]	URI40H	129				129										False
contig_74 [gcode=11] [topology=linear]	URI40H	128				128										False
contig_75 [gcode=11] [topology=linear]	URI40H	128				128										False
contig_76 [gcode=11] [topology=linear]	URI40H	122				122										False
contig_77 [gcode=11] [topology=linear]	URI40H	114				114										False
contig_78 [gcode=11] [topology=linear]	URI40H	114				114										False
contig_79 [gcode=11] [topology=linear]	URI40H	111				111										False
contig_8 [gcode=11] [topology=linear]	URI40H	30747	M32_B31_cp32-6_ParA_X	cp32-6	M32	30747	249	100.0	2.4262529677692135	746	248	[(1, 249)]	[(21082, 21828)]	[(1, 249)]		False
contig_80 [gcode=11] [topology=linear]	URI40H	110				110										False
contig_81 [gcode=11] [topology=linear]	URI40H	105				105										False
contig_82 [gcode=11] [topology=linear]	URI40H	103				103										False
contig_9 [gcode=11] [topology=linear]	URI40H	30651	N32_B31_cp32-9_ParA_X	cp32-9	N32	30651	251	100.0	2.424064467717203	743	247	[(1, 248)]	[(15370, 16113)]	[(1, 248)]		False
