contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_20 [gcode=11] [topology=linear]	UCT110H	3015	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	3015	246	100.0	24.444444444444443	737	245	[(1, 246)]	[(1877, 2614)]	[(1, 246)]		False
contig_21 [gcode=11] [topology=linear]	UCT110H	2758	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	2758	257	100.0	27.918781725888326	770	256	[(1, 257)]	[(1369, 2139)]	[(1, 257)]		False
contig_22 [gcode=11] [topology=linear]	UCT110H	2042				2042										False
contig_23 [gcode=11] [topology=linear]	UCT110H	1616				1616										False
contig_24 [gcode=11] [topology=linear]	UCT110H	1304				1304										False
contig_25 [gcode=11] [topology=linear]	UCT110H	1111				1111										False
contig_26 [gcode=11] [topology=linear]	UCT110H	1036				1036										False
contig_27 [gcode=11] [topology=linear]	UCT110H	1000				1000										False
contig_28 [gcode=11] [topology=linear]	UCT110H	956				956										False
contig_29 [gcode=11] [topology=linear]	UCT110H	926				926										False
contig_3 [gcode=11] [topology=linear]	UCT110H	53600	H28_B31_lp28-3_ParA_X	lp28-3	H28	53600	251	100.0	1.4029850746268657	752	250	[(1, 251)]	[(34889, 35641)]	[(1, 251)]	lp28-3:::lp36	True
contig_30 [gcode=11] [topology=linear]	UCT110H	833				833										False
contig_31 [gcode=11] [topology=linear]	UCT110H	805				805										False
contig_32 [gcode=11] [topology=linear]	UCT110H	796				796										False
contig_33 [gcode=11] [topology=linear]	UCT110H	753				753										False
contig_34 [gcode=11] [topology=linear]	UCT110H	749				749										False
contig_35 [gcode=11] [topology=linear]	UCT110H	740				740										False
contig_36 [gcode=11] [topology=linear]	UCT110H	710				710										False
contig_37 [gcode=11] [topology=linear]	UCT110H	705				705										False
contig_38 [gcode=11] [topology=linear]	UCT110H	675				675										False
contig_39 [gcode=11] [topology=linear]	UCT110H	604				604										False
contig_4 [gcode=11] [topology=linear]	UCT110H	30604	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30604	249	100.0	2.437589857534963	746	248	[(1, 249)]	[(2670, 3416)]	[(1, 249)]		False
contig_40 [gcode=11] [topology=linear]	UCT110H	596				596										False
contig_41 [gcode=11] [topology=linear]	UCT110H	593				593										False
contig_42 [gcode=11] [topology=linear]	UCT110H	587				587										False
contig_43 [gcode=11] [topology=linear]	UCT110H	500				500										False
contig_44 [gcode=11] [topology=linear]	UCT110H	489				489										False
contig_45 [gcode=11] [topology=linear]	UCT110H	463				463										False
contig_46 [gcode=11] [topology=linear]	UCT110H	450				450										False
contig_47 [gcode=11] [topology=linear]	UCT110H	448				448										False
contig_48 [gcode=11] [topology=linear]	UCT110H	427				427										False
contig_49 [gcode=11] [topology=linear]	UCT110H	424				424										False
contig_5 [gcode=11] [topology=linear]	UCT110H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(9200, 9952)]	[(1, 251)]		False
contig_50 [gcode=11] [topology=linear]	UCT110H	424				424										False
contig_51 [gcode=11] [topology=linear]	UCT110H	420				420										False
contig_52 [gcode=11] [topology=linear]	UCT110H	416				416										False
contig_53 [gcode=11] [topology=linear]	UCT110H	413				413										False
contig_54 [gcode=11] [topology=linear]	UCT110H	410				410										False
contig_55 [gcode=11] [topology=linear]	UCT110H	408				408										False
contig_56 [gcode=11] [topology=linear]	UCT110H	398				398										False
contig_57 [gcode=11] [topology=linear]	UCT110H	389				389										False
contig_58 [gcode=11] [topology=linear]	UCT110H	387				387										False
contig_59 [gcode=11] [topology=linear]	UCT110H	385				385										False
contig_6 [gcode=11] [topology=linear]	UCT110H	30283	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30283	252	100.0	2.4931479708087045	755	251	[(1, 252)]	[(20873, 21628)]	[(1, 252)]		False
contig_60 [gcode=11] [topology=linear]	UCT110H	347				347										False
contig_61 [gcode=11] [topology=linear]	UCT110H	347				347										False
contig_62 [gcode=11] [topology=linear]	UCT110H	333				333										False
contig_63 [gcode=11] [topology=linear]	UCT110H	331				331										False
contig_64 [gcode=11] [topology=linear]	UCT110H	317				317										False
contig_65 [gcode=11] [topology=linear]	UCT110H	315				315										False
contig_66 [gcode=11] [topology=linear]	UCT110H	303				303										False
contig_67 [gcode=11] [topology=linear]	UCT110H	302				302										False
contig_68 [gcode=11] [topology=linear]	UCT110H	262				262										False
contig_69 [gcode=11] [topology=linear]	UCT110H	260				260										False
contig_7 [gcode=11] [topology=linear]	UCT110H	30250	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30250	245	100.0	2.4264462809917355	734	244	[(1, 245)]	[(24778, 25512)]	[(1, 245)]		False
contig_70 [gcode=11] [topology=linear]	UCT110H	249				249										False
contig_71 [gcode=11] [topology=linear]	UCT110H	247				247										False
contig_72 [gcode=11] [topology=linear]	UCT110H	240				240										False
contig_73 [gcode=11] [topology=linear]	UCT110H	235				235										False
contig_74 [gcode=11] [topology=linear]	UCT110H	221				221										False
contig_75 [gcode=11] [topology=linear]	UCT110H	216				216										False
contig_76 [gcode=11] [topology=linear]	UCT110H	215				215										False
contig_77 [gcode=11] [topology=linear]	UCT110H	211				211										False
contig_78 [gcode=11] [topology=linear]	UCT110H	210				210										False
contig_79 [gcode=11] [topology=linear]	UCT110H	206				206										False
contig_8 [gcode=11] [topology=linear]	UCT110H	28983	I21_B31_lp28-4_ParA_X	lp28-4	I21	28983	250	100.0	2.5842735396611807	749	249	[(1, 250)]	[(14744, 15493)]	[(1, 250)]		False
contig_80 [gcode=11] [topology=linear]	UCT110H	188				188										False
contig_81 [gcode=11] [topology=linear]	UCT110H	187				187										False
contig_82 [gcode=11] [topology=linear]	UCT110H	187				187										False
contig_83 [gcode=11] [topology=linear]	UCT110H	183				183										False
contig_84 [gcode=11] [topology=linear]	UCT110H	176				176										False
contig_85 [gcode=11] [topology=linear]	UCT110H	166				166										False
contig_86 [gcode=11] [topology=linear]	UCT110H	165				165										False
contig_87 [gcode=11] [topology=linear]	UCT110H	165				165										False
contig_88 [gcode=11] [topology=linear]	UCT110H	161				161										False
contig_89 [gcode=11] [topology=linear]	UCT110H	161				161										False
contig_9 [gcode=11] [topology=linear]	UCT110H	27804	B379_lp28-5_ParA_1	lp28-5	B379	27804	247	100.0	2.6614875557473745	740	246	[(1, 247)]	[(7277, 8017)]	[(1, 247)]		False
contig_90 [gcode=11] [topology=linear]	UCT110H	158				158										False
contig_91 [gcode=11] [topology=linear]	UCT110H	157				157										False
contig_92 [gcode=11] [topology=linear]	UCT110H	155				155										False
contig_93 [gcode=11] [topology=linear]	UCT110H	150				150										False
contig_94 [gcode=11] [topology=linear]	UCT110H	146				146										False
contig_95 [gcode=11] [topology=linear]	UCT110H	138				138										False
contig_96 [gcode=11] [topology=linear]	UCT110H	132				132										False
contig_97 [gcode=11] [topology=linear]	UCT110H	130				130										False
contig_98 [gcode=11] [topology=linear]	UCT110H	129				129										False
contig_99 [gcode=11] [topology=linear]	UCT110H	129				129										False
