contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_48 [gcode=11] [topology=linear]	UCT50H	360				360										False
contig_49 [gcode=11] [topology=linear]	UCT50H	352				352										False
contig_5 [gcode=11] [topology=linear]	UCT50H	31929	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	31929	249	100.0	2.2800588806414233	728	242	[(1, 243)]	[(13947, 14675)]	[(1, 243)]		False
contig_50 [gcode=11] [topology=linear]	UCT50H	350				350										False
contig_51 [gcode=11] [topology=linear]	UCT50H	347				347										False
contig_52 [gcode=11] [topology=linear]	UCT50H	343				343										False
contig_53 [gcode=11] [topology=linear]	UCT50H	342				342										False
contig_54 [gcode=11] [topology=linear]	UCT50H	339				339										False
contig_55 [gcode=11] [topology=linear]	UCT50H	329				329										False
contig_56 [gcode=11] [topology=linear]	UCT50H	319				319										False
contig_57 [gcode=11] [topology=linear]	UCT50H	318				318										False
contig_58 [gcode=11] [topology=linear]	UCT50H	311				311										False
contig_59 [gcode=11] [topology=linear]	UCT50H	308				308										False
contig_6 [gcode=11] [topology=linear]	UCT50H	30930	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	30930	260	100.0	2.518590365341093	779	259	[(1, 260)]	[(17598, 18377)]	[(1, 260)]		False
contig_60 [gcode=11] [topology=linear]	UCT50H	264				264										False
contig_61 [gcode=11] [topology=linear]	UCT50H	249				249										False
contig_62 [gcode=11] [topology=linear]	UCT50H	245				245										False
contig_63 [gcode=11] [topology=linear]	UCT50H	227				227										False
contig_64 [gcode=11] [topology=linear]	UCT50H	202				202										False
contig_65 [gcode=11] [topology=linear]	UCT50H	196				196										False
contig_66 [gcode=11] [topology=linear]	UCT50H	190				190										False
contig_67 [gcode=11] [topology=linear]	UCT50H	188				188										False
contig_68 [gcode=11] [topology=linear]	UCT50H	187				187										False
contig_69 [gcode=11] [topology=linear]	UCT50H	185				185										False
contig_7 [gcode=11] [topology=linear]	UCT50H	29617	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	29617	257	100.0	2.599858189553297	770	256	[(1, 257)]	[(2514, 3284)]	[(1, 257)]		False
contig_70 [gcode=11] [topology=linear]	UCT50H	183				183										False
contig_71 [gcode=11] [topology=linear]	UCT50H	181				181										False
contig_72 [gcode=11] [topology=linear]	UCT50H	178				178										False
contig_73 [gcode=11] [topology=linear]	UCT50H	155				155										False
contig_74 [gcode=11] [topology=linear]	UCT50H	152				152										False
contig_75 [gcode=11] [topology=linear]	UCT50H	151				151										False
contig_76 [gcode=11] [topology=linear]	UCT50H	142				142										False
contig_77 [gcode=11] [topology=linear]	UCT50H	142				142										False
contig_78 [gcode=11] [topology=linear]	UCT50H	140				140										False
contig_79 [gcode=11] [topology=linear]	UCT50H	140				140										False
contig_8 [gcode=11] [topology=linear]	UCT50H	26498	N40_cp26_ParA_1	cp26	N40	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(15284, 16042)]	[(1, 253)]		False
contig_80 [gcode=11] [topology=linear]	UCT50H	139				139										False
contig_81 [gcode=11] [topology=linear]	UCT50H	137				137										False
contig_82 [gcode=11] [topology=linear]	UCT50H	134				134										False
contig_83 [gcode=11] [topology=linear]	UCT50H	134				134										False
contig_84 [gcode=11] [topology=linear]	UCT50H	131				131										False
contig_85 [gcode=11] [topology=linear]	UCT50H	131				131										False
contig_86 [gcode=11] [topology=linear]	UCT50H	128				128										False
contig_87 [gcode=11] [topology=linear]	UCT50H	117				117										False
contig_88 [gcode=11] [topology=linear]	UCT50H	117				117										False
contig_89 [gcode=11] [topology=linear]	UCT50H	114				114										False
contig_9 [gcode=11] [topology=linear]	UCT50H	24152	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24152	252	100.0	3.1260351109638957	755	251	[(1, 252)]	[(11488, 12243)]	[(1, 252)]		False
contig_90 [gcode=11] [topology=linear]	UCT50H	114				114										False
