contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_20 [gcode=11] [topology=linear]	URI36H	16368	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	16368	246	100.0	8.858748778103617	1450	241	[(1, 242)]	[(15567, 16292), (9175, 9900)]	[(1, 242), (1, 242)]	lp17*	True
contig_21 [gcode=11] [topology=linear]	URI36H	8728				8728										False
contig_22 [gcode=11] [topology=linear]	URI36H	2692				2692										False
contig_23 [gcode=11] [topology=linear]	URI36H	2431				2431										False
contig_24 [gcode=11] [topology=linear]	URI36H	1226				1226										False
contig_25 [gcode=11] [topology=linear]	URI36H	1012				1012										False
contig_26 [gcode=11] [topology=linear]	URI36H	991				991										False
contig_27 [gcode=11] [topology=linear]	URI36H	854				854										False
contig_28 [gcode=11] [topology=linear]	URI36H	690				690										False
contig_29 [gcode=11] [topology=linear]	URI36H	672				672										False
contig_3 [gcode=11] [topology=linear]	URI36H	38933	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	38933	245	100.0	1.8852901137852207	734	244	[(1, 245)]	[(11223, 11957)]	[(1, 245)]		False
contig_30 [gcode=11] [topology=linear]	URI36H	608				608										False
contig_31 [gcode=11] [topology=linear]	URI36H	591				591										False
contig_32 [gcode=11] [topology=linear]	URI36H	587				587										False
contig_33 [gcode=11] [topology=linear]	URI36H	545				545										False
contig_34 [gcode=11] [topology=linear]	URI36H	539				539										False
contig_35 [gcode=11] [topology=linear]	URI36H	491				491										False
contig_36 [gcode=11] [topology=linear]	URI36H	459				459										False
contig_37 [gcode=11] [topology=linear]	URI36H	437				437										False
contig_38 [gcode=11] [topology=linear]	URI36H	415				415										False
contig_39 [gcode=11] [topology=linear]	URI36H	391				391										False
contig_4 [gcode=11] [topology=linear]	URI36H	30610	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30610	251	100.0	2.4567134923227703	752	250	[(1, 251)]	[(19951, 20703)]	[(1, 251)]		False
contig_40 [gcode=11] [topology=linear]	URI36H	382				382										False
contig_41 [gcode=11] [topology=linear]	URI36H	370				370										False
contig_42 [gcode=11] [topology=linear]	URI36H	342				342										False
contig_43 [gcode=11] [topology=linear]	URI36H	318				318										False
contig_44 [gcode=11] [topology=linear]	URI36H	310				310										False
contig_45 [gcode=11] [topology=linear]	URI36H	220				220										False
contig_46 [gcode=11] [topology=linear]	URI36H	214				214										False
contig_47 [gcode=11] [topology=linear]	URI36H	203				203										False
contig_48 [gcode=11] [topology=linear]	URI36H	151				151										False
contig_49 [gcode=11] [topology=linear]	URI36H	151				151										False
contig_5 [gcode=11] [topology=linear]	URI36H	30192	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30192	246	100.0	2.4410439851616323	737	245	[(1, 246)]	[(14459, 15196)]	[(1, 246)]		False
contig_50 [gcode=11] [topology=linear]	URI36H	142				142										False
contig_51 [gcode=11] [topology=linear]	URI36H	140				140										False
contig_52 [gcode=11] [topology=linear]	URI36H	135				135										False
contig_53 [gcode=11] [topology=linear]	URI36H	119				119										False
contig_6 [gcode=11] [topology=linear]	URI36H	30176	B500_cp32-11_ParA_1	cp32-11	B500	30176	252	100.0	2.5019883351007426	755	251	[(1, 252)]	[(19209, 19964)]	[(1, 252)]		False
contig_7 [gcode=11] [topology=linear]	URI36H	30054	O32_B31_cp32-7_ParA_X	cp32-7	O32	30054	249	100.0	2.4821987089904836	746	248	[(1, 249)]	[(20766, 21512)]	[(1, 249)]		False
contig_8 [gcode=11] [topology=linear]	URI36H	30017	M32_B31_cp32-6_ParA_X	cp32-6	M32	30017	249	100.0	2.485258353599627	746	248	[(1, 249)]	[(14981, 15727)]	[(1, 249)]		False
contig_9 [gcode=11] [topology=linear]	URI36H	29892	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29892	246	100.0	2.445470359962532	731	243	[(1, 244)]	[(20371, 21102)]	[(1, 244)]		False
