contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_30 [gcode=11] [topology=linear]	URI33H	321				321										False
contig_31 [gcode=11] [topology=linear]	URI33H	300				300										False
contig_32 [gcode=11] [topology=linear]	URI33H	296				296										False
contig_33 [gcode=11] [topology=linear]	URI33H	281				281										False
contig_34 [gcode=11] [topology=linear]	URI33H	232				232										False
contig_35 [gcode=11] [topology=linear]	URI33H	208				208										False
contig_36 [gcode=11] [topology=linear]	URI33H	206				206										False
contig_37 [gcode=11] [topology=linear]	URI33H	170				170										False
contig_38 [gcode=11] [topology=linear]	URI33H	156				156										False
contig_39 [gcode=11] [topology=linear]	URI33H	125				125										False
contig_4 [gcode=11] [topology=linear]	URI33H	33021	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	33021	252	100.0	2.286423790920929	755	251	[(1, 252)]	[(11312, 12067)]	[(1, 252)]		False
contig_40 [gcode=11] [topology=linear]	URI33H	123				123										False
contig_41 [gcode=11] [topology=linear]	URI33H	112				112										False
contig_42 [gcode=11] [topology=linear]	URI33H	109				109										False
contig_43 [gcode=11] [topology=linear]	URI33H	108				108										False
contig_44 [gcode=11] [topology=linear]	URI33H	108				108										False
contig_5 [gcode=11] [topology=linear]	URI33H	31968	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	31968	251	99.60159362549801	2.3523523523523524	752	250	[(1, 251)]	[(21997, 22749)]	[(1, 251)]		False
contig_6 [gcode=11] [topology=linear]	URI33H	30965	B379_chromosome_ParA_5	chromosome	B379	30965	262	100.0	2.5351202971096396	785	261	[(1, 262)]	[(27392, 28177)]	[(1, 262)]		False
contig_7 [gcode=11] [topology=linear]	URI33H	30840	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30840	249	99.59839357429718	2.4189364461738005	746	248	[(1, 249)]	[(10975, 11721)]	[(1, 249)]		False
contig_8 [gcode=11] [topology=linear]	URI33H	30762	RS06620_JD1_JD1_lp28-7_ParA_X	lp28-7	RS06620	30762	253	100.0	2.464079058578766	758	252	[(1, 253)]	[(22727, 23485)]	[(1, 253)]		False
contig_9 [gcode=11] [topology=linear]	URI33H	30686	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30686	246	100.0	2.3821938343218405	731	243	[(1, 244)]	[(16772, 17503)]	[(1, 244)]		False
