contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	concat_call	multiple_loci
contig_19 [gcode=11] [topology=linear]	UCT124H	22413	N32_B31_cp32-9_ParA_X	cp32-9	N32	22413	251	100.0	3.3150403783518496	743	247	[(1, 248)]	[(8836, 9579)]	[(1, 248)]		False
contig_2 [gcode=11] [topology=linear]	UCT124H	53506	A20_B31_lp54_ParA_X	lp54	A20	53506	250	100.0	1.3998430082607558	749	249	[(1, 250)]	[(13534, 14283)]	[(1, 250)]		False
contig_20 [gcode=11] [topology=linear]	UCT124H	18735	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18735	246	100.0	7.7395249532959705	1450	241	[(1, 242)]	[(11561, 12286), (17959, 18684)]	[(1, 242), (1, 242)]	lp17*	True
contig_21 [gcode=11] [topology=linear]	UCT124H	9813				9813										False
contig_22 [gcode=11] [topology=linear]	UCT124H	9386				9386										False
contig_23 [gcode=11] [topology=linear]	UCT124H	9106	F24_B31_lp28-1_ParA_X	lp28-1	F24	9106	254	100.0	8.357127168899627	761	253	[(1, 254)]	[(4635, 5396)]	[(1, 254)]		False
contig_24 [gcode=11] [topology=linear]	UCT124H	1380				1380										False
contig_25 [gcode=11] [topology=linear]	UCT124H	1103				1103										False
contig_26 [gcode=11] [topology=linear]	UCT124H	756				756										False
contig_27 [gcode=11] [topology=linear]	UCT124H	756				756										False
contig_28 [gcode=11] [topology=linear]	UCT124H	742				742										False
contig_29 [gcode=11] [topology=linear]	UCT124H	685				685										False
contig_3 [gcode=11] [topology=linear]	UCT124H	44336	J17_B31_lp38_ParA_X	lp38	J17	44336	245	100.0	1.655539516420065	734	244	[(1, 245)]	[(11295, 12029)]	[(1, 245)]		False
contig_30 [gcode=11] [topology=linear]	UCT124H	652				652										False
contig_31 [gcode=11] [topology=linear]	UCT124H	540				540										False
contig_32 [gcode=11] [topology=linear]	UCT124H	448				448										False
contig_33 [gcode=11] [topology=linear]	UCT124H	445				445										False
contig_34 [gcode=11] [topology=linear]	UCT124H	376				376										False
contig_35 [gcode=11] [topology=linear]	UCT124H	371				371										False
contig_36 [gcode=11] [topology=linear]	UCT124H	301				301										False
contig_37 [gcode=11] [topology=linear]	UCT124H	238				238										False
contig_38 [gcode=11] [topology=linear]	UCT124H	229				229										False
contig_39 [gcode=11] [topology=linear]	UCT124H	223				223										False
contig_4 [gcode=11] [topology=linear]	UCT124H	35390	K21_B31_lp36_ParA_X	lp36	K21	35390	249	100.0	2.0570782706979376	728	242	[(1, 243)]	[(13656, 14384)]	[(1, 243)]		False
contig_40 [gcode=11] [topology=linear]	UCT124H	215				215										False
contig_41 [gcode=11] [topology=linear]	UCT124H	212				212										False
contig_42 [gcode=11] [topology=linear]	UCT124H	206				206										False
contig_43 [gcode=11] [topology=linear]	UCT124H	169				169										False
contig_44 [gcode=11] [topology=linear]	UCT124H	165				165										False
contig_45 [gcode=11] [topology=linear]	UCT124H	152				152										False
contig_46 [gcode=11] [topology=linear]	UCT124H	146				146										False
contig_47 [gcode=11] [topology=linear]	UCT124H	137				137										False
contig_48 [gcode=11] [topology=linear]	UCT124H	125				125										False
contig_49 [gcode=11] [topology=linear]	UCT124H	107				107										False
contig_5 [gcode=11] [topology=linear]	UCT124H	30860	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	30860	246	100.0	2.3882047958522357	737	245	[(1, 246)]	[(21509, 22246)]	[(1, 246)]		False
contig_50 [gcode=11] [topology=linear]	UCT124H	104				104										False
contig_6 [gcode=11] [topology=linear]	UCT124H	30847	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30847	252	100.0	2.447563782539631	755	251	[(1, 252)]	[(26300, 27055)]	[(1, 252)]		False
contig_7 [gcode=11] [topology=linear]	UCT124H	30731	P32_B31_cp32-1_ParA_X	cp32-1	P32	30731	246	100.0	2.398229800527155	737	245	[(1, 246)]	[(27134, 27871)]	[(1, 246)]		False
contig_8 [gcode=11] [topology=linear]	UCT124H	30375	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30375	251	100.0	2.4757201646090534	752	250	[(1, 251)]	[(14688, 15440)]	[(1, 251)]		False
contig_9 [gcode=11] [topology=linear]	UCT124H	30163	S35_B31_cp32-3_ParA_X	cp32-3	S35	30163	246	100.0	2.443390909392302	737	245	[(1, 246)]	[(19493, 20230)]	[(1, 246)]		False
