#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
CFHKPG_00782	1	435	+	DGBGBC_00719	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CFHKPG_00860	1	639	+	DGBGBC_00796	24.3	5.5	PF05714.15|PFam54_60	PFAM:PF05714.15
CFHKPG_00877	1	1398	+	DGBGBC_00812	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CFHKPG_00896	1	594	+	DGBGBC_00829	22.7	9.1		RefSeq:WP_010890382.1, SO:0001217, UniParc:UPI0000056917, UniRef:UniRef100_O50923, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CFHKPG_00920	1	348	+	DGBGBC_00849	13.1	5.2	PF05714.15|PFam54_60	PFAM:PF05714.15
CFHKPG_00922	1	282	+	DGBGBC_00850	11.3	10.0		RefSeq:WP_038379685.1, SO:0001217, UniParc:UPI00016C583C, UniRef:UniRef100_UPI0000057760, UniRef:UniRef50_A0A1L8ZA91, UniRef:UniRef90_A0A1L8ZA91
CFHKPG_00926	1	513	+	DGBGBC_00852	19.4	8.8		RefSeq:WP_083013073.1, SO:0001217, UniParc:UPI0009F1771F, UniRef:UniRef100_UPI0009F1771F, UniRef:UniRef50_UPI00016C5603, UniRef:UniRef90_UPI0004280BBD
CFHKPG_00927	1	381	+	DGBGBC_00853	14.3	6.7		RefSeq:WP_231013320.1, SO:0001217, UniParc:UPI0003F834B4, UniRef:UniRef100_UPI0000057758, UniRef:UniRef50_UPI0000057758, UniRef:UniRef90_UPI0000057758
CFHKPG_00931	1	381	+	DGBGBC_00857	14.5	6.7		SO:0001217, UniRef:UniRef50_C0R9C5
CFHKPG_00934	1	567	+	DGBGBC_00859	21.8	9.1		RefSeq:WP_010883937.1, SO:0001217, UniParc:UPI0000057752, UniRef:UniRef100_Q9RZY1, UniRef:UniRef90_Q9S073
CFHKPG_00980	1	219	+	DGBGBC_00902	7.7	9.5		
CFHKPG_01008	1	276	+	DGBGBC_00918	10.4	9.9		SO:0001217, UniRef:UniRef50_O50768, UniRef:UniRef90_O50768
CFHKPG_01024	1	378	+	DGBGBC_00929	13.9	5.6		RefSeq:WP_015899368.1, SO:0001217, UniParc:UPI00000568C3, UniRef:UniRef100_UPI00000568C3, UniRef:UniRef50_UPI00016B379E, UniRef:UniRef90_UPI00016B379E
CFHKPG_01026	1	585	+	DGBGBC_00931	22.1	5.3		RefSeq:WP_052403610.1, SO:0001217, UniParc:UPI0003233FA8, UniRef:UniRef100_UPI0003233FA8, UniRef:UniRef50_A0A0H3BZV3, UniRef:UniRef90_A0A0H3BZV3
CFHKPG_01043	1	285	+	DGBGBC_00942	11.1	7.9		RefSeq:WP_010890344.1, SO:0001217, UniParc:UPI00000568A7, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CFHKPG_01063	1	228	+	DGBGBC_00953	8.7	8.5		RefSeq:WP_012665401.1, SO:0001217, UniParc:UPI0000056993, UniRef:UniRef100_UPI0000056993, UniRef:UniRef50_UPI00016B33E0, UniRef:UniRef90_UPI00016B33E0
CFHKPG_01232	1	528	+	DGBGBC_01011	20.7	9.1		RefSeq:WP_010258620.1, SO:0001217, UniParc:UPI00016B2845, UniRef:UniRef100_A0A0H3C0R6, UniRef:UniRef90_A0A0H3C0R6
CFHKPG_01255	1	1587	+	DGBGBC_01024	60.8	5.3		
CFHKPG_01343	1	519	+	DGBGBC_01038	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
CFHKPG_01382	1	279	+	DGBGBC_01050	10.7	4.5		
CFHKPG_01496	1	444	+	DGBGBC_01081	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CFHKPG_01498	1	339	+	DGBGBC_01083	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CFHKPG_01499	1	834	+	DGBGBC_01084	31.4	6.4		RefSeq:WP_010890292.1, SO:0001217, UniParc:UPI000005685D, UniRef:UniRef100_O50740, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CFHKPG_01505	1	798	+	DGBGBC_01089	30.5	8.2		RefSeq:WP_010890297.1, SO:0001217, UniParc:UPI0000056862, UniRef:UniRef100_O50745, UniRef:UniRef90_Q66YQ9
CFHKPG_01506	1	783	+	DGBGBC_01090	29.8	5.6		RefSeq:WP_010890298.1, SO:0001217, UniParc:UPI0000056863, UniRef:UniRef100_O50746, UniRef:UniRef90_A0A0H3C5I5
CFHKPG_01509	1	375	+	DGBGBC_01093	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
CFHKPG_01511	1	387	+	DGBGBC_01095	14.9	9.2		RefSeq:WP_010256620.1, SO:0001217, UniParc:UPI0000056868, UniRef:UniRef100_O50751, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
CFHKPG_01517	1	765	+	DGBGBC_01101	29.2	9.8		RefSeq:WP_010890304.1, SO:0001217, UniParc:UPI000005686E, UniRef:UniRef100_O50757, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
CFHKPG_01582	1	378	+	DGBGBC_01154	14.8	5.2		
CFHKPG_01601	1	294	+	DGBGBC_01167	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
CFHKPG_01614	1	411	+	DGBGBC_01173	15.9	7.6		SO:0001217, UniRef:UniRef50_UPI001E473841
OHDNIM_01153	1	540	+	DGBGBC_01216	21.0	9.2		RefSeq:WP_002658749.1, SO:0001217, UniParc:UPI00016B3A50, UniRef:UniRef100_UPI00016B3A50, UniRef:UniRef50_UPI00016B3A50, UniRef:UniRef90_UPI00016B3A50
OHDNIM_01286	1	240	+	DGBGBC_01222	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
OHDNIM_01290	1	357	+	DGBGBC_01223	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
OHDNIM_01291	1	402	+	DGBGBC_01224	15.9	9.1		SO:0001217, UniRef:UniRef50_A0A7U3YBR6
OHDNIM_01292	1	339	+	DGBGBC_01225	13.2	9.2		RefSeq:WP_014540456.1, SO:0001217, UniParc:UPI0001F23BD5, UniRef:UniRef100_UPI0001F23BD5, UniRef:UniRef50_A0A806CJQ9, UniRef:UniRef90_UPI0001F23BD5
OHDNIM_01364	1	351	+	DGBGBC_01241	13.6	9.6		RefSeq:WP_006434156.1, SO:0001217, UniParc:UPI0001956AEE, UniRef:UniRef100_B9X958, UniRef:UniRef50_B9X958, UniRef:UniRef90_B9X958
HAALMC_01131	1	354	+	DGBGBC_01278	14.1	9.3		RefSeq:WP_106007396.1, SO:0001217, UniParc:UPI000D03C6FE, UniRef:UniRef100_UPI000D03C6FE, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
HAALMC_01252	1	798	+	DGBGBC_01305	30.5	8.8		RefSeq:WP_015056337.1, SO:0001217, UniParc:UPI00006EA8AF, UniRef:UniRef100_A0A9N7B969, UniRef:UniRef90_Q66YQ9
HAALMC_01256	1	372	+	DGBGBC_01307	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
HAALMC_01258	1	414	+	DGBGBC_01309	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
HAALMC_01281	1	348	+	DGBGBC_01316	13.4	5.5		SO:0001217, UniRef:UniRef50_A0A7U3YAV4
HAALMC_01306	1	219	+	DGBGBC_01322	8.6	6.5		SO:0001217, UniRef:UniRef50_A0A1L8Z9R0
HAALMC_01342	1	474	+	DGBGBC_01329	19.0	9.2		RefSeq:WP_012621301.1, SO:0001217, UniParc:UPI00016B3CEA, UniRef:UniRef100_A0A9N7AWA4, UniRef:UniRef50_A0A7W9SK25, UniRef:UniRef90_Q9X3P1
HAALMC_01377	1	432	+	DGBGBC_01335	16.4	5.9		
JKOCPB_00854	1	258	+	DGBGBC_01338	10.3	8.6		SO:0001217, UniParc:UPI00018E251A, UniRef:UniRef100_A0A7U8EX85, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
JKOCPB_00886	1	255	+	DGBGBC_01342	9.4	5.0		
JKOCPB_00906	1	471	+	DGBGBC_01344	18.1	6.1	PF02524.18|KID	PFAM:PF02524.18, RefSeq:WP_012644103.1, SO:0001217, UniParc:UPI00016C3C36, UniRef:UniRef100_A0A7U4DIU5, UniRef:UniRef50_G0ISZ1, UniRef:UniRef90_A0A7U4DIU5
JKOCPB_01179	1	765	+	DGBGBC_01388	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
JKOCPB_01190	1	780	+	DGBGBC_01389	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
GKLIPC_01036	1	294	+	DGBGBC_01416	10.5	5.0		RefSeq:WP_264080686.1, SO:0001217, UniParc:UPI000E29518B, UniRef:UniRef100_UPI000E29518B, UniRef:UniRef50_UPI000E29518B, UniRef:UniRef90_UPI000E29518B
OLCIOJ_01401	1	408	+	DGBGBC_01457	16.2	9.7		SO:0001217, UniRef:UniRef50_UPI0001F23DFE, UniRef:UniRef90_UPI0001F23DFE
OLCIOJ_01423	1	264	+	DGBGBC_01458	9.2	9.3		
OLCIOJ_01437	1	381	+	DGBGBC_01459	14.9	4.2		
CBONDI_01216	1	348	+	DGBGBC_01470	11.1	8.0		
EBOALB_01105	1	432	+	DGBGBC_01509	17.6	9.4		SO:0001217, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
EBOALB_01157	1	780	+	DGBGBC_01511	29.9	8.8		RefSeq:WP_012686434.1, SO:0001217, UniParc:UPI00017F3FC8, UniRef:UniRef100_UPI00017F3FC8, UniRef:UniRef90_Q66YQ9
EBOALB_01163	1	375	+	DGBGBC_01512	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
EBOALB_01226	1	360	+	DGBGBC_01520	13.4	4.8		RefSeq:WP_012686381.1, SO:0001217, UniParc:UPI00017F4766, UniRef:UniRef100_UPI00017F4766, UniRef:UniRef50_UPI001E49CC46, UniRef:UniRef90_UPI001E49CC46
EBOALB_01233	1	384	+	DGBGBC_01525	14.6	9.4		RefSeq:WP_012686383.1, SO:0001217, UniParc:UPI00017F476F, UniRef:UniRef100_UPI00017F476F, UniRef:UniRef50_UPI00017F476F, UniRef:UniRef90_UPI00017F476F
EBOALB_01239	1	9666	+	DGBGBC_01528	304.1	5.0	PF05192.22|MutS_III	PFAM:PF05192.22
AIIKEN_00870	1	561	+	DGBGBC_01536	22.5	9.1		
AIIKEN_01184	1	1056	+	DGBGBC_01540	34.1	9.3	PF02912.22|Phe_tRNA-synt_N	PFAM:PF02912.22
ECDEAP_01019	1	426	+	DGBGBC_01555	16.1	5.1		
ECDEAP_01029	1	537	+	DGBGBC_01557	21.2	8.5		
ECDEAP_01220	1	687	+	DGBGBC_01563	26.8	6.2		SO:0001217, UniRef:UniRef50_A0A1L8ZAA5, UniRef:UniRef90_A0A1L8ZAA5
ECDEAP_01305	1	531	+	DGBGBC_01567	20.6	8.6		
ECDEAP_01310	1	249	+	DGBGBC_01568	9.4	6.1		
JCNJCL_00910	1	666	+	DGBGBC_01598	25.5	5.5	PF02524.18|KID, PF06825.16|HSBP1	PFAM:PF02524.18, PFAM:PF06825.16, RefSeq:WP_012664851.1, SO:0001217, UniParc:UPI00016B26F4, UniRef:UniRef100_C0R8I7, UniRef:UniRef50_C0R8I7, UniRef:UniRef90_C0R8I7
JCNJCL_01144	1	336	+	DGBGBC_01606	13.0	8.9	PF05714.15|PFam54_60	PFAM:PF05714.15
JCNJCL_01145	1	294	+	DGBGBC_01607	11.4	9.3		
JCNJCL_01150	1	519	+	DGBGBC_01610	17.0	4.8		
JCNJCL_01153	1	3384	+	DGBGBC_01613	109.0	6.1		
JCNJCL_01167	1	237	+	DGBGBC_01615	8.2	4.4		SO:0001217, UniRef:UniRef50_UPI0013A53380
JCNJCL_01198	1	405	+	DGBGBC_01617	15.7	5.3	PF02524.18|KID	PFAM:PF02524.18
JCNJCL_01202	1	417	+	DGBGBC_01620	16.0	9.3		RefSeq:WP_012622101.1, SO:0001217, UniParc:UPI00017F3169, UniRef:UniRef100_B8F1Z8, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
JCNJCL_01206	13	507	+	DGBGBC_01622	18.5	4.1		
JCNJCL_01209	1	783	+	DGBGBC_01624	29.7	5.7		RefSeq:WP_012622107.1, SO:0001217, UniParc:UPI00017F316E, UniRef:UniRef100_B8F1Z3, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_B8F1Z3
JCNJCL_01230	1	831	+	DGBGBC_01636	31.3	5.8		RefSeq:WP_012686304.1, SO:0001217, UniParc:UPI00016B2CB1, UniRef:UniRef100_UPI00016B2CB1, UniRef:UniRef50_O50740, UniRef:UniRef90_A0A1L4DGI0
JCNJCL_01237	1	786	+	DGBGBC_01641	29.8	6.5		RefSeq:WP_012686299.1, SO:0001217, UniParc:UPI00016B2CAB, UniRef:UniRef100_UPI00016B2CAB, UniRef:UniRef50_A0A1L8ZA75, UniRef:UniRef90_UPI00016B2CAB
JCNJCL_01238	1	783	+	DGBGBC_01642	29.8	5.6		SO:0001217, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI0003F9E6B5
JCNJCL_01242	1	387	+	DGBGBC_01644	14.3	7.8		RefSeq:WP_012615262.1, SO:0001217, UniParc:UPI00016B2CA7, UniRef:UniRef100_G0ITQ0, UniRef:UniRef50_O50749, UniRef:UniRef90_G0ITQ0
JCNJCL_01244	1	387	+	DGBGBC_01646	14.6	7.8		RefSeq:WP_012615264.1, SO:0001217, UniParc:UPI00016B2EE0, UniRef:UniRef100_UPI00016B2EE0, UniRef:UniRef50_O50751, UniRef:UniRef90_Q0SL21
JCNJCL_01247	1	435	+	DGBGBC_01648	16.7	9.7		RefSeq:WP_012686300.1, SO:0001217, UniParc:UPI00016B2CA3, UniRef:UniRef100_UPI00016B2CA3, UniRef:UniRef50_Q0SL23, UniRef:UniRef90_Q0SL23
JCNJCL_01249	1	603	+	DGBGBC_01649	23.0	5.6	PF02524.18|KID	PFAM:PF02524.18
JCNJCL_01251	1	765	+	DGBGBC_01651	29.2	9.9		RefSeq:WP_012615187.1, SO:0001217, UniParc:UPI00016B2C9F, UniRef:UniRef100_UPI00016B2C9F, UniRef:UniRef50_O50757, UniRef:UniRef90_G0ITN0
BKJAFL_01200	1	897	+	DGBGBC_01656	35.6	8.1		
IGONDL_01130	1	378	+	DGBGBC_01661	14.3	6.5		RefSeq:WP_106016922.1, SO:0001217, UniParc:UPI000D029C5E, UniRef:UniRef100_UPI000D029C5E, UniRef:UniRef50_UPI000D029C5E, UniRef:UniRef90_UPI000D029C5E
IGONDL_01131	1	321	+	DGBGBC_01662	11.6	8.6		RefSeq:WP_106016921.1, SO:0001217, UniParc:UPI000D02A54A, UniRef:UniRef100_UPI000D02A54A, UniRef:UniRef50_UPI000D02A54A, UniRef:UniRef90_UPI000D02A54A
IGONDL_01133	1	321	+	DGBGBC_01664	12.2	9.0		RefSeq:WP_146125012.1, SO:0001217, UniParc:UPI0011B20E46, UniRef:UniRef100_UPI0011B20E46, UniRef:UniRef50_UPI0011B20E46, UniRef:UniRef90_UPI0011B20E46
IGONDL_01136	1	267	+	DGBGBC_01665	9.8	7.9		SO:0001217, UniRef:UniRef50_UPI001E3B8E2E, UniRef:UniRef90_UPI001E3B8E2E
IGONDL_01145	1	231	+	DGBGBC_01671	8.9	8.9		RefSeq:WP_106016912.1, SO:0001217, UniParc:UPI000D041326, UniRef:UniRef100_UPI000D041326, UniRef:UniRef50_UPI000D041326, UniRef:UniRef90_UPI000D041326
IGONDL_01157	1	273	+	DGBGBC_01674	11.1	9.6		SO:0001217, UniRef:UniRef50_A0A1L6VV06
IGONDL_01170	1	231	+	DGBGBC_01675	8.6	9.1		
IGONDL_01186	1	798	+	DGBGBC_01677	30.5	8.7		
DMPBEC_00939	1	1017	+	DGBGBC_01681	39.7	8.6		
DMPBEC_00958	1	765	+	DGBGBC_01683	29.0	8.9		SO:0001217, UniRef:UniRef50_A0A1L8ZA75, UniRef:UniRef90_UPI001C00C398
DMPBEC_00959	1	783	+	DGBGBC_01684	29.7	5.3		SO:0001217, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI001C038F8D
DMPBEC_00969	1	726	+	DGBGBC_01685	28.0	5.2	PF02524.18|KID	PFAM:PF02524.18
DMPBEC_01109	1	2118	+	DGBGBC_01687	64.2	4.7		
PKEGNH_01154	1	780	+	DGBGBC_01697	29.9	6.1		RefSeq:WP_231007045.1, SO:0001217, UniParc:UPI001E307A37, UniRef:UniRef100_UPI001E307A37, UniRef:UniRef50_A0A1L8ZA75, UniRef:UniRef90_UPI00017F2C3E
FMOGGM_01218	1	165	+	DGBGBC_01705	5.2	11.1		SO:0001217, UniRef:UniRef50_UPI001304D860, UniRef:UniRef90_UPI001304D860
KFDJMC_01228	1	939	+	DGBGBC_01735	40.4	11.5		
GCLKFE_01023	1	591	+	DGBGBC_01752	24.2	10.0		
GCLKFE_01126	1	372	+	DGBGBC_01757	15.2	10.0		
GCLKFE_01130	1	354	+	DGBGBC_01760	14.2	9.4	PF18135.5|Type_ISP_C	PFAM:PF18135.5
JOOONJ_01252	1	9651	+	DGBGBC_01776	303.4	5.0	PF05192.22|MutS_III	PFAM:PF05192.22
HOFFII_01418	1	303	+	DGBGBC_01778	10.2	6.3		
HOFFII_01424	1	285	+	DGBGBC_01781	11.1	7.9		RefSeq:WP_012666127.1, SO:0001217, UniParc:UPI000195E104, UniRef:UniRef100_UPI000195E104, UniRef:UniRef50_UPI000195E104, UniRef:UniRef90_UPI000195E104
HOFFII_01426	1	390	+	DGBGBC_01782	15.4	9.7		RefSeq:WP_012666137.1, SO:0001217, UniParc:UPI00017F3856, UniRef:UniRef100_UPI00017F3856, UniRef:UniRef50_A0A806C708, UniRef:UniRef90_UPI00017F3856
HOFFII_01428	1	333	+	DGBGBC_01783	13.1	9.3		
HOFFII_01429	7	231	+	DGBGBC_01784	8.6	8.8		RefSeq:WP_233186164.1, SO:0001217, UniParc:UPI001E61FD95, UniRef:UniRef100_UPI001E3B9490, UniRef:UniRef50_UPI001E3B9490, UniRef:UniRef90_UPI001E3B9490
HOFFII_01459	1	219	+	DGBGBC_01787	7.6	10.0		
HOFFII_01463	1	198	+	DGBGBC_01788	6.5	9.7		
LJGGDI_01237	1	1911	+	DGBGBC_01793	59.6	5.3		
MGPBEI_01433	1	441	+	DGBGBC_01798	15.2	6.7		
FEGGFG_00872	1	213	+	DGBGBC_01810	8.5	9.5		
FEGGFG_00873	1	717	+	DGBGBC_01811	26.9	5.8	PF01353.26|GFP	PFAM:PF01353.26, SO:0001217, UniRef:UniRef50_P42212, UniRef:UniRef90_UPI002494598C
FEGGFG_00874	1	258	+	DGBGBC_01812	10.0	4.9		
