#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP161904.1	765572	765760	+	JCNJCL_00713	7.3	9.5		SO:0001217, UniParc:UPI00018847F9, UniRef:UniRef100_A0A0H3C4A0, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP161908.1	20800	21465	+	JCNJCL_00910	25.5	5.5	PF02524.18|KID, PF06825.16|HSBP1	PFAM:PF02524.18, PFAM:PF06825.16, RefSeq:WP_012664851.1, SO:0001217, UniParc:UPI00016B26F4, UniRef:UniRef100_C0R8I7, UniRef:UniRef50_C0R8I7, UniRef:UniRef90_C0R8I7
NZ_CP161908.1	25776	26315	-	JCNJCL_00915	21.0	9.2		RefSeq:WP_002658749.1, SO:0001217, UniParc:UPI00016B3A50, UniRef:UniRef100_UPI00016B3A50, UniRef:UniRef50_UPI00016B3A50, UniRef:UniRef90_UPI00016B3A50
NZ_CP161909.1	4872	5042	-	JCNJCL_00949	6.2	9.6		
NZ_CP161909.1	5397	5780	+	JCNJCL_00951	14.9	4.6		SO:0001217, UniRef:UniRef50_Q9R2M2
NZ_CP161907.1	28384	28911	+	JCNJCL_01072	20.8	9.1		RefSeq:WP_012599439.1, SO:0001217, UniParc:UPI00016B3BBA, UniRef:UniRef100_A0A7I6GXU7, UniRef:UniRef90_A0A0H3C0R6
NZ_CP161907.1	29093	29659	+	JCNJCL_01073	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
NZ_CP161910.1	1390	1494	-	JCNJCL_01077	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
NZ_CP161910.1	1990	2346	+	JCNJCL_01078	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
NZ_CP161910.1	4182	4403	+	JCNJCL_01080	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
NZ_CP161910.1	5640	6323	+	JCNJCL_01081	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
NZ_CP161911.1	8270	8395	-	JCNJCL_01093	4.8	10.6		RefSeq:WP_012614988.1, SO:0001217, UniParc:UPI00016B3107, UniRef:UniRef100_A0A0H3C131, UniRef:UniRef50_A0A0H3C131, UniRef:UniRef90_A0A0H3C131
NZ_CP161911.1	8399	8521	-	JCNJCL_01094	4.7	9.7		RefSeq:WP_012614991.1, SO:0001217, UniParc:UPI000188BFED, UniRef:UniRef100_A0A0H3C0J1, UniRef:UniRef50_A0A0H3C0J1, UniRef:UniRef90_A0A0H3C0J1
NZ_CP161911.1	20027	20242	+	JCNJCL_01103	8.3	4.9		RefSeq:WP_029357333.1, SO:0001217, UniParc:UPI00016B3111, UniRef:UniRef100_UPI00016B3111, UniRef:UniRef50_A0A7W9ZC39, UniRef:UniRef90_UPI00017F3D76
NZ_CP161911.1	20730	20978	+	JCNJCL_01104	10.1	10.2		
NZ_CP161911.1	23601	23816	-	JCNJCL_01106	8.5	8.7		RefSeq:WP_080511133.1, SO:0001217, UniParc:UPI00016B3114, UniRef:UniRef100_UPI00016B3114, UniRef:UniRef50_A0A0H3C040, UniRef:UniRef90_UPI00016B3114
NZ_CP161912.1	2233	2337	+	JCNJCL_01110	3.9	9.5		SO:0001217, UniRef:UniRef50_UPI001C000447, UniRef:UniRef90_UPI001C000447
NZ_CP161912.1	12439	12882	-	JCNJCL_01121	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
NZ_CP161912.1	13287	13625	-	JCNJCL_01123	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
NZ_CP161912.1	13638	14471	-	JCNJCL_01124	31.4	6.4		RefSeq:WP_010890292.1, SO:0001217, UniParc:UPI000005685D, UniRef:UniRef100_O50740, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
NZ_CP161912.1	18161	18958	-	JCNJCL_01130	30.5	8.7		
NZ_CP161912.1	18968	19750	-	JCNJCL_01131	29.9	5.5		RefSeq:WP_012614949.1, SO:0001217, UniParc:UPI00016B2B46, UniRef:UniRef100_A0A0H3C5I5, UniRef:UniRef90_A0A0H3C5I5
NZ_CP161912.1	22790	23164	-	JCNJCL_01134	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
NZ_CP161912.1	23853	24191	-	JCNJCL_01136	13.1	7.8		SO:0001217, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
NZ_CP161912.1	28985	29749	-	JCNJCL_01142	29.2	9.8		RefSeq:WP_010890304.1, SO:0001217, UniParc:UPI000005686E, UniRef:UniRef100_O50757, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
NZ_CP161913.1	613	906	-	JCNJCL_01145	11.4	9.3		
NZ_CP161913.1	7332	7850	-	JCNJCL_01150	17.0	4.8		
NZ_CP161913.1	9745	13128	-	JCNJCL_01153	109.0	6.1		
NZ_CP161913.1	22760	23053	+	JCNJCL_01164	11.4	9.3		
NZ_CP161913.1	23775	24011	-	JCNJCL_01167	8.2	4.4		SO:0001217, UniRef:UniRef50_UPI0013A53380
NZ_CP161913.1	28949	29059	+	JCNJCL_01169	4.1	8.1		
NZ_CP161913.1	29902	30114	-	JCNJCL_01170	8.0	7.7		SO:0001217, UniRef:UniRef50_UPI001C00014D, UniRef:UniRef50_UPI001CB71936, UniRef:UniRef90_UPI001C00014D
NZ_CP161914.1	203	967	+	JCNJCL_01171	29.8	9.9		RefSeq:WP_012622391.1, SO:0001217, UniParc:UPI00016B2F44, UniRef:UniRef100_A0A7U4DJ44, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
NZ_CP161914.1	2271	2627	+	JCNJCL_01174	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
NZ_CP161914.1	2834	2932	+	JCNJCL_01175	3.6	8.5		
NZ_CP161914.1	5149	5388	+	JCNJCL_01178	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
NZ_CP161914.1	23137	23973	-	JCNJCL_01192	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
NZ_CP161914.1	26532	26708	+	JCNJCL_01195	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
NZ_CP161915.1	28	432	-	JCNJCL_01198	15.7	5.3	PF02524.18|KID	PFAM:PF02524.18
NZ_CP161915.1	3426	3842	+	JCNJCL_01202	16.0	9.3		RefSeq:WP_012622101.1, SO:0001217, UniParc:UPI00017F3169, UniRef:UniRef100_B8F1Z8, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
NZ_CP161915.1	4527	4856	+	JCNJCL_01204	12.5	5.9		SO:0001217, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
NZ_CP161915.1	5299	5805	+	JCNJCL_01206	19.0	4.1		SO:0001217, UniRef:UniRef50_UPI0001994166, UniRef:UniRef90_UPI001F2C05C8
NZ_CP161915.1	5824	6888	+	JCNJCL_01207	40.9	5.4		SO:0001217, UniRef:UniRef50_UPI001E30C40C, UniRef:UniRef90_UPI001F462FB6
NZ_CP161915.1	7948	8730	+	JCNJCL_01209	29.7	5.7		RefSeq:WP_012622107.1, SO:0001217, UniParc:UPI00017F316E, UniRef:UniRef100_B8F1Z3, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_B8F1Z3
NZ_CP161915.1	8912	9415	+	JCNJCL_01210	18.8	9.3		SO:0001217, UniRef:UniRef50_A0A7W9SK12, UniRef:UniRef90_UPI001E2C7FA4
NZ_CP161915.1	12906	13043	-	JCNJCL_01215	5.6	10.2		SO:0001217, UniParc:UPI00017F2B0A, UniRef:UniRef100_B8F1X2, UniRef:UniRef50_A0A7M4BKT4, UniRef:UniRef90_A0A7M4BKT4
NZ_CP161916.1	10897	11340	-	JCNJCL_01227	16.7	6.6		RefSeq:WP_012615091.1, SO:0001217, UniParc:UPI0000442F26, UniRef:UniRef100_A0A7I6GX75, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
NZ_CP161916.1	11746	12084	-	JCNJCL_01229	13.1	5.6		RefSeq:WP_012615254.1, SO:0001217, UniParc:UPI00016B2CB2, UniRef:UniRef100_UPI00016B2CB2, UniRef:UniRef50_O50739, UniRef:UniRef90_A0A1L4DGF8
NZ_CP161916.1	12093	12923	-	JCNJCL_01230	31.3	5.8		RefSeq:WP_012686304.1, SO:0001217, UniParc:UPI00016B2CB1, UniRef:UniRef100_UPI00016B2CB1, UniRef:UniRef50_O50740, UniRef:UniRef90_A0A1L4DGI0
NZ_CP161916.1	13703	14017	-	JCNJCL_01233	12.1	7.8		
NZ_CP161916.1	16619	17404	-	JCNJCL_01237	29.8	6.5		RefSeq:WP_012686299.1, SO:0001217, UniParc:UPI00016B2CAB, UniRef:UniRef100_UPI00016B2CAB, UniRef:UniRef50_A0A1L8ZA75, UniRef:UniRef90_UPI00016B2CAB
NZ_CP161916.1	17414	18196	-	JCNJCL_01238	29.8	5.6		SO:0001217, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI0003F9E6B5
NZ_CP161916.1	18196	18459	-	JCNJCL_01239	9.7	5.2		SO:0001217, UniRef:UniRef50_UPI001F3F3877
NZ_CP161916.1	21299	21685	-	JCNJCL_01242	14.3	7.8		RefSeq:WP_012615262.1, SO:0001217, UniParc:UPI00016B2CA7, UniRef:UniRef100_G0ITQ0, UniRef:UniRef50_O50749, UniRef:UniRef90_G0ITQ0
NZ_CP161916.1	22368	22754	-	JCNJCL_01244	14.6	7.8		RefSeq:WP_012615264.1, SO:0001217, UniParc:UPI00016B2EE0, UniRef:UniRef100_UPI00016B2EE0, UniRef:UniRef50_O50751, UniRef:UniRef90_Q0SL21
NZ_CP161916.1	24257	24493	+	JCNJCL_01246	8.8	8.9		
NZ_CP161916.1	24518	24952	+	JCNJCL_01247	16.7	9.7		RefSeq:WP_012686300.1, SO:0001217, UniParc:UPI00016B2CA3, UniRef:UniRef100_UPI00016B2CA3, UniRef:UniRef50_Q0SL23, UniRef:UniRef90_Q0SL23
NZ_CP161916.1	25731	26333	+	JCNJCL_01249	23.0	5.6	PF02524.18|KID	PFAM:PF02524.18
NZ_CP161916.1	27295	28059	-	JCNJCL_01251	29.2	9.9		RefSeq:WP_012615187.1, SO:0001217, UniParc:UPI00016B2C9F, UniRef:UniRef100_UPI00016B2C9F, UniRef:UniRef50_O50757, UniRef:UniRef90_G0ITN0
NZ_CP161917.1	4949	5143	-	JCNJCL_01256	7.6	11.6		SO:0001217, UniRef:UniRef50_UPI00017F3800
NZ_CP161917.1	6422	6697	+	JCNJCL_01258	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
NZ_CP161917.1	6851	7015	-	JCNJCL_01259	6.5	9.6		RefSeq:WP_012622652.1, SO:0001217, UniParc:UPI00016B3648, UniRef:UniRef100_A0A9N7G3G3, UniRef:UniRef50_A0A9N7G3G3, UniRef:UniRef90_A0A9N7G3G3
NZ_CP161917.1	7382	7513	+	JCNJCL_01260	4.8	4.5		
NZ_CP161917.1	18409	18513	+	JCNJCL_01271	4.3	8.0		
NZ_CP161917.1	19021	19221	+	JCNJCL_01272	7.8	4.6		SO:0001217, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
NZ_CP161917.1	21738	21932	+	JCNJCL_01274	7.4	10.2		RefSeq:WP_210380153.1, SO:0001217, UniParc:UPI00016B37C3, UniRef:UniRef100_UPI00016B37C3, UniRef:UniRef50_O50836, UniRef:UniRef90_O50836
NZ_CP161917.1	21951	22172	+	JCNJCL_01275	8.9	9.3		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
NZ_CP161917.1	23114	23677	-	JCNJCL_01276	21.4	5.2		SO:0001217, UniRef:UniRef50_A0A0H3BZV3, UniRef:UniRef90_A0A0H3BZV3
NZ_CP161917.1	24334	24711	+	JCNJCL_01278	13.9	6.0		RefSeq:WP_012686329.1, SO:0001217, UniParc:UPI00016B379E, UniRef:UniRef100_UPI00016B379E, UniRef:UniRef50_UPI00016B379E, UniRef:UniRef90_UPI00016B379E
NZ_CP161917.1	26659	26877	-	JCNJCL_01281	8.3	5.0		RefSeq:WP_010890349.1, SO:0001217, UniParc:UPI00000568C6, UniRef:UniRef100_O50844, UniRef:UniRef50_O50844, UniRef:UniRef90_O50844
NZ_CP161917.1	27457	27705	-	JCNJCL_01282	9.7	9.6		
NZ_CP161917.1	33493	34158	-	JCNJCL_01290	24.5	8.5		SO:0001217, UniRef:UniRef50_UPI00273806E1, UniRef:UniRef90_UPI00273806E1
NZ_CP161917.1	35277	35519	-	JCNJCL_01292	9.4	7.7		
NZ_CP161918.1	15168	15326	+	JCNJCL_01312	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
NZ_CP161918.1	18160	18753	+	JCNJCL_01316	22.7	9.3		SO:0001217, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
NZ_CP161918.1	33014	34438	+	JCNJCL_01335	53.8	6.0		RefSeq:WP_012686460.1, SO:0001217, UniParc:UPI00016B34EC, UniRef:UniRef100_UPI00016B34EC, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
