group_1205	gene-BB_RS00840	99.701	1002	0.0
group_809	gene-BB_RS00845	99.890	906	0.0
group_597	gene-BB_RS00850	99.772	876	0.0
group_834	gene-BB_RS00855	100.000	993	0.0
rsmG	gene-BB_RS00860	99.522	627	0.0
mnmG	gene-BB_RS00865	99.893	1866	0.0
mnmE	gene-BB_RS00870	99.642	1395	0.0
group_750	gene-BB_RS00875	99.798	495	0.0
flgK	gene-BB_RS00880	99.788	1884	0.0
group_935	gene-BB_RS00885	100.000	1275	0.0
fliW	gene-BB_RS00890	100.000	393	0.0
group_933	gene-BB_RS00900	99.847	654	0.0
tsaE	gene-BB_RS00905	99.758	414	0.0
rplT	gene-BB_RS00915	99.425	348	3.06e-179
rpmI	gene-BB_RS00920	100.000	201	7.23e-102
infC	gene-BB_RS00925	99.643	561	0.0
group_899	gene-BB_RS00930	99.694	654	0.0
group_849	gene-BB_RS00935	99.459	739	0.0
dtd3	gene-BB_RS00940	99.753	810	0.0
lapB~~~bepA	gene-BB_RS00945	99.912	1140	0.0
prfA	gene-BB_RS00950	99.721	1074	0.0
spoT	gene-BB_RS00960	99.850	2004	0.0
group_1339	gene-BB_RS00965	99.823	2265	0.0
ddl	gene-BB_RS00970	99.724	1086	0.0
group_1276	gene-BB_RS00985	99.839	1239	0.0
hflK	gene-BB_RS00990	99.466	936	0.0
hflC	gene-BB_RS00995	99.691	972	0.0
group_1265	gene-BB_RS01025	99.828	1746	0.0
group_1364	gene-BB_RS01030	100.000	768	0.0
mutL	gene-BB_RS01040	99.564	1833	0.0
group_1298	gene-BB_RS01045	99.903	1032	0.0
group_793	gene-BB_RS01055	99.847	654	0.0
efp	gene-BB_RS01060	100.000	579	0.0
pstS	gene-BB_RS01065	99.643	840	0.0
pstC~~~pstC_1	gene-BB_RS01070	100.000	909	0.0
pstA	gene-BB_RS01075	99.722	1437	0.0
pstB3	gene-BB_RS01080	96.552	783	0.0
zupT	gene-BB_RS01085	100.000	822	0.0
alaS	gene-BB_RS01090	99.944	1785	0.0
fliG_1	gene-BB_RS01095	100.000	1218	0.0
pgl~~~nagB_1	gene-BB_RS01100	99.859	708	0.0
group_1170	gene-BB_RS01105	100.000	354	0.0
dusA	gene-BB_RS01115	100.000	1008	0.0
serS	gene-BB_RS01120	99.922	1278	0.0
group_786	gene-BB_RS01125	99.715	702	0.0
group_1258	gene-BB_RS01130	99.794	2916	0.0
rpmE2	gene-BB_RS01135	98.780	246	7.41e-122
rho	gene-BB_RS01140	99.612	1548	0.0
group_1165	gene-BB_RS01145	99.755	408	0.0
hup	gene-BB_RS01150	99.388	327	2.51e-167
group_1180	gene-BB_RS01160	99.517	828	0.0
ychF	gene-BB_RS01165	99.729	1107	0.0
group_1181	gene-BB_RS01170	99.302	2007	0.0
lnt	gene-BB_RS01175	98.978	1566	0.0
group_1144	gene-BB_RS01180	99.481	771	0.0
group_859	gene-BB_RS01185	99.502	603	0.0
glpF	gene-BB_RS01190	99.869	765	0.0
glpK	gene-BB_RS01195	99.668	1506	0.0
group_905	gene-BB_RS01205	100.000	495	0.0
group_953	gene-BB_RS01210	99.820	555	0.0
group_1124	gene-BB_RS01215	99.708	1026	0.0
group_756	gene-BB_RS01220	99.670	606	0.0
pepF1	gene-BB_RS01225	99.492	1773	0.0
pcs	gene-BB_RS01230	100.000	705	0.0
group_1497	gene-BB_RS01235	100.000	615	0.0
group_1424	gene-BB_RS01250	99.870	2304	0.0
lon~~~lon1~~~lon1_1	gene-BB_RS01255	99.793	2421	0.0
recJ	gene-BB_RS01260	99.671	2127	0.0
group_621	gene-BB_RS01270	100.000	210	9.87e-107
spoIIIE~~~ftsK	gene-BB_RS01275	99.492	2364	0.0
uppP	gene-BB_RS01280	99.875	801	0.0
slt~~~mltC	gene-BB_RS01285	99.768	2154	0.0
lapB_2	gene-BB_RS01295	99.928	1383	0.0
group_1498	gene-BB_RS01300	99.761	1254	0.0
group_767	gene-BB_RS01305	100.000	507	0.0
dnaK_1	gene-BB_RS01310	99.864	1470	0.0
group_768	gene-BB_RS01315	100.000	522	0.0
group_1277	gene-BB_RS01325	99.895	1905	0.0
group_832	gene-BB_RS01330	100.000	480	0.0
ylxH	gene-BB_RS01335	100.000	888	0.0
ftsY_2~~~flhF	gene-BB_RS01340	99.914	1167	0.0
flhB	gene-BB_RS01350	99.821	1119	0.0
group_468	gene-BB_RS01360	100.000	264	6.15e-136
fliP~~~fliP_1	gene-BB_RS01365	100.000	765	0.0
fliN	gene-BB_RS01375	100.000	342	3.66e-178
fliM	gene-BB_RS01380	100.000	1059	0.0
group_984	gene-BB_RS01385	100.000	537	0.0
motB	gene-BB_RS01390	100.000	783	0.0
pomA	gene-BB_RS01395	100.000	783	0.0
group_502	gene-BB_RS01400	100.000	225	7.67e-115
flgE	gene-BB_RS01405	99.699	1329	0.0
group_780	gene-BB_RS01410	100.000	444	0.0
group_1257	gene-BB_RS01415	99.321	1179	0.0
group_783	gene-BB_RS01420	99.191	618	0.0
yscN~~~fliI	gene-BB_RS01430	99.542	1311	0.0
group_517	gene-BB_RS01435	99.457	921	0.0
fliG_2	gene-BB_RS01440	100.000	1035	0.0
flgC	gene-BB_RS01455	100.000	459	0.0
flgB	gene-BB_RS01460	99.510	408	0.0
clpY	gene-BB_RS01465	98.070	1347	0.0
hslV	gene-BB_RS01470	99.454	549	0.0
group_1135	gene-BB_RS01480	99.567	693	0.0
ftsZ	gene-BB_RS01485	99.167	1200	0.0
ftsA	gene-BB_RS01490	100.000	1242	0.0
divIB	gene-BB_RS01495	99.866	744	0.0
ftsW	gene-BB_RS01500	99.906	1059	0.0
mraY	gene-BB_RS01505	99.905	1056	0.0
murF	gene-BB_RS01510	99.569	1392	0.0
group_1359	gene-BB_RS01515	100.000	282	1.12e-145
rsmH	gene-BB_RS01520	99.551	891	0.0
group_49	gene-BB_RS01525	99.642	837	0.0
group_1142	gene-BB_RS01530	99.443	1077	0.0
nadK	gene-BB_RS01540	99.881	840	0.0
cheW_1	gene-BB_RS01545	100.000	531	0.0
rlmE	gene-BB_RS01550	99.655	579	0.0
sdsA	gene-BB_RS01555	99.713	1044	0.0
group_1149	gene-BB_RS01560	100.000	687	0.0
group_820	gene-BB_RS01565	99.752	807	0.0
group_1191	gene-BB_RS01570	99.250	933	0.0
btuD_2~~~mglA_1	gene-BB_RS01575	99.452	1461	0.0
rfuA	gene-BB_RS01580	99.905	1053	0.0
group_461	gene-BB_RS01605	99.730	1110	0.0
group_535	gene-BB_RS01615	99.889	897	0.0
oppA_1	gene-BB_RS01620	94.466	1572	0.0
oppA_3	gene-BB_RS01630	99.200	1626	0.0
oppB	gene-BB_RS01635	99.891	921	0.0
oppC	gene-BB_RS01640	99.810	1050	0.0
oppD	gene-BB_RS01645	99.885	873	0.0
oppF	gene-BB_RS01650	100.000	972	0.0
group_784	gene-BB_RS01655	99.863	732	0.0
eno	gene-BB_RS01660	99.616	1302	0.0
rpsI	gene-BB_RS01665	99.757	411	0.0
rplM	gene-BB_RS01670	100.000	441	0.0
uvrD~~~rep~~~pcrA_1~~~rep_1~~~pcrA_2	gene-BB_RS01695	99.809	2097	0.0
group_1201	gene-BB_RS01705	100.000	651	0.0
rqcH	gene-BB_RS01710	99.930	1419	0.0
group_771	gene-BB_RS01720	99.865	741	0.0
group_1251	gene-BB_RS01730	99.872	1566	0.0
group_1338	gene-BB_RS01735	99.465	1122	0.0
group_1252	gene-BB_RS01740	99.889	1800	0.0
group_921	gene-BB_RS01745	99.895	951	0.0
carD	gene-BB_RS01750	100.000	489	0.0
ctpB	gene-BB_RS01765	99.720	1428	0.0
lgt	gene-BB_RS01780	99.899	987	0.0
pdeA	gene-BB_RS01785	99.950	2013	0.0
mgsA	gene-BB_RS01790	99.475	381	0.0
apeA_1~~~apeA	gene-BB_RS01800	99.927	1377	0.0
group_331	gene-BB_RS01805	100.000	279	4.70e-144
clpA~~~clpB	gene-BB_RS01815	99.913	2292	0.0
tyrS	gene-BB_RS01820	99.918	1218	0.0
glyQS	gene-BB_RS01825	99.851	1338	0.0
gltX	gene-BB_RS01830	99.661	1473	0.0
group_766	gene-BB_RS01835	99.870	768	0.0
PdeB	gene-BB_RS01840	100.000	1140	0.0
mtnN_1	gene-BB_RS01845	99.860	714	0.0
metK	gene-BB_RS01850	99.321	1179	0.0
group_1262	gene-BB_RS01860	99.397	663	0.0
hit	gene-BB_RS01865	100.000	420	0.0
group_772	gene-BB_RS01870	99.341	1365	0.0
group_1323	gene-BB_RS01875	99.579	1425	0.0
tmpC_1	gene-BB_RS01880	99.610	1026	0.0
tmpC_2	gene-BB_RS01885	99.608	1020	0.0
tmpC_3~~~tmpC_2	gene-BB_RS01890	99.906	1062	0.0
rpsG	gene-BB_RS01900	100.000	474	0.0
rpsL	gene-BB_RS01905	99.733	375	0.0
rpoC	gene-BB_RS01910	99.806	4134	0.0
rpoB	gene-BB_RS01915	99.308	3468	0.0
rplL	gene-BB_RS01920	99.200	375	0.0
rplJ	gene-BB_RS01925	99.796	489	0.0
rplA	gene-BB_RS01930	99.413	681	0.0
rplK	gene-BB_RS01935	100.000	432	0.0
nusG	gene-BB_RS01940	99.459	555	0.0
group_1141	gene-BB_RS01965	99.647	849	0.0
group_1253	gene-BB_RS01980	99.612	1545	0.0
proS_2~~~proS_1~~~proS	gene-BB_RS01990	99.727	1467	0.0
group_1125	gene-BB_RS01995	100.000	678	0.0
group_892	gene-BB_RS02000	100.000	417	0.0
group_850	gene-BB_RS02005	100.000	612	0.0
group_893	gene-BB_RS02010	100.000	612	0.0
manA	gene-BB_RS02015	99.821	1119	0.0
nucA	gene-BB_RS02030	99.433	882	0.0
group_1336	gene-BB_RS02035	99.872	780	0.0
group_1278	gene-BB_RS02040	99.678	621	0.0
cheR_2~~~cheR1	gene-BB_RS02045	100.000	858	0.0
cheB_1~~~cheB_2	gene-BB_RS02050	99.911	1128	0.0
group_1264	gene-BB_RS02055	99.588	1215	0.0
group_1243	gene-BB_RS02065	99.611	1029	0.0
rcsC~~~barA	gene-BB_RS02075	99.911	4485	0.0
group_873	gene-BB_RS02135	99.271	549	0.0
group_1583	gene-BB_RS02145	100.000	318	3.62e-165
group_1321	gene-BB_RS02150	100.000	390	0.0
yigZ	gene-BB_RS02155	99.670	606	0.0
parA~~~soj_3~~~soj_1	gene-BB_RS02160	100.000	753	0.0
spo0J	gene-BB_RS02170	99.745	783	0.0
gyrA~~~gyrA_2	gene-BB_RS02175	100.000	2433	0.0
gyrB_2	gene-BB_RS02180	99.843	1905	0.0
dnaN~~~dnaN_1	gene-BB_RS02190	99.827	1158	0.0
rpmH	gene-BB_RS02200	100.000	156	1.46e-77
rnpA	gene-BB_RS02205	99.444	360	0.0
yidC	gene-BB_RS02210	99.450	1635	0.0
group_1202	gene-BB_RS02215	99.588	729	0.0
wbgU	gene-BB_RS02220	99.813	1068	0.0
fba	gene-BB_RS02225	99.907	1080	0.0
aspS	gene-BB_RS02235	100.000	1761	0.0
kefB	gene-BB_RS02240	99.810	2106	0.0
rpoN	gene-BB_RS02255	99.683	1260	0.0
group_787	gene-BB_RS02260	99.438	534	0.0
group_1188	gene-BB_RS02265	100.000	588	0.0
mscS	gene-BB_RS02270	99.763	843	0.0
mgs	gene-BB_RS02275	99.826	1152	0.0
group_1248	gene-BB_RS02280	100.000	990	0.0
group_1361	gene-BB_RS02285	99.835	606	0.0
uvrC_1~~~uvrC	gene-BB_RS02290	99.890	1812	0.0
group_1250	gene-BB_RS02300	99.847	1311	0.0
group_760	gene-BB_RS02315	100.000	714	0.0
ruvB_2	gene-BB_RS02335	99.822	1683	0.0
ebfC	gene-BB_RS02340	100.000	300	2.01e-155
group_1283	gene-BB_RS02350	99.621	528	0.0
lptD	gene-BB_RS02355	100.000	696	0.0
lptB_1	gene-BB_RS02360	99.874	792	0.0
group_751	gene-BB_RS02365	99.855	690	0.0
ybgI	gene-BB_RS02370	99.598	747	0.0
lspA	gene-BB_RS02375	99.805	513	0.0
ymdB_1	gene-BB_RS02385	99.513	822	0.0
murA	gene-BB_RS02390	99.766	1284	0.0
mepA~~~mdtK	gene-BB_RS02395	100.000	1365	0.0
rpsJ	gene-BB_RS02410	100.000	312	6.42e-162
rplC	gene-BB_RS02415	100.000	621	0.0
rplD	gene-BB_RS02420	99.683	630	0.0
rplW	gene-BB_RS02425	99.663	297	3.60e-152
rplB	gene-BB_RS02430	99.880	834	0.0
rpsS	gene-BB_RS02435	99.642	279	2.00e-142
rplV	gene-BB_RS02440	99.725	363	0.0
rplP	gene-BB_RS02450	100.000	417	0.0
rpsQ	gene-BB_RS02460	100.000	255	4.55e-131
rplN	gene-BB_RS02465	99.457	368	0.0
rplX	gene-BB_RS02470	99.673	306	4.83e-157
rplE_1~~~rplE	gene-BB_RS02475	100.000	549	0.0
rplF	gene-BB_RS02490	100.000	543	0.0
rplR	gene-BB_RS02495	100.000	360	0.0
rpsE	gene-BB_RS02500	100.000	498	0.0
rplO	gene-BB_RS02510	100.000	438	0.0
secY_1~~~secY	gene-BB_RS02515	99.693	1305	0.0
rpmJ	gene-BB_RS02520	100.000	114	6.41e-55
rpsM	gene-BB_RS02525	100.000	378	0.0
rpoA	gene-BB_RS02535	99.034	1035	0.0
rplQ	gene-BB_RS02540	99.731	372	0.0
rny	gene-BB_RS02545	99.739	1533	0.0
group_44	gene-BB_RS02560	100.000	747	0.0
der	gene-BB_RS02565	99.923	1302	0.0
group_1360	gene-BB_RS02570	100.000	1260	0.0
group_1306	gene-BB_RS02580	99.369	6501	0.0
pheS	gene-BB_RS02585	99.427	1572	0.0
pheT	gene-BB_RS02590	99.824	1701	0.0
trxB	gene-BB_RS02595	99.592	981	0.0
dnaJ	gene-BB_RS02605	100.000	1095	0.0
dnaK_2	gene-BB_RS02610	100.000	1908	0.0
grpE	gene-BB_RS02615	100.000	564	0.0
nadE	gene-BB_RS02620	99.740	1539	0.0
cysQ	gene-BB_RS02625	99.766	855	0.0
group_1137	gene-BB_RS02630	100.000	423	0.0
group_1136	gene-BB_RS02635	99.945	1824	0.0
coaX	gene-BB_RS02640	100.000	789	0.0
iolS~~~yhdN	gene-BB_RS02645	99.684	948	0.0
group_877	gene-BB_RS02650	99.012	810	0.0
group_792	gene-BB_RS02655	99.187	615	0.0
group_1145	gene-BB_RS02660	99.614	1294	0.0
rbn	gene-BB_RS02665	99.738	762	0.0
exoA	gene-BB_RS02670	100.000	768	0.0
group_748	gene-BB_RS02675	99.483	774	0.0
group_1246	gene-BB_RS02680	99.679	2802	0.0
group_795	gene-BB_RS02695	100.000	645	0.0
group_886	gene-BB_RS02700	99.749	399	0.0
ybhL	gene-BB_RS02705	100.000	699	0.0
fusA_1	gene-BB_RS02710	99.424	2082	0.0
group_483	gene-BB_RS02715	99.127	229	9.48e-114
prs	gene-BB_RS02730	99.918	1221	0.0
fucK	gene-BB_RS02735	99.341	1365	0.0
coaE	gene-BB_RS02745	99.838	618	0.0
polA	gene-BB_RS02750	99.817	2727	0.0
group_675	gene-BB_RS02755	100.000	399	0.0
group_677	gene-BB_RS02760	100.000	438	0.0
ligA	gene-BB_RS02770	99.597	1983	0.0
group_678	gene-BB_RS02775	99.732	1494	0.0
group_681	gene-BB_RS02790	100.000	870	0.0
group_682	gene-BB_RS02795	100.000	261	2.58e-134
ptsI	gene-BB_RS02800	99.942	1722	0.0
group_683	gene-BB_RS02805	100.000	570	0.0
htpG	gene-BB_RS02810	99.946	1851	0.0
gndA	gene-BB_RS02815	99.928	1395	0.0
group_686	gene-BB_RS02820	99.632	543	0.0
group_684	gene-BB_RS02825	100.000	519	0.0
group_685	gene-BB_RS02830	99.505	606	0.0
cheW_2	gene-BB_RS02835	100.000	543	0.0
group_687	gene-BB_RS02840	99.679	312	2.73e-160
cheA	gene-BB_RS02845	99.720	2145	0.0
cheB_3	gene-BB_RS02850	99.741	1158	0.0
group_689	gene-BB_RS02855	99.887	1773	0.0
group_1877	gene-BB_RS02860	100.000	375	0.0
arnC	gene-BB_RS02875	98.310	1065	0.0
lptB_2	gene-BB_RS02880	99.876	807	0.0
group_1652	gene-BB_RS02885	99.765	852	0.0
group_1653	gene-BB_RS02890	100.000	1602	0.0
group_1655	gene-BB_RS02900	100.000	588	0.0
group_1878	gene-BB_RS02905	100.000	1170	0.0
group_1879	gene-BB_RS02915	99.827	579	0.0
group_1657	gene-BB_RS02920	99.806	2061	0.0
group_1658	gene-BB_RS02925	99.366	789	0.0
group_1659	gene-BB_RS02930	99.704	1350	0.0
group_1660	gene-BB_RS02935	99.925	1335	0.0
group_1661	gene-BB_RS02940	99.705	1356	0.0
group_1662	gene-BB_RS02945	100.000	1044	0.0
group_1663	gene-BB_RS02950	99.365	2205	0.0
mtnN_2	gene-BB_RS02955	99.248	798	0.0
group_1664	gene-BB_RS02960	99.811	1056	0.0
rsmA	gene-BB_RS02965	99.882	846	0.0
group_1656	gene-BB_RS02970	99.121	1251	0.0
group_1903	gene-BB_RS02975	99.860	714	0.0
group_1880	gene-BB_RS02980	99.587	1938	0.0
group_1881	gene-BB_RS02985	99.204	1758	0.0
group_1904	gene-BB_RS02990	99.203	627	0.0
group_1665	gene-BB_RS02995	99.814	2148	0.0
group_1882	gene-BB_RS03000	99.683	2208	0.0
group_1883	gene-BB_RS03005	98.680	909	0.0
group_1884	gene-BB_RS03010	98.614	1443	0.0
group_1885	gene-BB_RS03015	99.294	1557	0.0
glyA	gene-BB_RS03020	99.841	1254	0.0
djlA	gene-BB_RS03025	99.867	753	0.0
group_1666	gene-BB_RS03035	99.800	1503	0.0
group_1667	gene-BB_RS03040	99.754	1218	0.0
group_1668	gene-BB_RS03045	99.797	492	0.0
pcrA_2	gene-BB_RS03050	99.899	1978	0.0
pepD	gene-BB_RS03055	99.022	1431	0.0
group_1669	gene-BB_RS03080	99.927	1365	0.0
group_1670	gene-BB_RS03085	100.000	585	0.0
group_1671	gene-BB_RS03090	99.923	1293	0.0
lon	gene-BB_RS03095	99.958	2391	0.0
group_1887	gene-BB_RS07740	100.000	153	6.05e-76
group_1672	gene-BB_RS03100	100.000	627	0.0
group_1675	gene-BB_RS03120	100.000	465	0.0
group_1676	gene-BB_RS03125	100.000	963	0.0
group_1677	gene-BB_RS03130	99.812	1596	0.0
group_1678	gene-BB_RS03140	100.000	555	0.0
group_1679	gene-BB_RS03145	99.672	1218	0.0
group_1680	gene-BB_RS03150	99.467	3378	0.0
group_1681	gene-BB_RS03155	99.896	963	0.0
group_1682	gene-BB_RS03160	99.857	2094	0.0
group_1683	gene-BB_RS03175	99.686	1272	0.0
group_1684	gene-BB_RS03180	100.000	726	0.0
group_1685	gene-BB_RS03185	100.000	1872	0.0
group_1686	gene-BB_RS03190	99.459	924	0.0
group_1687	gene-BB_RS03195	99.683	315	6.48e-162
group_1688	gene-BB_RS03205	99.782	1833	0.0
recB	gene-BB_RS03210	99.430	3510	0.0
group_1689	gene-BB_RS03215	99.753	3241	0.0
group_1690	gene-BB_RS03220	99.862	1446	0.0
group_1691	gene-BB_RS03230	99.777	1344	0.0
group_1692	gene-BB_RS03235	99.567	1387	0.0
group_1693	gene-BB_RS03240	98.854	1047	0.0
group_1694	gene-BB_RS03245	99.621	792	0.0
group_1695	gene-BB_RS03250	99.876	804	0.0
potA	gene-BB_RS03255	99.904	1044	0.0
group_1696	gene-BB_RS03260	99.881	840	0.0
group_1697	gene-BB_RS03265	100.000	699	0.0
ptsG_2	gene-BB_RS03270	99.676	1545	0.0
group_1698	gene-BB_RS03275	99.797	984	0.0
group_1699	gene-BB_RS03280	100.000	531	0.0
group_1700	gene-BB_RS03285	98.638	1689	0.0
group_1701	gene-BB_RS03295	99.663	297	3.60e-152
group_1702	gene-BB_RS03300	99.327	297	4.38e-151
group_1703	gene-BB_RS03305	99.773	1761	0.0
group_1704	gene-BB_RS03310	99.889	900	0.0
group_1705	gene-BB_RS03315	99.650	1143	0.0
cbpA	gene-BB_RS03320	99.759	831	0.0
group_1706	gene-BB_RS03325	99.647	1134	0.0
group_1707	gene-BB_RS03330	99.563	687	0.0
group_1708	gene-BB_RS03335	100.000	747	0.0
group_1709	gene-BB_RS03340	99.872	1566	0.0
group_1710	gene-BB_RS03345	100.000	873	0.0
group_1711	gene-BB_RS03350	99.720	357	0.0
group_1712	gene-BB_RS03355	99.757	411	0.0
group_1713	gene-BB_RS03360	99.556	450	0.0
group_1714	gene-BB_RS03365	99.253	669	0.0
group_1715	gene-BB_RS03370	99.479	960	0.0
group_1716	gene-BB_RS03375	98.999	999	0.0
group_1717	gene-BB_RS03380	99.819	552	0.0
group_1718	gene-BB_RS03385	99.708	1026	0.0
group_1720	gene-BB_RS03395	99.572	1401	0.0
group_1721	gene-BB_RS03400	100.000	486	0.0
group_1722	gene-BB_RS03405	100.000	441	0.0
group_1723	gene-BB_RS03410	99.806	516	0.0
group_1724	gene-BB_RS03415	99.904	1047	0.0
group_1725	gene-BB_RS03420	99.884	864	0.0
mupP	gene-BB_RS03425	99.397	663	0.0
mglA_2	gene-BB_RS03430	99.876	1611	0.0
group_1726	gene-BB_RS03435	100.000	1152	0.0
group_1727	gene-BB_RS03440	100.000	927	0.0
group_1728	gene-BB_RS03445	99.735	2262	0.0
group_1729	gene-BB_RS03450	99.947	1902	0.0
