#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_4	36443	36643	-	CBONDI_01014	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
contig_4	36750	36980	-	CBONDI_01015	9.4	9.4		SO:0001217, UniRef:UniRef50_A0A1L6VV06, UniRef:UniRef90_A0A7U4DIX1
contig_4	37150	37254	-	CBONDI_01016	4.3	8.0		
contig_5	39443	39970	+	CBONDI_01083	20.7	9.1		RefSeq:WP_012672976.1, SO:0001217, UniParc:UPI00016C4F1F, UniRef:UniRef100_A0A7U3YB12, UniRef:UniRef90_A0A0H3C0R6
contig_7	26746	27570	-	CBONDI_01167	30.2	6.5		
contig_8	16622	16774	+	CBONDI_01182	5.8	9.7		SO:0001217, UniRef:UniRef50_UPI000518A4E0, UniRef:UniRef50_UPI000854F44B, UniRef:UniRef90_UPI001E5D53A5
contig_8	20852	21127	-	CBONDI_01187	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
contig_10	34	192	+	CBONDI_01215	5.5	8.7		
contig_10	213	560	+	CBONDI_01216	11.1	8.0		
contig_11	11102	11785	-	CBONDI_01248	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
contig_13	4078	4431	-	CBONDI_01282	14.2	9.4		RefSeq:WP_010883945.1, SO:0001217, UniParc:UPI0000057727, UniRef:UniRef100_Q9S019, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_13	5960	6313	+	CBONDI_01285	14.2	9.4		RefSeq:WP_010883945.1, SO:0001217, UniParc:UPI0000057727, UniRef:UniRef100_Q9S019, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
contig_14	3410	3574	-	CBONDI_01294	6.3	8.6		
contig_15	220	438	-	CBONDI_01300	8.6	7.8		RefSeq:WP_012644098.1, SO:0001217, UniParc:UPI000191DFCD, UniRef:UniRef100_A0A7U3YBB4, UniRef:UniRef50_A0A1L8Z9R0, UniRef:UniRef90_A0A7U3YBB4
contig_15	5746	6216	-	CBONDI_01307	18.1	6.1	PF02524.18|KID	PFAM:PF02524.18, RefSeq:WP_012644103.1, SO:0001217, UniParc:UPI00016C3C36, UniRef:UniRef100_A0A7U4DIU5, UniRef:UniRef50_G0ISZ1, UniRef:UniRef90_A0A7U4DIU5
contig_21	276	749	-	CBONDI_01317	17.2	5.6		
contig_22	211	684	-	CBONDI_01318	17.2	5.3		
